,2010,2013,2014,2015,2016,2017,2018,2019,2020,ups,downs,avg
01-02,0.0,-22.235294728130604,52.59999930858612,-39.9999985098839,53.92953527355344,83.96793582686065,-44.927542022085454,36.13138663802272,-6.083646931717071,4.0,4.0,12.59804165057843
01-03,0.0,-1.8627503687307017,54.42307458650423,-191.99999135732662,53.92953527355344,83.96793582686065,-84.3137226256898,44.16081534173,4.182509478774521,5.0,3.0,-4.1680659827027045
01-04,0.0,-1.8627503687307017,50.57692140164453,-630.0000055879357,53.92953527355344,83.96793582686065,-60.980388318424396,44.16081534173,6.755695644943843,5.0,3.0,-50.383582309595354
01-05,0.0,-1.8627503687307017,46.12159322591335,-630.0000055879357,53.92953527355344,84.95297819553761,-64.11765255867553,44.16081534173,-7.909087676400964,4.0,4.0,-52.74717490611205
01-06,0.0,-1.8627503687307017,46.12159322591335,-630.0000055879357,53.92953527355344,84.70219492699084,-99.21568759218272,44.16081534173,-7.909087676400964,4.0,4.0,-56.674821384118054
01-07,0.0,-1.8627503687307017,26.62473890166509,-563.6363574788588,53.92953527355344,84.70219492699084,-99.21568759218272,44.16081534173,18.181821260570512,5.0,3.0,-48.568409970584725
01-08,0.0,-1.8627503687307017,2.777783296726149,-563.6363574788588,53.92953527355344,83.44640540841361,-99.21568759218272,44.16081534173,18.181821260570512,5.0,3.0,-51.35760387319763
01-09,0.0,-18.068186359341503,24.722225809538664,-563.6363574788588,51.21951268759209,83.44640540841361,-72.94118540784774,35.42435523267876,18.181821260570512,5.0,3.0,-49.07237876080607
01-10,0.0,-15.444451317375274,-2.439022085483674,-263.636357478859,51.21951268759209,83.44640540841361,-90.9999967962504,62.227499202958356,31.297713396925847,4.0,4.0,-16.036521886897603
01-11,0.0,-15.444451317375274,1.7499997951090367,-219.99998807907124,51.21951268759209,83.44640540841361,-103.67347084621949,65.00000037252902,0.0,4.0,4.0,-15.300221331002472
01-12,0.0,-15.444451317375274,-45.555552244186494,-219.99998807907124,51.21951268759209,83.44640540841361,-63.33333271245162,43.181817027286066,3.846154397232281,4.0,4.0,-18.071048314728955
01-13,0.0,-15.444451317375274,-45.555552244186494,-300.0,51.21951268759209,83.44640540841361,-50.000009313225966,44.44444582418153,3.846154397232281,4.0,4.0,-25.338166061929808
