,2010,2012,2013,2014,2015,2016,2017,2018,2019,2020,ups,downs,end_day_sum,avg
01-02,0.0,0.0,-11.723367691040039,2.533432006835937,-2.703390121459961,-1.5616903305053709,0.0969696044921875,-0.6817054748535156,0.6199378967285156,-5.40000057220459,3.0,5.0,03-17,-1.8819814682006841
01-03,0.0,0.0,-11.723367691040039,2.9208946228027344,-1.88299560546875,-1.5204486846923828,0.0969696044921875,-0.837590217590332,0.9262971878051758,-5.290000915527344,3.0,5.0,03-18,-1.731024169921875
01-04,0.0,0.0,-11.841997146606445,3.5530567169189453,-1.5548372268676758,-1.5204486846923828,0.0969696044921875,-0.7166070938110352,0.5975112915039062,-6.680000305175781,3.0,5.0,03-19,-1.806635284423828
01-05,0.0,0.0,-11.91178035736084,3.5231761932373047,-1.5548372268676758,-1.3279380798339844,0.6523351669311523,-0.5025568008422852,0.4277544021606445,-5.970000267028809,3.0,5.0,03-20,-1.6663846969604492
01-06,0.0,0.0,-11.65358829498291,3.5231761932373047,-1.5548372268676758,-1.1794729232788086,0.6523351669311523,-0.5863170623779297,0.2327442169189453,-5.970000267028809,3.0,5.0,03-21,-1.6535960197448731
01-07,0.0,0.0,-11.65358829498291,3.278553009033203,-1.406386375427246,-1.5423870086669922,0.4407682418823242,-0.5863170623779297,0.2327442169189453,-5.970000267028809,3.0,5.0,03-22,-1.7206613540649414
01-08,0.0,0.0,-11.65358829498291,2.8687362670898438,-1.1797990798950195,-1.5423870086669922,0.2380170822143555,-0.5863170623779297,0.2437620162963867,-5.970000267028809,3.0,5.0,03-23,-1.7581576347351069
01-09,0.0,0.0,-11.19302463531494,3.035869598388672,-0.7578840255737305,-0.6812915802001953,0.2380170822143555,-0.5490894317626953,0.5850296020507812,-5.200798988342285,3.0,5.0,03-24,-1.452317237854004
01-10,0.0,0.0,-10.955768585205078,2.9432525634765625,-0.7031917572021484,-0.6812915802001953,0.766937255859375,-0.5770072937011719,0.02437591552734375,-6.100699424743652,3.0,5.0,03-25,-1.5283392906188964
01-11,0.0,0.0,-11.43028450012207,3.3903274536132812,-0.5254421234130859,-0.6812915802001953,1.2341508865356443,-0.8655118942260742,-0.6825351715087891,-5.134700775146484,2.0,6.0,03-26,-1.4695287704467774
01-12,0.0,0.0,-11.5838041305542,3.1445102691650386,-0.5254421234130859,-0.8269519805908203,0.8550891876220703,-0.8655118942260742,-0.2925148010253906,-4.925400733947754,2.0,6.0,03-27,-1.5020026206970214
01-13,0.0,0.0,-11.5838041305542,3.1445102691650386,-0.7129573822021484,-1.052947998046875,0.8550891876220703,-0.912043571472168,-0.4143962860107422,-4.925400733947754,2.0,6.0,03-28,-1.5601950645446778
01-14,0.0,0.0,-11.5838041305542,3.0327377319335938,-0.6953830718994141,-1.2838945388793943,0.8815364837646484,-0.912043571472168,-0.4143962860107422,-4.852900505065918,2.0,6.0,03-29,-1.5828147888183597
01-15,0.0,0.0,-11.5838041305542,2.905994415283203,-0.5703706741333008,-0.8000621795654297,0.9476518630981444,-0.912043571472168,-0.4143962860107422,-5.732500076293945,2.0,6.0,03-30,-1.6159530639648438
01-16,0.0,0.0,-11.82804012298584,2.8836383819580083,-0.7657012939453125,-0.6598443984985352,0.9476518630981444,-0.912043571472168,-0.7654142379760742,-5.3849992752075195,2.0,6.0,03-31,-1.6484752655029298
01-17,0.0,0.0,-11.5838041305542,2.98050308227539,-1.5626497268676758,-0.6598443984985352,0.9476518630981444,-0.958576202392578,-0.5000066757202148,-7.299999237060548,2.0,6.0,04-01,-1.8636725425720213
01-18,0.0,0.0,-11.82804012298584,3.1667881011962886,-1.5626497268676758,-0.6598443984985352,1.1900739669799805,-0.7026472091674805,-0.7507896423339844,-7.179999351501465,2.0,6.0,04-02,-1.8327108383178712
01-19,0.0,0.0,-11.360502243041992,2.891094207763672,-1.5626497268676758,-0.6598443984985352,1.2605972290039062,-1.3215341567993164,-0.5830793380737305,-7.509999275207519,2.0,6.0,04-03,-1.884591770172119
01-20,0.0,0.0,-11.548913955688475,2.891094207763672,-1.5626497268676758,-0.17320919036865234,1.057844161987305,-1.3215341567993164,-0.5830793380737305,-7.509999275207519,2.0,6.0,04-04,-1.87504472732544
01-21,0.0,0.0,-11.548913955688475,2.891094207763672,-1.4923324584960938,0.04124069213867188,1.240762710571289,-1.023723602294922,-0.5830793380737305,-7.509999275207519,3.0,5.0,04-05,-1.798495101928711
01-22,0.0,0.0,-11.548913955688475,2.8911666870117188,-1.5079593658447266,-0.3134260177612305,1.240762710571289,-1.023723602294922,-0.5830793380737305,-7.679999351501465,2.0,6.0,04-06,-1.8525172233581544
01-23,0.0,0.0,-11.13022232055664,2.6899089813232417,-1.3751382827758791,-0.5608692169189453,1.240762710571289,-1.023723602294922,-0.40757083892822266,-7.619999885559082,2.0,6.0,04-07,-1.818685245513916
01-24,0.0,0.0,-10.885985374450684,3.2114963531494136,-1.1719913482666016,-0.5608692169189453,1.3399362564086914,-0.9306583404541016,-0.4777755737304688,-8.100000381469728,2.0,6.0,04-08,-1.757584762573242
01-25,0.0,0.0,-10.9906587600708,4.0758419036865225,-1.3016910552978516,-0.5608692169189453,1.8512258529663088,-0.5118618011474609,-0.31201648712158203,-7.399999618530272,2.0,6.0,04-09,-1.5150029182434082
01-26,0.0,0.0,-11.095332145690918,4.180162429809569,-1.3016910552978516,-0.7505741119384766,1.5637569427490234,-0.3536481857299805,-0.4875259399414063,-7.399999618530272,2.0,6.0,04-10,-1.5644851684570311
01-27,0.0,0.0,-10.457594871520996,4.180162429809569,-1.137613296508789,-0.725830078125,1.5792732238769531,-0.07910537719726562,0.0,-7.399999618530272,2.0,6.0,04-11,-1.40407075881958
01-28,0.0,0.0,-10.457594871520996,3.964071273803712,-1.5438966751098633,-0.4206514358520508,2.186212539672852,0.3443450927734375,0.0,-7.760000228881836,3.0,5.0,04-12,-1.3687514305114743
01-29,0.0,0.0,-10.457594871520996,3.897008895874024,-1.531402587890625,-0.06598472595214844,2.186212539672852,0.3443450927734375,-0.3948936462402344,-7.914999961853027,3.0,5.0,04-13,-1.393730926513672
