,2009,2012,2013,2014,2015,2016,2017,2018,2019,2020,ups,downs,end_day_sum,avg
01-02,0.0,0.0,0.0,0.0,-8.999999772640876e-05,0.0,8.999999772640876e-05,0.0,0.0,0.0,1.0,7.0,03-17,0.0
01-03,0.0,0.0,0.0,0.0,-8.999999772640876e-05,0.0,8.999999772640876e-05,0.0,0.0,0.0,1.0,7.0,03-18,0.0
01-04,0.0,0.0,0.0,0.0,-8.999999772640876e-05,0.0,8.999999772640876e-05,0.0,0.0,0.0,1.0,7.0,03-19,0.0
01-05,0.0,0.0,0.0,0.0,-8.999999772640876e-05,0.0,8.999999772640876e-05,0.0,0.0,0.0,1.0,7.0,03-20,0.0
01-06,0.0,0.0,0.0,0.0,-8.999999772640876e-05,0.0,8.999999772640876e-05,0.0,0.0,0.0,1.0,7.0,03-21,0.0
01-07,0.0,0.0,0.0,0.0,-8.999999772640876e-05,0.0,8.999999772640876e-05,0.0,0.0,0.0,1.0,7.0,03-22,0.0
01-08,0.0,0.0,0.0,0.0,-8.999999772640876e-05,0.0,8.999999772640876e-05,0.0,0.0,0.0,1.0,7.0,03-23,0.0
01-09,0.0,0.0,0.0,0.0,-8.999999772640876e-05,0.0,8.999999772640876e-05,0.0,0.0,0.0,1.0,7.0,03-24,0.0
01-10,0.0,0.0,0.0,0.0,-8.999999772640876e-05,0.0,8.999999772640876e-05,0.0,0.0,0.0,1.0,7.0,03-25,0.0
01-11,0.0,0.0,0.0,0.0,-8.999999772640876e-05,0.0,8.999999772640876e-05,0.0,0.0,0.0,1.0,7.0,03-26,0.0
01-12,0.0,0.0,0.0,0.0,-8.999999772640876e-05,0.0,8.999999772640876e-05,0.0,0.0,0.0,1.0,7.0,03-27,0.0
01-13,0.0,0.0,0.0,0.0,-8.999999772640876e-05,0.0,8.999999772640876e-05,0.0,0.0,0.0,1.0,7.0,03-28,0.0
01-14,0.0,0.0,0.0,0.0,-8.999999772640876e-05,0.0,8.999999772640876e-05,0.0,0.0,0.0,1.0,7.0,03-29,0.0
01-15,0.0,0.0,0.0,0.0,-8.999999772640876e-05,0.0,8.999999772640876e-05,0.0,0.0,0.0,1.0,7.0,03-30,0.0
01-16,0.0,0.0,0.0,0.0,-8.999999772640876e-05,0.0,8.999999772640876e-05,0.0,0.0,0.0,1.0,7.0,03-31,0.0
01-17,0.0,0.0,0.0,0.0,-8.999999772640876e-05,0.0,8.999999772640876e-05,0.0,0.0,0.0,1.0,7.0,04-01,0.0
01-18,0.0,0.0,0.0,0.0,-8.999999772640876e-05,0.0,8.999999772640876e-05,0.0,0.0,0.0,1.0,7.0,04-02,0.0
01-19,0.0,0.0,0.0,0.0,-8.999999772640876e-05,0.0,8.999999772640876e-05,0.0,0.0,0.0,1.0,7.0,04-03,0.0
01-20,0.0,0.0,0.0,0.0,-8.999999772640876e-05,0.0,8.999999772640876e-05,0.0,0.0,0.0,1.0,7.0,04-04,0.0
01-21,0.0,0.0,0.0,0.0,-8.999999772640876e-05,0.0,8.999999772640876e-05,0.0,0.0,0.0,1.0,7.0,04-05,0.0
01-22,0.0,0.0,0.0,0.0,-8.999999772640876e-05,0.0,8.999999772640876e-05,0.0,0.0,0.0,1.0,7.0,04-06,0.0
01-23,0.0,0.0,0.0,0.0,-8.999999772640876e-05,0.0,8.999999772640876e-05,0.0,0.0,0.0,1.0,7.0,04-07,0.0
01-24,0.0,0.0,0.0,0.0,-8.999999772640876e-05,0.0,8.999999772640876e-05,0.0,0.0,0.0,1.0,7.0,04-08,0.0
01-25,0.0,0.0,0.0,0.0,-8.999999772640876e-05,0.0,8.999999772640876e-05,0.0,0.0,0.0,1.0,7.0,04-09,0.0
01-26,0.0,0.0,0.0,0.0,-8.999999772640876e-05,0.0,8.999999772640876e-05,0.0,0.0,0.0,1.0,7.0,04-10,0.0
01-27,0.0,0.0,0.0,0.0,-8.999999772640876e-05,0.0,8.999999772640876e-05,0.0,0.0,0.0,1.0,7.0,04-11,0.0
01-28,0.0,0.0,0.0,0.0,-8.999999772640876e-05,0.0,8.999999772640876e-05,0.0,0.0,0.0,1.0,7.0,04-12,0.0
01-29,0.0,0.0,0.0,0.0,-8.999999772640876e-05,0.0,8.999999772640876e-05,0.0,0.0,0.0,1.0,7.0,04-13,0.0
01-30,0.0,0.0,0.0,0.0,-0.0009900000477500726,0.0,8.999999772640876e-05,0.0,0.0,0.0,1.0,7.0,04-14,-9.000000500236638e-05
01-31,0.0,0.0,0.0,0.0,-0.0009900000477500726,0.0,8.999999772640876e-05,0.0,0.0,0.0,1.0,7.0,04-15,-9.000000500236638e-05
02-01,0.0,0.0,0.0,0.0,-0.0009900000477500726,0.0,8.999999772640876e-05,0.0,0.0,0.0,1.0,7.0,04-16,-9.000000500236638e-05
02-02,0.0,0.0,0.0,0.0,-0.0009900000477500726,0.0,8.999999772640876e-05,0.0,0.0,0.0,1.0,7.0,04-17,-9.000000500236638e-05
02-03,0.0,0.0,0.0,0.0,-0.0009900000477500726,0.0,8.999999772640876e-05,0.0,0.0,0.0,1.0,7.0,04-18,-9.000000500236638e-05
