,2018,2019,2020,ups,downs,avg
11-06,-16.140000343322757,5.430000305175781,1.5500001907348633,2.0,1.0,-3.053333282470703
11-07,-16.039999961853027,6.2400007247924805,0.0,1.0,2.0,-3.266666412353516
11-08,-17.519999504089355,7.390000343322754,0.0,1.0,2.0,-3.3766663869222007
11-09,-15.210000038146973,8.14000129699707,0.0,1.0,2.0,-2.356666247049968
11-10,-14.81999969482422,8.610000610351562,0.0,1.0,2.0,-2.0699996948242188
11-11,-14.079999923706055,8.610000610351562,0.0,1.0,2.0,-1.8233331044514969
11-12,-14.079999923706055,9.260000228881836,9.260000228881836,2.0,1.0,1.4800001780192058
11-13,-15.719999313354492,7.3400001525878915,7.3400001525878915,2.0,1.0,-0.3466663360595703
11-14,-16.1899995803833,6.550000190734862,6.550000190734862,2.0,1.0,-1.0299997329711914
11-15,-15.289999961853027,6.380000114440918,6.380000114440918,2.0,1.0,-0.8433332443237305
11-16,-14.370000839233398,9.470000267028807,9.470000267028807,2.0,1.0,1.5233332316080732
11-18,-11.15000057220459,8.220000267028809,8.220000267028809,2.0,1.0,1.7633333206176758
11-19,-11.15000057220459,7.960000991821289,7.960000991821289,2.0,1.0,1.5900004704793294
11-20,-9.109999656677246,5.84999942779541,5.84999942779541,2.0,1.0,0.8633330663045248
11-21,-11.619999885559082,5.1599998474121085,5.1599998474121085,2.0,1.0,-0.4333333969116211
11-22,-11.329999923706055,3.700000762939453,3.700000762939453,2.0,1.0,-1.3099994659423828
11-23,-10.600000381469727,6.519998550415039,6.519998550415039,2.0,1.0,0.8133322397867838
11-25,-11.030000686645508,7.569999694824219,7.569999694824219,2.0,1.0,1.3699995676676433
11-26,-11.030000686645508,7.960000038146973,7.960000038146973,2.0,1.0,1.6299997965494792
11-27,-9.920000076293944,8.329999923706055,8.329999923706055,2.0,1.0,2.2466665903727208
11-28,-10.000000953674316,7.8699989318847665,7.8699989318847665,2.0,1.0,1.9133323033650715
11-29,-11.820000648498535,10.169998168945312,10.169998168945312,2.0,1.0,2.8399985631306968
11-30,-12.90000057220459,11.249999046325684,11.249999046325684,2.0,1.0,3.19999917348226
12-02,-13.020000457763672,10.949999809265137,10.949999809265137,2.0,1.0,2.9599997202555337
12-03,-13.020000457763672,10.200000762939453,10.200000762939453,2.0,1.0,2.460000356038412
12-04,-13.100000381469727,9.549999237060547,9.549999237060547,2.0,1.0,1.9999993642171223
12-05,-13.530000686645508,5.229999542236328,5.229999542236328,2.0,1.0,-1.0233338673909504
12-06,-12.579999923706055,6.180000305175781,6.180000305175781,2.0,1.0,-0.07333310445149739
12-07,-9.820000648498537,4.700000762939453,4.700000762939453,2.0,1.0,-0.1399997075398763
12-09,-8.659999847412111,4.510000228881836,4.510000228881836,2.0,1.0,0.12000020345052086
12-10,-8.659999847412111,3.6400012969970703,3.6400012969970703,2.0,1.0,-0.4599990844726562
12-11,-9.56999969482422,2.790000915527344,2.790000915527344,2.0,1.0,-1.329999287923177
12-12,-9.950000762939453,1.3099994659423828,1.3099994659423828,2.0,1.0,-2.443333943684896
12-13,-10.970000267028807,0.12000083923339845,0.12000083923339845,2.0,1.0,-3.5766661961873374
12-14,-7.399999618530272,-2.9599990844726562,-2.9599990844726562,0.0,3.0,-4.439999262491862
12-16,-5.059999465942383,-3.489999771118164,-3.489999771118164,0.0,3.0,-4.013333002726236
12-17,-5.059999465942383,-2.430000305175781,-2.430000305175781,0.0,3.0,-3.3066666920979824
12-18,-4.629999160766602,-2.1100006103515625,-2.1100006103515625,0.0,3.0,-2.950000127156576
12-19,-2.989999771118164,-0.7800006866455078,-0.7800006866455078,0.0,3.0,-1.5166670481363933
12-20,-0.3600006103515625,0.9899997711181641,0.9899997711181641,2.0,1.0,0.5399996439615885
12-21,0.15999984741210938,0.03999900817871094,0.03999900817871094,3.0,0.0,0.07999928792317708
12-23,-1.4500007629394531,1.1499996185302734,1.1499996185302734,2.0,1.0,0.28333282470703125
12-24,-1.4500007629394531,1.1499996185302734,1.1499996185302734,2.0,1.0,0.28333282470703125
12-26,-3.149999618530273,0.6299991607666016,0.6299991607666016,2.0,1.0,-0.6300004323323568
12-27,-3.669999122619629,-0.4500007629394531,-0.4500007629394531,0.0,3.0,-1.5233335494995115
12-28,-2.800000190734864,-1.3599987030029297,-1.3599987030029297,0.0,3.0,-1.8399991989135744
12-30,-2.439999580383301,-2.029998779296875,-2.029998779296875,0.0,3.0,-2.16666571299235
12-31,-2.439999580383301,-2.1099987030029297,-2.1099987030029297,0.0,3.0,-2.2199989954630532
