,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,ups,downs,avg
01-02,0.0,4.967952264444589,18.502199157587683,8.828522796500225,0.1937936500074298,-23.671498808655723,-41.176478838013274,-28.571427355007227,-14.583338377997393,34.782607343561914,-519.0476156686708,5.0,5.0,-50.88866216693114
01-03,0.0,4.967952264444589,18.502199157587683,8.828522796500225,0.0,-15.942037331743569,-41.176478838013274,-28.571427355007227,-17.70833546761428,34.782607343561914,-519.0476156686708,4.0,6.0,-50.48769209990497
01-04,0.0,4.967952264444589,18.502199157587683,8.828522796500225,0.0,-15.942037331743569,-41.176478838013274,-28.571427355007227,-17.70833546761428,34.782607343561914,-514.2857152993987,4.0,6.0,-50.054792066334784
01-05,0.0,4.967952264444589,18.502199157587683,8.828522796500225,0.0,-15.942037331743569,-41.176478838013274,-28.571427355007227,-17.70833546761428,34.782607343561914,-514.2857152993987,4.0,6.0,-50.054792066334784
01-06,0.0,4.967952264444589,18.502199157587683,8.828522796500225,0.0,-23.188407466348714,0.0,-28.571427355007227,-17.70833546761428,34.782607343561914,-514.2857152993987,4.0,6.0,-46.97023672966132
01-07,0.0,4.967952264444589,18.502199157587683,8.828522796500225,1.9379827052266532,-15.909086229387492,0.0,-8.433734247587214,-17.70833546761428,34.782607343561914,-661.9047970458233,5.0,5.0,-57.721517156644666
01-08,0.0,4.967952264444589,16.66666189352183,8.828522796500225,1.9379827052266532,-0.4545450112051311,0.0,-30.43477960405066,-17.70833546761428,34.782607343561914,-673.684235292789,5.0,5.0,-59.554378942945796
01-09,0.0,4.967952264444589,16.66666189352183,8.828522796500225,-4.115222299809099,-2.7272700672307866,0.0,-30.43477960405066,-17.70833546761428,17.391303671780953,-480.0000190734863,4.0,6.0,-44.2846532623585
01-10,0.0,4.967952264444589,16.66666189352183,1.3582330308911956,-4.115222299809099,-2.7272700672307866,0.0,-30.43477960405066,-17.70833546761428,17.391303671780953,-480.0000190734863,4.0,6.0,-44.963770513777504
01-11,0.0,4.967952264444589,16.66666189352183,1.3582330308911956,-4.115222299809099,-2.7272700672307866,0.0,-30.43477960405066,-45.8333341094355,17.391303671780953,-625.0000130385158,4.0,6.0,-60.702406205309394
01-12,0.0,0.0,16.66666189352183,1.3582330308911956,-4.115222299809099,-2.7272700672307866,0.0,-30.43477960405066,-45.8333341094355,17.391303671780953,-480.0000190734863,3.0,7.0,-47.972220596165315
01-13,0.0,0.0,17.287628030065612,1.3582330308911956,-4.115222299809099,-2.7272700672307866,0.0,-30.43477960405066,-50.53763068718835,17.391303671780953,-480.0000190734863,3.0,7.0,-48.34343245445704
01-14,0.0,2.194353805522306,11.904761544340785,1.3582330308911956,-4.115222299809099,-2.7272700672307866,0.0,-56.52174589088601,-50.53763068718835,17.391303671780953,-480.0000190734863,4.0,6.0,-51.00483963327868
01-15,0.0,2.194353805522306,11.904761544340785,1.3582330308911956,-4.115222299809099,6.818186005284872,0.0,-56.52174589088601,-50.53763068718835,17.391303671780953,-480.0000190734863,5.0,5.0,-50.13707089941361
01-16,0.0,2.194353805522306,11.904761544340785,1.3582330308911956,-4.115222299809099,6.818186005284872,0.0,-56.52174589088601,-50.53763068718835,18.260868077918094,-552.1739012126889,5.0,5.0,-56.61928160241955
01-17,0.0,2.194353805522306,11.904761544340785,1.3582330308911956,-4.115222299809099,6.818186005284872,0.0,-56.52174589088601,-48.387095120231855,18.260868077918094,-552.1739012126889,5.0,5.0,-56.42377836905987
01-18,0.0,2.194353805522306,11.904761544340785,1.3582330308911956,-4.115222299809099,6.818186005284872,0.0,-56.52174589088601,-48.387095120231855,18.260868077918094,-552.1739012126889,5.0,5.0,-56.42377836905987
01-19,0.0,2.194353805522306,11.904761544340785,0.16977508100767272,-4.115222299809099,6.818186005284872,0.0,-56.52174589088601,-48.387095120231855,18.260868077918094,-837.5000209547585,5.0,5.0,-82.47055815923744
01-20,0.0,2.194353805522306,11.904761544340785,0.16977508100767272,-4.115222299809099,6.818186005284872,15.000004967053535,-56.52174589088601,-48.387095120231855,26.562498544808445,-837.5000209547585,6.0,4.0,-80.35222766524255
01-21,0.0,2.194353805522306,11.904761544340785,0.16977508100767272,-4.115222299809099,6.818186005284872,15.000004967053535,-56.52174589088601,-48.387095120231855,26.562498544808445,-837.5000209547585,6.0,4.0,-80.35222766524255
