,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,ups,downs,avg
01-02,12.695657144412957,8.87290350824809,8.413464897835626,20.04608751829339,19.720280141129503,12.1061334562539,17.681159420289855,11.263736263736265,2.1299254526091587,-0.18867924528301888,-14.333333333333336,-6.090194647990786,8.496729397779706,-20.846065597819127,-0.862749885110294,-8.541675228921628,13.474992787071635,15.547925471934812,-7.087728070020519,-37.906969420132434,4.854034087804325,3.820051989787444,2.794458734689313,4.566159678764429,-3.5091803842660343,0.8974680920299787,5.666459526795918,6.083579572229183,1.3732052398951835,6.123218014502234,-27.274029983694724,21.0,10.0,1.935065309661968
01-03,11.74438950928998,11.694512134833793,7.7481874277262675,18.54460272990482,19.720280141129503,12.1061334562539,16.36904761904762,10.43956043956044,4.746835443037975,9.075342465753424,-14.333333333333336,-5.355441163012821,7.4112796214418655,-14.656231551290018,0.6173815715798876,-8.541675228921628,13.474992787071635,15.547925471934812,-13.296337641959164,-39.525047849693976,5.9238106565830675,3.820051989787444,2.794458734689313,4.8460552083976784,-3.623277946898401,2.459664191281142,6.547109189647941,6.083579572229183,0.5451192623465684,8.915581023642392,-46.230736017617595,23.0,8.0,1.7939941907885069
01-04,13.242784723376653,11.538466617200315,8.393283542111622,18.54460272990482,19.16083530155711,15.309450843899224,14.285714285714285,5.382436260623228,4.847207586933614,9.075342465753424,-14.166666666666664,-10.525681562961337,4.597461755437983,-14.6614716425207,3.1292339293756837,-5.952381222696836,13.139435045228439,16.230462069935697,-11.045297682916221,-38.08757284969618,5.9238106565830675,4.4759024912329135,1.4331187869823314,3.4306268093534618,-2.555042249285141,3.213169230170001,6.547109189647941,4.434212510842415,2.5872622448333527,5.37742371295734,-39.53910412446721,23.0,8.0,1.8634237028530531
01-05,14.163817686629525,11.793616975091018,10.328636706714898,19.483566284179688,18.78452867506941,15.235012673079352,15.36231884057971,5.382436260623228,4.847207586933614,7.534246575342466,-10.91772151898734,-6.810493451436173,6.0484697275840045,-14.913352278017605,3.1292339293756837,-4.073803891115083,13.010209667240677,19.41661614337661,-5.957091217216259,-38.08757284969618,6.276223643044203,5.7507267258859525,1.898584244026208,2.1751145272618397,-3.001492403600124,3.213169230170001,6.006641443401534,4.617472716193022,-0.4952100237992348,4.23060042675696,-54.811311597875516,22.0,9.0,1.9232387566714868
01-06,12.19931533656168,10.91811266416309,10.328636706714898,18.11764999864825,18.194446563720703,13.225811048303134,14.327485380116956,5.382436260623228,5.1633298208640666,4.8903878583473865,-20.62193126022913,-8.94494918214332,4.580478025972585,-14.913352278017605,5.82217944262146,-4.563397677124549,12.167889759122273,18.59180140617497,-5.957091217216259,-43.49645995227942,5.991559893773076,6.492784209981263,1.0341517225586765,-0.980169399692546,-3.001492403600124,4.019252519207804,8.9092151625265,3.959234756847104,-0.7000406767504951,3.44482016400283,-54.811311597875516,21.0,10.0,0.9603478405136432
01-07,11.438475172508268,10.91811266416309,11.737087410940251,14.928914836543118,16.877637130801688,11.688311977840073,12.797619047619047,4.2492917847025495,8.25593395252838,7.575757575757576,-20.0652528548124,-15.110039580109449,4.580478025972585,-12.814253950637056,2.947852657076428,-2.709791123092679,9.837562047548099,20.86293728389056,-5.957091217216259,-33.99309339650496,4.8991407393037,7.935819478249687,-0.4126762590167888,-0.980169399692546,-3.4597280460438355,3.0881030474094797,9.246036117146804,4.0324770954593925,-1.936094590008752,3.44482016400283,-52.12328770326098,20.0,11.0,1.0251900028731582
01-08,11.438475172508268,8.932997140169627,12.264147785983814,16.241300499111077,14.62395574254019,11.544717928258386,12.797619047619047,8.264462809917356,12.76595744680851,3.630363036303631,-21.717990275526738,-15.110039580109449,5.779111071048052,-11.894914417532576,3.701466494291613,-4.325856707782855,10.945787274241145,20.86293728389056,-5.549559195112139,-47.07031678068851,3.9820049507168815,7.1059868246519535,-0.9025558146660994,0.06838108052715691,-2.0212363243516394,3.0163741110125666,10.831720203396408,4.1723552352403805,-1.936094590008752,1.7161502131509236,-46.999823260229036,21.0,10.0,0.8760607872703142
01-09,12.131713447550002,7.749996480941639,12.085313043628238,16.121500100055584,14.742702123507692,11.544717928258386,15.438988095238097,4.456824512534818,17.461928934010153,3.5175879396984926,-22.913256955810148,-15.601263077606356,6.086389411518871,-7.449522100500317,2.355293720536073,-4.325856707782855,10.945787274241145,20.07450921549173,-10.265447076868767,-33.69185941421777,3.2440257444046896,7.492068742488367,-0.9025558146660994,-2.4974084292649144,0.9572495725874416,4.1839108281755175,9.85898419613535,4.1723552352403805,-4.776971152151991,3.3807012088671597,-59.09702631303949,21.0,10.0,0.8542380875226168
01-10,10.40564643012151,6.218907370496153,10.238097054617745,15.925057330345757,14.742702123507692,11.056913050209603,19.939577039274926,1.6901408450704225,16.03585657370518,2.866779089376054,-22.913256955810148,-16.005045610753214,7.9694274497457345,-13.432471347226349,1.923654510212355,-4.325856707782855,10.906974000930846,17.953945082821516,-13.896243897953106,-18.844723827708773,0.8927110275144413,7.492068742488367,-2.1466059057042544,-2.4965827757984336,-1.4122697659368015,3.4135913086821765,9.85898419613535,4.445656739232682,-8.813827977942703,-2.039241135048794,-56.03237993244812,19.0,12.0,0.374780133044353
01-11,10.507881191484296,5.764409115439968,11.455852300754001,15.925057330345757,16.272600489151348,10.754418760286363,17.507418397626108,2.8653295128939833,16.202783300198806,2.866779089376054,-22.913256955810148,-19.154678271340455,1.1368804120150648,-9.916955323594726,1.8493272671340235,-2.9433677058726144,11.346151889898856,14.868960830628732,-9.588711455632328,-19.87309941803585,0.8927110275144413,6.310835200489189,-5.060300484124589,-3.1537817446883816,-0.4601612448158006,3.2276398697801514,9.85898419613535,3.4876287203485914,-13.148653185045395,-0.603824405508061,-38.682544042193705,19.0,12.0,0.5678166020915818
01-12,12.347828412984343,7.0707089973218515,10.817312797498234,17.564398077735564,13.467052788347983,12.65625030174852,18.694362017804156,2.8653295128939833,16.202783300198806,2.1922428330522767,-18.679549114331728,-11.986301369863012,2.4279548496341024,-12.443776824770689,1.8493272671340235,-4.368570625477264,11.463260345946466,10.051614999045547,-15.138624636469624,-19.87309941803585,5.124817660439738,6.199727770643207,-4.45324872167054,-2.9795993702383496,-1.3358997857066972,3.2276398697801514,9.409196805448497,3.4960589746998565,-10.408247746855748,0.12055992008112718,-35.99501752878405,20.0,11.0,0.9544029793624148
01-13,13.965517608787724,7.0707089973218515,10.817312797498234,18.77934093206701,9.333333333333334,11.912230203748596,21.052631578947366,2.8653295128939833,17.395626242544733,10.032362459546926,-20.52117263843648,-13.146554979891116,2.4279548496341024,-12.443776824770689,1.2126770303995935,-3.3094188108534697,11.360161169508869,8.772897928980669,-17.16159712813048,-17.623308142613176,3.1727571814051383,5.061541544134747,-2.27108590303904,-2.9795993702383496,-1.3358997857066972,2.729335876349552,9.426021106356632,1.2784646321045707,-10.107774220469038,0.5433756158059339,-35.99501752878405,20.0,11.0,1.0423992022076436
01-14,15.136057016800844,7.0707089973218515,7.692311078133542,18.41492019333206,10.526315789473683,6.874995395541082,19.642857142857142,2.292263610315186,15.873015873015873,10.945273631840797,-27.90697674418605,-12.38962055245023,2.4279548496341024,-11.194401526717684,1.9575576725010484,-4.0387724304659685,10.785807315148427,6.06635215723119,-17.16159712813048,-9.966598033264331,3.649278152336063,4.051453681726516,-3.0461190409592,-2.9795993702383496,-1.550996364528369,1.73843738456976,8.275173936222862,3.683195260521317,-10.107774220469038,0.5433756158059339,-35.162262233839606,20.0,11.0,0.7142770035187094
01-15,15.136057016800844,5.555557482170336,1.9323708354562956,14.788732394366194,2.599390712353068,6.436416085485249,19.642857142857142,4.584527220630372,18.09145129224652,11.374407582938387,-27.79661016949153,-12.38962055245023,3.6532802847753327,-11.314596719704948,3.2243946495616758,-6.786574388206981,11.369930732166365,6.06635215723119,-14.278645086738816,-13.031079938956141,8.182553818944204,3.5657249419248505,-5.6620246605270745,-2.830622461877728,-2.208061037934572,0.2972812016375022,8.79380763799764,3.549643147025795,-10.107774220469038,0.7708354001197217,-24.322383148872646,20.0,11.0,0.6092767532728706
