,2010,2012,2013,2014,2015,2016,2017,2018,2019,2020,ups,downs,end_day_sum,avg
01-02,0.0,0.0,-5.213540077209473,-0.4418201446533203,-0.31369972229003906,-2.373860239982605,-0.6862000226974487,-0.6218000054359436,0.02688997983932495,-0.14580000191926956,1.0,7.0,03-17,-0.9769830234348774
01-03,0.0,0.0,-5.213540077209473,-0.10161018371582033,-0.31369972229003906,-2.3198602199554443,-0.6862000226974487,-0.7150000333786011,-0.030239999294281006,-0.14580000191926956,0.0,8.0,03-18,-0.9525950260460376
01-04,0.0,0.0,-5.213540077209473,-0.21649980545043945,-0.31369972229003906,-2.3198602199554443,-0.7751001119613647,-0.7336000204086304,-0.08449998497962953,-0.14580000191926956,0.0,8.0,03-19,-0.9802599944174292
01-05,0.0,0.0,-5.213540077209473,-0.31369972229003906,-0.31369972229003906,-2.3198602199554443,-0.7751001119613647,-0.7336000204086304,-0.1308000087738037,-0.18470000475645065,0.0,8.0,03-20,-0.9984999887645244
01-06,0.0,0.0,-5.606760025024414,-0.31369972229003906,-0.31369972229003906,-2.1964998245239262,-0.6762999296188354,-0.7336000204086304,-0.12476000189781188,-0.18470000475645065,0.0,8.0,03-21,-1.0150019250810147
01-07,0.0,0.0,-5.606760025024414,-0.07068967819213867,-0.31369972229003906,-2.008779764175415,-0.6762999296188354,-0.7336000204086304,-0.12476000189781188,-0.18470000475645065,0.0,8.0,03-22,-0.9719289146363737
01-08,0.0,0.0,-5.606760025024414,-0.07068967819213867,-0.31369972229003906,-2.304799795150757,-0.6308999061584473,-0.7336000204086304,-0.18995997309684756,-0.18470000475645065,0.0,8.0,03-23,-1.0035109125077724
01-09,0.0,0.0,-5.606760025024414,-0.07068967819213867,-0.4639201164245606,-1.9646000862121584,-0.6308999061584473,-0.5183999538421631,-0.17899999022483826,-0.16430000215768814,0.0,8.0,03-24,-0.9598569758236408
01-10,0.0,0.0,-5.606760025024414,0.04639005661010742,-0.3866000175476074,-1.9646000862121584,-0.6308999061584473,-0.5183999538421631,-0.17680999636650085,-0.17920000478625298,1.0,7.0,03-25,-0.9416879933327436
01-11,0.0,0.0,-5.606760025024414,0.10382986068725586,-0.4970498085021973,-1.9646000862121584,-0.6308999061584473,-0.4493999481201172,-0.17680999636650085,-0.18410000577569008,1.0,7.0,03-26,-0.9405789915472268
01-12,0.0,0.0,-5.606760025024414,0.10382986068725586,-0.4970498085021973,-1.7481000423431396,-0.5499999523162842,-0.4493999481201172,-0.17680999636650085,-0.18410000577569008,1.0,7.0,03-27,-0.9108389917761088
01-13,0.0,0.0,-5.606760025024414,0.10382986068725586,-0.4970498085021973,-1.8298401832580569,-0.5099999904632568,-0.3659999370574951,-0.17680999636650085,-0.18410000577569008,1.0,7.0,03-28,-0.9066730085760356
01-14,0.0,0.0,-5.606760025024414,-0.13255023956298828,-0.4970498085021973,-1.8594400882720947,-0.5800999402999878,-0.3659999370574951,-0.17680999636650085,-0.17109999433159828,0.0,8.0,03-29,-0.9389810029417276
01-15,0.0,0.0,-5.606760025024414,-0.15464019775390625,-0.5257697105407715,-1.8451399803161619,-0.5800999402999878,-0.3659999370574951,-0.17680999636650085,-0.17109999433159828,0.0,8.0,03-30,-0.9426319781690836
01-16,0.0,0.0,-5.606760025024414,-0.01105022430419922,-0.2319598197937012,-1.7676599025726318,-0.5800999402999878,-0.3659999370574951,-0.18590998649597168,-0.17109999433159828,0.0,8.0,03-31,-0.8920539829879999
01-17,0.0,0.0,-5.606760025024414,-0.01105022430419922,-0.2319598197937012,-1.7676599025726318,-0.5800999402999878,-0.3659999370574951,-0.0738300085067749,-0.17109999433159828,0.0,8.0,04-01,-0.8808459851890802
01-18,0.0,0.0,-5.606760025024414,-0.01105022430419922,-0.2319598197937012,-1.7676599025726318,-0.5800999402999878,-0.3659999370574951,-0.09139999747276306,-0.17109999433159828,0.0,8.0,04-02,-0.882602984085679
01-19,0.0,0.0,-5.547110080718994,-0.01105022430419922,-0.2319598197937012,-1.7676599025726318,-0.4779000282287598,-0.3025000095367432,-0.09139999747276306,-0.17109999433159828,0.0,8.0,04-03,-0.8600680056959391
01-20,0.0,0.0,-5.633269786834718,-0.01105022430419922,-0.2319598197937012,-1.7676599025726318,-0.2436000108718872,-0.2638000249862671,-0.085999995470047,-0.17109999433159828,0.0,8.0,04-04,-0.8408439759165048
01-21,0.0,0.0,-5.633269786834718,-0.01105022430419922,-0.2319598197937012,-1.7676599025726318,-0.06229996681213379,-0.3878000378608704,-0.085999995470047,-0.17109999433159828,0.0,8.0,04-05,-0.8351139727979898
01-22,0.0,0.0,-5.633269786834718,-0.01105022430419922,-0.2319598197937012,-1.7527599334716797,-0.1971200704574585,-0.3878000378608704,-0.085999995470047,-0.17109999433159828,0.0,8.0,04-06,-0.8471059862524271
01-23,0.0,0.0,-5.697329998016357,0.03312969207763672,-0.2319598197937012,-1.7527599334716797,-0.1971200704574585,-0.3878000378608704,-0.08840000629425049,-0.12999999895691872,1.0,7.0,04-07,-0.84522401727736
01-24,0.0,0.0,-5.728260040283202,0.198819637298584,-0.2319598197937012,-1.971259951591492,-0.1971200704574585,-0.4353999495506287,-0.07699999213218689,-0.08100000023841858,1.0,7.0,04-08,-0.8523180186748505
01-25,0.0,0.0,-5.728260040283202,-0.044190406799316406,-0.2319598197937012,-1.971259951591492,-0.15820002555847168,-0.51500004529953,-0.07699999213218689,-0.08100000023841858,0.0,8.0,04-09,-0.8806870281696321
01-26,0.0,0.0,-5.728260040283202,0.0,-0.2319598197937012,-1.971259951591492,-0.15820002555847168,-0.40630000829696655,-0.07699999213218689,-0.08100000023841858,0.0,8.0,04-10,-0.8653979837894441
01-27,0.0,0.0,-5.728260040283202,0.0,-0.2319598197937012,-2.037540078163147,-0.19589996337890625,-0.2955999970436096,-0.07699999213218689,-0.08100000023841858,0.0,8.0,04-11,-0.8647259891033172
