,2010,2013,2014,2015,2016,2017,2018,2019,2020,ups,downs,end_day_sum,avg
01-02,0.0,-1.2739899754524229,0.021379992365837097,-0.10829998552799223,0.0,0.07437999919056892,-0.12875999882817268,0.03198099881410599,-0.008099999278783798,3.0,5.0,03-17,-0.15460099652409556
01-03,0.0,-1.2739899754524229,0.021379992365837097,-0.09109999239444733,0.0,0.07437999919056892,-0.045090001076459885,0.03198099881410599,-0.008099999278783798,3.0,5.0,03-18,-0.1433932197590669
01-04,0.0,-1.2739899754524229,0.021379992365837097,-0.09109999239444733,0.0,0.07437999919056892,-0.045090001076459885,0.03198099881410599,-0.008099999278783798,3.0,5.0,03-19,-0.1433932197590669
01-05,0.0,-1.2739899754524229,-0.004649996757507324,-0.09109999239444733,0.0,0.011620000004768372,-0.045090001076459885,0.03198099881410599,-0.008099999278783798,2.0,6.0,03-20,-0.15325877401563856
01-06,0.0,-1.2739899754524229,-0.004649996757507324,-0.09109999239444733,0.0,0.011620000004768372,-0.017670001834630966,0.03198099881410599,-0.008099999278783798,2.0,6.0,03-21,-0.15021210743321312
01-07,0.0,-1.2739899754524229,-0.004649996757507324,0.052069991827011115,-0.004650000017136335,0.011620000004768372,-0.017670001834630966,0.03198099881410599,-0.008099999278783798,3.0,5.0,03-22,-0.13482099807717735
01-08,0.0,-1.2739899754524229,-0.004649996757507324,0.009299993515014648,-0.004650000017136335,0.011620000004768372,-0.017670001834630966,0.03198099881410599,-0.008099999278783798,3.0,5.0,03-23,-0.13957322011184362
01-09,0.0,-1.2739899754524229,-0.004649996757507324,0.009299993515014648,-0.004650000017136335,0.011620000004768372,-0.02231999859213829,0.03198099881410599,-0.008099999278783798,3.0,5.0,03-24,-0.1400898864182333
01-10,0.0,-1.2739899754524229,-0.004649996757507324,0.009299993515014648,-0.004650000017136335,0.011620000004768372,-0.02231999859213829,0.03198099881410599,-0.008099999278783798,3.0,5.0,03-25,-0.1400898864182333
01-11,0.0,-1.2739899754524229,-0.004649996757507324,0.009299993515014648,-0.004650000017136335,0.011620000004768372,-0.02231999859213829,0.030633002519607544,-0.011390000581741331,3.0,5.0,03-26,-0.14060521948461732
01-12,0.0,-1.2739899754524229,-0.004649996757507324,0.009299993515014648,-0.004650000017136335,0.011620000004768372,-0.02231999859213829,0.028681002557277683,-0.011390000581741331,3.0,5.0,03-27,-0.14082210836932066
01-13,0.0,-1.2739899754524229,-0.004649996757507324,0.009299993515014648,-0.004650000017136335,0.011620000004768372,-0.011629998683929443,0.028681002557277683,-0.011390000581741331,3.0,5.0,03-28,-0.13963433060174188
