,2012,2013,2014,2015,2016,2017,2018,2019,2020,ups,downs,avg
01-02,0.0,0.0,-0.14797592163085938,-2.2305946350097656,-2.5550308227539062,0.0,7.0648345947265625,4.8028106689453125,-0.5258331298828125,2.0,7.0,0.7120234171549479
01-03,-0.5258331298828125,0.0,-0.2794990539550781,-2.2305946350097656,-2.5550308227539062,0.0,7.0648345947265625,4.8028106689453125,-0.5258331298828125,2.0,7.0,0.6389838324652778
01-04,-0.5258331298828125,0.0,-0.7974128723144531,-2.2305946350097656,-2.5550308227539062,0.0,7.0648345947265625,4.8028106689453125,-0.5258331298828125,2.0,7.0,0.5814378526475694
01-05,-0.5258331298828125,0.0,-1.2002334594726562,-2.2305946350097656,-2.5550308227539062,0.0,3.10467529296875,4.8028106689453125,-0.5258331298828125,2.0,7.0,0.09666230943467882
01-06,-0.5258331298828125,0.0,-1.2002334594726562,-2.2305946350097656,-2.5550308227539062,0.0,3.10467529296875,4.8028106689453125,-0.5258331298828125,2.0,7.0,0.09666230943467882
01-07,-0.5258331298828125,0.0,0.3617134094238281,0.5137710571289062,-2.5550308227539062,0.0,3.10467529296875,4.8028106689453125,-0.5258331298828125,4.0,5.0,0.5751414828830295
01-08,-0.5258331298828125,0.0,-1.1673431396484375,0.5137710571289062,-2.5550308227539062,0.0,3.10467529296875,4.8028106689453125,-0.5258331298828125,3.0,6.0,0.4052463107638889
01-09,-0.5258331298828125,0.0,-0.994709014892578,1.4984817504882812,-2.5550308227539062,0.0,3.10467529296875,4.8028106689453125,-3.0385513305664062,3.0,6.0,0.2546492682562934
01-10,-3.0385513305664062,0.0,-0.994709014892578,1.4984817504882812,-2.5550308227539062,0.0,3.10467529296875,4.8028106689453125,-3.0385513305664062,3.0,6.0,-0.02454164293077257
01-11,-3.0385513305664062,0.0,-4.167915344238281,1.4984817504882812,-2.5550308227539062,0.0,3.10467529296875,4.8028106689453125,-3.0385513305664062,3.0,6.0,-0.37712012396918393
01-12,-3.0385513305664062,0.0,-3.7239990234375,1.4984817504882812,-2.5550308227539062,0.0,3.10467529296875,4.8028106689453125,-3.0385513305664062,3.0,6.0,-0.3277960883246528
01-13,-3.0385513305664062,0.0,-3.7239990234375,1.4984817504882812,-2.5550308227539062,0.0,3.10467529296875,4.8028106689453125,-3.0385513305664062,3.0,6.0,-0.3277960883246528
01-14,-3.0385513305664062,0.0,-3.7239990234375,1.4984817504882812,-2.5550308227539062,0.0,3.10467529296875,4.8028106689453125,-3.0385513305664062,3.0,6.0,-0.3277960883246528
01-15,-3.0385513305664062,0.0,-2.9512557983398438,1.4984817504882812,-2.5550308227539062,0.0,3.10467529296875,4.8028106689453125,-3.0385513305664062,3.0,6.0,-0.24193572998046875
01-16,-3.0385513305664062,0.0,-1.6605911254882812,0.42813873291015625,-2.5550308227539062,0.0,3.10467529296875,4.8028106689453125,-3.1394577026367188,3.0,6.0,-0.22866736518012154
01-17,-3.1394577026367188,0.0,-1.4961776733398438,-0.14556884765625,-2.5550308227539062,0.0,3.10467529296875,4.8028106689453125,-3.1394577026367188,2.0,7.0,-0.2853563096788194
01-18,-3.1394577026367188,0.0,-1.2742195129394531,-0.14556884765625,-2.5550308227539062,0.0,3.10467529296875,4.8028106689453125,-3.1394577026367188,2.0,7.0,-0.2606942918565538
01-19,-3.1394577026367188,0.0,-1.2742195129394531,-0.14556884765625,-2.5550308227539062,0.0,3.10467529296875,4.8028106689453125,-3.1394577026367188,2.0,7.0,-0.2606942918565538
