,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,ups,downs,avg
01-02,0.0,-0.4237284282951545,1.1111100809073469,29.27272906579258,-11.976051067262235,0.0,0.0,0.0,7.575756298645518,12.096772177782581,-33.07766388191628,4.0,6.0,0.4162658405140324
01-03,0.0,-0.4237284282951545,1.1111100809073469,27.27272776532763,-11.976051067262235,0.0,0.0,0.0,7.575756298645518,12.096772177782581,-33.07766388191628,4.0,6.0,0.2344475404717647
01-04,0.0,-0.4237284282951545,1.1111100809073469,27.27272776532763,-13.173654746332259,0.0,0.0,0.0,7.575756298645518,12.096772177782581,-33.07766388191628,4.0,6.0,0.1255744787381258
01-05,0.0,-0.4237284282951545,1.1111100809073469,27.27272776532763,-13.173654746332259,0.0,0.0,0.0,7.575756298645518,12.096772177782581,-33.07766388191628,4.0,6.0,0.1255744787381258
01-06,0.0,-0.4237284282951545,1.1111100809073469,27.27272776532763,-13.173654746332259,0.0,0.0,0.0,5.555556224519014,12.096772177782581,-33.07766388191628,4.0,6.0,-0.05808007345519235
01-07,0.0,-0.4237284282951545,1.1111100809073469,27.27272776532763,-13.173654746332259,0.0,0.0,0.0,5.555556224519014,12.096772177782581,-33.07766388191628,4.0,6.0,-0.05808007345519235
01-08,0.0,-0.4237284282951545,1.1111100809073469,27.27272776532763,-13.173654746332259,0.0,0.0,0.0,5.555556224519014,12.096772177782581,-33.07766388191628,4.0,6.0,-0.05808007345519235
01-09,0.0,-0.4237284282951545,1.1111100809073469,27.27272776532763,-13.173654746332259,0.0,0.0,0.0,17.17171869208867,12.096772177782581,-33.07766388191628,4.0,6.0,0.9979346963238668
01-10,0.0,-0.4237284282951545,1.1111100809073469,23.63636767568659,-13.173654746332259,0.0,0.0,0.0,6.565656261582266,12.096772177782581,-33.07766388191628,4.0,6.0,-0.2968309873259013
01-11,0.0,-0.4237284282951545,0.0,34.37500058207662,-13.173654746332259,0.0,0.0,0.0,6.565656261582266,12.096772177782581,-33.07766388191628,3.0,7.0,0.5783983604452521
01-12,0.0,-0.4237284282951545,0.0,34.37500058207662,-13.173654746332259,0.0,0.0,0.0,5.555556224519014,12.096772177782581,-33.07766388191628,3.0,7.0,0.4865710843485932
01-13,0.0,-0.4237284282951545,0.0,34.37500058207662,-13.173654746332259,0.0,0.0,0.0,5.555556224519014,12.096772177782581,-33.07766388191628,3.0,7.0,0.4865710843485932
01-14,0.0,-0.4237284282951545,0.0,34.37500058207662,-26.946104193918536,0.0,0.0,0.0,5.555556224519014,12.096772177782581,-33.07766388191628,3.0,7.0,-0.765469774522887
01-15,0.0,-0.4237284282951545,0.0,34.37500058207662,-26.946104193918536,0.0,0.0,0.0,5.555556224519014,12.096772177782581,-33.07766388191628,3.0,7.0,-0.765469774522887
01-16,0.0,-0.4237284282951545,0.0,34.37500058207662,-26.946104193918536,0.0,0.0,0.0,5.555556224519014,12.096772177782581,-33.07766388191628,3.0,7.0,-0.765469774522887
01-17,0.0,-0.4237284282951545,0.0,34.37500058207662,-26.946104193918536,0.0,0.0,0.0,5.555556224519014,12.096772177782581,-33.07766388191628,3.0,7.0,-0.765469774522887
01-18,0.0,-0.4237284282951545,0.0,34.37500058207662,-26.946104193918536,0.0,0.0,0.0,5.555556224519014,12.096772177782581,-33.07766388191628,3.0,7.0,-0.765469774522887
01-19,0.0,-0.4237284282951545,0.0,34.37500058207662,-26.946104193918536,0.0,0.0,0.0,5.555556224519014,12.096772177782581,-33.07766388191628,3.0,7.0,-0.765469774522887
01-20,0.0,-0.4237284282951545,0.0,21.49533340218505,-26.946104193918536,0.0,0.0,0.0,5.555556224519014,12.096772177782581,-33.07766388191628,3.0,7.0,-1.9363486090584845
01-21,0.0,-0.4237284282951545,0.0,21.49533340218505,-26.946104193918536,0.0,0.0,0.0,5.555556224519014,12.096772177782581,-33.07766388191628,3.0,7.0,-1.9363486090584845
01-22,0.0,-0.4237284282951545,0.0,21.49533340218505,-26.946104193918536,0.0,0.0,0.0,5.555556224519014,12.096772177782581,0.0,3.0,7.0,1.0707117438429956
01-23,0.0,-0.4237284282951545,0.0,21.49533340218505,-26.946104193918536,0.0,0.0,0.0,5.555556224519014,0.0,0.0,2.0,8.0,-0.028994817773602494
01-24,0.0,-0.4237284282951545,0.0,21.49533340218505,-26.946104193918536,0.0,0.0,0.0,5.555556224519014,0.0,0.0,2.0,8.0,-0.028994817773602494
01-25,0.0,-0.4237284282951545,0.0,21.49533340218505,-26.946104193918536,0.0,0.0,0.0,5.555556224519014,0.0,0.0,2.0,8.0,-0.028994817773602494
