,2010,2012,2013,2014,2015,2016,2017,2018,2019,2020,ups,downs,end_day_sum,avg
01-02,0.0,0.0,-0.6280000060796738,0.009999997913837431,-0.060999989509582526,0.0,0.0,-0.03899998962879181,0.0,-0.015200000954791903,1.0,7.0,03-17,-0.07331999882590026
01-03,0.0,0.0,-0.6280000060796738,0.009999997913837431,-0.060999989509582526,0.0,0.0,-0.03899998962879181,0.0,-0.015200000954791903,1.0,7.0,03-18,-0.07331999882590026
01-04,0.0,0.0,-0.6280000060796738,0.009999997913837431,-0.060999989509582526,0.0,0.0,-0.03899998962879181,0.0,-0.015200000954791903,1.0,7.0,03-19,-0.07331999882590026
01-05,0.0,0.0,-0.6280000060796738,0.009999997913837431,-0.060999989509582526,0.0,0.0,-0.21799999673385173,0.0,-0.015200000954791903,1.0,7.0,03-20,-0.09121999953640623
01-06,0.0,0.0,-0.6280000060796738,0.009999997913837431,-0.060999989509582526,0.0,0.0,-0.21799999673385173,0.0,-0.015200000954791903,1.0,7.0,03-21,-0.09121999953640623
01-07,0.0,0.0,-0.6280000060796738,0.009999997913837431,-0.060999989509582526,0.0,0.0,-0.21799999673385173,0.0,-0.015200000954791903,1.0,7.0,03-22,-0.09121999953640623
01-08,0.0,0.0,-0.6280000060796738,0.009999997913837431,-0.060999989509582526,0.0,0.0,-0.21799999673385173,0.0,-0.015200000954791903,1.0,7.0,03-23,-0.09121999953640623
01-09,0.0,0.0,-0.6280000060796738,0.009999997913837431,-0.009999997913837431,0.0,0.0,-0.21799999673385173,0.0,-0.015200000954791903,1.0,7.0,03-24,-0.08612000037683172
01-10,0.0,0.0,-0.6280000060796738,0.009999997913837431,-0.009999997913837431,0.0,0.0,-0.21799999673385173,0.0,-0.015200000954791903,1.0,7.0,03-25,-0.08612000037683172
01-11,0.0,0.0,-0.6280000060796738,0.009999997913837431,-0.009999997913837431,0.0,0.0,-0.21799999673385173,0.0,-0.015200000954791903,1.0,7.0,03-26,-0.08612000037683172
01-12,0.0,0.0,-0.6280000060796738,0.009999997913837431,-0.009999997913837431,0.0,0.0,-0.21799999673385173,0.0,-0.015200000954791903,1.0,7.0,03-27,-0.08612000037683172
01-13,0.0,0.0,-0.6280000060796738,0.009999997913837431,-0.009999997913837431,0.0,0.041999997571110725,-0.21799999673385173,0.0,-0.015200000954791903,2.0,6.0,03-28,-0.08192000061972067
01-14,0.0,0.0,-0.6280000060796738,0.009999997913837431,-0.020999997854232788,0.0,0.041999997571110725,-0.21799999673385173,0.0,-0.015200000954791903,2.0,6.0,03-29,-0.0830200006137602
01-15,0.0,0.0,-0.6280000060796738,0.009999997913837431,-0.020999997854232788,0.0,0.041999997571110725,-0.21799999673385173,0.0,-0.015200000954791903,2.0,6.0,03-30,-0.0830200006137602
01-16,0.0,0.0,-0.6280000060796738,0.0,-0.013999998569488524,0.0,0.041999997571110725,-0.21799999673385173,0.0,-0.015200000954791903,1.0,7.0,03-31,-0.08332000047666951
01-17,0.0,0.0,-0.6280000060796738,0.0,-0.013999998569488524,0.0,0.041999997571110725,-0.21799999673385173,0.0,-0.015200000954791903,1.0,7.0,04-01,-0.08332000047666951
01-18,0.0,0.0,-0.6280000060796738,0.0,-0.013999998569488524,0.0,0.04299999959766865,-0.21799999673385173,0.0,-0.03020000155083835,1.0,7.0,04-02,-0.08472000033361837
01-19,0.0,0.0,-0.6280000060796738,0.0,-0.013999998569488524,0.0,0.04299999959766865,-0.13900000054854902,0.0,-0.03020000155083835,1.0,7.0,04-03,-0.0768200007150881
01-20,0.0,0.0,-0.5119999945163727,0.0,-0.013999998569488524,0.0,0.04299999959766865,-0.1690000017406419,0.0,-0.03020000155083835,1.0,7.0,04-04,-0.06821999967796727
01-21,0.0,0.0,-0.5119999945163727,0.0,-0.013999998569488524,0.0,0.04299999959766865,-0.1690000017406419,0.0,-0.03020000155083835,1.0,7.0,04-05,-0.06821999967796727
01-22,0.0,0.0,-0.5119999945163727,0.0,-0.013999998569488524,0.0,0.04299999959766865,-0.1690000017406419,0.0,-0.03020000155083835,1.0,7.0,04-06,-0.06821999967796727
01-23,0.0,0.0,-0.5119999945163727,0.0,-0.013999998569488524,0.0,0.04299999959766865,-0.1690000017406419,0.0,-0.03020000155083835,1.0,7.0,04-07,-0.06821999967796727
01-24,0.0,0.0,-0.5119999945163727,0.0,-0.013999998569488524,0.0,0.04299999959766865,-0.1690000017406419,0.0,-0.03020000155083835,1.0,7.0,04-08,-0.06821999967796727
01-25,0.0,0.0,-0.5119999945163727,0.0,-0.013999998569488524,0.0,0.04299999959766865,-0.1690000017406419,0.0,-0.03020000155083835,1.0,7.0,04-09,-0.06821999967796727
01-26,0.0,0.0,-0.5119999945163727,0.0,-0.013999998569488524,0.0,0.04299999959766865,-0.1690000017406419,0.0,-0.03020000155083835,1.0,7.0,04-10,-0.06821999967796727
01-27,0.0,0.0,-0.5119999945163727,0.0,-0.013999998569488524,0.0,0.04299999959766865,-0.1690000017406419,0.0,-0.03020000155083835,1.0,7.0,04-11,-0.06821999967796727
