,2009,2010,2011,2012,2013,2014,2017,2018,2019,2020,ups,downs,end_day_sum,avg
01-02,-9.850000381469727,2.0,-1.0,1.0,-1.5,-1.0,0.0,0.0,0.0,0.0,2.0,7.0,03-17,-1.0350000381469726
01-03,-3.2100000381469727,2.0,-1.0,1.0,-1.5,-1.0,0.0,0.0,0.0,0.0,2.0,7.0,03-18,-0.3710000038146973
01-04,-3.2100000381469727,2.0,-1.0,1.0,-1.5,-1.0,0.0,0.0,0.0,0.0,2.0,7.0,03-19,-0.3710000038146973
01-05,-3.2100000381469727,2.0,1.489999771118164,1.0,-1.5,-1.0,0.0,0.0,0.0,0.0,3.0,6.0,03-20,-0.12200002670288086
01-06,-3.2100000381469727,2.0,-0.25,1.0,-1.5,-1.0,0.0,0.0,0.0,0.0,2.0,7.0,03-21,-0.29600000381469727
01-07,-3.2100000381469727,2.0,0.75,1.0,-1.5,-1.0,0.0,0.0,0.0,0.0,3.0,6.0,03-22,-0.19600000381469726
01-08,-3.2100000381469727,2.0,0.75,1.0,-1.5,-1.0,0.0,0.0,0.0,0.0,3.0,6.0,03-23,-0.19600000381469726
01-09,-3.2100000381469727,2.0,0.75,1.0,-1.5,-1.0,0.0,0.0,0.0,0.0,3.0,6.0,03-24,-0.19600000381469726
01-10,-3.2100000381469727,2.0,0.75,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,3.0,6.0,03-25,-0.14600000381469727
01-11,-3.2100000381469727,2.0,0.75,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,3.0,6.0,03-26,-0.14600000381469727
01-12,-3.2100000381469727,2.0,0.75,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,3.0,6.0,03-27,-0.14600000381469727
01-13,-3.2100000381469727,2.0,0.75,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,3.0,6.0,03-28,-0.14600000381469727
01-14,-3.2100000381469727,2.0,0.5,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,3.0,6.0,03-29,-0.17100000381469727
01-15,-3.2100000381469727,2.0,0.5,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,3.0,6.0,03-30,-0.17100000381469727
01-16,-3.2100000381469727,2.0,0.5,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,3.0,6.0,03-31,-0.17100000381469727
01-17,-3.2100000381469727,2.0,0.5,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,3.0,6.0,04-01,-0.17100000381469727
01-18,-4.909999847412109,2.0,0.5,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,3.0,6.0,04-02,-0.34099998474121096
01-19,-4.909999847412109,2.0,0.5,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,3.0,6.0,04-03,-0.34099998474121096
01-20,-4.909999847412109,2.0,0.5,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,3.0,6.0,04-04,-0.34099998474121096
01-21,-4.909999847412109,2.0,0.5,2.0,-1.0,-1.0,0.0,0.0,0.0,0.0,3.0,6.0,04-05,-0.24099998474121093
01-22,-3.7100000381469727,2.0,0.5,2.0,-1.0,-1.0,0.0,0.0,0.0,0.0,3.0,6.0,04-06,-0.12100000381469726
01-23,-3.7100000381469727,14.5,1.0,2.0,-1.0,-1.0,0.0,0.0,0.0,0.0,3.0,6.0,04-07,1.1789999961853028
01-24,-3.7100000381469727,7.780000686645508,1.0,2.0,0.0,-1.0,0.0,0.0,0.0,0.0,3.0,6.0,04-08,0.6070000648498535
01-25,-3.7100000381469727,7.780000686645508,1.0,2.0,0.0,-1.0,0.0,0.0,0.0,0.0,3.0,6.0,04-09,0.6070000648498535
01-26,-3.7100000381469727,7.780000686645508,1.0,1.5,0.0,-1.0,0.0,0.0,0.0,0.0,3.0,6.0,04-10,0.5570000648498535
01-27,-3.7100000381469727,10.5,1.0,1.5,0.0,-1.0,0.0,0.0,0.0,0.0,3.0,6.0,04-11,0.8289999961853027
01-28,-3.7100000381469727,10.5,1.0,1.5,0.0,-1.0,0.0,0.0,0.0,0.0,3.0,6.0,04-12,0.8289999961853027
01-29,-3.7100000381469727,10.5,1.0,1.5,0.0,-1.0,0.0,0.0,0.0,0.0,3.0,6.0,04-13,0.8289999961853027
01-30,-3.7100000381469727,10.5,1.0,1.5,0.0,-1.0,0.0,0.0,0.0,0.0,3.0,6.0,04-14,0.8289999961853027
01-31,-3.7100000381469727,8.5,1.0,1.5,0.0,-1.0,0.0,0.0,0.0,0.0,3.0,6.0,04-15,0.6289999961853028
02-01,-3.7100000381469727,8.5,1.0,3.0,0.0,-1.0,0.0,0.0,0.0,0.0,3.0,6.0,04-16,0.7789999961853027
02-02,-3.7100000381469727,8.5,1.5,2.0,0.0,-1.0,0.0,0.0,0.0,0.0,3.0,6.0,04-17,0.7289999961853028
02-03,-3.7100000381469727,8.5,1.5,2.0,0.0,-1.0,0.0,0.0,0.0,0.0,3.0,6.0,04-18,0.7289999961853028
02-04,-3.7100000381469727,8.5,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,04-19,0.9789999961853028
02-05,-1.7100000381469727,8.5,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,04-20,1.1789999961853028
02-06,0.7899999618530273,8.5,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,04-21,1.7289999961853026
02-07,-5.0,8.5,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,04-22,1.15
02-08,-5.0,8.5,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,04-23,1.15
02-09,-5.0,8.5,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,04-24,1.15
02-10,2.439999580383301,8.5,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,04-25,1.7939999580383301
02-11,2.439999580383301,8.510000228881836,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,04-26,1.7949999809265136
02-12,2.439999580383301,8.510000228881836,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,04-27,1.7949999809265136
02-13,2.439999580383301,7.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,04-28,1.64399995803833
02-14,2.439999580383301,7.0,3.0,1.0,1.25,0.0,0.0,0.0,0.0,0.0,5.0,4.0,04-29,1.4689999580383302
02-15,2.439999580383301,7.0,3.0,1.5,-0.06999969482421875,0.0,0.0,0.0,0.0,0.0,4.0,5.0,04-30,1.3869999885559081
02-16,2.439999580383301,7.0,3.0,1.5,-0.06999969482421875,0.0,0.0,0.0,0.0,0.0,4.0,5.0,05-01,1.3869999885559081
02-17,2.439999580383301,7.0,3.0,1.5,-0.06999969482421875,0.0,0.0,0.0,0.0,0.0,4.0,5.0,05-02,1.3869999885559081
02-18,2.439999580383301,7.0,4.5,1.5,-0.06999969482421875,0.0,0.0,0.0,0.0,0.0,4.0,5.0,05-03,1.5369999885559082
02-19,2.439999580383301,7.0,5.0,1.5,-0.06999969482421875,0.0,0.0,0.0,0.0,0.0,4.0,5.0,05-04,1.5869999885559083
02-20,2.439999580383301,7.0,5.0,1.5,-0.06999969482421875,0.0,0.0,0.0,0.0,0.0,4.0,5.0,05-05,1.5869999885559083
02-21,2.439999580383301,7.0,5.0,1.5,-0.06999969482421875,0.0,0.0,0.0,0.0,0.0,4.0,5.0,05-06,1.5869999885559083
02-22,2.439999580383301,7.0,5.0,1.5,-0.06999969482421875,0.0,0.0,0.0,0.0,0.0,4.0,5.0,05-07,1.5869999885559083
02-23,2.439999580383301,7.0,5.0,1.5,-0.06999969482421875,0.0,0.0,0.0,0.0,0.0,4.0,5.0,05-08,1.5869999885559083
02-24,2.439999580383301,7.0,4.25,1.5,-0.06999969482421875,0.0,0.0,0.0,0.0,0.0,4.0,5.0,05-09,1.5119999885559081
02-25,2.439999580383301,5.0,4.5,1.5,-0.06999969482421875,0.0,0.0,0.0,0.0,0.0,4.0,5.0,05-10,1.3369999885559083
02-26,2.439999580383301,5.0,4.5,1.5,-0.06999969482421875,0.0,0.0,0.0,0.0,0.0,4.0,5.0,05-11,1.3369999885559083
02-27,2.439999580383301,5.0,4.5,1.5,-0.06999969482421875,0.0,0.0,0.0,0.0,0.0,4.0,5.0,05-12,1.3369999885559083
02-28,2.439999580383301,5.0,4.5,1.5,1.9500007629394496,0.0,0.0,0.0,0.0,0.0,5.0,4.0,05-13,1.539000034332275
02-29,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,05-14,0.15
03-01,2.439999580383301,5.0,4.0,1.5,1.9500007629394496,0.0,0.0,0.0,0.0,0.0,5.0,4.0,05-15,1.4890000343322751
