,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,ups,downs,end_day_sum,avg
01-02,0.2871887683868404,0.3029005527496338,0.4473700523376465,0.3005259037017822,0.05508613586425781,0.09429359436035156,1.3032569885253906,1.98811721801758,1.8361320495605435,1.6440248489379885,-5.317729949951175,-0.277685165405277,3.650024414062493,-3.796436309814453,-1.7413921356201136,-3.2572479248046804,8.052589416503901,3.06351089477539,-5.160335540771484,-11.57777404785156,8.325275421142576,-1.0849380493164062,9.116203308105467,8.63189697265625,-9.237022399902344,-7.559013366699219,11.155288696289062,16.524444580078125,-18.716049194335934,19.623703002929688,-67.61918640136722,19.0,12.0,03-17,-1.2562250860275772
01-03,0.29977703094482466,0.3689775466918945,0.4330799579620357,0.2671310901641837,0.05508613586425781,0.09429359436035156,1.2987117767333984,2.023732185363768,1.650983810424805,1.8063192367553675,-5.317729949951175,-0.2793617248535156,1.9626941680908203,-2.9899635314941406,-2.0463886260986333,-3.2572479248046804,8.052589416503901,3.022113800048821,-6.8756980895996085,-10.942287445068354,9.087108612060556,-1.0849380493164062,9.116203308105467,7.589241027832031,-6.0459136962890625,-3.1715545654296733,12.722740173339846,16.524444580078125,-19.67002868652344,25.7216796875,-86.96862030029297,19.0,12.0,03-18,-1.5017040468031355
01-04,0.2661228179931641,0.3151895999908447,0.5099036693572998,0.2671310901641837,0.05508613586425781,0.2330141067504874,1.2312231063842771,1.95390033721924,1.3347301483154297,1.8063192367553675,-4.465183258056649,-1.323904037475586,1.5685768127441442,-3.4875621795654332,-1.5970745086669922,-2.4793395996093683,7.147899627685548,3.403491973876953,-5.989887237548835,-10.219297409057617,9.087108612060556,-1.0352325439453125,10.673797607421877,6.623481750488281,-4.776519775390637,-1.1930999755859375,12.722740173339846,15.187255859375,-18.04229736328125,22.65522766113281,-81.87015533447267,19.0,12.0,03-19,-1.2721726740560233
01-05,0.3127045631408696,0.20876526832580566,0.4948976039886474,0.2345557212829572,0.11155223846435547,0.0964207649230948,1.5312948226928709,1.9196920394897456,1.3347301483154297,1.9943189620971624,-2.804813385009769,-0.586334228515625,1.7734451293945312,-4.017194747924808,-1.5970745086669922,-1.9098663330078125,7.6492919921875,3.9628219604492174,-1.5778465270996094,-10.219297409057617,9.299144744873056,0.645050048828125,9.794342041015623,6.336112976074219,-4.969894409179688,-1.1930999755859375,14.180259704589846,17.174362182617188,-20.118148803710934,20.69418334960937,-102.11465454101562,20.0,11.0,03-20,-1.6567831808520903
01-06,0.3127045631408696,0.1953172683715821,0.4948976039886474,0.1694011688232413,0.16759300231933594,-0.20124340057373136,1.305079460144043,1.9196920394897456,1.2560653686523438,1.2697763442993164,-4.186052322387699,-1.0465812683105469,1.475606918334961,-4.017194747924808,-1.295763015747074,-1.8344650268554759,5.2150917053222665,4.465782165527344,-1.5778465270996094,-10.634462356567383,9.675128936767583,2.577865600585937,10.40789794921875,6.154701232910156,-4.969894409179688,0.4187316894531392,17.692932128906232,16.258148193359403,-23.19984436035153,17.144454956054688,-102.11465454101562,20.0,11.0,03-21,-1.8226172154949545
01-07,0.32460832595825195,0.1953172683715821,0.6120989322662349,0.08877515792846769,0.11284255981445312,-0.6216702461242685,1.3379154205322248,1.987421035766604,1.54754638671875,2.186917304992672,-5.557706832885742,-1.7188835144043004,1.475606918334961,-3.216461181640625,-1.6800861358642545,-1.7763671875,4.307373046875,5.283370971679688,-1.5778465270996094,-8.06176376342773,8.751796722412111,3.72589111328125,7.989356994628906,6.154701232910156,-6.528007507324219,-2.2803878784179545,19.01299285888672,15.665863037109375,-21.907806396484347,17.144454956054688,-101.70222473144531,19.0,12.0,03-22,-1.894334247035364
01-08,0.32460832595825195,0.2736835479736328,0.5995907783508311,0.05619859695434658,0.058527469635009766,-0.6621131896972665,1.3379154205322248,1.9870796203613281,1.181379318237305,1.2415714263915978,-5.587085723876951,-1.7188835144043004,1.9337120056152344,-2.1249217987060547,-1.8896064758300817,-2.029281616210937,4.728870391845703,5.283370971679688,-0.10988998413085938,-9.257856369018564,7.848175048828117,2.9393768310546875,7.514923095703125,6.094512939453125,-6.949737548828125,-5.1895294189453125,20.470191955566406,16.273880004882812,-21.907806396484347,14.092376708984375,-100.12390899658202,19.0,12.0,03-23,-2.0422798895066783
01-09,0.32460832595825195,0.28596949577331543,0.6285359859466553,0.236189365386962,0.021744728088378903,-0.6621131896972665,1.0186328887939435,1.5129776000976562,2.782115936279297,1.3996543884277344,-6.112867355346676,-1.5496063232421946,0.9711589813232422,-1.4993324279785156,-1.9221725463867152,-2.029281616210937,4.728870391845703,5.082508087158203,-1.4392738342285156,-6.51510047912598,7.378902435302733,4.328170776367188,7.514923095703125,1.954864501953125,-6.161437988281237,-5.506553649902344,20.41416931152344,16.273880004882812,-23.583343505859407,13.517364501953125,-102.38985443115234,19.0,12.0,03-24,-2.2256676304724916
01-10,0.25353670120239297,0.2594609260559082,0.5531399250030504,0.386465072631836,0.021744728088378903,-0.701141357421875,0.9529590606689436,1.6840362548828125,2.5745887756347656,1.2914485931396484,-6.112867355346676,-2.0103206634521484,1.203329086303711,-2.2482509613037074,-1.7572879791259766,-2.029281616210937,3.813774108886712,4.994647979736328,-0.2682495117187642,-5.325172424316411,6.371307373046875,4.328170776367188,5.490638732910156,2.496894836425781,-6.802131652832031,-5.0144882202148295,20.41416931152344,15.296096801757812,-28.4974365234375,5.9515228271484375,-105.40493011474608,19.0,12.0,03-25,-2.8333427906036377
01-11,0.21885657310485884,0.22066569328308105,0.5960173606872559,0.386465072631836,-0.06805992126464933,-0.4208598136901864,0.9511384963989258,1.3436565399169922,2.469167709350586,1.2914485931396484,-5.5353431701660165,-1.6397438049316406,1.2572135925292969,-1.9943981170654328,-1.8549671173095703,-1.8211822509765625,3.8682594299316406,4.876953125,2.351154327392578,-5.172540664672852,6.371307373046875,3.8806381225585938,2.9933166503906388,2.0281524658203125,-3.4763641357421875,-7.288337707519518,20.41416931152344,12.5694580078125,-36.4432525634766,6.251495361328125,-90.40492248535156,19.0,12.0,03-26,-2.638078643429664
