,2010,2013,2014,2015,2016,2017,2018,2019,2020,ups,downs,avg
01-02,0.0,-1101.2499745341497,-75.7575744747623,48.275860961566494,50.55350802057736,-11.111108351636926,-36.000005364417945,-4.3955967479854525,-3.9374919600672187,2.0,6.0,-125.95804249454171
01-03,0.0,-1101.2499745341497,-112.12121981809295,48.275860961566494,50.55350802057736,-11.111108351636926,-41.20000390410418,-13.432829347902961,-3.7499934516384577,2.0,6.0,-131.5595289361535
01-04,0.0,-1101.2499745341497,-112.12121981809295,48.275860961566494,50.55350802057736,-3.9501089899157695,-45.009412496475534,-11.764696214645081,-3.7499934516384577,2.0,6.0,-131.00178183586368
01-05,0.0,-1101.2499745341497,-112.12121981809295,48.275860961566494,50.55350802057736,0.20789598927178315,-41.99623500140979,-2.9411713144773763,-3.7499934516384577,3.0,5.0,-129.22459212759472
01-06,0.0,-1101.2499745341497,-112.12121981809295,48.275860961566494,50.55350802057736,0.20789598927178315,-41.61958079891409,-21.527780382750308,-3.7499934516384577,3.0,5.0,-131.2479204460144
01-07,0.0,-1101.2499745341497,-112.12121981809295,57.74647878086465,2.4999958090483205,0.20789598927178315,-43.238097643906364,-21.527780382750308,-3.7499934516384577,3.0,5.0,-135.71474391681696
01-08,0.0,-1101.2499745341497,-112.12121981809295,64.40678226957621,32.489450316142744,0.0,-43.238097643906364,-19.79166572348696,-3.7499934516384577,2.0,6.0,-131.47274650950615
01-09,0.0,-1101.2499745341497,-112.12121981809295,70.83333387229317,32.489450316142744,0.0,-43.238097643906364,-19.79166572348696,-3.7499934516384577,2.0,6.0,-130.75868522031539
01-10,0.0,-1101.2499745341497,-62.12121981809295,58.000000558793545,32.489450316142744,0.0,-46.66667045108868,-19.79166572348696,-12.499989813659825,2.0,6.0,-127.98222994061571
01-11,0.0,-1017.4418519023887,-21.21212762618857,58.000000558793545,32.489450316142744,0.0,-38.666676695384986,-14.999999689559136,12.500001455191455,3.0,5.0,-109.92568928704377
01-12,0.0,-1017.4418519023887,-21.21212762618857,58.000000558793545,32.489450316142744,0.0,-23.619057904566013,-14.999999689559136,17.647060757070985,3.0,5.0,-107.6818361656328
01-13,0.0,-1017.4418519023887,-21.21212762618857,58.000000558793545,33.333330746326205,0.0,-16.815484258375054,-14.999999689559136,17.647060757070985,3.0,5.0,-106.83211904603563
01-14,0.0,-1017.4418519023887,-21.21212762618857,58.000000558793545,33.333330746326205,-7.142861894503101,-16.815484258375054,-14.999999689559136,17.647060757070985,3.0,5.0,-107.62577036764709
01-15,0.0,-1017.4418519023887,11.111103062644071,58.000000558793545,6.249997089616978,-7.142861894503101,-16.815484258375054,-14.999999689559136,11.764712649748445,4.0,4.0,-107.697153820447
01-16,0.0,-1017.4418519023887,11.111103062644071,58.000000558793545,6.249997089616978,-7.142861894503101,-16.815484258375054,-13.333342025677556,11.764712649748445,4.0,4.0,-107.51196963557129
01-17,0.0,-1017.4418519023887,11.111103062644071,-148.00001266598733,6.249997089616978,-7.142861894503101,-15.820896053505399,-13.333342025677556,11.764712649748445,3.0,5.0,-130.2903501933392
01-18,0.0,-1017.4418519023887,11.111103062644071,-148.00001266598733,6.249997089616978,13.12217151856789,-26.25494518994958,-13.333342025677556,11.764712649748445,4.0,4.0,-129.19801860704732
01-19,0.0,-1017.4418519023887,11.111103062644071,-148.00001266598733,6.249997089616978,-6.060609909046472,-91.48937586801249,-13.333342025677556,11.764712649748445,3.0,5.0,-138.57770884101146
01-20,0.0,-1017.4418519023887,11.111103062644071,-148.00001266598733,12.500001940255348,-24.444443340654768,-74.60000254809852,0.0,11.764712649748445,3.0,5.0,-136.56783253383128
01-21,0.0,-1017.4418519023887,11.111103062644071,-148.00001266598733,12.500001940255348,-24.444443340654768,-74.60000254809852,0.0,11.764712649748445,3.0,5.0,-136.56783253383128
01-22,0.0,-1017.4418519023887,11.111103062644071,-148.00001266598733,12.500001940255348,-24.444443340654768,-74.60000254809852,0.0,11.764712649748445,3.0,5.0,-136.56783253383128
01-23,0.0,-1017.4418519023887,11.111103062644071,-148.00001266598733,12.500001940255348,-24.444443340654768,-74.60000254809852,0.0,11.764712649748445,3.0,5.0,-136.56783253383128
01-24,0.0,-1017.4418519023887,11.111103062644071,-148.00001266598733,12.500001940255348,-24.444443340654768,-67.30768404151578,12.352946912643919,11.764712649748445,4.0,4.0,-134.3850252650283
01-25,0.0,-1017.4418519023887,11.111103062644071,-148.00001266598733,12.500001940255348,-24.444443340654768,-69.23076482214175,12.352946912643919,0.0,3.0,5.0,-135.90589120173658
01-26,0.0,-1017.4418519023887,11.111103062644071,-148.00001266598733,-45.83333268658154,-24.444443340654768,-77.49999211957837,11.764712649748445,0.0,2.0,6.0,-143.37153522253314
01-27,0.0,-1017.4418519023887,11.111103062644071,59.99999720603222,-45.83333268658154,-24.444443340654768,-81.07526936852484,11.764712649748445,0.0,3.0,5.0,-120.6576760421917
01-28,0.0,-1017.4418519023887,11.111103062644071,59.99999720603222,-45.83333268658154,-3.333331677648822,-81.07526936852484,11.764712649748445,0.0,3.0,5.0,-118.31199696852438
01-29,0.0,-1017.4418519023887,11.111103062644071,59.99999720603222,-45.83333268658154,-3.333331677648822,-81.07526936852484,8.823535856903279,0.0,3.0,5.0,-118.63879438995158
01-30,0.0,-1017.4418519023887,-21.21212762618857,59.99999720603222,-75.00000465661297,-3.333331677648822,-72.04300282745521,8.823535856903279,0.0,2.0,6.0,-124.4674206252621
01-31,0.0,-1017.4418519023887,-21.21212762618857,-20.000003725290387,-59.09091063028525,-3.333331677648822,-72.04300282745521,0.0,0.0,0.0,8.0,-132.56902537658414
02-01,0.0,-1017.4418519023887,-21.21212762618857,-20.000003725290387,-59.09091063028525,-3.333331677648822,-50.537631479711706,6.336082556538464,0.0,1.0,7.0,-129.47553049833058
02-02,0.0,-1017.4418519023887,-21.21212762618857,-20.000003725290387,-59.09091063028525,-3.333331677648822,-34.69388034382453,6.336082556538464,0.0,1.0,7.0,-127.7151137054542
02-03,0.0,-1017.4418519023887,-21.21212762618857,-20.000003725290387,-18.181821260570512,21.848739443184943,-40.40817170578082,6.336082556538464,0.0,2.0,6.0,-121.00657269116621
02-04,0.0,-1017.4418519023887,-21.21212762618857,0.0,-18.181821260570512,18.421050739695602,-32.3076940711433,6.336082556538464,-6.66667411724743,2.0,6.0,-119.00589285347827
