,2014,2015,2016,2017,2018,2019,2020,ups,downs,avg
06-09,0.2689999938011169,-0.06000000238418578,-0.07600000500679016,-4.050000190734863,-0.6200001239776611,-0.16999995708465576,0.25799998641014105,2.0,5.0,-0.635571471282414
06-10,0.25799998641014105,-0.3500000238418579,-0.06999999284744263,-3.4200000762939453,-0.6700000762939453,-0.16999995708465576,0.2869999706745148,2.0,5.0,-0.5907143098967416
06-11,0.2869999706745148,-0.07999998331069946,-0.03999999165534973,-3.2200002670288086,-0.6700000762939453,-0.16999995708465576,0.2549999952316284,2.0,5.0,-0.5197143299239022
06-12,0.2549999952316284,-0.07999998331069946,-0.020999997854232788,-3.2200002670288086,-0.7200000286102295,-0.17000001668930054,0.4099999666213989,2.0,5.0,-0.5065714759486062
06-13,0.4099999666213989,-0.07999998331069946,-0.020999997854232788,-3.59000015258789,-0.7070000171661377,-0.14100003242492676,0.42500001192092896,2.0,5.0,-0.5291428864002228
06-14,0.42500001192092896,-0.07999998331069946,-0.020999997854232788,-2.6669998168945312,-0.7450001239776611,-0.1799999475479126,0.3809999823570252,2.0,5.0,-0.4124285536152976
06-15,0.3809999823570252,-0.07999998331069946,-0.02000001072883606,-3.0299997329711914,-0.6800000667572021,-0.2400000095367432,0.3809999823570252,2.0,5.0,-0.4697142626558031
06-16,0.3809999823570252,-0.07999998331069946,-0.12999999523162842,-3.90000057220459,-0.9000000953674316,-0.19999998807907104,0.34599998593330383,2.0,5.0,-0.6404286665575845
06-17,0.34599998593330383,-0.07999998331069946,-0.0949999988079071,-3.59000015258789,-0.8600001335144043,-0.19999998807907104,0.3400000035762787,2.0,5.0,-0.5912857523986271
06-18,0.3400000035762787,-0.07999998331069946,-0.125,-3.40000057220459,-0.8600001335144043,-0.19999998807907104,0.2829999923706055,2.0,5.0,-0.5774286687374115
06-19,0.0,-0.07999998331069946,-0.125,-3.40000057220459,-0.8300001621246338,-0.20999997854232788,0.2800000011920929,1.0,6.0,-0.6235715278557369
06-20,0.0,-0.07999998331069946,-0.125,-3.489999771118164,-0.7200000286102295,-0.11500000953674315,0.3759999871253967,1.0,6.0,-0.593428543635777
06-21,0.0,-0.07999998331069946,0.02500000596046448,-3.550000190734864,-0.7699999809265137,-0.11000001430511476,0.3389999866485596,2.0,5.0,-0.5922857395240239
06-22,0.0,-0.07999998331069946,-0.10999998450279236,-3.7899999618530273,-0.5299999713897705,-0.18000000715255735,0.3389999866485596,1.0,6.0,-0.6215714173657554
06-23,0.0,-0.34999996423721313,-0.09999999403953552,-4.280000209808351,-0.5260000228881836,-0.15399998426437378,0.32899996638298035,1.0,6.0,-0.725857172693525
06-24,0.0,-0.34999996423721313,-0.04299998283386231,-4.9099998474121085,-0.4530000686645508,-0.15399998426437378,0.32899996638298035,1.0,6.0,-0.7972856972898755
06-25,0.0,-0.34999996423721313,0.01900002360343933,-5.139999866485597,-0.4530000686645508,-0.11399996280670165,0.2950000166893005,2.0,5.0,-0.8204285459859031
06-26,0.0,-0.32999998331069946,0.01900002360343933,-5.139999866485597,-0.07000017166137695,-0.15999996662139893,0.3190000057220459,2.0,5.0,-0.7659999941076551
06-27,0.0,-0.2999999523162842,0.01900002360343933,-4.450000286102295,-0.3200001716613769,-0.13999998569488525,0.3219999969005585,2.0,5.0,-0.6955714821815491
06-28,0.0,-0.19999998807907104,-0.0899999737739563,-4.3979997634887695,-0.4200000762939453,-0.11000001430511476,0.31200000643730164,1.0,6.0,-0.7008571156433651
06-29,0.0,-0.19999998807907104,0.013000011444091795,-3.9600000381469727,-0.7599999904632568,-0.13999998569488525,0.31200000643730164,2.0,5.0,-0.6764285692146846
06-30,0.0,-0.25,-0.06899997591972351,-3.945000171661377,-1.0,-0.10000002384185792,0.3410000205039978,1.0,6.0,-0.7175714501312801
07-01,0.0,-0.34999996423721313,-0.08900001645088196,-2.7799997329711914,-1.0299999713897705,-0.10000002384185792,0.3100000023841858,1.0,6.0,-0.5769999580723899
07-02,0.0,-0.2799999713897705,-0.055000007152557366,-2.75,-1.0299999713897705,-0.08000004291534424,0.4079999923706055,1.0,6.0,-0.5410000000681195
07-03,0.0,-0.4390000104904175,-0.055000007152557366,-2.75,-1.170000076293945,-0.10000002384185792,0.3310000002384186,1.0,6.0,-0.5975714453629085
07-05,0.0,-0.4390000104904175,-0.055000007152557366,-3.149999618530273,-1.225000023841858,-0.019999980926513672,0.4009999930858612,1.0,6.0,-0.6411428068365369
07-06,0.0,-0.4390000104904175,-0.04500001668930054,-3.550000190734864,-1.1069998741149902,0.010999977588653564,0.4009999930858612,2.0,5.0,-0.6755714459078652
07-07,0.0,0.08099997043609619,-0.07199999690055847,-3.410000324249268,-0.9049999713897704,0.010999977588653564,0.3949999809265137,3.0,4.0,-0.5571429090840476
07-08,0.0,0.2400000095367432,-0.08300001919269563,-3.2599997520446777,-0.9249999523162842,0.010999977588653564,0.3429999947547913,3.0,4.0,-0.5248571059533528
07-09,0.0,-0.2799999713897705,-0.08300001919269563,-3.179999828338623,-0.9249999523162842,-0.04000002145767212,0.4109999835491181,1.0,6.0,-0.5852856870208468
07-10,0.0,-0.2699999809265137,-0.08300001919269563,-3.179999828338623,-0.869999885559082,-0.009999990463256836,0.421999990940094,1.0,6.0,-0.5701428162200111
07-11,0.0,-0.2400000095367432,-0.08300001919269563,-3.2199997901916504,-0.8350000381469727,-0.2300000190734864,0.4399999976158142,1.0,6.0,-0.5954285540751049
07-12,0.0,-0.2400000095367432,-0.1169999986886978,-2.8199996948242188,-0.7330000400543213,-0.1170000433921814,0.4200000166893005,1.0,6.0,-0.5152856814009803
07-13,0.0,-0.2400000095367432,-0.06000000238418578,-2.989999771118164,-0.4500000476837158,-0.14800000190734866,0.4200000166893005,1.0,6.0,-0.4954285451344082
07-14,0.0,-0.07999998331069946,-0.06700000166893005,-3.3850002288818364,-0.7400000095367432,-0.1730000376701355,0.43400001525878906,1.0,6.0,-0.5730000351156507
07-15,0.0,-0.13999998569488525,-0.04900002479553224,-2.999999523162842,-0.8000000715255737,-0.1730000376701355,-0.09500002861022948,0.0,7.0,-0.6081428102084568
07-16,0.0,-0.3999999761581421,-0.1690000146627426,-2.9689993858337402,-0.8000000715255737,-0.125,-0.3450000286102295,0.0,7.0,-0.6868570681129184
07-17,0.0,-0.3020000159740448,-0.15900000929832458,-2.9689993858337402,-0.6910001039505005,-0.12400001287460327,-0.3999999761581421,0.0,7.0,-0.6635713577270508
07-18,0.0,-0.3020000159740448,-0.15900000929832458,-2.818999767303467,-0.7199999094009399,-0.07999998331069946,-0.3219999670982361,0.0,7.0,-0.6288570931979588
07-19,0.0,-0.0020000338554382324,-0.07199999690055847,-2.3499999046325684,-0.6859999895095825,-0.09200000762939453,-0.3420000076293945,0.0,7.0,-0.5062857057367053
07-20,0.0,-0.0020000338554382324,-0.07799999415874481,-1.5500001907348633,-0.75,-0.08500003814697266,-0.3420000076293945,0.0,7.0,-0.4010000377893448
07-21,0.0,-0.08799999952316284,-0.09699998795986177,-1.8499999046325684,-0.690000057220459,-0.12999999523162842,-0.13200002908706665,0.0,7.0,-0.4267142819506781
07-22,0.0,-0.10000002384185792,-0.04299998283386231,-1.4099998474121094,-0.7899999618530273,-0.12999999523162842,0.03000003099441528,1.0,6.0,-0.3489999685968672
07-23,0.0,-0.10000002384185792,0.005000025033950807,-1.3499999046325684,-0.7899999618530273,-0.12999999523162842,-0.3230000138282776,1.0,6.0,-0.38399998205048697
07-24,0.0,-0.10000002384185792,-0.014999985694885254,-1.3499999046325684,-0.5899999141693115,-0.19499999284744265,-0.16100001335144046,0.0,7.0,-0.3444285477910723
07-25,0.0,-0.17000001668930054,-0.014999985694885254,-1.4200005531311035,-0.3700001239776611,-0.18000000715255735,-0.07300001382827759,0.0,7.0,-0.3182858143533979
07-26,0.0,-0.17000001668930054,-0.02000001072883606,-0.10099983215332033,-0.2999999523162842,-0.18000000715255735,-0.0820000171661377,0.0,7.0,-0.12185711945806232
07-27,0.0,-0.17000001668930054,-0.02900001406669617,-0.2049999237060547,-0.25999999046325684,-0.14800000190734866,-0.0820000171661377,0.0,7.0,-0.12771428057125636
07-28,0.0,0.029999971389770508,0.03000000119209289,-0.16199970245361328,-0.5099999904632568,-0.1930000185966492,-0.04900002479553224,2.0,5.0,-0.12199996624674116
07-29,0.0,-0.17000001668930054,-0.009000003337860106,0.0,-0.7129999399185181,-0.1930000185966492,-0.0690000057220459,0.0,7.0,-0.16485714060919626
07-30,0.0,-0.17000001668930054,0.06999999284744263,0.06999969482421875,-0.7129999399185181,-0.20000004768371585,-0.08100003004074098,2.0,5.0,-0.14628576380865915
07-31,0.0,-0.17000001668930054,0.019999980926513672,0.06999969482421875,-0.7039998769760132,-0.2499999701976776,-0.07500004768371582,2.0,5.0,-0.15842860511371068
08-01,0.0,-0.1899999976158142,0.019999980926513672,0.6899995803833008,-0.6299999952316284,-0.2200000286102295,-0.07899999618530272,2.0,5.0,-0.05842863661902292
08-02,0.0,-0.1899999976158142,0.02500000596046448,0.619999885559082,-0.6799999475479126,-0.1930000185966492,-0.0559999942779541,2.0,5.0,-0.06771429521696908
08-03,0.0,-0.1899999976158142,0.02500000596046448,0.4899997711181641,-0.9200000762939452,-0.1899999976158142,-0.0559999942779541,2.0,5.0,-0.12014289838927132
08-04,0.0,-0.1899999976158142,0.07500001788139342,-0.19000005722045896,-1.279999852180481,-0.18000000715255735,-0.03899997472763062,1.0,6.0,-0.2577142672879355
08-05,0.0,-0.1899999976158142,0.07500001788139342,-0.039999961853027344,-1.329999923706055,-0.18000000715255735,-0.18000000715255735,1.0,6.0,-0.2635714113712311
08-06,0.0,-0.1899999976158142,0.0949999988079071,-0.5100002288818359,-1.329999923706055,-0.15600001811981198,-0.17000001668930054,1.0,6.0,-0.3230000266007015
08-07,0.0,-0.1899999976158142,0.04499998688697815,-0.5100002288818359,-1.6200001239776611,-0.1899999976158142,-0.20999997854232788,1.0,6.0,-0.3821429056780679
08-08,0.0,-0.4099999964237213,0.04499998688697815,-0.385000228881836,-1.21999990940094,-0.15000003576278687,-0.26499998569488525,1.0,6.0,-0.3407143098967416
08-09,0.0,-0.4099999964237213,0.0990000069141388,-0.4499998092651367,-0.9599999189376832,-0.18000000715255735,-0.2450000047683716,1.0,6.0,-0.30657138994761873
08-10,0.0,-0.4099999964237213,0.04000002145767212,-0.4330000877380371,-1.0900000333786009,-0.1899999976158142,-0.2450000047683716,1.0,6.0,-0.3325714426381247
08-11,0.0,-0.4099999964237213,0.085999995470047,-0.059999942779541016,-1.1299999952316284,-0.20000004768371585,-0.2200000286102295,1.0,6.0,-0.2762857164655413
08-12,0.0,-0.4099999964237213,0.1040000021457672,0.6269998550415039,-1.1699999570846558,-0.20000004768371585,-0.2290000319480896,2.0,5.0,-0.1825714537075588
08-13,0.0,-0.4099999964237213,0.125,0.6099996566772461,-1.1699999570846558,-0.15000003576278687,-0.1850000023841858,2.0,5.0,-0.16857147642544335
08-14,0.0,0.3489999957382679,0.5050000250339508,0.6099996566772461,-1.0509999990463257,-0.11400002241134645,-0.2400000095367432,3.0,4.0,0.008428520922149931
08-15,0.0,0.3489999957382679,0.5050000250339508,1.2599997520446775,-0.9200000762939452,-0.11000001430511476,-0.2200000286102295,3.0,4.0,0.12342852194394385
08-16,0.0,0.3489999957382679,0.5250000059604645,0.8000001907348633,-0.7300001382827759,-0.13999998569488525,-0.23500001430511475,3.0,4.0,0.08128572202154569
08-17,0.0,0.3489999957382679,1.2649999558925629,0.3110003471374512,-0.6699999570846558,-0.17099997401237488,-0.23500001430511475,3.0,4.0,0.12128576476659092
08-18,0.0,-0.5399999916553497,3.2249999940395355,-0.2999997138977051,-1.0900001525878906,-0.11100000143051147,-0.2149999737739563,1.0,6.0,0.13842859438487462
08-19,0.0,-0.5300000011920929,2.425000041723252,0.6500000953674316,-0.8600001335144043,-0.11100000143051147,-0.2359999716281891,2.0,5.0,0.19114286133221212
08-20,0.0,-0.2399999797344208,3.0099999606609344,0.6999998092651367,-0.8600001335144043,-0.1300000548362732,-0.23199999332427976,2.0,5.0,0.32114280121667044
08-21,0.0,-0.20000001788139346,4.5200001895427695,0.6999998092651367,-1.0199999809265137,-0.16800004243850708,-0.1550000011920929,2.0,5.0,0.5252857080527714
08-22,0.0,-0.20000001788139346,4.5200001895427695,0.4499998092651367,-0.9900000095367432,-0.14800000190734866,-0.29999998211860657,2.0,5.0,0.4759999981948307
08-23,0.0,-0.20000001788139346,4.5200001895427695,0.1100001335144043,-1.0530000925064087,-0.15999996662139893,-0.33799996972084045,2.0,5.0,0.41128575376101895
08-24,0.0,-0.20000001788139346,3.601000100374222,-0.2779998779296875,-0.9599999189376832,-0.18000003695487976,-0.33799996972084045,1.0,6.0,0.2350000398499625
08-25,0.0,-0.20000001788139346,2.75,0.13000011444091794,-1.0299999713897705,-0.19500002264976501,-0.30300000309944153,2.0,5.0,0.16457144277436392
08-26,0.0,-0.20000001788139346,3.5799998939037323,0.9300003051757812,-1.1100000143051147,-0.19500002264976501,-0.2199999988079071,2.0,5.0,0.3978571636336191
08-27,0.0,-0.20000001788139346,3.8949998021125793,0.6600003242492676,-1.1100000143051147,-0.1550000011920929,-0.20499998331069946,2.0,5.0,0.41214287281036377
08-28,0.0,-0.20000001788139346,3.685000002384186,0.6600003242492676,-0.9599999189376832,-0.20000001788139346,-0.1629999876022339,2.0,5.0,0.40314291204724995
08-29,0.0,-0.20000001788139346,3.685000002384186,0.3499999046325684,-1.0149998664855957,-0.16999998688697815,-0.125,2.0,5.0,0.3607142908232553
08-30,0.0,-0.20000001788139346,3.685000002384186,-0.1399998664855957,-0.8200000524520874,-0.1499999761581421,-0.125,1.0,6.0,0.3214285842009953
08-31,0.0,-0.20000001788139346,2.905000030994416,0.029999732971191406,-0.9400000572204592,-0.14800000190734866,-0.125,2.0,5.0,0.217428526708058
09-01,0.0,-0.20000001788139346,3.14000004529953,-0.2899999618530273,-0.996999979019165,-0.14900001883506775,-0.18599998950958246,1.0,6.0,0.18828572545732766
09-02,0.0,-0.20000001788139346,2.900000035762787,0.019999980926513672,-1.0569999217987058,-0.14900001883506775,-0.14899998903274536,2.0,5.0,0.19500000987734115
09-03,0.0,-0.20000001788139346,3.400000035762787,-0.07499980926513672,-1.0569999217987058,-0.14900001883506775,-0.11000001430511476,1.0,6.0,0.2584286076681955
09-04,0.0,-0.20000001788139346,4.100000083446503,-0.07499980926513672,-1.0569999217987058,-0.17600002884864807,-0.12000000476837155,1.0,6.0,0.353142900126321
09-05,0.0,-0.20000001788139346,4.100000083446503,-0.07499980926513672,-1.3199999332427979,-0.1599999964237213,-0.11000001430511476,1.0,6.0,0.3192857589040484
09-06,0.0,-0.05000001192092896,4.100000083446503,0.3499999046325684,-1.21999990940094,-0.1900000274181366,-0.11000001430511476,2.0,5.0,0.4114285750048501
09-07,0.0,-0.05000001192092896,6.259999930858612,0.5580000877380371,-1.1600000858306885,-0.3279999792575836,-0.11000001430511476,2.0,5.0,0.7385714181831905
09-08,0.0,-0.05000001192092896,7.5499998927116385,0.2699999809265137,-1.0199999809265137,-0.34999996423721313,-0.11000001430511476,2.0,5.0,0.8985714146069118
09-09,0.0,-0.1499999761581421,9.550000369548796,0.36999988555908203,-0.9899998903274536,-0.34999996423721313,-0.10000002384185792,2.0,5.0,1.190000057220459
09-10,0.0,-0.05000001192092896,9.63900038599968,1.0300002098083496,-0.9899998903274536,-0.3100000023841858,-0.11000001430511476,2.0,5.0,1.3155715252671922
09-11,0.0,-0.12000000476837155,7.289000004529952,1.0300002098083496,-0.9499999284744264,-0.12999999523162842,-0.18000000715255735,2.0,5.0,0.991285754101617
09-12,0.0,0.03900003433227539,7.289000004529952,0.4600000381469727,-0.9900000095367432,-0.17000001668930054,-0.12000000476837155,3.0,4.0,0.9297142922878264
09-13,0.0,0.03900003433227539,7.25,0.6000003814697266,-0.9900000095367432,-0.25,-0.12000000476837155,3.0,4.0,0.932714343070984
09-14,0.0,0.03900003433227539,5.889999866485598,0.8299999237060547,-0.9050000905990601,-0.3100000023841858,-0.12000000476837155,3.0,4.0,0.7748571038246155
09-15,0.0,0.03900003433227539,6.208999812602997,0.8000001907348633,-0.9500000476837158,-0.32500001788139343,-0.15299999713897705,3.0,4.0,0.8028571392808642
09-16,0.0,0.03900003433227539,6.379999905824661,1.0,-0.930000066757202,-0.32500001788139343,-0.1899999976158142,3.0,4.0,0.8534285511289325
09-17,0.0,-0.12000000476837155,6.683000102639197,0.9400000572204592,-0.930000066757202,-0.3449999988079071,-0.1380000114440918,2.0,5.0,0.8700000111545835
09-18,0.0,-0.2700000107288361,8.222999587655067,0.9400000572204592,-0.9600000381469728,-0.3599999845027924,-0.1899999976158142,2.0,5.0,1.0547142305544444
09-19,0.0,-0.2700000107288361,8.222999587655067,0.8099999427795409,-0.9600000381469728,-0.3949999809265137,-0.1899999976158142,2.0,5.0,1.0311427861452105
09-20,0.0,-0.2700000107288361,8.222999587655067,0.6149997711181641,-0.8849999904632568,-0.2900000214576721,-0.1899999976158142,2.0,5.0,1.0289999055010932
09-21,0.0,-0.2700000107288361,8.783000007271768,0.41499996185302734,-0.9670000076293944,-0.32999998331069946,-0.1899999976158142,2.0,5.0,1.0629999956914358
09-22,0.0,-0.29999998211860657,8.389999836683272,0.8850002288818359,-1.1299998760223389,-0.3199999928474426,-0.18000000715255735,2.0,5.0,1.0492857439177377
09-23,0.0,-0.2979999780654907,8.85699987411499,1.0500001907348633,-1.1399999260902405,-0.3199999928474426,-0.1600000262260437,2.0,5.0,1.1412857345172338
09-24,0.0,-0.2979999780654907,9.028999745845796,0.8500003814697266,-1.1399999260902405,-0.2750000357627869,-0.11500000953674315,2.0,5.0,1.1501428825514657
09-25,0.0,-0.02799999713897705,8.908999860286713,0.8500003814697266,-1.0000000596046448,-0.25999999046325684,-0.11500000953674315,2.0,5.0,1.1937143121446885
09-26,0.0,0.04999998211860657,8.908999860286713,0.6500000953674316,-0.9399999976158142,-0.2269999980926513,-0.13999998569488525,3.0,4.0,1.1859999937670571
09-27,0.0,0.04999998211860657,8.949999853968619,0.5689997673034668,-0.89000004529953,-0.2950000166893005,-0.13999998569488525,3.0,4.0,1.177714222243854
09-28,0.0,0.04999998211860657,8.729999810457231,0.7400002479553223,-0.9439999461174012,-0.25999999046325684,-0.13999998569488525,3.0,4.0,1.1680000168936593
09-29,0.0,0.04999998211860657,7.720000043511393,0.20000028610229487,-0.8549999594688416,-0.2269999682903289,-0.11800003051757812,3.0,4.0,0.9671429076365062
09-30,0.0,-0.25,6.94000007212162,0.4100003242492676,-0.8699999451637268,-0.2269999682903289,-0.09799998998641968,2.0,5.0,0.8435714989900589
10-01,0.0,-0.25,7.571999937295914,0.4800000190734863,-0.8699999451637268,-0.2319999635219574,-0.13300001621246338,2.0,5.0,0.9381428616387504
10-02,0.0,0.5600000023841858,8.241999536752699,0.4800000190734863,-0.8799999356269836,-0.20500001311302185,-0.11699998378753662,3.0,4.0,1.154285660811833
10-03,0.0,-0.25,8.241999536752699,0.2899999618530273,-0.8000000715255737,-0.1499999761581421,-0.17400002479553225,2.0,5.0,1.0225713465894972
10-04,0.0,-0.25,8.149999529123306,0.15000009536743164,-0.8499999642372131,-0.18999996781349185,-0.17400002479553225,2.0,5.0,0.9765713810920716
10-05,0.0,-0.25,8.679999768733976,-1.1500005722045898,-0.9199999570846558,-0.19999998807907104,-0.17400002479553225,1.0,6.0,0.8551427466528756
10-06,0.0,-0.18000000715255735,7.909999817609787,-0.880000114440918,-0.9900000691413879,-0.18599995970726013,-0.17000001668930054,1.0,6.0,0.7862856643540519
10-07,0.0,-0.18000000715255735,7.909999758005142,-0.8600001335144043,-0.9800000190734864,-0.18599995970726013,-0.16100001335144046,1.0,6.0,0.791857089315142
10-08,0.0,-0.18000000715255735,7.528999894857407,-0.869999885559082,-0.9800000190734864,-0.16099998354911804,-0.14100003242492676,1.0,6.0,0.7424285667283195
10-09,0.0,-0.029999971389770508,7.4790001809597015,-0.869999885559082,-0.8199999332427979,-0.13399997353553772,-0.14899998903274536,1.0,6.0,0.7822857754571098
10-10,0.0,-0.029999971389770508,7.4790001809597015,-0.869999885559082,-0.7570000290870667,-0.06000000238418578,-0.14499998092651367,1.0,6.0,0.8024286159447261
10-11,0.0,-0.029999971389770508,7.400000184774399,-0.9399995803833008,-1.0100000500679016,-0.09999999403953552,-0.14499998092651367,1.0,6.0,0.7392858011381966
10-12,0.0,-0.029999971389770508,7.450000196695327,-0.8199996948242188,-1.149999976158142,-0.13300001621246338,-0.14499998092651367,1.0,6.0,0.7388572224548885
10-13,0.0,-0.029999971389770508,6.9000000059604645,-0.4499998092651367,-1.1980000138282776,-0.10500001907348633,-0.13600003719329834,1.0,6.0,0.7115714507443565
10-14,0.0,-0.029999971389770508,7.369999974966049,0.019999980926513672,-1.14000004529953,-0.10500001907348633,-0.15900003910064694,2.0,5.0,0.8508571258613041
10-15,0.0,-0.029999971389770508,7.5999999940395355,0.690000057220459,-1.14000004529953,-0.12000000476837155,-0.13999998569488525,2.0,5.0,0.9800000063010624
10-16,0.0,-0.029999971389770508,7.870000451803207,0.690000057220459,-1.2300000786781309,-0.14799997210502625,-0.12999999523162842,2.0,5.0,1.0031429273741586
10-17,0.0,-0.029999971389770508,7.870000451803207,0.75,-1.0999999642372131,-0.19999998807907104,-0.10000002384185792,2.0,5.0,1.027142929179328
10-18,0.0,-0.029999971389770508,7.870000451803207,1.2200002670288086,-0.9799999594688416,-0.19999998807907104,-0.10000002384185792,2.0,5.0,1.111428682293211
10-19,0.0,-0.029999971389770508,7.920000463724136,2.6700000762939453,-0.7100000381469727,-0.2289999723434448,-0.10000002384185792,2.0,5.0,1.3601429334708623
10-20,0.0,0.1900000274181366,8.149999529123306,2.809999942779541,-0.6100000143051147,-0.2149999737739563,-0.05000001192092896,3.0,4.0,1.467857071331569
10-21,0.0,-0.10999998450279236,8.299999803304674,3.5,-0.44999998807907104,-0.2149999737739563,-0.06999999284744263,2.0,5.0,1.5649999805859156
10-22,0.0,-0.10999998450279236,8.549999803304674,3.196000099182129,-0.44999998807907104,-0.17500001192092896,-0.009999990463256836,2.0,5.0,1.5715714182172502
10-23,0.0,-0.10999998450279236,7.999999612569809,3.196000099182129,-0.44999998807907104,-0.07999998331069946,-0.009999990463256836,2.0,5.0,1.5065713950565882
10-24,0.0,-0.10999998450279236,7.999999612569809,3.2690000534057617,0.2099999189376831,-0.12999999523162842,0.019999980926513672,4.0,3.0,1.6084285123007638
10-25,0.0,0.3900000154972077,7.979999631643295,1.7400002479553225,0.06000006198883056,-0.09999999403953552,0.019999980926513672,5.0,2.0,1.4414285634245192
10-26,0.0,0.3900000154972077,7.639999568462372,1.299999713897705,-0.2300000190734864,-0.10999998450279236,0.019999980926513672,4.0,3.0,1.2871427536010742
10-27,0.0,0.3900000154972077,7.335000038146973,2.5799999237060547,0.07999992370605469,-0.05300000309944153,0.0,4.0,3.0,1.4759999854224068
10-28,0.0,0.3800000250339508,6.800000190734862,3.0300002098083496,0.019999980926513672,-0.05300000309944153,0.014999985694885254,5.0,2.0,1.4560000555855888
10-29,0.0,0.3400000035762787,9.039999723434446,2.450000286102295,0.019999980926513672,-0.013000011444091795,0.02699998021125793,5.0,2.0,1.6948571375438146
10-30,0.0,0.41999998688697815,12.299999952316284,2.450000286102295,0.06000006198883056,-0.04499995708465576,0.06000000238418578,5.0,2.0,2.17785719037056
10-31,0.0,0.429999977350235,12.299999952316284,2.200000286102295,-0.12999999523162842,0.008000016212463379,0.03000000119209289,5.0,2.0,2.119714319705963
11-01,0.0,0.4000000059604645,11.710000038146973,2.1500005722045903,-0.1499999761581421,0.02799999713897705,0.03000000119209289,5.0,2.0,2.0240000912121365
11-02,0.0,0.4000000059604645,10.199999809265137,2.139999866485596,-0.04999995231628418,-0.01500001549720764,0.03000000119209289,4.0,3.0,1.8149999592985424
11-03,0.0,0.4000000059604645,15.099999904632568,1.7899999618530271,-0.09000003337860107,-0.05000001192092896,0.03999999165534973,4.0,3.0,2.45571425982884
11-04,0.0,0.4000000059604645,11.050000190734863,2.1099996566772456,-0.25,-0.05000001192092896,0.07799997925758362,4.0,3.0,1.905428545815604
11-05,0.0,0.3900000154972077,6.549999713897705,1.6599998474121094,-0.25,-0.03999999165534973,0.039000004529953,4.0,3.0,1.192714227097375
11-06,0.0,0.3900000154972077,9.832000255584717,1.6599998474121094,-0.3000000715255737,-0.02500000596046448,0.02499997615814209,4.0,3.0,1.6545714310237345
11-07,0.0,0.3900000154972077,9.832000255584717,1.6599998474121094,-0.2200000286102295,-0.05900001525878906,0.0,3.0,4.0,1.657571439232145
11-08,0.0,0.3900000154972077,9.482000350952148,1.8399996757507324,-0.20500004291534424,-0.06799998879432677,0.0,3.0,4.0,1.634142858641488
11-09,0.0,0.3900000154972077,9.110000371932985,2.070000171661377,-0.2799999713897705,-0.1080000102519989,0.0,3.0,4.0,1.5974286539213998
11-10,0.0,0.3900000154972077,9.989999771118164,1.510000228881836,-0.13999998569488525,-0.12000000476837155,0.0,3.0,4.0,1.66142857500485
11-11,0.0,0.3879999816417694,10.410000324249268,1.5199999809265137,-0.18999993801116946,-0.12000000476837155,0.0,3.0,4.0,1.7154286205768583
11-12,0.0,0.37999996542930603,10.400000333786009,1.679999828338623,-0.18999993801116946,-0.09200000762939453,-0.09200000762939453,3.0,4.0,1.72657145346914
11-13,0.0,0.20000001788139346,10.62999987602234,1.679999828338623,-0.1499999761581421,-0.10099998116493224,-0.10099998116493224,3.0,4.0,1.736857111964907
11-14,0.0,0.3789999783039093,10.62999987602234,1.559999942779541,-0.12999999523162842,-0.09999999403953552,-0.09999999403953552,3.0,4.0,1.74842854482787
11-15,0.0,0.3789999783039093,10.12999987602234,1.2649998664855957,0.029999971389770508,-0.0949999988079071,-0.0949999988079071,4.0,3.0,1.6591428135122572
11-16,0.0,0.3789999783039093,9.110000133514404,0.8500003814697266,-0.12999999523162842,-0.08000001311302185,-0.08000001311302185,3.0,4.0,1.4355714959757668
11-17,0.0,0.3789999783039093,6.660000324249268,0.6649999618530273,0.0,-0.09999999403953552,-0.09999999403953552,3.0,4.0,1.0720000394753046
11-18,0.0,0.2400000095367432,5.5960001945495605,0.7699999809265137,-0.07999992370605469,-0.09999999403953552,-0.09999999403953552,3.0,4.0,0.9037143247468132
11-19,0.0,0.2400000095367432,4.179999351501465,0.5300002098083496,-0.07999992370605469,-0.011999994516372679,-0.011999994516372679,3.0,4.0,0.6922856654439654
11-20,0.0,0.1499999761581421,3.6999998092651367,0.5300002098083496,-0.11000001430511476,-0.010000020265579224,-0.010000020265579224,3.0,4.0,0.6071428486279079
11-21,0.0,-0.0350000262260437,3.6999998092651367,-0.13000011444091794,-0.029999971389770508,-0.2339999973773957,-0.2339999973773957,1.0,6.0,0.43385710035051617
11-22,0.0,0.009999990463256836,6.050000190734862,-0.7000002861022949,0.04999995231628418,-0.20099997520446772,-0.20099997520446772,3.0,4.0,0.7154285567147392
11-23,0.0,0.009999990463256836,6.96999979019165,-1.25,0.4500000476837158,-0.2199999988079071,-0.2199999988079071,3.0,4.0,0.8199999758175441
11-24,0.0,0.009999990463256836,6.947000503540039,-1.260000228881836,0.6100000143051147,-0.20000001788139346,-0.20000001788139346,3.0,4.0,0.8438571776662555
11-25,0.0,-0.15000000596046448,7.1599998474121085,-0.5500001907348633,0.6500000953674316,-0.20000001788139346,-0.20000001788139346,2.0,5.0,0.9585713871887752
11-26,0.0,0.05000001192092896,7.000000476837157,-0.25,0.6500000953674316,-0.1850000023841858,-0.1850000023841858,3.0,4.0,1.0114286541938782
11-27,0.0,0.05000001192092896,6.820000171661378,-0.25,0.7000000476837158,-0.14000001549720764,-0.14000001549720764,3.0,4.0,1.0057143143245153
