,2014,2015,2016,2017,2018,2019,2020,ups,downs,avg
02-07,-11.469999313354492,6.579999923706055,9.079999923706056,1.6399993896484375,1.2199993133544922,2.1100006103515625,-11.929998397827148,5.0,2.0,-0.3957140786307199
02-08,-11.929998397827148,6.010000228881836,9.079999923706056,2.239999771118164,0.9599990844726562,1.5699996948242188,-11.760000228881836,5.0,2.0,-0.5471428462437221
02-09,-11.760000228881836,6.010000228881836,8.369998931884767,1.9400005340576167,-0.1999988555908203,1.25,-10.809999465942383,4.0,3.0,-0.7428569793701172
02-10,-10.809999465942383,6.0,5.950000762939452,2.6900005340576167,-0.8999996185302734,0.07999992370605469,-10.809999465942383,4.0,3.0,-1.1142853328159876
02-11,-10.809999465942383,5.990001678466798,6.3899993896484375,2.55000114440918,0.1399993896484375,0.07999992370605469,-11.280000686645508,5.0,2.0,-0.9914283752441406
02-12,-11.280000686645508,5.520000457763672,6.3100013732910165,2.180000305175781,0.1399993896484375,-0.5400009155273438,-11.270000457763672,4.0,3.0,-1.2771429334368023
02-13,-11.270000457763672,5.270000457763672,5.400001525878906,2.180000305175781,-0.26000022888183594,-0.04999923706054688,-11.299999237060547,3.0,4.0,-1.432856695992606
02-14,-11.299999237060547,5.090000152587892,5.180000305175781,2.1700000762939453,-0.09000015258789062,0.6800003051757812,-10.75,4.0,3.0,-1.2885712214878626
02-15,-10.75,5.510000228881836,5.180000305175781,2.010000228881836,0.5500011444091797,0.4699993133544922,-10.559999465942383,5.0,2.0,-1.0842854636056083
02-16,-10.559999465942383,5.510000228881836,5.180000305175781,1.710000991821289,0.3400001525878906,0.2199993133544922,-10.020000457763672,5.0,2.0,-1.088571275983538
02-17,-10.020000457763672,5.510000228881836,3.8499984741210938,1.970001220703125,0.6599998474121094,-0.12000083923339845,-10.020000457763672,4.0,3.0,-1.1671431405203685
02-18,-10.020000457763672,4.729999542236328,3.6199989318847656,1.3600006103515625,0.10000038146972656,-0.12000083923339845,-10.020000457763672,4.0,3.0,-1.4785717555454798
02-19,-10.020000457763672,4.679998397827148,4.219999313354491,1.0900001525878906,0.10000038146972656,-0.12000083923339845,-9.989999771118164,4.0,3.0,-1.434286117553711
02-20,-9.989999771118164,4.6599998474121085,3.25,1.0900001525878906,0.10000038146972656,-0.4699993133544922,-10.779998779296877,4.0,3.0,-1.7342853546142578
02-21,-10.779998779296877,2.6899986267089844,3.1000003814697266,1.0900001525878906,-0.5500011444091797,-0.10000038146972656,-9.89000129699707,3.0,4.0,-2.0628574916294644
02-22,-9.89000129699707,4.099998474121094,3.1000003814697266,1.4699993133544922,0.6200008392333984,-0.3400001525878906,-8.870000839233398,4.0,3.0,-1.4014290400913785
02-23,-8.870000839233398,4.099998474121094,3.489999771118164,1.739999771118164,-0.18000030517578125,-0.9699993133544922,-9.719999313354492,3.0,4.0,-1.487143107822963
02-24,-9.719999313354492,4.259998321533203,3.279998779296875,1.710000991821289,-0.25,-1.0900001525878906,-9.719999313354492,3.0,4.0,-1.6471429552350725
02-25,-9.719999313354492,4.010000228881837,2.969999313354492,2.0599994659423837,0.1600017547607422,-1.0900001525878906,-8.309999465942383,4.0,3.0,-1.417142595563616
02-26,-8.309999465942383,4.9099998474121085,2.4299983978271484,2.2800006866455083,0.1600017547607422,-0.9599990844726562,-7.529998779296875,4.0,3.0,-1.002856663295201
02-27,-7.529998779296875,3.8599987030029297,2.3700008392333984,2.2800006866455083,0.7300014495849609,-1.1400012969970703,-5.920000076293945,4.0,3.0,-0.7642854963030133
02-28,-5.920000076293945,4.3700008392333975,2.25,2.4099998474121094,0.9099998474121094,-0.779998779296875,-5.299999237060547,4.0,3.0,-0.29428536551339285
02-29,0.0,0.0,2.25,0.0,0.0,0.0,-5.579999923706055,1.0,1.0,-0.4757142748151506
03-01,-5.579999923706055,5.170000076293945,1.9199981689453125,1.6800003051757812,0.8199996948242188,-1.579999923706055,-6.079999923706055,4.0,3.0,-0.5214287894112724
03-02,-6.079999923706055,5.170000076293945,1.8199996948242188,1.970001220703125,0.18000030517578125,-1.489999771118164,-6.079999923706055,4.0,3.0,-0.6442854745047433
03-03,-6.079999923706055,5.840000152587892,1.75,1.760000228881836,-0.220001220703125,-1.4099998474121094,-5.75,3.0,4.0,-0.5871429443359375
03-04,-5.75,6.499998092651367,2.5,2.389999389648437,0.4300003051757813,-1.4099998474121094,-5.9099998474121085,4.0,3.0,-0.1785717010498047
03-05,-5.9099998474121085,7.0,1.0,1.920000076293945,0.4300003051757813,-0.9599990844726562,-4.309999465942384,4.0,3.0,-0.1185711451939174
03-06,-4.309999465942384,7.200000762939452,0.7199993133544922,1.920000076293945,0.05000114440917969,-0.8199996948242188,-2.6299991607666016,4.0,3.0,0.304286139351981
03-07,-2.6299991607666016,6.6100006103515625,0.7199993133544922,2.1100006103515625,0.1100006103515625,-0.20000076293945312,-0.09000015258789062,4.0,3.0,0.9471430097307476
03-08,-0.09000015258789062,6.869998931884767,1.7299995422363281,1.0400009155273438,-0.2900009155273437,-1.1800003051757812,0.12999916076660156,4.0,3.0,1.1728567395891465
03-09,0.12999916076660156,6.869998931884767,0.8500003814697266,0.5099983215332031,-0.5200004577636719,-1.3099994659423828,0.12999916076660156,5.0,2.0,0.9514280046735492
03-10,0.12999916076660156,7.1100006103515625,0.8199996948242188,0.1900005340576172,0.1699981689453125,-1.4099998474121094,-0.9200000762939452,5.0,2.0,0.869999749319894
03-11,-0.9200000762939452,6.4099998474121085,0.6099987030029297,0.07999992370605469,0.06999969482421875,-1.4099998474121094,0.8400001525878906,5.0,2.0,0.8114283425467355
03-12,0.8400001525878906,5.590000152587892,1.1500015258789062,-0.1400012969970703,0.06999969482421875,-1.270000457763672,3.34000015258789,5.0,2.0,1.3685714176722936
03-13,3.34000015258789,5.25,0.9100017547607422,-0.1400012969970703,0.4899997711181641,-1.5,1.8100013732910158,5.0,2.0,1.4514288221086775
03-14,1.8100013732910158,4.549999237060547,0.9100017547607422,0.07999992370605469,0.8400001525878906,-1.4699993133544922,7.550000190734862,6.0,1.0,2.038571902683803
03-15,7.550000190734862,4.430000305175781,0.8299999237060547,0.12999916076660156,1.25,-1.4799995422363281,8.339999198913574,6.0,1.0,3.0071427481515065
03-16,8.339999198913574,4.430000305175781,0.5,-0.7499980926513672,1.3999996185302734,-1.739999771118164,8.339999198913574,5.0,2.0,2.931428636823381
03-17,8.339999198913574,5.829999923706055,-0.14999961853027344,-0.8700008392333984,1.0899982452392578,-1.920000076293945,9.379999160766602,4.0,3.0,3.09999942779541
03-18,9.379999160766602,5.1399993896484375,-0.07999992370605469,-0.5999984741210938,0.6499996185302734,-1.920000076293945,9.119999885559082,4.0,3.0,3.0985713686261858
03-19,9.119999885559082,6.040000915527344,-0.460000991821289,-0.7999992370605469,0.6499996185302734,-1.6000003814697266,6.720001220703125,4.0,3.0,2.810000147138324
03-20,6.720001220703125,6.6599998474121085,-0.6200008392333984,-0.7999992370605469,0.3700008392333984,-1.470001220703125,8.50999927520752,4.0,3.0,2.7671428407941545
03-21,8.50999927520752,6.459999084472656,-0.6200008392333984,-0.2800006866455078,0.6100006103515625,-2.3299999237060547,9.65999984741211,4.0,3.0,3.144285338265555
03-22,9.65999984741211,7.040000915527344,-0.8899993896484375,1.470001220703125,1.270000457763672,-0.7199993133544922,10.770000457763672,5.0,2.0,4.0857148851667136
03-23,10.770000457763672,7.040000915527344,-0.6199989318847656,1.6900005340576172,1.2099990844726562,0.5600013732910156,10.770000457763672,6.0,1.0,4.488571984427316
03-24,10.770000457763672,7.020002365112305,-0.8299999237060547,2.1300010681152344,1.229999542236328,0.6599998474121094,9.710000991821287,6.0,1.0,4.3842863355364114
03-25,9.710000991821287,6.950000762939452,-0.6999988555908203,2.4099998474121094,1.6499996185302734,0.6599998474121094,7.979999542236327,6.0,1.0,4.094285964965819
03-26,7.979999542236327,7.6300010681152335,-0.7099990844726562,2.200000762939453,1.6499996185302734,0.3699989318847656,7.230001449584961,6.0,1.0,3.7642860412597656
03-27,7.230001449584961,7.370000839233397,-0.5199985504150391,2.200000762939453,1.2099990844726562,0.3099994659423828,7.479999542236327,6.0,1.0,3.6114289419991614
03-28,7.479999542236327,7.8600006103515625,-0.5199985504150391,1.8600006103515625,1.6300010681152344,0.26000022888183594,6.180000305175781,6.0,1.0,3.5357148306710378
03-29,6.180000305175781,7.770000457763673,-0.8400001525878906,1.430002212524414,1.6599998474121094,0.18000030517578125,5.399999618530273,6.0,1.0,3.1114289419991628
03-30,5.399999618530273,7.770000457763673,-1.0300006866455078,1.470001220703125,1.6099987030029297,-0.010000228881835938,5.399999618530273,5.0,2.0,2.9442855290004184
03-31,5.399999618530273,7.469999313354492,-1.3000011444091797,0.7099990844726562,1.5,-0.020000457763671875,6.19999885559082,5.0,2.0,2.851427895682199
04-01,6.19999885559082,6.319999694824219,-1.739999771118164,1.3000011444091797,1.1399993896484375,-0.020000457763671875,5.430000305175781,5.0,2.0,2.661428451538086
04-02,5.430000305175781,7.520000457763673,-1.8099994659423828,1.4299983978271484,1.1399993896484375,-0.12999916076660156,5.8100013732910165,5.0,2.0,2.770000185285296
04-03,5.8100013732910165,6.750001907348633,-1.6800003051757812,1.4299983978271484,0.8299999237060547,0.25,7.309999465942383,6.0,1.0,2.9571429661342075
04-04,7.309999465942383,7.059999465942383,-1.6800003051757812,1.2699966430664062,0.3600006103515625,-0.030000686645507806,6.079999923706055,5.0,2.0,2.9099993024553568
04-05,6.079999923706055,7.370000839233397,-1.8400001525878904,1.8399982452392576,-0.7299995422363281,-0.8800010681152344,6.040000915527344,4.0,3.0,2.5542855943952287
04-06,6.040000915527344,7.370000839233397,-1.510000228881836,2.269998550415039,-1.9900016784667969,-1.2800006866455078,6.040000915527344,4.0,3.0,2.419999803815569
04-07,6.040000915527344,4.590000152587892,-0.7399997711181641,2.3299999237060547,-1.6499996185302734,2.229999542236328,5.979999542236327,5.0,2.0,2.682857240949358
04-08,5.979999542236327,4.700000762939453,-0.4299983978271485,1.9099998474121087,-1.6800003051757812,2.229999542236328,4.319999694824219,5.0,2.0,2.432857240949358
04-09,4.319999694824219,4.959999084472656,-1.239999771118164,0.8899993896484375,-1.6800003051757812,2.5300006866455083,3.4600009918212886,5.0,2.0,1.8914285387311665
04-10,3.4600009918212886,4.469999313354492,-1.3500003814697266,0.8899993896484375,-1.6700019836425781,2.8900012969970703,3.909999847412109,5.0,2.0,1.799999782017299
04-11,3.909999847412109,3.6199989318847656,-1.3500003814697266,0.75,-1.8399982452392576,3.0,4.049999237060547,5.0,2.0,1.734285627092634
04-12,4.049999237060547,2.990001678466797,-1.8700008392333984,1.05999755859375,-1.9299983978271484,3.0300006866455083,3.25,5.0,2.0,1.5114285605294364
04-13,3.25,2.990001678466797,-1.9799995422363281,0.9400005340576172,-2.1400012969970703,3.1199989318847656,3.25,5.0,2.0,1.3471429007393974
04-14,3.25,3.6100025177001953,-3.670000076293945,0.6599998474121094,-2.1500015258789062,2.389999389648437,3.0799999237060547,5.0,2.0,1.0242857251848494
04-15,3.0799999237060547,4.219999313354491,-4.3200016021728525,0.6399993896484375,-2.480001449584961,2.389999389648437,4.3799991607666025,5.0,2.0,1.1299991607666016
04-16,4.3799991607666025,3.659997940063477,-4.170000076293944,0.8799991607666016,-2.480001449584961,2.4099998474121094,4.80000114440918,5.0,2.0,1.3542851039341517
04-17,4.80000114440918,2.09000015258789,-3.4600009918212886,0.8799991607666016,-2.2800006866455083,2.430000305175781,3.909999847412109,5.0,2.0,1.1957141331263952
04-18,3.909999847412109,1.7500019073486328,-3.4600009918212886,0.6999988555908203,-1.729997634887695,1.760000228881836,5.179998397827148,5.0,2.0,1.158571515764509
04-19,5.179998397827148,1.7500019073486328,-4.020000457763672,1.0599994659423828,-1.1599998474121094,2.739999771118164,5.179998397827148,5.0,2.0,1.5328568049839564
04-20,5.179998397827148,1.7500019073486328,-3.8199996948242174,0.3699989318847656,-0.6499996185302734,2.739999771118164,5.179998397827148,5.0,2.0,1.5357140132359095
04-21,5.179998397827148,1.520002365112305,-3.0,0.6700000762939453,-0.15000152587890625,2.6899986267089844,5.5,5.0,2.0,1.7728568485804967
04-22,5.5,1.6499996185302734,-3.59000015258789,0.21000099182128906,-0.3000011444091797,2.6899986267089844,4.1100006103515625,5.0,2.0,1.4671426500592912
04-23,4.1100006103515625,1.0499992370605469,-3.6400012969970703,0.14999961853027344,-0.3000011444091797,2.6299991607666016,4.200000762939453,5.0,2.0,1.1714281354631697
04-24,4.200000762939453,1.5800018310546875,-3.5,0.14999961853027344,0.3699989318847656,3.9300003051757812,4.229999542236328,6.0,1.0,1.5657144274030412
04-25,4.229999542236328,2.989999771118164,-3.5,-0.13000106811523438,-0.3899993896484375,3.5400009155273438,3.1000003814697266,4.0,3.0,1.4057143075125558
04-26,3.1000003814697266,1.639997482299805,-3.760000228881837,0.1700000762939453,-0.06999969482421875,2.899999618530273,3.09000015258789,5.0,2.0,1.0099996839250838
04-27,3.09000015258789,1.639997482299805,-3.049999237060547,0.5700016021728516,-0.6400012969970703,2.6599998474121094,3.09000015258789,5.0,2.0,1.0514283861432756
04-28,3.09000015258789,1.5899982452392578,-1.7099990844726562,1.0599994659423828,-0.4400005340576172,2.25,2.969999313354492,5.0,2.0,1.2585710797991072
04-29,2.969999313354492,1.25,-1.3400001525878906,1.0899982452392578,-0.9099998474121094,2.25,2.020000457763672,5.0,2.0,1.047142573765346
04-30,2.020000457763672,1.8699989318847656,-1.489999771118164,1.4999980926513672,-0.9099998474121094,2.4200000762939453,2.5,5.0,2.0,1.1299997057233535
05-01,2.5,1.6700019836425781,-1.2199993133544922,1.4999980926513672,-1.6599998474121094,2.739999771118164,3.4399986267089844,5.0,2.0,1.281428473336356
05-02,3.4399986267089844,1.6699981689453125,-1.2199993133544922,1.9299983978271484,-1.0599994659423828,3.1099987030029297,3.6800003051757812,5.0,2.0,1.6499993460518974
05-03,3.6800003051757812,1.4300003051757812,-0.6999988555908203,2.1700000762939453,-0.6499996185302734,2.6300010681152344,4.75,5.0,2.0,1.9014290400913785
05-04,4.75,1.4300003051757812,-0.4699993133544922,2.3400020599365234,-1.8600006103515625,3.9600009918212886,4.75,5.0,2.0,2.1285719190325056
05-05,4.75,2.1300010681152344,-0.3299999237060547,2.1500015258789062,-1.5999984741210938,3.5100002288818364,4.579999923706055,5.0,2.0,2.1700006212506966
05-06,4.579999923706055,-0.05999755859375,-0.2199993133544922,2.1199989318847656,-1.3099994659423828,3.5100002288818364,5.289999008178711,4.0,3.0,1.987143107822963
05-07,5.289999008178711,-1.0400009155273438,-0.5699996948242188,2.450000762939453,-1.3099994659423828,4.179998397827148,4.989999771118164,4.0,3.0,1.998571123395648
05-08,4.989999771118164,-1.969999313354492,-0.05999946594238281,2.450000762939453,-1.3500003814697266,4.479999542236328,3.779998779296875,4.0,3.0,1.7599999564034599
05-09,3.779998779296875,-1.2599983215332031,-0.05999946594238281,2.240001678466797,-1.7800025939941406,4.170000076293944,3.1700000762939453,4.0,3.0,1.4657143184116908
05-10,3.1700000762939453,-1.6599979400634766,-0.09000015258789062,1.4799995422363281,-1.4399986267089844,3.689998626708984,3.299999237060547,4.0,3.0,1.2071429661342077
05-11,3.299999237060547,-1.6599979400634766,0.060001373291015625,1.079999923706055,-1.5499992370605469,4.960000991821289,3.299999237060547,5.0,2.0,1.3557147979736328
05-12,3.299999237060547,-1.8999996185302728,0.2800006866455078,0.9899978637695312,-1.4300003051757812,4.790000915527344,3.270000457763672,5.0,2.0,1.328571319580078
05-13,3.270000457763672,-2.8699989318847656,0.5399990081787109,1.0,-1.4400005340576172,4.790000915527344,3.9400005340576167,5.0,2.0,1.3185716356549944
05-14,3.9400005340576167,-3.6199989318847656,0.05999946594238281,0.7299995422363281,-1.4400005340576172,4.75,3.1900005340576167,5.0,2.0,1.0871429443359375
05-15,3.1900005340576167,-4.939998626708984,0.2899990081787109,0.7299995422363281,-1.4499988555908203,5.209999084472656,3.4099998474121094,5.0,2.0,0.9200000762939452
05-16,3.4099998474121094,-4.1599998474121085,0.2899990081787109,0.3900012969970703,-1.5900001525878906,5.25,2.010000228881836,5.0,2.0,0.8000000544956752
05-17,2.010000228881836,-3.7099990844726562,0.9699993133544922,0.6900005340576172,-1.9799995422363281,4.620000839233398,2.049999237060547,5.0,2.0,0.6642859322684151
05-18,2.049999237060547,-3.7099990844726562,0.5799999237060547,1.0499992370605469,-2.029998779296875,5.559999465942383,2.049999237060547,5.0,2.0,0.7928570338657924
05-19,2.049999237060547,-3.6100006103515625,1.029998779296875,0.20000076293945312,-2.049999237060547,4.879999160766602,2.1099987030029297,5.0,2.0,0.6585709708077567
05-20,2.1099987030029297,-3.5699996948242188,1.0300006866455078,0.31999969482421875,-2.1099987030029297,4.879999160766602,1.0599994659423828,5.0,2.0,0.531428473336356
05-21,1.0599994659423828,-2.3500003814697266,0.3100013732910156,0.35000038146972656,-2.1099987030029297,4.549999237060547,0.8900012969970703,5.0,2.0,0.38571466718401226
05-22,0.8900012969970703,-1.6399993896484375,0.460000991821289,0.35000038146972656,-1.9099979400634768,3.8600006103515625,0.779998779296875,5.0,2.0,0.3985721043178013
05-23,0.779998779296875,-2.6799983978271484,0.460000991821289,0.3299999237060547,-1.829999923706055,4.029998779296875,-0.6599998474121094,4.0,3.0,0.06142861502511161
05-24,-0.6599998474121094,-2.779998779296875,0.06999969482421875,-1.959999084472656,-1.4499988555908203,3.739999771118164,-0.10000038146972656,2.0,5.0,-0.4485710688999721
05-25,-0.10000038146972656,-2.779998779296875,0.1700000762939453,-3.2900009155273438,-2.0,3.909999847412109,-0.10000038146972656,2.0,5.0,-0.5985715048653739
05-26,-0.10000038146972656,-2.779998779296875,0.4699993133544922,-3.659999847412109,-1.2599983215332031,4.1499996185302725,-0.10000038146972656,2.0,5.0,-0.4685712541852679
05-27,-0.10000038146972656,-3.5400009155273438,0.030000686645507806,-3.0599994659423837,-1.3799991607666016,4.1499996185302725,-1.020000457763672,2.0,5.0,-0.7028571537562779
05-28,-1.020000457763672,-3.3199996948242188,0.04000091552734375,-3.1900005340576167,-1.3799991607666016,4.1499996185302725,0.04000091552734375,3.0,4.0,-0.6685711996895927
05-29,0.04000091552734375,-3.6000003814697266,0.12000083923339845,-3.1900005340576167,-1.3799991607666016,4.899999618530273,0.11999893188476562,4.0,3.0,-0.427142824445452
05-30,0.11999893188476562,-4.799999237060547,0.12000083923339845,-3.1900005340576167,-0.9899997711181641,4.319999694824219,0.7400016784667969,4.0,3.0,-0.5257140568324498
05-31,0.7400016784667969,-4.829999923706055,0.12000083923339845,-3.1199989318847656,-1.079999923706055,4.440000534057617,1.0300006866455078,4.0,3.0,-0.3857135772705078
06-01,1.0300006866455078,-4.829999923706055,0.2700004577636719,-3.950000762939453,-1.5900001525878906,3.9400005340576167,1.0300006866455078,4.0,3.0,-0.5857140677315849
06-02,1.0300006866455078,-4.350000381469728,0.06999969482421875,-3.9599990844726562,-1.0,3.389999389648437,1.0,4.0,3.0,-0.5457142421177456
06-03,1.0,-4.790000915527344,0.529998779296875,-4.020002365112306,-1.270000457763672,3.389999389648437,-0.4400005340576172,3.0,4.0,-0.8000008719308036
06-04,-0.4400005340576172,-4.1200008392333975,-0.2700004577636719,-3.5900020599365234,-1.270000457763672,2.1899986267089844,-0.6000003814697266,1.0,6.0,-1.1571437290736608
06-05,-0.6000003814697266,-4.200000762939453,-0.20000076293945312,-3.5900020599365234,-1.4300003051757812,2.060001373291016,-0.8200016021728516,1.0,6.0,-1.2542863573346823
06-06,-0.8200016021728516,-3.970001220703125,-0.20000076293945312,-4.170000076293944,-1.8899993896484373,2.229999542236328,-1.3600006103515625,1.0,6.0,-1.4542863028390067
06-07,-1.3600006103515625,-4.210000991821288,-0.1900005340576172,-4.3100013732910165,-1.760000228881836,2.3800010681152344,-1.4300003051757812,1.0,6.0,-1.5542861393519811
06-08,-1.4300003051757812,-4.210000991821288,-0.14999961853027344,-4.1300010681152335,-1.6499996185302734,2.2800006866455083,-1.4300003051757812,1.0,6.0,-1.5314287458147322
06-09,-1.4300003051757812,-4.670000076293945,0.09000015258789062,-4.3800010681152335,-1.5,2.25,-0.5100002288818359,2.0,5.0,-1.450000217982701
06-10,-0.5100002288818359,-5.670000076293945,0.220001220703125,-3.479999542236328,-1.8999996185302728,2.25,0.1700000762939453,3.0,4.0,-1.2742854527064733
06-11,0.1700000762939453,-6.509998321533202,1.0,-3.4400005340576167,-1.8999996185302728,1.9499988555908203,2.0999984741210938,4.0,3.0,-0.9471430097307476
06-12,2.0999984741210938,-7.700000762939452,0.8500003814697266,-3.4400005340576167,-1.7900009155273438,1.8199996948242188,1.9399986267089844,4.0,3.0,-0.8885721479143415
06-13,1.9399986267089844,-7.460000991821289,0.8500003814697266,-3.750001907348633,-1.3199996948242188,0.5699996948242188,1.3000011444091797,4.0,3.0,-1.124286106654576
06-14,1.3000011444091797,-6.8800010681152335,1.1200008392333984,-3.8199977874755855,-1.1500015258789062,1.0,1.0400009155273438,4.0,3.0,-1.0557139260428292
06-15,1.0400009155273438,-6.8800010681152335,1.0300006866455078,-4.279998779296875,-0.8099994659423828,1.1200008392333984,1.0400009155273438,4.0,3.0,-1.1057137080601285
06-16,1.0400009155273438,-7.189998626708984,0.6100006103515625,-4.479997634887695,-0.3299999237060547,2.7800006866455083,1.1400012969970703,4.0,3.0,-0.9185703822544644
06-17,1.1400012969970703,-6.850000381469728,0.4400005340576172,-4.340000152587892,0.3700008392333984,2.7800006866455083,1.1800003051757812,5.0,2.0,-0.7542852674211774
06-18,1.1800003051757812,-7.549999237060548,0.25,-4.260000228881837,0.3700008392333984,2.760000228881836,1.9900016784667969,5.0,2.0,-0.7514280591692243
06-19,1.9900016784667969,-7.039999008178711,0.25,-4.260000228881837,0.3400001525878906,-0.75,1.760000228881836,4.0,3.0,-1.1014281681605749
