,2010,2011,2014,2015,2016,2017,2018,2019,2020,ups,downs,end_day_sum,avg
01-02,0.0,0.0,0.0,3.39825439453125,0.0,-18.46295928955078,-900.0501403808594,-3.8631439208984375,-16.267868041992188,1.0,7.0,03-17,-103.91620635986328
01-03,0.0,0.0,0.0,6.5276832580566415,0.0,-18.46295928955078,-900.0501403808594,-3.8631439208984375,-16.267868041992188,1.0,7.0,03-18,-103.5684920416938
01-04,0.0,0.0,0.0,6.5276832580566415,0.0,-18.46295928955078,-900.0501403808594,-3.8631439208984375,-72.28852081298828,1.0,7.0,03-19,-109.79300901624892
01-05,0.0,0.0,0.0,6.5276832580566415,0.0,-18.46295928955078,-900.0501403808594,-3.8631439208984375,-72.28852081298828,1.0,7.0,03-20,-109.79300901624892
01-06,0.0,0.0,0.0,6.5276832580566415,0.0,-18.46295928955078,-900.0501403808594,-3.8631439208984375,-72.28852081298828,1.0,7.0,03-21,-109.79300901624892
01-07,0.0,0.0,0.0,6.5276832580566415,0.0,-18.46295928955078,-900.0501403808594,-3.8631439208984375,-72.28852081298828,1.0,7.0,03-22,-109.79300901624892
01-08,0.0,0.0,0.0,6.5276832580566415,0.0,-18.46295928955078,-900.0501403808594,-3.8631439208984375,-78.10552215576172,1.0,7.0,03-23,-110.4393424987793
01-09,0.0,0.0,0.0,6.5276832580566415,0.0,-18.46295928955078,-900.0501403808594,-3.8631439208984375,-78.10552215576172,1.0,7.0,03-24,-110.4393424987793
01-10,0.0,0.0,0.0,6.5276832580566415,0.0,-18.46295928955078,-900.0501403808594,-3.8631439208984375,-78.10552215576172,1.0,7.0,03-25,-110.4393424987793
01-11,0.0,0.0,0.0,6.5276832580566415,0.0,-18.46295928955078,-900.0501403808594,-3.8631439208984375,-79.68302154541016,1.0,7.0,03-26,-110.61462020874023
01-12,0.0,0.0,0.0,6.5276832580566415,0.0,-18.46295928955078,-900.0501403808594,-3.8631439208984375,-79.68302154541016,1.0,7.0,03-27,-110.61462020874023
01-13,0.0,0.0,0.0,6.5276832580566415,0.0,-18.46295928955078,-900.0501403808594,-3.8631439208984375,-79.68302154541016,1.0,7.0,03-28,-110.61462020874023
01-14,0.0,0.0,0.0,6.5276832580566415,0.0,-18.46295928955078,-900.0501403808594,-3.8631439208984375,-78.69709014892578,1.0,7.0,03-29,-110.50507227579752
01-15,0.0,0.0,0.0,6.5276832580566415,0.0,-18.46295928955078,-900.0501403808594,-3.8631439208984375,-78.69709014892578,1.0,7.0,03-30,-110.50507227579752
01-16,0.0,7.417537689208983,0.0,6.5276832580566415,0.0,-18.46295928955078,-900.0501403808594,-2.5139617919921875,-50.28253173828125,2.0,6.0,03-31,-106.37381913926866
01-17,0.0,7.417537689208983,0.0,6.5276832580566415,0.0,-18.46295928955078,-900.0501403808594,-2.3877716064453125,-52.32342529296875,2.0,6.0,04-01,-106.58656395806207
01-18,0.0,7.417537689208983,0.0,6.5276832580566415,0.0,-18.46295928955078,-900.0501403808594,-2.3877716064453125,-52.32342529296875,2.0,6.0,04-02,-106.58656395806207
01-19,0.0,7.417537689208983,0.0,6.5276832580566415,0.0,-18.46295928955078,-900.0501403808594,-2.3877716064453125,-52.32342529296875,2.0,6.0,04-03,-106.58656395806207
01-20,0.0,7.417537689208983,0.0,6.5276832580566415,0.0,0.0,-900.0501403808594,-2.3877716064453125,-52.32342529296875,2.0,6.0,04-04,-104.53512403700087
01-21,0.0,7.417537689208983,0.0,6.5276832580566415,0.0,0.0,-900.0501403808594,-2.3877716064453125,-52.32342529296875,2.0,6.0,04-05,-104.53512403700087
01-22,0.0,7.417537689208983,0.0,5.848033905029298,0.0,0.0,-900.0501403808594,-2.3877716064453125,-52.32342529296875,2.0,6.0,04-06,-104.61064063178169
01-23,0.0,7.417537689208983,0.7871856689453125,5.848033905029298,0.0,0.0,-900.0501403808594,-2.3877716064453125,-52.32342529296875,3.0,5.0,04-07,-104.52317555745441
01-24,0.0,7.417537689208983,0.7871856689453125,5.848033905029298,0.0,0.0,-900.0501403808594,-2.3877716064453125,-46.33880615234375,3.0,5.0,04-08,-103.85821787516278
01-25,0.0,7.417537689208983,0.7871856689453125,5.848033905029298,0.0,0.0,-900.0501403808594,-2.3877716064453125,-46.33880615234375,3.0,5.0,04-09,-103.85821787516278
01-26,0.0,7.417537689208983,0.7871856689453125,5.848033905029298,0.0,0.0,-900.0501403808594,-2.3877716064453125,-46.33880615234375,3.0,5.0,04-10,-103.85821787516278
01-27,0.0,7.417537689208983,0.7871856689453125,5.848033905029298,0.0,0.0,-900.0501403808594,-2.3877716064453125,-46.33880615234375,3.0,5.0,04-11,-103.85821787516278
01-28,0.0,7.417537689208983,0.7871856689453125,5.848033905029298,0.0,0.0,-900.0501403808594,-2.3877716064453125,-46.33880615234375,3.0,5.0,04-12,-103.85821787516278
01-29,0.0,7.417537689208983,0.7871856689453125,5.848033905029298,0.0,0.0,-900.0501403808594,-2.3877716064453125,-46.33880615234375,3.0,5.0,04-13,-103.85821787516278
01-30,0.0,7.417537689208983,0.7871856689453125,5.848033905029298,0.0,0.0,-900.0501403808594,-2.3877716064453125,-39.1907958984375,3.0,5.0,04-14,-103.06399451361764
01-31,0.0,7.417537689208983,0.7871856689453125,5.848033905029298,0.0,0.0,-9.325698852539062,-2.3877716064453125,-39.1907958984375,3.0,5.0,04-15,-4.094612121582031
02-01,0.0,7.417537689208983,0.7871856689453125,5.848033905029298,0.0,0.0,-9.325698852539062,-2.3877716064453125,-37.21891784667969,3.0,5.0,04-16,-3.8755145602756076
02-02,0.0,7.417537689208983,0.7871856689453125,5.848033905029298,0.0,0.0,-9.325698852539062,-2.3877716064453125,-37.21891784667969,3.0,5.0,04-17,-3.8755145602756076
02-03,0.0,7.417537689208983,0.7871856689453125,5.848033905029298,0.0,0.0,-9.325698852539062,-2.3877716064453125,-37.21891784667969,3.0,5.0,04-18,-3.8755145602756076
02-04,0.0,7.417537689208983,0.7871856689453125,5.848033905029298,0.0,0.0,-9.325698852539062,-2.3877716064453125,-37.21891784667969,3.0,5.0,04-19,-3.8755145602756076
02-05,0.0,7.417537689208983,0.7871856689453125,5.848033905029298,0.0,0.0,-9.325698852539062,-2.3877716064453125,-37.21891784667969,3.0,5.0,04-20,-3.8755145602756076
02-06,0.0,7.417537689208983,0.7871856689453125,5.848033905029298,0.0,0.0,-9.325698852539062,-2.3877716064453125,-37.21891784667969,3.0,5.0,04-21,-3.8755145602756076
02-07,0.0,7.417537689208983,0.7871856689453125,5.848033905029298,0.0,0.0,-9.325698852539062,-2.3877716064453125,-37.21891784667969,3.0,5.0,04-22,-3.8755145602756076
02-08,0.0,7.417537689208983,0.7871856689453125,5.848033905029298,0.0,0.0,-9.325698852539062,-2.3877716064453125,-37.1104736328125,3.0,5.0,04-23,-3.8634652031792536
02-09,0.0,7.417537689208983,0.7871856689453125,5.848033905029298,0.0,0.0,-9.325698852539062,-2.3877716064453125,-37.1104736328125,3.0,5.0,04-24,-3.8634652031792536
02-10,0.0,7.417537689208983,0.7871856689453125,5.848033905029298,0.0,0.0,-9.325698852539062,-2.3877716064453125,-37.1104736328125,3.0,5.0,04-25,-3.8634652031792536
02-11,0.0,7.417537689208983,0.7871856689453125,5.848033905029298,0.0,0.0,-9.325698852539062,-2.3877716064453125,-46.13174438476562,3.0,5.0,04-26,-4.865828620062934
02-12,0.0,7.417537689208983,0.7871856689453125,5.848033905029298,0.0,0.0,-9.325698852539062,-2.3877716064453125,-46.13174438476562,3.0,5.0,04-27,-4.865828620062934
02-13,0.0,7.417537689208983,0.7871856689453125,5.848033905029298,0.0,0.0,-9.325698852539062,-2.3877716064453125,-46.13174438476562,3.0,5.0,04-28,-4.865828620062934
02-14,0.0,7.417537689208983,0.7871856689453125,5.848033905029298,0.0,0.0,-9.325698852539062,-2.3877716064453125,-46.13174438476562,3.0,5.0,04-29,-4.865828620062934
02-15,0.0,7.417537689208983,0.7871856689453125,5.848033905029298,0.0,0.0,-9.325698852539062,-2.3877716064453125,-46.13174438476562,3.0,5.0,04-30,-4.865828620062934
02-16,0.0,7.417537689208983,0.7871856689453125,5.848033905029298,0.0,0.0,-9.325698852539062,-2.0480499267578125,-46.13174438476562,3.0,5.0,05-01,-4.828081766764323
02-17,0.0,7.417537689208983,0.7871856689453125,5.848033905029298,0.0,0.0,-9.325698852539062,-2.0480499267578125,-46.13174438476562,3.0,5.0,05-02,-4.828081766764323
