,2013,2014,2015,2016,2017,2018,2019,2020,ups,downs,avg
01-13,-0.009499999694526196,-0.07608193159103394,-0.1679999902844429,0.0,0.09430000185966493,-0.09309999644756316,0.0032999999821186,-0.009499999694526196,2.0,6.0,-0.03232273948378861
01-14,-0.009499999694526196,-0.060865581035614014,-0.09680000692605972,0.009999999776482586,0.1023000031709671,-0.09309999644756316,0.0032999999821186,-0.008599999360740185,3.0,5.0,-0.019158197566866875
01-15,-0.008599999360740185,-0.10042816400527954,-0.09680000692605972,0.009999999776482586,0.1218000054359436,-0.09309999644756316,0.0032999999821186,-0.008499999530613422,3.0,5.0,-0.021541020134463903
01-16,-0.008499999530613422,-0.039562582969665534,-0.1640000119805336,0.0,0.1218000054359436,-0.09309999644756316,0.005699999630451196,-0.006000000052154064,2.0,6.0,-0.022957823239266872
01-17,-0.006000000052154064,-0.059343874454498284,-0.2125999927520752,0.0,0.1218000054359436,-0.09859999269247056,0.006000000983476639,-0.006500000134110449,2.0,6.0,-0.03190548170823604
01-18,-0.006500000134110449,0.031650185585021966,-0.2125999927520752,0.0,0.10350000113248824,-0.09200000017881392,-0.009999999776482586,-0.006500000134110449,2.0,6.0,-0.0240562257822603
01-19,-0.006500000134110449,0.14972931146621704,-0.2125999927520752,0.0,0.12299999594688416,-0.09120000153779984,-0.005000000819563869,-0.006500000134110449,2.0,6.0,-0.006133835995569825
01-20,-0.006500000134110449,0.14972931146621704,-0.2125999927520752,0.0,0.1069999933242798,-0.11264000087976453,-0.005000000819563869,-0.006500000134110449,2.0,6.0,-0.010813836241140956
01-21,-0.006500000134110449,0.14972931146621704,-0.2125999927520752,0.0,0.10369999706745148,-0.11930000036954876,-0.005000000819563869,-0.006500000134110449,2.0,6.0,-0.012058835709467529
01-22,-0.006500000134110449,0.20359522104263306,-0.10140000283718108,-0.01420000009238721,0.06999999284744263,-0.11930000036954876,-0.005000000819563869,-0.0030000004917383177,2.0,6.0,0.0030244011431932484
01-23,-0.0030000004917383177,0.08216845989227295,-0.14139999449253082,-0.01420000009238721,0.06999999284744263,-0.0877000018954277,-0.0037000030279159546,-0.005249999463558197,2.0,6.0,-0.012885193340480328
01-24,-0.005249999463558197,0.17377108335494995,-0.10140000283718108,-0.012600000947713859,0.06999999284744263,-0.09050000458955763,-0.01436999812722206,0.001099999994039532,3.0,5.0,0.0025938837788999076
01-25,0.001099999994039532,0.2038995623588562,-0.10000000149011612,-0.012600000947713859,0.061999991536140435,-0.07067999988794328,0.0023999996483325967,0.005100000649690625,5.0,3.0,0.01140244398266077
01-26,0.005100000649690625,0.13999074697494507,-0.10000000149011612,0.0010999981313943863,0.07500000298023221,-0.09278000891208646,-0.0035999976098537514,0.005100000649690625,5.0,3.0,0.0037388426717370736
01-27,0.005100000649690625,0.13999074697494507,-0.13999999314546588,0.0010999981313943863,0.07699999213218689,-0.09219999611377716,0.006999999284744257,0.005100000649690625,6.0,2.0,0.0003863435704261017
01-28,0.005100000649690625,0.09738487005233763,-0.13999999314546588,0.026399997994303703,0.07699999213218689,-0.09219999611377716,0.006999999284744257,0.008500000461935997,6.0,2.0,-0.00135189108550549
01-29,0.008500000461935997,0.16798895597457886,-0.17799999564886096,0.026399997994303703,0.07699999213218689,-0.09219999611377716,0.006999999284744257,0.001099999994039532,6.0,2.0,0.002223619259893889
01-30,0.001099999994039532,0.0952546000480652,-0.17799999564886096,0.01959999836981296,0.07699999213218689,-0.0851999968290329,0.008000001311302185,0.0094200000166893,6.0,2.0,-0.006603175075724724
01-31,0.0094200000166893,0.1521638035774231,-0.17799999564886096,0.019500000402331352,0.07699999213218689,-0.0892999917268753,0.0023999996483325967,0.0022499989718198733,6.0,2.0,-0.0005707740783691445
02-01,0.0022499989718198733,0.15216386318206787,-0.17799999564886096,0.019500000402331352,0.07820000126957896,-0.09700000286102296,0.0023999996483325967,0.014499999582767485,6.0,2.0,-0.0007482669316232209
02-02,0.014499999582767485,0.15216386318206787,-0.17799999564886096,0.019500000402331352,0.06500000134110451,-0.07179999351501465,-0.0009399987757205963,0.014499999582767485,5.0,3.0,0.001865484518930312
02-03,0.014499999582767485,0.15216386318206787,-0.19240001589059824,0.03100000135600567,0.05999999865889551,-0.05689999461174011,-0.0009399987757205963,0.014499999582767485,5.0,3.0,0.002740481635555634
02-04,0.014499999582767485,0.15216386318206787,-0.16200000792741776,0.03100000135600567,0.03440000116825104,-0.053599998354911804,-0.0009399987757205963,0.014499999582767485,5.0,3.0,0.0037529824767261744
02-05,0.014499999582767485,0.13390421867370605,-0.16200000792741776,0.034800002351403236,0.03899999707937242,-0.053599998354911804,-0.0009399987757205963,0.016999999061226848,5.0,3.0,0.0028330264613032363
02-06,0.016999999061226848,0.06695210933685303,-0.16200000792741776,0.013300001621246338,0.03899999707937242,-0.07029999792575836,0.004259999841451638,0.0130000002682209,6.0,2.0,-0.009848487330600621
02-07,0.0130000002682209,0.05508333444595337,-0.1791999973356724,0.013300001621246338,0.011999994516372679,-0.07809999585151672,0.010200001299381265,0.013349998742341995,6.0,2.0,-0.017545832786709074
02-08,0.013349998742341995,0.15520715713500974,-0.15919999778270724,0.013300001621246338,0.011999994516372679,-0.09189999103546144,-0.004399999976158135,0.013599999248981476,5.0,3.0,-0.006005354691296818
02-09,0.013599999248981476,0.20207357406616205,-0.15919999778270724,0.013300001621246338,0.009000003337860094,-0.07279999554157257,-0.004399999976158135,0.013700000941753387,5.0,3.0,0.001909198239445675
02-10,0.013700000941753387,0.20207357406616205,-0.15919999778270724,0.015600003302097327,-0.0005000010132789612,-0.07689999043941499,-0.004399999976158135,0.013700000941753387,4.0,4.0,0.0005091987550258498
02-11,0.013700000941753387,0.16555422544479365,-0.13939999043941498,0.002179998904466636,-0.012999996542930605,-0.0860099941492081,-0.004399999976158135,0.014700001105666159,4.0,4.0,-0.0058344693388790005
02-12,0.014700001105666159,0.1667715907096864,-0.12119999527931215,0.002179998904466636,-0.012999996542930605,-0.0860099941492081,-0.004399999976158135,0.012499999254941935,4.0,4.0,-0.003557299496605982
02-13,0.012499999254941935,0.1698148250579834,-0.15919999778270724,0.0012999996542930672,-0.012999996542930605,-0.0860099941492081,0.0016000010073185034,0.017750000581145287,5.0,3.0,-0.00690564536489547
02-14,0.017750000581145287,0.17955335974693304,-0.15919999778270724,0.0012999996542930672,-0.007500000298023223,-0.07910999655723573,0.005499999970197685,0.01849999837577344,5.0,3.0,-0.00290082953870296
02-15,0.01849999837577344,0.14912053942680353,-0.15919999778270724,0.0012999996542930672,-0.01999999582767488,-0.07321000099182129,-0.0005999989807605674,0.01620000042021275,4.0,4.0,-0.00848618196323515
02-16,0.01620000042021275,0.13086086511611938,-0.15919999778270724,0.0012999996542930672,-0.01999999582767488,-0.06960999965667725,0.0010000020265579224,0.01620000042021275,5.0,3.0,-0.01040614070370794
02-17,0.01620000042021275,0.13086086511611938,-0.15919999778270724,0.0003000013530254433,-0.03599999845027922,-0.07321000099182129,0.0010000020265579224,0.01620000042021275,5.0,3.0,-0.01298114098608494
02-18,0.01620000042021275,0.13086086511611938,-0.13919999450445178,0.0003000013530254433,-0.030500002205371857,-0.07321000099182129,0.0010000020265579224,0.01620000042021275,5.0,3.0,-0.009793641045689586
02-19,0.01620000042021275,0.20663845539093012,-0.15919999778270724,0.0003000013530254433,-0.031099997460842133,-0.07321000099182129,0.0010000020265579224,0.02009999938309193,5.0,3.0,-0.002408942207694057
02-20,0.02009999938309193,0.08855932950973511,-0.15919999778270724,0.008999999612569809,-0.031099997460842133,-0.07321000099182129,-0.012510001659393307,0.0189999993890524,4.0,4.0,-0.017420083750039343
02-21,0.0189999993890524,0.15885907411575315,-0.13919999450445178,0.008999999612569809,-0.031099997460842133,-0.07230000942945478,-0.012510001659393307,0.01999999769032002,4.0,4.0,-0.006031366530805826
02-22,0.01999999769032002,0.21698561310768127,-0.15919999778270724,0.008999999612569809,-0.0429999977350235,-0.06800000369548795,-0.00380999967455864,0.01944999769330024,4.0,4.0,-0.001071798847988248
02-23,0.01944999769330024,0.1978129744529724,-0.15919999778270724,0.008999999612569809,-0.04399999976158142,-0.06919999420642854,-0.0020000003278255467,0.02299999818205833,4.0,4.0,-0.0031421277672052435
02-24,0.02299999818205833,0.1978129744529724,-0.15919999778270724,0.008999999612569809,-0.039999999105930335,-0.06770000606775284,0.005699999630451202,0.02299999818205833,5.0,3.0,-0.0010483791120350413
02-25,0.02299999818205833,0.2130293846130371,-0.13919999450445178,0.008999999612569809,-0.0690000057220459,-0.06770000606775284,0.005699999630451202,0.02299999818205833,5.0,3.0,-0.0002713282592594658
02-26,0.02299999818205833,0.2808945178985596,-0.12919999659061432,-0.005600001662969589,-0.07400000095367433,-0.06770000606775284,-0.006999999284744257,0.02009999938309193,3.0,5.0,0.005061813862994313
02-27,0.02009999938309193,0.2647650837898253,-0.1523999944329262,0.008999999612569809,-0.07400000095367433,-0.04169999808073045,-0.00879999995231627,0.02235000021755696,4.0,4.0,0.004914386197924597
02-28,0.02235000021755696,0.3095012605190277,-0.0575999915599823,-0.0010000020265579224,-0.07400000095367433,-0.04219999909400941,-0.00879999995231627,0.02879999950528145,3.0,5.0,0.022131408331915736
02-29,0.0,0.0,0.0,-0.0010000020265579224,0.0,0.0,0.0,0.019699999131262302,1.0,1.0,0.0023374996380880475
03-01,0.019699999131262302,0.3499768674373627,-0.05959999561309815,-0.010000001639127731,-0.0892999991774559,-0.04730000346899031,-0.00879999995231627,0.019699999131262302,3.0,5.0,0.02179710823111236
03-02,0.019699999131262302,0.3621499836444855,-0.05959999561309815,0.0,-0.08499999344348907,-0.042400002479553216,-0.012399997562170022,0.019699999131262302,3.0,5.0,0.02526874910108745
03-03,0.019699999131262302,0.3621499836444855,-0.05959999561309815,-0.010000001639127731,-0.10660000145435336,-0.05073000118136403,-0.012399997562170022,0.019699999131262302,3.0,5.0,0.020277498057112098
03-04,0.019699999131262302,0.4808376729488373,-0.05959999561309815,0.010000001639127731,-0.10660000145435336,-0.046499997377395616,-0.012399997562170022,0.015999999828636646,4.0,4.0,0.03767971019260585
03-05,0.015999999828636646,0.4899675846099854,-0.05959999561309815,0.00950000062584877,-0.10660000145435336,-0.046499997377395616,-0.012399997562170022,0.017450002022087574,4.0,4.0,0.03847719938494265
03-06,0.017450002022087574,0.4650127291679382,-0.05959999561309815,0.00950000062584877,-0.10660000145435336,-0.05119999498128891,-0.012399997562170022,0.021549999713897698,4.0,4.0,0.03546409273985773
03-07,0.021549999713897698,0.4650127291679382,-0.061999991536140435,0.00950000062584877,-0.10660000145435336,-0.043300002813339226,-0.012399997562170022,0.018800001591444016,4.0,4.0,0.03632034221664071
03-08,0.018800001591444016,0.477490097284317,-0.061999991536140435,0.00950000062584877,-0.0755000039935112,-0.04490000009536745,-0.00999999791383742,0.014400001615285882,4.0,4.0,0.0409737634472549
03-09,0.014400001615285882,0.4838809669017791,-0.061999991536140435,0.00950000062584877,-0.07670000195503235,-0.04399999976158142,-0.002999998629093163,0.014400001615285882,4.0,4.0,0.04206012235954403
03-10,0.014400001615285882,0.4838809669017791,-0.04479999840259552,0.018899999558925632,-0.075300008058548,-0.03610000014305115,0.002000000327825553,0.014400001615285882,5.0,3.0,0.04717262042686343
03-11,0.014400001615285882,0.4625780284404754,-0.04479999840259552,0.018899999558925632,-0.09700000286102296,-0.050999999046325684,0.002000000327825553,0.015550000593066222,5.0,3.0,0.04007850377820432
03-12,0.015550000593066222,0.4625780284404754,-0.02859999984502792,0.01940000057220459,-0.1040000021457672,-0.050999999046325684,0.002000000327825553,0.023300000466406345,5.0,3.0,0.04240350367035716
03-13,0.023300000466406345,0.4473616778850555,-0.02620000392198561,0.018399998545646667,-0.1040000021457672,-0.05489999800920488,0.002000000327825553,0.016750000417232513,5.0,3.0,0.04033895919565112
03-14,0.016750000417232513,0.4129727184772492,-0.014000006020069122,0.018399998545646667,-0.08100000023841855,-0.055600002408027635,0.002000000327825553,0.016409998759627342,5.0,3.0,0.03949158848263323
03-15,0.016409998759627342,0.5234436094760895,-0.0004000067710876465,0.018399998545646667,-0.08020000159740448,-0.05950000137090682,0.008999999612569816,0.01668999902904033,5.0,3.0,0.055480449460446835
03-16,0.01668999902904033,0.4796204268932343,-0.0004000067710876465,0.018399998545646667,-0.08320000022649765,-0.0569000020623207,0.004900000989437096,0.01668999902904033,5.0,3.0,0.049475051928311586
03-17,0.01668999902904033,0.4796204268932343,-0.0004000067710876465,0.008999999612569809,-0.07299999892711638,-0.0569000020623207,0.004900000989437096,0.01668999902904033,5.0,3.0,0.049575052224099636
03-18,0.01668999902904033,0.4217981398105621,-0.0004000067710876465,0.0189999993890524,-0.07299999892711638,-0.05189999938011172,0.004900000989437096,0.02449999842792749,5.0,3.0,0.045198516570962965
03-19,0.02449999842792749,0.4230154454708099,-0.0004000067710876465,0.010999999940395357,-0.07299999892711638,-0.05189999938011172,0.004900000989437096,0.028499999083578587,5.0,3.0,0.045826929854229086
03-20,0.028499999083578587,0.4534482955932617,-0.01000000536441803,0.010999999940395357,-0.07299999892711638,-0.04199999570846559,0.004900000989437096,0.024000001139938824,5.0,3.0,0.04960603709332645
03-21,0.024000001139938824,0.4692733287811279,-0.01000000536441803,0.010999999940395357,-0.0737999975681305,-0.0429999977350235,0.0025000013411045074,0.024000001139938824,5.0,3.0,0.05049666645936668
03-22,0.024000001139938824,0.453448235988617,-0.01000000536441803,0.010999999940395357,-0.0737999975681305,-0.046999998390674605,-0.0040999986231327,0.028499999083578587,4.0,4.0,0.04775602952577174
03-23,0.028499999083578587,0.3986692726612091,-0.01000000536441803,0.02099999971687794,-0.0737999975681305,-0.0559000000357628,-0.004300002008676536,0.028499999083578587,4.0,4.0,0.04158365819603205
03-24,0.028499999083578587,0.3986692726612091,-0.01000000536441803,0.010999999940395357,-0.0737999975681305,-0.04949999973177912,0.001400001347064965,0.028499999083578587,5.0,3.0,0.041846158681437366
03-25,0.028499999083578587,0.4351886212825775,-0.039999999105930335,0.010999999940395357,-0.10899999737739564,-0.05079999938607218,0.001400001347064965,0.03289999905973673,5.0,3.0,0.03864857810549438
03-26,0.03289999905973673,0.4291020929813385,-0.039999999105930335,0.010999999940395357,-0.10899999737739564,-0.05079999938607218,0.001400001347064965,0.03289999905973673,5.0,3.0,0.03843776206485927
03-27,0.03289999905973673,0.5152267515659332,-0.039999999105930335,0.008000001311302185,-0.10899999737739564,-0.05079999938607218,0.0003999993205070496,0.022190001793205738,5.0,3.0,0.04736459464766085
03-28,0.022190001793205738,0.4062774479389191,-0.039999999105930335,0.008000001311302185,-0.1169999986886978,-0.04080000147223473,-0.0020000003278255467,0.01902000047266484,4.0,4.0,0.031960931490175426
03-29,0.01902000047266484,0.39410433173179626,-0.039999999105930335,0.018000001087784767,-0.13650000095367432,-0.032249994575977325,-0.0020000003278255467,0.02080000191926956,4.0,4.0,0.03014679253101349
03-30,0.02080000191926956,0.39410433173179626,-0.039999999105930335,0.014000000432133678,-0.11800000071525575,-0.03599999845027925,0.01492000184953213,0.02080000191926956,5.0,3.0,0.03382804244756698
03-31,0.02080000191926956,0.39410433173179626,-0.018600001931190505,0.02000000141561032,-0.12600000202655792,-0.03859999775886537,0.01492000184953213,0.02080000191926956,5.0,3.0,0.035928042139858014
04-01,0.02080000191926956,0.3588022887706757,-0.03620000183582306,0.02000000141561032,-0.10999999940395357,-0.03339999914169312,0.01492000184953213,0.015000000596046446,5.0,3.0,0.03124028677120805
04-02,0.015000000596046446,0.3289782106876373,-0.03620000183582306,0.02000000141561032,-0.10999999940395357,-0.03339999914169312,0.01492000184953213,0.011500000953674316,5.0,3.0,0.02634977689012885
04-03,0.011500000953674316,0.2620261311531067,-0.03620000183582306,0.02000000141561032,-0.10999999940395357,-0.021459996700286886,0.006400002166628834,0.00950000062584877,5.0,3.0,0.01772076729685068
04-04,0.00950000062584877,0.35941100120544434,-0.03620000183582306,0.02000000141561032,-0.10670000314712524,0.0014000013470649721,-0.005999997258186347,0.006000000983476639,5.0,3.0,0.0309263754170388
04-05,0.006000000983476639,0.26932999491691584,-0.018600001931190505,0.02000000141561032,-0.07799999788403511,-0.016499996185302748,0.01766999810934066,0.008440000936388966,5.0,3.0,0.026042500045150508
04-06,0.008440000936388966,0.2894156277179717,-0.018600001931190505,0.008799999952316284,-0.06999999657273293,-0.024920001626014723,-0.002499997615814202,0.008440000936388966,4.0,4.0,0.024884453974664204
04-07,0.008440000936388966,0.2894156277179717,-0.018600001931190505,0.008799999952316284,-0.0830000080168247,-0.022019997239112868,-0.0023999996483325967,0.0044400002807378726,4.0,4.0,0.02313445275649428
04-08,0.0044400002807378726,0.2544179260730743,-0.020000003278255463,-0.016499999910593033,-0.085999995470047,-0.01921999454498291,-0.0023999996483325967,0.008440000936388966,3.0,5.0,0.015397241804748768
04-09,0.008440000936388966,0.3499768078327179,-0.020000003278255463,-0.006899997591972351,-0.08839999511837959,-0.01921999454498291,0.0035999976098537514,-0.0005599986761808465,3.0,5.0,0.02836710214614868
04-10,-0.0005599986761808465,0.24285343289375305,-0.002000000327825553,-0.006899997591972351,-0.08839999511837959,-0.01919999718666077,-0.005339998751878732,0.0038000009953975712,2.0,6.0,0.015531680779531591
04-11,0.0038000009953975712,0.26476502418518066,-0.002000000327825553,-0.006899997591972351,-0.08839999511837959,-0.01709999889135361,-0.006999999284744264,0.0009000003337860073,3.0,5.0,0.01850812928751111
04-12,0.0009000003337860073,0.2525920271873474,0.008000001311302185,-9.999796748160622e-05,-0.08159999921917918,-0.020599998533725752,-0.0014699995517730713,0.007449999451637271,4.0,4.0,0.02064650412648916
04-13,0.007449999451637271,0.30737099051475525,0.008000001311302185,0.0,-0.07000000029802322,-0.014399997889995587,-0.009099997580051422,0.007449999451637271,4.0,4.0,0.02959637437015772
04-14,0.007449999451637271,0.30737099051475525,0.008000001311302185,-0.011500000953674316,-0.07989999651908876,-0.016099996864795685,-0.00889999791979789,-0.0005499999970197608,3.0,5.0,0.025733874877914783
04-15,-0.0005499999970197608,0.2951978147029877,0.008000001311302185,-0.011500000953674316,-0.07989999651908876,-0.016099996864795685,-0.00889999791979789,-0.0005499999970197608,2.0,6.0,0.02321222797036171
04-16,-0.0005499999970197608,0.2915458977222442,-0.0013999976217746735,-0.015300001949071884,-0.07999999821186067,-0.016099996864795685,-0.007500000298023217,-0.0049999989569187156,1.0,7.0,0.02071198797784745
04-17,-0.0049999989569187156,0.2854593694210052,0.0060000047087669355,-0.015300001949071884,-0.07999999821186067,-0.016099996864795685,-0.012699998915195451,-0.0049999989569187156,2.0,6.0,0.019669922534376376
04-18,-0.0049999989569187156,0.2964151799678802,-0.015999998897314068,-0.015300001949071884,-0.06440000236034392,-0.019399993121624,-0.017400000244379044,-0.009349998086690904,1.0,7.0,0.01869564829394221
04-19,-0.009349998086690904,0.2678083479404449,-0.015999998897314068,-0.015300001949071884,-0.06899999827146533,-0.012000001966953278,-0.005400002002716071,-0.009349998086690904,1.0,7.0,0.01642604358494281
04-20,-0.009349998086690904,0.2678083479404449,-0.015999998897314068,-0.015300001949071884,-0.06899999827146533,-0.006100006401538849,-0.005400002002716071,-0.009349998086690904,1.0,7.0,0.01716354303061961
04-21,-0.009349998086690904,0.2678083479404449,-0.013999998569488518,-0.017700001597404487,-0.06400000303983687,0.00509999692440033,-0.008400000631809235,-0.005599997937679291,2.0,6.0,0.019232293125241988
04-22,-0.005599997937679291,0.20085623860359186,-0.023999996483325958,-0.011879999190568924,-0.06400000303983687,-0.0012000054121017456,-0.008400000631809235,-0.00985000096261501,1.0,7.0,0.009490779368206852
04-23,-0.00985000096261501,0.14485999941825872,-0.027800001204013824,-0.0018799975514411926,-0.07400000281631945,-0.0012000054121017456,-0.008400000631809235,-0.0054999999701976785,1.0,7.0,0.002028748858720073
04-24,-0.0054999999701976785,0.20450821518898005,-0.06199999898672105,-0.003879997879266739,-0.07400000281631945,-0.0012000054121017456,-0.008000001311302185,-0.00919999927282333,1.0,7.0,0.0050910261925309844
04-25,-0.00919999927282333,0.20450821518898005,-0.012199997901916504,-0.003879997879266739,-0.07000000216066837,0.007909998297691345,-0.008999999612569816,-0.006199998781085014,2.0,6.0,0.012742277234792702
04-26,-0.006199998781085014,0.1542941331863404,-0.005199998617172227,-0.0029999986290931697,-0.06000000238418578,0.007909998297691345,-0.008999999612569816,-0.009769998490810394,2.0,6.0,0.008629266871139414
04-27,-0.009769998490810394,0.1981173157691956,-0.005199998617172227,-0.0029999986290931697,-0.06000000238418578,0.0069100037217140215,-0.017999999225139625,-0.009769998490810394,2.0,6.0,0.012410915456712251
04-28,-0.009769998490810394,0.1981173157691956,-0.005199998617172227,-0.0020000003278255467,-0.06000000238418578,0.0032100006937980648,-0.007399998605251318,-0.007470000535249709,2.0,6.0,0.013685914687812335
04-29,-0.007470000535249709,0.1981173157691956,-0.005199998617172227,-0.0020000003278255467,-0.031499996781349175,0.0026099979877471924,-0.007399998605251318,-0.006700001657009125,2.0,6.0,0.01755716465413571
04-30,-0.006700001657009125,0.21637699007987976,-0.049000002443790436,0.0,-0.0299999974668026,0.0026099979877471924,-0.006400000303983688,-0.014000000432133671,2.0,6.0,0.014110873220488427
05-01,-0.014000000432133671,0.16768458485603327,-0.0045999959111213675,0.0,-0.0299999974668026,0.0026099979877471924,-0.012000001966953274,-0.00950000062584877,2.0,6.0,0.012524323305115095
05-02,-0.00950000062584877,0.21607264876365667,-0.01919999718666077,0.0,-0.03349999710917473,0.010209999978542328,-0.005489999428391457,-0.011949999257922173,2.0,6.0,0.018330331891775138
05-03,-0.011949999257922173,0.161293625831604,-0.019999999552965168,0.0,-0.037900000810623176,0.0033000037074089193,-0.005489999428391457,-0.011949999257922173,2.0,6.0,0.009662953903898595
05-04,-0.011949999257922173,0.161293625831604,-0.019999999552965168,0.0,-0.018000002950429916,-0.0039000064134597774,-0.005489999428391457,-0.011949999257922173,1.0,7.0,0.011250452371314168
05-05,-0.011949999257922173,0.161293625831604,-0.04000000283122064,0.0,-0.014499999582767488,-0.0012999996542930464,-0.005489999428391457,-0.012399999424815173,1.0,7.0,0.009456703206524256
05-06,-0.012399999424815173,0.12386134266853333,-0.019999999552965168,0.0,-0.02209999784827233,-0.012299999594688395,-0.005489999428391457,-0.014449998736381527,1.0,7.0,0.0046401685103774105
05-07,-0.014449998736381527,0.1667715311050415,-0.04000000283122064,0.013399999588727951,-0.025399997830390927,-0.012299999594688395,-0.00729999877512455,-0.011900000274181366,2.0,6.0,0.008602691581472758
05-08,-0.011900000274181366,0.08216845989227295,-0.04460000246763232,0.012600000947713852,-0.025399997830390927,-0.009300000965595237,-0.0149999987334013,-0.013350000604987144,2.0,6.0,-0.003097692504525185
05-09,-0.013350000604987144,0.06695207953453057,-0.02140000462532044,0.012600000947713852,-0.025399997830390927,-0.008300002664327628,-0.013199998065829284,-0.011399999260902405,2.0,6.0,-0.0016872403211891731
05-10,-0.011399999260902405,0.06238716840744012,-0.02680000290274621,-0.0020000003278255467,-0.020400002598762502,-0.007800001651048667,-0.008699998259544383,-0.009999999776482586,1.0,7.0,-0.003089104546234021
05-11,-0.009999999776482586,0.06238716840744012,-0.02680000290274621,0.010000001639127731,-0.016099996864795678,-0.007699999958276755,-0.012799998745322231,-0.009999999776482586,2.0,6.0,-0.0013766034971922725
05-12,-0.009999999776482586,0.06238716840744012,-0.022000003606081016,-0.0020000003278255467,-0.020400002598762502,0.0014000013470649721,-0.012799998745322231,-0.0010000001639127766,2.0,6.0,-0.0005516044329851944
05-13,-0.0010000001639127766,0.0943415760993957,-0.019999999552965168,0.0023000016808509827,-0.020400002598762502,0.0008600056171417236,-0.012799998745322231,0.002399999648332603,4.0,4.0,0.005712697748094792
05-14,0.002399999648332603,0.08825501799583435,-0.013399995863437666,-0.003800000995397575,-0.025000002235174186,0.0008600056171417236,-0.00920000113546848,0.005100000649690628,4.0,4.0,0.005651877960190174
05-15,0.005100000649690628,0.03956258296966547,-0.0299999974668026,-0.007699999958276749,-0.025000002235174186,0.011790003627538669,-0.0059500001370906795,0.00045000016689300537,4.0,4.0,-0.001468426547944554
05-16,0.00045000016689300537,0.05325737595558167,-0.022199999541044232,-0.007699999958276749,-0.025000002235174186,0.0075599998235702515,-0.004600001499056821,-0.003400001674890511,3.0,5.0,-0.0002040786202996956
05-17,-0.003400001674890511,0.07942953705787659,-0.022199999541044232,-0.0071999989449977875,-0.025000002235174186,0.008249998092651345,-0.00920000113546848,-0.006799999624490731,2.0,6.0,0.0017349414993077508
05-18,-0.006799999624490731,0.10103678703308112,-0.022199999541044232,-0.0071999989449977875,-0.02450000122189521,0.000849999487400041,-0.00839000009000302,-0.006799999624490731,2.0,6.0,0.003249598434194928
05-19,-0.006799999624490731,0.10103678703308112,-0.01980000361800193,-0.0071999989449977875,-0.0299999974668026,0.0046000033617019645,-0.00839000009000302,-0.0037500001490116115,2.0,6.0,0.003712098812684423
05-20,-0.0037500001490116115,0.0855160653591156,-0.01980000361800193,-0.0071999989449977875,-0.03619999811053276,0.0028000026941299447,-0.00839000009000302,0.0007499977946281364,3.0,5.0,0.0017157581169158214
05-21,0.0007499977946281364,0.07912519574165355,-0.01980000361800193,-0.0071999989449977875,-0.0299999974668026,0.0028000026941299447,-0.00839000009000302,-0.0010000020265579224,3.0,5.0,0.002035649260506048
05-22,-0.0010000020265579224,0.06786507368087771,-0.022199999541044232,0.0005000010132789612,-0.0299999974668026,-0.0029999986290931697,-0.014499999582767494,-0.0009999983012676306,2.0,6.0,-0.000416865106672046
