,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,ups,downs,end_day_sum,avg
01-02,1.5208339691162092,0.7708334922790527,0.7291669845581055,1.8125004768371564,2.9375,1.5208330154418963,3.8125,2.5625,0.625,-0.03125,-2.6875,-1.2862491607666016,2.014999389648437,-4.089998245239259,-0.27500152587890625,-2.870002746582045,5.2949981689453125,8.604999542236335,-5.969993591308607,-11.409997940063471,2.8599967956542898,3.32000732421875,2.279998779296875,4.209999084472671,-3.0600051879882955,0.8000030517578125,4.569999694824219,6.7399978637695455,2.20001220703125,9.659988403320312,-37.899993896484354,21.0,10.0,03-17,-0.02365561454526794
01-03,1.4166669845581037,1.0208334922790527,0.6666669845581055,1.6458334922790527,2.9375,1.5208330154418963,3.4375,2.375,1.40625,1.65625,-2.6875,-1.1262493133544922,1.7750015258789027,-2.995000839233395,0.20000076293945312,-2.870002746582045,5.2949981689453125,8.604999542236335,-11.020004272460938,-12.149999618530273,3.5299987792968683,3.32000732421875,2.279998779296875,4.470001220703112,-3.170005798339844,2.180000305175781,5.330001831054688,6.7399978637695455,0.8700103759765625,14.099990844726562,-55.50000000000002,23.0,8.0,03-18,-0.4754974611343885
01-04,1.6249999999999982,1.0000004768371582,0.7291665077209473,1.6458334922790527,2.8541660308837886,1.9583339691162087,3.0,1.1875,1.4375,1.65625,-2.65625,-2.1725006103515594,1.085000991821289,-3.0100002288818364,1.0400009155273366,-2.0000000000000067,5.1500015258789125,8.930000305175781,-8.950004577636719,-11.829999923706053,3.5299987792968683,3.8900070190429688,1.1699981689453125,3.1500015258789062,-2.2400054931640625,2.8700027465820312,5.330001831054688,4.910003662109375,4.240005493164063,8.620010375976562,-50.099998474121094,23.0,8.0,03-19,-0.3854830803409702
01-05,1.7291660308837908,1.0000004768371582,0.9166665077209472,1.7291665077209473,2.8333330154418945,1.9583339691162087,3.3125,1.1875,1.4375,1.375,-2.15625,-1.4087505340576136,1.4349994659423864,-3.0550003051757852,1.0400009155273366,-1.3800010681152344,5.100002288818367,10.950000762939453,-4.970001220703125,-11.829999923706053,3.740001678466797,5.1399993896484375,1.5800018310546875,1.970001220703125,-2.6200027465820312,2.8700027465820312,4.890007019042969,5.099998474121109,-0.790008544921875,6.80999755859375,-62.599998474121094,22.0,9.0,03-20,-0.7324462244587553
01-06,1.4791669845581037,0.9166665077209472,0.9166665077209472,1.6041669845581057,2.729166984558105,1.7083339691162092,3.0625,1.1875,1.53125,0.90625,-3.9375,-1.803749084472656,1.0699996948242152,-3.0550003051757852,1.935001373291005,-1.5599975585937569,4.740001678466797,10.43000030517578,-4.970001220703125,-13.51000022888183,3.549999237060547,5.849998474121094,0.8600006103515625,-0.8600006103515625,-2.6200027465820312,3.589996337890625,7.399993896484375,4.3899993896484375,-1.1199951171875,5.5,-62.599998474121094,21.0,10.0,03-21,-0.9896640777587898
01-07,1.3749999999999982,0.9166665077209472,1.0416665077209473,1.3125004768371582,2.5,1.5,2.6875,0.9375,2.5,1.40625,-3.84375,-2.883750915527344,1.0699996948242152,-2.625,0.9750022888183594,-0.9300003051757812,3.7549972534179688,12.040000915527346,-4.970001220703125,-10.820001602172857,2.890003204345703,7.2700042724609375,-0.34000396728515625,-0.8600006103515625,-3.0199966430664205,2.720001220703125,7.639999389648437,4.419998168945328,-3.05999755859375,5.5,-59.530006408691406,20.0,11.0,03-22,-0.9169490106644173
01-08,1.3749999999999982,0.7499995231628418,1.0833330154418943,1.4583334922790527,2.1875,1.4791669845581057,2.6875,1.875,3.9375,0.6875,-4.1875,-2.883750915527344,1.3500003814697197,-2.4449996948242188,1.2250003814697266,-1.4550018310546946,4.229999542236328,12.040000915527346,-4.629997253417969,-14.460000991821294,2.3899993896484446,6.470001220703112,-0.7400054931640625,0.05999755859375,-1.7699966430664062,2.69000244140625,8.959999084472656,4.5799942016601705,-3.05999755859375,2.7400054931640625,-56.239990234375,21.0,10.0,03-23,-0.8908195803242348
01-09,1.4583330154418943,0.6458330154418945,1.0625004768371582,1.4375004768371582,2.208333969116211,1.4791669845581057,3.2421875,1.0,5.375,0.65625,-4.375,-2.977500915527344,1.395000457763672,-1.604999542236328,0.7649993896484375,-1.4550018310546946,4.229999542236328,11.584999084472654,-8.160003662109375,-11.59000015258789,2.009998321533203,6.849998474121094,-0.7400054931640625,-2.1699981689453125,0.8599929809570312,3.7399978637695312,8.110000610351562,4.5799942016601705,-7.550003051757812,5.399993896484375,-65.97000885009767,21.0,10.0,03-24,-1.2420142389112905
01-10,1.2291669845581037,0.5208334922790527,0.8958334922790527,1.4166665077209473,2.208333969116211,1.4166669845581057,4.125,0.375,5.03125,0.53125,-4.375,-3.013750076293949,1.8249988555908203,-2.7100009918212926,0.634998321533196,-1.4550018310546946,4.2150001525878915,10.135002136230478,-11.009994506835923,-6.5900001525878915,0.5400009155273438,6.849998474121094,-1.7600021362304688,-2.19000244140625,-1.25,3.020004272460937,8.110000610351562,4.879997253417969,-13.360000610351562,-3.17999267578125,-62.279991149902344,19.0,12.0,03-25,-1.7810881983849307
01-11,1.2499999999999982,0.4791665077209473,1.0000004768371582,1.4166665077209473,2.4375,1.395833969116211,3.6875,0.625,5.09375,0.53125,-4.375,-3.461250305175781,0.25,-2.030000686645512,0.6100006103515554,-0.990001678466804,4.424999237060553,8.340000152587889,-7.810005187988281,-6.89000320434571,0.5400009155273438,5.769996643066406,-4.069999694824219,-2.7400054931640625,-0.410003662109375,2.850006103515625,8.110000610351562,3.8199996948242183,-19.460006713867188,-0.9499969482421876,-48.74000549316406,19.0,12.0,03-26,-1.590148633526218
