,2010,2012,2013,2014,2015,2016,2017,2018,2019,2020,ups,downs,avg
01-02,0.0,0.0,-76.43477384149516,19.047619948671887,3.7610636506927273,36.19047170323289,5.000002607703171,-5.2631592156154134,19.512194412794216,0.0,5.0,3.0,0.1813419265984308
01-03,0.0,0.0,-76.43477384149516,19.047619948671887,-12.694301110196765,36.19047170323289,5.000002607703171,-5.2631592156154134,19.512194412794216,0.0,4.0,4.0,-1.464194549490518
01-04,0.0,0.0,-76.43477384149516,19.047619948671887,-12.694301110196765,36.19047170323289,5.000002607703171,-5.2631592156154134,19.512194412794216,0.0,4.0,4.0,-1.464194549490518
01-05,0.0,0.0,-76.43477384149516,19.047619948671887,-12.694301110196765,36.19047170323289,5.000002607703171,-5.2631592156154134,19.512194412794216,0.0,4.0,4.0,-1.464194549490518
01-06,0.0,0.0,-76.43477384149516,19.047619948671887,-12.694301110196765,36.19047170323289,5.000002607703171,-5.2631592156154134,19.512194412794216,0.0,4.0,4.0,-1.464194549490518
01-07,0.0,0.0,-76.43477384149516,19.047619948671887,-32.1243534517236,36.19047170323289,5.000002607703171,-5.2631592156154134,19.512194412794216,0.0,4.0,4.0,-3.4071997836432018
01-08,0.0,0.0,-76.43477384149516,19.047619948671887,-37.30570815477418,36.19047170323289,5.000002607703171,-5.2631592156154134,19.512194412794216,-48.899753676892345,4.0,4.0,-8.815310621637494
01-09,0.0,0.0,-88.37499618530273,19.047619948671887,-41.70984297541948,36.19047170323289,5.000002607703171,-5.2631592156154134,19.512194412794216,-48.899753676892345,4.0,4.0,-10.449746338082779
01-10,0.0,0.0,-88.37499618530273,19.047619948671887,-54.145076968128436,36.19047170323289,5.000002607703171,-5.2631592156154134,19.512194412794216,-48.899753676892345,4.0,4.0,-11.69326973735368
01-11,0.0,0.0,-88.37499618530273,19.047619948671887,-54.145076968128436,36.19047170323289,5.000002607703171,-5.2631592156154134,19.512194412794216,-48.899753676892345,4.0,4.0,-11.69326973735368
01-12,0.0,0.0,-88.37499618530273,22.727274916607684,-54.145076968128436,36.19047170323289,5.000002607703171,-5.2631592156154134,19.512194412794216,-48.899753676892345,4.0,4.0,-11.325304240560095
01-13,0.0,0.0,-88.37499618530273,22.727274916607684,-54.66321120310403,28.15013262592688,10.588238924019787,-5.2631592156154134,19.512194412794216,-48.899753676892345,4.0,4.0,-11.622327940156598
01-14,0.0,0.0,-88.37499618530273,22.727274916607684,-54.66321120310403,28.15013262592688,10.588238924019787,-5.2631592156154134,19.512194412794216,-48.899753676892345,4.0,4.0,-11.622327940156598
01-15,0.0,0.0,-88.37499618530273,22.727274916607684,-50.77721061743434,28.15013262592688,10.588238924019787,-5.2631592156154134,19.512194412794216,-48.899753676892345,4.0,4.0,-11.233727881589628
01-16,0.0,0.0,-88.37499618530273,22.727274916607684,-50.77721061743434,28.15013262592688,10.588238924019787,-5.2631592156154134,19.512194412794216,-48.899753676892345,4.0,4.0,-11.233727881589628
01-17,0.0,0.0,-88.37499618530273,22.727274916607684,-50.77721061743434,31.979694724982966,10.588238924019787,-5.2631592156154134,19.512194412794216,-48.899753676892345,4.0,4.0,-10.85077167168402
01-18,0.0,0.0,-88.37499618530273,22.727274916607684,-50.77721061743434,31.979694724982966,10.588238924019787,-5.2631592156154134,19.512194412794216,-48.899753676892345,4.0,4.0,-10.85077167168402
01-19,0.0,0.0,-88.37499618530273,22.727274916607684,-50.77721061743434,31.979694724982966,10.588238924019787,-1.0101000370632516,19.512194412794216,-48.899753676892345,4.0,4.0,-10.425465753828805
01-20,0.0,0.0,-88.37499618530273,22.727274916607684,-50.77721061743434,31.979694724982966,10.588238924019787,-1.0101000370632516,10.810813248984706,-48.899753676892345,4.0,4.0,-11.295603870209751
01-21,0.0,0.0,-88.37499618530273,22.727274916607684,-50.77721061743434,31.979694724982966,-4.411760374749117,-1.0101000370632516,10.810813248984706,-48.899753676892345,3.0,5.0,-12.795603800086644
01-22,0.0,0.0,-88.37499618530273,22.727274916607684,-50.77721061743434,31.979694724982966,-4.411760374749117,-1.0101000370632516,10.810813248984706,-48.899753676892345,3.0,5.0,-12.795603800086644
01-23,0.0,0.0,-88.37499618530273,22.727274916607684,-50.77721061743434,31.979694724982966,-4.411760374749117,-1.0101000370632516,10.810813248984706,-48.899753676892345,3.0,5.0,-12.795603800086644
01-24,0.0,0.0,-88.37499618530273,22.727274916607684,-50.77721061743434,31.979694724982966,-4.411760374749117,-1.0101000370632516,10.810813248984706,-48.899753676892345,3.0,5.0,-12.795603800086644
01-25,0.0,0.0,-88.37499618530273,22.727274916607684,-50.77721061743434,31.979694724982966,0.5602235658404272,-1.0101000370632516,10.810813248984706,-48.899753676892345,4.0,4.0,-12.298405406027687
01-26,0.0,0.0,-88.37499618530273,22.727274916607684,-50.77721061743434,11.167513980465896,6.084656635299486,-1.0101000370632516,10.810813248984706,-48.899753676892345,4.0,4.0,-13.827180173533486
01-27,0.0,0.0,-88.37499618530273,22.727274916607684,-50.77721061743434,11.167513980465896,0.0,-1.0101000370632516,18.518523533266627,-48.899753676892345,3.0,5.0,-13.664874808635249
01-28,0.0,0.0,-88.37499618530273,22.727274916607684,-50.77721061743434,10.025709367269592,0.0,-1.0101000370632516,18.518523533266627,-48.899753676892345,3.0,5.0,-13.779055269954878
01-29,0.0,0.0,-88.37499618530273,22.727274916607684,-50.77721061743434,17.647058823529417,0.0,-1.0101000370632516,18.518523533266627,-48.899753676892345,3.0,5.0,-13.016920324328895
01-30,0.0,0.0,-88.37499618530273,22.727274916607684,-50.77721061743434,15.294119890998392,0.0,-1.0101000370632516,-1.234560778838698,-48.899753676892345,2.0,6.0,-15.22752264879253
01-31,0.0,0.0,-118.08972543564009,18.571423056984997,-50.77721061743434,15.294119890998392,3.3802785118570258,-1.0101000370632516,-1.234560778838698,-48.899753676892345,3.0,5.0,-18.276552908602827
02-01,0.0,0.0,-118.08972543564009,18.571423056984997,-50.77721061743434,15.294119890998392,3.3802785118570258,-1.0101000370632516,-1.234560778838698,-48.899753676892345,3.0,5.0,-18.276552908602827
02-02,0.0,0.0,-118.08972543564009,18.571423056984997,-50.77721061743434,15.294119890998392,3.3802785118570258,-7.323231289379704,-1.234560778838698,-48.899753676892345,3.0,5.0,-18.90786603383448
02-03,0.0,0.0,-118.08972543564009,18.571423056984997,-50.77721061743434,15.294119890998392,3.3802785118570258,-7.323231289379704,-1.234560778838698,-48.899753676892345,3.0,5.0,-18.90786603383448
02-04,0.0,0.0,-118.08972543564009,18.571423056984997,-50.77721061743434,15.294119890998392,13.164556320232002,-7.323231289379704,-1.234560778838698,-48.899753676892345,3.0,5.0,-17.92943825299698
02-05,0.0,0.0,-118.08972543564009,18.571423056984997,-50.77721061743434,15.294119890998392,13.164556320232002,-7.323231289379704,-1.234560778838698,-48.899753676892345,3.0,5.0,-17.92943825299698
02-06,0.0,0.0,-118.08972543564009,18.571423056984997,-50.77721061743434,15.294119890998392,13.164556320232002,-7.323231289379704,-1.234560778838698,-48.899753676892345,3.0,5.0,-17.92943825299698
02-07,0.0,0.0,-118.08972543564009,18.571423056984997,-50.77721061743434,15.294119890998392,13.164556320232002,-7.323231289379704,-1.234560778838698,-48.899753676892345,3.0,5.0,-17.92943825299698
02-08,0.0,0.0,-118.08972543564009,18.571423056984997,-50.77721061743434,15.294119890998392,13.164556320232002,-7.323231289379704,-1.234560778838698,-48.899753676892345,3.0,5.0,-17.92943825299698
02-09,0.0,0.0,-118.08972543564009,18.571423056984997,-50.77721061743434,15.294119890998392,13.164556320232002,-7.323231289379704,-1.234560778838698,-48.899753676892345,3.0,5.0,-17.92943825299698
02-10,0.0,0.0,-118.08972543564009,18.571423056984997,-50.77721061743434,15.294119890998392,13.164556320232002,2.051286158163458,-15.492956611377508,-48.899753676892345,4.0,4.0,-18.417826091496547
02-11,0.0,0.0,-118.08972543564009,18.571423056984997,-50.77721061743434,-4.705877865062042,13.164556320232002,2.051286158163458,-15.492956611377508,-48.899753676892345,3.0,5.0,-20.417825867102586
02-12,0.0,0.0,-118.08972543564009,18.571423056984997,-50.77721061743434,-4.705877865062042,13.164556320232002,2.051286158163458,-15.492956611377508,-48.899753676892345,3.0,5.0,-20.417825867102586
02-13,0.0,0.0,-118.08972543564009,18.571423056984997,-50.77721061743434,-4.705877865062042,13.164556320232002,2.051286158163458,-15.492956611377508,-48.899753676892345,3.0,5.0,-20.417825867102586
02-14,0.0,0.0,-103.6486419001316,18.571423056984997,-17.098448284136648,-4.705877865062042,13.164556320232002,-2.307690050475046,-15.492956611377508,-48.899753676892345,2.0,6.0,-16.041738901085818
02-15,0.0,0.0,-103.6486419001316,18.571423056984997,-17.098448284136648,-4.705877865062042,13.164556320232002,-2.307690050475046,-15.492956611377508,-48.899753676892345,2.0,6.0,-16.041738901085818
02-16,0.0,0.0,-103.6486419001316,18.571423056984997,-17.098448284136648,-4.705877865062042,13.164556320232002,-2.307690050475046,-15.492956611377508,-48.899753676892345,2.0,6.0,-16.041738901085818
02-17,0.0,0.0,-103.6486419001316,18.571423056984997,-17.098448284136648,-4.705877865062042,12.405063382823998,-2.307690050475046,-15.492956611377508,-48.899753676892345,2.0,6.0,-16.11768819482662
02-18,0.0,0.0,-103.6486419001316,18.571423056984997,-17.098448284136648,-4.705877865062042,18.987341542939998,-2.307690050475046,-15.492956611377508,-48.899753676892345,2.0,6.0,-15.459460378815018
02-19,0.0,0.0,-103.6486419001316,17.191283740269,-17.098448284136648,-4.705877865062042,18.987341542939998,-2.307690050475046,-15.492956611377508,-48.899753676892345,2.0,6.0,-15.59747431048662
02-20,0.0,0.0,-103.6486419001316,6.326039426658443,-17.098448284136648,-4.705877865062042,18.987341542939998,-2.307690050475046,-15.492956611377508,-48.899753676892345,2.0,6.0,-16.683998741847674
02-21,0.0,0.0,-15.424322238814867,6.326039426658443,-17.098448284136648,-4.705877865062042,18.987341542939998,-2.307690050475046,-15.492956611377508,18.799997965494796,3.0,5.0,-1.0915916114772872
02-22,0.0,0.0,-15.424322238814867,6.326039426658443,-17.098448284136648,-4.705877865062042,18.987341542939998,-2.307690050475046,-15.492956611377508,18.799997965494796,3.0,5.0,-1.0915916114772872
02-23,0.0,0.0,-15.424322238814867,6.326039426658443,-17.098448284136648,-4.705877865062042,18.987341542939998,-2.307690050475046,-15.492956611377508,18.799997965494796,3.0,5.0,-1.0915916114772872
02-24,0.0,0.0,-15.424322238814867,6.326039426658443,-17.098448284136648,-4.705877865062042,18.987341542939998,-2.307690050475046,-15.492956611377508,18.799997965494796,3.0,5.0,-1.0915916114772872
02-25,0.0,0.0,-15.424322238814867,6.326039426658443,-17.098448284136648,-1.17647507611443,18.987341542939998,-2.307690050475046,-15.492956611377508,18.799997965494796,3.0,5.0,-0.7386513325825259
02-26,0.0,0.0,-15.424322238814867,6.326039426658443,-17.098448284136648,-1.17647507611443,18.987341542939998,-2.307690050475046,-15.492956611377508,18.799997965494796,3.0,5.0,-0.7386513325825259
02-27,0.0,0.0,-15.424322238814867,6.326039426658443,-17.098448284136648,-1.17647507611443,18.987341542939998,-2.307690050475046,-15.492956611377508,18.799997965494796,3.0,5.0,-0.7386513325825259
02-28,0.0,0.0,-15.424322238814867,6.326039426658443,-17.098448284136648,-1.17647507611443,18.987341542939998,1.2820561413384426,-15.492956611377508,18.799997965494796,4.0,4.0,-0.379676713401177
02-29,0.0,0.0,0.0,0.0,0.0,-1.17647507611443,0.0,0.0,0.0,18.799997965494796,1.0,1.0,1.7623522889380363
03-01,0.0,0.0,-15.424322238814867,6.326039426658443,-17.098448284136648,-1.17647507611443,18.987341542939998,1.2820561413384426,-15.492956611377508,18.799997965494796,4.0,4.0,-0.379676713401177
03-02,0.0,0.0,-15.424322238814867,6.326039426658443,-17.098448284136648,-1.17647507611443,18.987341542939998,1.2820561413384426,-15.492956611377508,18.799997965494796,4.0,4.0,-0.379676713401177
03-03,0.0,0.0,-15.424322238814867,6.326039426658443,-17.098448284136648,-1.17647507611443,18.987341542939998,-4.054050135560291,-15.492956611377508,18.799997965494796,3.0,5.0,-0.9132873410910508
03-04,0.0,0.0,-15.424322238814867,6.326039426658443,-17.098448284136648,-1.17647507611443,18.987341542939998,-4.054050135560291,-15.492956611377508,18.799997965494796,3.0,5.0,-0.9132873410910508
03-05,0.0,0.0,-15.424322238814867,6.326039426658443,-17.098448284136648,1.17647507611443,18.987341542939998,-4.054050135560291,-15.492956611377508,18.799997965494796,4.0,4.0,-0.6779923258681648
03-06,0.0,0.0,-15.424322238814867,8.272509526591213,-17.098448284136648,1.17647507611443,18.987341542939998,-4.054050135560291,-15.492956611377508,18.799997965494796,4.0,4.0,-0.4833453158748878
03-07,0.0,0.0,-15.424322238814867,8.515818289082807,-27.323944834909913,1.17647507611443,18.987341542939998,-9.065153989698562,-15.492956611377508,18.799997965494796,4.0,4.0,-1.9826744801168816
03-08,0.0,0.0,-15.424322238814867,8.029200764099615,-27.323944834909913,1.17647507611443,18.987341542939998,-9.065153989698562,-15.492956611377508,18.799997965494796,4.0,4.0,-2.0313362326152005
03-09,0.0,0.0,-15.424322238814867,8.029200764099615,-27.323944834909913,1.17647507611443,18.987341542939998,-7.6487247341312,-15.492956611377508,18.799997965494796,4.0,4.0,-1.8896933070584647
03-10,0.0,0.0,-15.424322238814867,8.029200764099615,-27.323944834909913,1.17647507611443,18.987341542939998,-7.6487247341312,-15.492956611377508,18.799997965494796,4.0,4.0,-1.8896933070584647
03-11,0.0,0.0,-15.424322238814867,8.029200764099615,-27.323944834909913,1.17647507611443,18.987341542939998,-7.6487247341312,-15.492956611377508,18.799997965494796,4.0,4.0,-1.8896933070584647
03-12,0.0,0.0,-15.424322238814867,8.029200764099615,-27.323944834909913,1.17647507611443,18.987341542939998,-7.6487247341312,-15.492956611377508,18.799997965494796,4.0,4.0,-1.8896933070584647
03-13,0.0,0.0,-15.424322238814867,8.029200764099615,-27.323944834909913,1.17647507611443,18.987341542939998,-7.6487247341312,-15.492956611377508,18.799997965494796,4.0,4.0,-1.8896933070584647
03-14,0.0,0.0,-45.757675104812634,8.029200764099615,-27.323944834909913,1.17647507611443,18.987341542939998,-7.6487247341312,-15.492956611377508,18.799997965494796,4.0,4.0,-4.92302859365824
03-15,0.0,0.0,-45.757675104812634,8.029200764099615,-27.323944834909913,1.17647507611443,18.987341542939998,-7.6487247341312,-15.492956611377508,18.799997965494796,4.0,4.0,-4.92302859365824
03-16,0.0,0.0,-52.52500180729801,8.029200764099615,-27.323944834909913,1.17647507611443,18.987341542939998,-7.6487247341312,-7.049607997517956,18.799997965494796,4.0,4.0,-4.755426402520824
03-17,0.0,0.0,-52.52500180729801,8.029200764099615,-8.732392871647054,1.17647507611443,18.987341542939998,-7.6487247341312,-7.049607997517956,18.799997965494796,4.0,4.0,-2.8962712061945384
