,2010,2013,2014,2015,2016,2017,2018,2019,2020,ups,downs,end_day_sum,avg
01-02,0.0,0.6309999823570251,-0.19599997997283936,-0.29900002479553234,0.0,-0.06099999696016314,0.0,0.0,0.0611000006319955,2.0,6.0,03-17,0.015122220140053981
01-03,0.0,0.6309999823570251,-0.19599997997283936,-0.29900002479553234,0.0,-0.06099999696016314,0.0,0.0,0.0611000006319955,2.0,6.0,03-18,0.015122220140053981
01-04,0.0,0.7010000348091125,-0.19599997997283936,-0.11000001430511486,0.0,-0.06099999696016314,0.0,0.0,0.0611000006319955,2.0,6.0,03-19,0.04390000491144341
01-05,0.0,0.7010000348091125,-0.2950000762939451,-0.11000001430511486,0.0,-0.06099999696016314,0.0,0.0,0.0611000006319955,2.0,6.0,03-20,0.03289999420909833
01-06,0.0,0.7010000348091125,-0.2950000762939451,-0.11000001430511486,0.0,-0.06099999696016314,0.0,0.0,0.0611000006319955,2.0,6.0,03-21,0.03289999420909833
01-07,0.0,0.7010000348091125,-0.2950000762939451,-0.06999999284744274,0.0,-0.06099999696016314,0.0,0.0,0.0611000006319955,2.0,6.0,03-22,0.03734444103772857
01-08,0.0,0.7010000348091125,-0.2950000762939451,-0.06999999284744274,0.0,-0.06099999696016314,0.0,0.0,0.0611000006319955,2.0,6.0,03-23,0.03734444103772857
01-09,0.0,0.7010000348091125,-0.2970000505447388,0.009999990463256723,0.01999999582767489,-0.06099999696016314,0.0,0.0,0.0611000006319955,4.0,4.0,03-24,0.04823333046968197
01-10,0.0,0.7010000348091125,-0.2970000505447388,0.14700001478195168,0.01999999582767489,-0.06099999696016314,0.0,0.0,0.04599999834317713,4.0,4.0,03-25,0.061777777361890475
01-11,0.0,0.7010000348091125,-0.1510000228881836,0.14700001478195168,0.01999999582767489,-0.06099999696016314,-0.08999999612569809,0.0,0.04599999834317713,4.0,4.0,03-26,0.06800000308754127
01-12,0.0,0.6489999890327454,-0.1510000228881836,0.14700001478195168,0.01999999582767489,-0.06099999696016314,-0.08999999612569809,0.0,0.04599999834317713,4.0,4.0,03-27,0.06222222022350048
01-13,0.0,0.6489999890327454,-0.1510000228881836,0.14700001478195168,0.01999999582767489,-0.06099999696016314,-0.08999999612569809,0.0,0.04599999834317713,4.0,4.0,03-28,0.06222222022350048
01-14,0.0,0.6489999890327454,-0.1510000228881836,0.14700001478195168,0.01999999582767489,-0.06099999696016314,-0.08999999612569809,0.0,0.04599999834317713,4.0,4.0,03-29,0.06222222022350048
01-15,0.0,0.6489999890327454,-0.1510000228881836,0.1459999680519103,0.01999999582767489,-0.06099999696016314,-0.08999999612569809,0.0,0.04599999834317713,4.0,4.0,03-30,0.06211110392016254
01-16,0.0,0.6489999890327454,-0.1510000228881836,0.009999990463256723,0.01999999582767489,-0.06099999696016314,-0.08999999612569809,0.0,0.04599999834317713,4.0,4.0,03-31,0.046999995299201035
01-17,0.0,0.6489999890327454,-0.1510000228881836,0.009999990463256723,0.01999999582767489,-0.06099999696016314,-0.08999999612569809,0.0,0.04599999834317713,4.0,4.0,04-01,0.046999995299201035
01-18,0.0,0.7809999585151672,-0.1510000228881836,0.009999990463256723,0.01999999582767489,-0.06099999696016314,-0.08999999612569809,0.0,0.04599999834317713,4.0,4.0,04-02,0.061666658575025686
01-19,0.0,0.7809999585151672,-0.1510000228881836,0.009999990463256723,0.01999999582767489,-0.06099999696016314,-0.08999999612569809,0.0,0.04599999834317713,4.0,4.0,04-03,0.061666658575025686
