,2010,2011,2014,2015,2016,2017,2018,2019,2020,ups,downs,avg
01-02,0.0,0.0,0.0,5.1428571428571415,0.0,-21.985154246111804,-686.8613138686131,-3.2099390479113548,-10.122699386503069,1.0,7.0,-79.67069437847582
01-03,0.0,0.0,0.0,9.878853934151783,0.0,-21.985154246111804,-686.8613138686131,-3.2099390479113548,-10.122699386503069,1.0,7.0,-79.1444725127764
01-04,0.0,0.0,0.0,9.878853934151783,0.0,-21.985154246111804,-686.8613138686131,-3.2099390479113548,-69.05255178385059,1.0,7.0,-85.69223389025946
01-05,0.0,0.0,0.0,9.878853934151783,0.0,-21.985154246111804,-686.8613138686131,-3.2099390479113548,-69.05255178385059,1.0,7.0,-85.69223389025946
01-06,0.0,0.0,0.0,9.878853934151783,0.0,-21.985154246111804,-686.8613138686131,-3.2099390479113548,-69.05255178385059,1.0,7.0,-85.69223389025946
01-07,0.0,0.0,0.0,9.878853934151783,0.0,-21.985154246111804,-686.8613138686131,-3.2099390479113548,-69.05255178385059,1.0,7.0,-85.69223389025946
01-08,0.0,0.0,0.0,9.878853934151783,0.0,-21.985154246111804,-686.8613138686131,-3.2099390479113548,-74.6091480162173,1.0,7.0,-86.30963347163353
01-09,0.0,0.0,0.0,9.878853934151783,0.0,-21.985154246111804,-686.8613138686131,-3.2099390479113548,-74.6091480162173,1.0,7.0,-86.30963347163353
01-10,0.0,0.0,0.0,9.878853934151783,0.0,-21.985154246111804,-686.8613138686131,-3.2099390479113548,-74.6091480162173,1.0,7.0,-86.30963347163353
01-11,0.0,0.0,0.0,9.878853934151783,0.0,-21.985154246111804,-686.8613138686131,-3.2099390479113548,-76.11602887788335,1.0,7.0,-86.47706467848529
01-12,0.0,0.0,0.0,9.878853934151783,0.0,-21.985154246111804,-686.8613138686131,-3.2099390479113548,-76.11602887788335,1.0,7.0,-86.47706467848529
01-13,0.0,0.0,0.0,9.878853934151783,0.0,-21.985154246111804,-686.8613138686131,-3.2099390479113548,-76.11602887788335,1.0,7.0,-86.47706467848529
01-14,0.0,0.0,0.0,9.878853934151783,0.0,-21.985154246111804,-686.8613138686131,-3.2099390479113548,-75.1742319320123,1.0,7.0,-86.37242057338852
