,2016,2017,2018,2019,2020,ups,downs,avg
03-11,-0.9900007247924822,-0.6299991607666016,0.869999885559082,1.1999998092651352,-0.9700002670288068,2.0,3.0,-0.10400009155273474
03-12,-0.9700002670288068,-0.9099998474121094,0.869999885559082,1.0399999618530256,-0.6899995803833008,2.0,3.0,-0.13199996948242188
03-13,-0.6899995803833008,-0.9099998474121094,0.1700000762939453,0.7200002670288068,-1.6999988555908203,2.0,3.0,-0.4819995880126957
03-14,-1.6999988555908203,-1.239999771118164,0.6599998474121094,0.1899995803833008,-1.0,2.0,3.0,-0.6179998397827149
03-15,-1.0,-1.0,0.7200002670288068,0.5899991989135742,-1.25,2.0,3.0,-0.3880001068115238
03-16,-1.25,0.3699989318847692,0.6499996185302699,0.5799999237060547,-1.25,3.0,2.0,-0.18000030517578125
03-17,-1.25,-0.979999542236328,1.5,0.10000038146972656,-1.4099998474121094,2.0,3.0,-0.4079998016357422
03-18,-1.4099998474121094,-1.239999771118164,1.5,0.10000038146972656,-0.1999998092651385,2.0,3.0,-0.2499998092651371
03-19,-0.1999998092651385,-1.2800006866455045,1.5,-0.21000003814697266,1.25,2.0,3.0,0.21199989318847687
03-20,1.25,-1.2800006866455045,1.449999809265135,0.4600000381469709,0.4000005722045916,4.0,1.0,0.4559999465942386
03-21,0.4000005722045916,-1.1400012969970668,1.2899999618530271,0.9499998092651368,0.13000011444091794,4.0,1.0,0.3259998321533214
03-22,0.13000011444091794,-1.0499992370605504,1.420000076293945,1.02000045776367,-0.4799995422363281,3.0,2.0,0.20800037384033096
03-23,-0.4799995422363281,-0.8999996185302734,1.2999992370605469,0.9000005722045898,-0.4799995422363281,2.0,3.0,0.0680002212524414
03-24,-0.4799995422363281,-1.0899982452392507,0.880000114440918,1.0500001907348633,0.0,2.0,3.0,0.07200050354004048
03-25,0.0,-1.4099998474121094,0.8000001907348633,1.0500001907348633,-0.4600000381469727,2.0,3.0,-0.003999900817871094
03-26,-0.4600000381469727,-1.1200008392333984,0.8000001907348633,0.9399995803833008,0.5199995040893555,3.0,2.0,0.1359996795654297
03-27,0.5199995040893555,-1.1200008392333984,1.1499996185302734,0.7600002288818359,0.9499998092651368,4.0,1.0,0.4519996643066406
03-28,0.9499998092651368,-1.6400012969970668,1.25,1.0600004196166992,0.7100000381469727,4.0,1.0,0.4659997940063484
03-29,0.7100000381469727,-2.0699996948242188,1.6199998855590818,0.6899995803833008,1.1800003051757812,4.0,1.0,0.4260000228881836
03-30,1.1800003051757812,-2.5999994277954137,0.625,0.05999946594237926,1.1800003051757812,4.0,1.0,0.08900012969970561
03-31,1.1800003051757812,-3.6399993896484375,0.5999994277954084,0.15999984741210938,0.06999969482421697,4.0,1.0,-0.3260000228881843
04-01,0.06999969482421697,-6.010000228881836,0.9099998474121094,0.15999984741210938,0.4799995422363281,4.0,1.0,-0.8780002593994144
04-02,0.4799995422363281,-5.530000686645508,0.9099998474121094,-0.13999938964843572,1.1899995803833008,3.0,2.0,-0.618000221252441
04-03,1.1899995803833008,-5.530000686645508,-0.2399997711181641,0.039999961853027344,1.4300003051757797,3.0,2.0,-0.6220001220703129
04-04,1.4300003051757797,-4.850000381469727,-0.04999923706054688,-0.15999984741210938,1.0500001907348615,2.0,3.0,-0.5159997940063483
04-05,1.0500001907348615,-4.229999542236328,-0.09000015258789062,-0.8399991989135742,1.3899993896484355,2.0,3.0,-0.5439998626708992
04-06,1.3899993896484355,-4.229999542236328,1.1800003051757797,-0.5799999237060547,1.3899993896484355,3.0,2.0,-0.17000007629394634
04-07,1.3899993896484355,-3.720000267028807,0.6099996566772461,-0.7600002288818359,1.6899995803833008,3.0,2.0,-0.15800037384033205
04-08,1.6899995803833008,-3.2100009918212886,-0.2899999618530273,-0.7600002288818359,1.6800003051757797,2.0,3.0,-0.1780002593994144
04-09,1.6800003051757797,-3.200000762939453,-0.2899999618530273,-1.010000228881836,1.229999542236328,2.0,3.0,-0.31800022125244176
04-10,1.229999542236328,-3.200000762939453,-0.5,-0.9300003051757796,1.3400001525878906,2.0,3.0,-0.4120002746582028
04-11,1.3400001525878906,-3.200000762939453,-0.3100004196166992,-1.25,1.3699998855590838,2.0,3.0,-0.4100002288818356
04-12,1.3699998855590838,-2.399999618530273,-0.2849998474121076,-1.270000457763672,1.3600006103515625,2.0,3.0,-0.2449998855590813
04-13,1.3600006103515625,-2.30000114440918,0.6700000762939453,-1.385000228881836,1.3600006103515625,3.0,2.0,-0.05900001525878906
04-14,1.3600006103515625,-1.5500011444091797,0.5599994659423828,-1.5,0.9700002670288068,3.0,2.0,-0.032000160217285516
04-15,0.9700002670288068,-2.1000003814697266,0.5799999237060529,-1.5,0.5,3.0,2.0,-0.31000003814697336
04-16,0.5,-1.409999847412113,0.5799999237060529,-1.1799993515014666,-0.050000190734865065,2.0,3.0,-0.3119998931884783
04-17,-0.050000190734865065,-1.409999847412113,0.6800003051757795,-0.8499994277954102,0.5399999618530273,2.0,3.0,-0.21799983978271625
04-18,0.5399999618530273,-1.6099987030029332,0.3599996566772443,-0.9099998474121094,0.7100000381469727,3.0,2.0,-0.18199977874755965
04-19,0.7100000381469727,-1.4500007629394531,0.21000003814697266,-1.0250005722045898,0.7100000381469727,3.0,2.0,-0.169000244140625
04-20,0.7100000381469727,-0.04000091552734375,0.21000003814697266,-1.0250005722045898,0.7100000381469727,3.0,2.0,0.11299972534179688
04-21,0.7100000381469727,0.2099990844726598,0.15000057220459162,-1.020000457763672,0.7100000381469727,4.0,1.0,0.15199985504150498
04-22,0.7100000381469727,0.220001220703125,0.15000057220459162,-1.020000457763672,0.9899997711181641,4.0,1.0,0.21000022888183628
04-23,0.9899997711181641,0.6200008392333984,0.15000057220459162,-1.3999996185302734,0.8800010681152379,4.0,1.0,0.2480005264282237
04-24,0.8800010681152379,0.6200008392333984,0.15000057220459162,-1.1800003051757828,1.0,4.0,1.0,0.29400043487548905
04-25,1.0,0.6100006103515625,0.15999984741210938,-1.119999885559082,1.3450002670288086,4.0,1.0,0.3990001678466797
04-26,1.3450002670288086,0.629999160766598,0.13699913024902344,-1.260000228881836,1.7099990844726562,4.0,1.0,0.5123994827270499
04-27,1.7099990844726562,0.5850009918212855,0.10000038146972656,-1.109999656677246,1.7099990844726562,4.0,1.0,0.5989999771118157
04-28,1.7099990844726562,0.3700008392333984,0.26000022888183594,-1.0,1.5599994659423828,4.0,1.0,0.5799999237060547
04-29,1.5599994659423828,0.3299999237060547,0.26000022888183594,-1.0,2.0349998474121094,4.0,1.0,0.6369998931884766
04-30,2.0349998474121094,0.26000022888183594,0.26000022888183594,-1.2100000381469729,2.229999542236328,4.0,1.0,0.7149999618530274
05-01,2.229999542236328,0.26000022888183594,-0.5,-1.0600004196166992,2.5,3.0,2.0,0.685999870300293
05-02,2.5,0.4300003051757813,-0.4600000381469727,-1.2049999237060565,2.2799997329711936,3.0,2.0,0.7090000152587891
05-03,2.2799997329711936,0.4500007629394567,-0.4399995803833008,-0.755000114440918,2.9000005722045916,3.0,2.0,0.8870002746582045
05-04,2.9000005722045916,0.11499977111816405,-0.3499994277954084,-0.4399995803833008,2.9000005722045916,3.0,2.0,1.0250003814697275
05-05,2.9000005722045916,0.4300003051757813,-0.6900005340576172,-0.34999942779541016,3.270000457763672,3.0,2.0,1.1120002746582034
05-06,3.270000457763672,-0.2399997711181641,-0.630000114440918,-0.34999942779541016,4.560000419616699,2.0,3.0,1.3220003128051758
05-07,4.560000419616699,-0.6299991607666016,-0.630000114440918,-0.34999942779541016,3.562000274658203,2.0,3.0,1.3024003982543946
05-08,3.562000274658203,-0.6299991607666016,-0.75,-0.25,4.119998931884768,2.0,3.0,1.2104000091552742
05-09,4.119998931884768,-0.9399986267089844,-1.0399999618530291,-0.3900003433227539,3.7350006103515625,2.0,3.0,1.097000122070313
05-10,3.7350006103515625,-0.4099998474121094,-0.3900003433227557,-0.4300003051757813,4.020000457763672,2.0,3.0,1.3050001144409176
05-11,4.020000457763672,-0.18000030517578125,-0.5249996185302734,-0.2259998321533203,4.020000457763672,2.0,3.0,1.4218002319335938
05-12,4.020000457763672,-0.1800003051757848,-0.9600000381469728,-0.2760000228881836,3.909999847412109,2.0,3.0,1.302799987792968
05-13,3.909999847412109,-0.8589992523193395,-0.7700004577636719,-0.2760000228881836,3.549999237060547,2.0,3.0,1.1109998703002923
05-14,3.549999237060547,-2.019999504089357,-0.7700004577636719,-0.3200006484985334,4.610000610351567,2.0,3.0,1.00999984741211
05-15,4.610000610351567,-2.019999504089357,-0.7700004577636719,-0.9499998092651384,5.030000686645506,2.0,3.0,1.1800003051757808
05-16,5.030000686645506,-2.039999961853029,-0.6899995803833008,-0.5199995040893572,4.8000001907348615,2.0,3.0,1.316000366210936
05-17,4.8000001907348615,-1.3199996948242188,0.25,-0.5599994659423809,4.769999504089354,3.0,2.0,1.588000106811523
05-18,4.769999504089354,-1.6099987030029261,-0.07000064849853338,-0.8299999237060565,4.769999504089354,2.0,3.0,1.4059999465942383
05-19,4.769999504089354,-1.75,0.25,-0.7600002288818359,4.899999618530273,3.0,2.0,1.4819997787475585
05-20,4.899999618530273,-0.5799999237060547,0.13000011444091794,-0.7600002288818359,5.1699991226196245,3.0,2.0,1.771999740600585
05-21,5.1699991226196245,-0.7399997711181641,0.13000011444091794,-0.6999998092651349,5.739999771118164,3.0,2.0,1.9199998855590807
05-22,5.739999771118164,-0.7399997711181641,0.18000030517578305,-0.8999996185302717,6.309999465942383,3.0,2.0,2.118000030517579
05-23,6.309999465942383,-1.2800006866455078,0.06999969482421875,-0.7100000381469727,6.450000762939452,3.0,2.0,2.167999839782715
05-24,6.450000762939452,-1.1899995803833008,0.07999992370605824,-1.239999771118164,6.420000076293945,3.0,2.0,2.1040002822875983
05-25,6.420000076293945,-2.3299999237060582,0.8000001907348651,-1.420000076293945,6.420000076293945,3.0,2.0,1.9780000686645505
05-26,6.420000076293945,-1.5300006866455078,0.619999885559082,-1.130000114440918,6.420000076293945,3.0,2.0,2.1599998474121094
05-27,6.420000076293945,-1.375,0.5500001907348651,-1.130000114440918,6.25,3.0,2.0,2.1430000305175785
05-28,6.25,-0.21000003814697088,0.5500001907348651,-1.130000114440918,5.8999996185302725,3.0,2.0,2.2719999313354498
05-29,5.8999996185302725,-0.21000003814697088,0.5500001907348651,-0.6600008010864258,6.1200008392333975,3.0,2.0,2.339999961853028
05-30,6.1200008392333975,-0.21000003814697088,0.75,-1.3400001525878924,6.0399999618530265,3.0,2.0,2.2720001220703123
05-31,6.0399999618530265,-0.16999912261963068,0.8600006103515625,-1.5499992370605469,6.599999427795408,3.0,2.0,2.356000328063964
06-01,6.599999427795408,-0.010000228881835938,1.079999923706055,-1.6599998474121076,6.599999427795408,3.0,2.0,2.5219997406005854
06-02,6.599999427795408,-0.25,1.0,-1.6100006103515607,6.269999504089356,3.0,2.0,2.401999664306641
06-03,6.269999504089356,-0.7300004959106463,0.9500007629394532,-1.6100006103515607,6.930000305175781,3.0,2.0,2.3619998931884765
06-04,6.930000305175781,-0.6300010681152379,0.9500007629394532,-1.4900007247924805,8.25,3.0,2.0,2.801999855041504
06-05,8.25,-0.6300010681152379,1.0600004196166992,-1.8000001907348633,9.820000648498533,3.0,2.0,3.3399999618530263
06-06,9.820000648498533,-0.2700004577636719,1.1999998092651367,-1.6399993896484375,8.479999542236332,3.0,2.0,3.518000030517578
06-07,8.479999542236332,-0.5599994659423828,0.8900003433227557,-1.4899997711181658,7.729999542236332,3.0,2.0,3.0100000381469743
06-08,7.729999542236332,-0.3200006484985369,0.7700004577636737,-1.579999923706055,7.729999542236332,3.0,2.0,2.8659997940063486
06-09,7.729999542236332,-0.21000003814697266,0.5850000381469727,-1.4600000381469729,7.739999771118168,3.0,2.0,2.8769998550415052
06-10,7.739999771118168,0.4799995422363281,0.7749996185302734,-1.4600000381469729,7.869999885559082,4.0,1.0,3.080999755859376
06-11,7.869999885559082,0.3699998855590838,0.7749996185302734,-0.9499998092651348,7.829999923706057,4.0,1.0,3.1789999008178724
06-12,7.829999923706057,0.3699998855590838,0.8000001907348651,-0.9000005722045916,6.269999504089356,4.0,1.0,2.8739997863769537
06-13,6.269999504089356,-0.3499994277954084,0.6999998092651367,-1.109999656677246,6.670000076293948,3.0,2.0,2.436000061035157
06-14,6.670000076293948,-1.2199993133544922,0.8999996185302734,-0.6700000762939471,7.510000228881832,3.0,2.0,2.638000106811522
06-15,7.510000228881832,-0.8000001907348651,0.8500003814697266,-0.25,7.510000228881832,3.0,2.0,2.964000129699706
06-16,7.510000228881832,-0.7399997711181641,-0.4899997711181641,-0.3400001525878906,7.590000152587888,2.0,3.0,2.7060001373291005
06-17,7.590000152587888,-1.109999656677248,-0.5,-0.3400001525878906,9.19999980926514,2.0,3.0,2.9680000305175778
06-18,9.19999980926514,-0.9609994888305682,-0.5,-0.6499996185302734,9.29999923706055,2.0,3.0,3.27779998779297
06-19,9.29999923706055,-0.9609994888305682,0.10000038146972656,-0.4699993133544922,8.920000076293945,3.0,2.0,3.377800178527832
06-20,8.920000076293945,-1.420999526977539,1.0,-0.3000001907348633,8.859999656677251,3.0,2.0,3.4118000030517592
06-21,8.859999656677251,-1.430999755859375,0.8500003814697266,0.3400001525878906,7.830000877380375,4.0,1.0,3.2898002624511737
06-22,7.830000877380375,-1.4099998474121094,1.0900001525878888,0.35000038146972656,7.830000877380375,4.0,1.0,3.1380004882812518
06-23,7.830000877380375,-1.5899991989135742,0.3299999237060547,0.3200006484985334,7.800001144409182,4.0,1.0,2.9380006790161146
06-24,7.800001144409182,-1.849999427795412,0.3299999237060547,0.3200006484985334,7.810000419616704,4.0,1.0,2.8820005416870127
06-25,7.810000419616704,-1.9499988555908203,0.3299999237060547,0.2550001144409162,7.549999237060549,4.0,1.0,2.799000167846681
06-26,7.549999237060549,-1.9499988555908203,0.5900001525878906,0.34999942779541016,9.300000190734863,4.0,1.0,3.16800003051758
06-27,9.300000190734863,-1.3999996185302734,0.5399999618530273,0.4499998092651367,11.449998855590826,4.0,1.0,4.067999839782717
06-28,11.449998855590826,-2.090000152587887,0.35000038146972834,0.4499998092651367,11.539999008178716,4.0,1.0,4.339999580383304
06-29,11.539999008178716,-2.289999008178711,0.1400003433227539,0.505000114440918,11.539999008178716,4.0,1.0,4.286999893188478
06-30,11.539999008178716,-2.0099992752075213,0.42000007629394176,0.6050004959106445,11.429999351501467,4.0,1.0,4.396999931335449
07-01,11.429999351501467,-2.1100006103515625,0.27999973297118963,0.6050004959106445,9.489999771118164,4.0,1.0,3.9389997482299814
07-02,9.489999771118164,-2.113000869750977,0.27999973297118963,0.6000003814697266,9.629999160766598,4.0,1.0,3.5773996353149404
07-03,9.629999160766598,-2.113000869750977,0.27999973297118963,0.7600002288818359,10.5,4.0,1.0,3.811399650573729
07-05,10.5,-2.510000228881836,0.39999961853027344,0.7399997711181641,14.950000762939448,4.0,1.0,4.81599998474121
07-06,14.950000762939448,-2.75,0.15000057220458984,0.9800004959106428,14.950000762939448,4.0,1.0,5.656000518798827
07-07,14.950000762939448,-2.5650005340576136,0.6499996185302734,0.9999999999999982,15.015000343322749,4.0,1.0,5.810000038146971
07-08,15.015000343322749,-2.5700006484985334,1.0899991989135742,0.9999999999999982,15.600000381469727,4.0,1.0,6.026999855041503
07-09,15.600000381469727,-1.9500007629394531,1.0899991989135742,1.059999465942381,16.114999771118168,4.0,1.0,6.38299961090088
07-10,16.114999771118168,-1.9500007629394531,0.9499998092651368,0.9700002670288068,15.669998168945305,4.0,1.0,6.3509994506835925
07-11,15.669998168945305,-2.149999618530273,0.8100004196167009,1.1400003433227557,13.319999694824224,4.0,1.0,5.7579998016357425
07-12,13.319999694824224,-1.6229991912841797,1.3000001907348648,0.8500003814697283,13.25,4.0,1.0,5.419400215148928
07-13,13.25,-1.2900009155273473,1.140000343322754,0.994999885559082,13.25,4.0,1.0,5.4689998626708975
07-14,13.25,-0.8199996948242223,0.75,0.984999656677246,13.239999771118164,4.0,1.0,5.480999946594237
07-15,13.239999771118164,-0.8400001525878906,0.9700002670288068,0.984999656677246,10.829999923706053,4.0,1.0,5.036999893188475
07-16,10.829999923706053,-1.260000228881836,0.9700002670288068,0.7699995040893555,11.85999870300293,4.0,1.0,4.633999633789061
07-17,11.85999870300293,-1.260000228881836,1.0800008773803709,0.6999998092651367,12.030000686645508,4.0,1.0,4.881999969482422
07-18,12.030000686645508,-1.1599998474121094,1.4399995803833008,0.9499998092651368,12.950000762939448,4.0,1.0,5.2420001983642575
07-19,12.950000762939448,-0.460000991821289,1.7300004959106428,1.3000001907348633,11.15999984741211,4.0,1.0,5.336000061035155
07-20,11.15999984741211,-0.6100006103515625,1.3000001907348648,1.4499998092651367,11.15999984741211,4.0,1.0,4.891999816894531
07-21,11.15999984741211,-0.5499992370605469,0.8699998855590803,1.3000001907348633,11.084999084472662,4.0,1.0,4.772999954223633
07-22,11.084999084472662,-0.5599994659423793,-0.31999969482421875,1.3000001907348633,13.110000610351555,3.0,2.0,4.923000144958496
07-23,13.110000610351555,-1.4399986267089808,-0.31999969482421875,1.0500001907348633,11.40999984741211,3.0,2.0,4.762000465393067
07-24,11.40999984741211,-1.4399986267089808,-0.3000001907348633,1.1600008010864258,12.01000022888183,3.0,2.0,4.5680004119873026
07-25,12.01000022888183,-1.0909996032714808,-1.449999809265135,1.2599992752075178,11.99999809265136,3.0,2.0,4.545799636840819
07-26,11.99999809265136,0.25,-2.5300006866455056,1.3899993896484375,12.269998550415044,4.0,1.0,4.675999069213868
07-27,12.269998550415044,-0.4600000381469744,-3.3499994277954137,1.3999996185302717,12.269998550415044,3.0,2.0,4.425999450683595
07-28,12.269998550415044,-0.25,-3.279999732971193,1.4200000762939435,12.269998550415044,3.0,2.0,4.4859994888305685
07-29,0.0,-0.4399995803833008,-3.3800001144409197,1.4200000762939435,11.860000610351562,2.0,3.0,1.8920001983642567
07-30,0.0,-0.6499996185302734,-3.3800001144409197,1.2899999618530271,10.810001373291023,2.0,3.0,1.6140003204345714
07-31,0.0,-0.6499996185302734,-3.6000003814697266,1.1599998474121094,8.760000228881836,2.0,3.0,1.134000015258789
08-01,0.0,-0.5599994659423828,-3.3299999237060534,1.5199995040893572,8.620000839233402,2.0,3.0,1.2500001907348648
08-02,0.0,-0.15499973297119318,-3.229999542236328,1.3000001907348648,8.170000076293944,2.0,3.0,1.217000198364257
08-03,-0.9500007629394532,-0.3000001907348633,-3.2899999618530287,1.8500003814697283,8.170000076293944,2.0,3.0,1.0959999084472651
08-04,-0.8500003814697266,0.21000003814697088,-3.979999542236328,1.9400005340576192,8.129999160766598,3.0,2.0,1.0899999618530267
08-05,-0.2899999618530273,0.26000022888183594,-3.989999771118164,1.9400005340576192,6.090000152587893,3.0,2.0,0.8020002365112315
08-06,0.2999992370605469,0.5700006484985352,-3.989999771118164,2.1900005340576194,5.9500007629394505,4.0,1.0,1.0040002822875973
