,2010,2012,2013,2014,2015,2016,2017,2018,2019,2020,ups,downs,avg
01-02,0.0,0.0,-742.4242002795457,75.0,-41.843965822443685,34.000001341104486,-2.985069481666457,-50.32258010245509,-59.99999403953561,-49.2537325880899,2.0,6.0,-83.7829540972632
01-03,0.0,0.0,-742.4242002795457,75.0,-14.285711244660995,34.000001341104486,-2.985069481666457,-50.32258010245509,-24.2235951549015,-49.2537325880899,2.0,6.0,-77.44948875102152
01-04,0.0,0.0,-742.4242002795457,75.0,-14.285711244660995,34.000001341104486,-7.812492178345938,-50.32258010245509,-74.78259692522417,-57.611940575131094,2.0,6.0,-83.82395199642586
01-05,0.0,0.0,-742.4242002795457,-50.0,-14.285711244660995,34.000001341104486,1.5625030922818393,-39.677418695838334,-24.2235951549015,-57.611940575131094,2.0,6.0,-89.26603615166914
01-06,0.0,0.0,-742.4242002795457,-50.0,-14.285711244660995,37.73584865874436,7.5000043655743625,-39.677418695838334,16.666669253673795,-57.611940575131094,3.0,5.0,-84.20967485171836
01-07,0.0,0.0,-742.4242002795457,-50.0,-14.285711244660995,37.73584865874436,24.10256564558372,-39.677418695838334,16.666669253673795,-44.278607241797765,3.0,5.0,-81.2160853903841
01-08,0.0,0.0,-742.4242002795457,-50.0,-14.285711244660995,37.73584865874436,17.77777421345666,-39.677418695838334,16.666669253673795,-86.71642987441973,3.0,5.0,-86.09234679685899
01-09,0.0,0.0,-742.4242002795457,-50.0,-14.285711244660995,37.73584865874436,17.77777421345666,-77.41935677694606,16.666669253673795,-39.80100277033723,3.0,5.0,-85.17499789456153
01-10,0.0,0.0,-742.4242002795457,-100.0,-14.285711244660995,37.73584865874436,6.944438120648912,-77.41935677694606,16.666669253673795,-39.80100277033723,3.0,5.0,-91.2583315038423
01-11,0.0,0.0,-742.4242002795457,-200.0,-14.285711244660995,37.73584865874436,9.305547909511867,-74.19355575239507,-3.092778160121421,-20.945278541910213,2.0,6.0,-100.79001274103771
01-12,0.0,0.0,-742.4242002795457,-200.0,-14.285711244660995,37.73584865874436,9.305547909511867,-100.0,-43.8144244772304,-20.945278541910213,2.0,6.0,-107.44282179750911
01-13,0.0,0.0,-742.4242002795457,-200.0,-14.285711244660995,26.666669978035692,9.305547909511867,-58.823524900167705,-43.8144244772304,-20.945278541910213,2.0,6.0,-104.43209215559678
01-14,0.0,0.0,-742.4242002795457,-350.0000279396778,-14.285711244660995,28.260870093377644,9.305547909511867,-58.823524900167705,-43.8144244772304,-20.945278541910213,2.0,6.0,-119.27267493803036
01-15,0.0,0.0,-742.4242002795457,-350.0000279396778,-14.285711244660995,21.42857079501865,-7.224965146513712,-58.823524900167705,8.762890656204108,-102.583333579099,2.0,6.0,-124.51503016384423
01-16,0.0,0.0,-742.4242002795457,-235.00001583248414,-14.285711244660995,21.42857079501865,-7.224965146513712,-58.823524900167705,8.762890656204108,-102.583333579099,2.0,6.0,-113.01502895312484
01-17,0.0,0.0,-1039.3442377668339,-235.00001583248414,-14.285711244660995,28.57142857142857,-7.224965146513712,-125.00000388051069,55.74999967403709,-102.583333579099,2.0,6.0,-143.9116839204637
01-18,0.0,0.0,-969.2307974459868,-500.0,-14.285711244660995,28.57142857142857,-7.224965146513712,-125.00000388051069,60.66666881905653,2.7600004857778484,3.0,5.0,-152.37433798414094
01-19,0.0,0.0,-969.2307974459868,-500.0,-14.285711244660995,28.57142857142857,-7.224965146513712,-100.0,60.66666881905653,2.7600004857778484,3.0,5.0,-149.87433759608984
01-20,0.0,0.0,-1030.081257968108,-500.0,-14.285711244660995,0.432899699864164,11.986864956511669,-48.76033524328866,60.66666881905653,2.7600004857778484,4.0,4.0,-151.72808704948474
01-21,0.0,0.0,-1030.081257968108,-500.0,-14.285711244660995,0.432899699864164,17.15610762783993,-106.10687402788766,60.66666881905653,2.7600004857778484,4.0,4.0,-156.94581666081186
