,2012,2013,2014,2015,2016,2017,2018,2019,2020,ups,downs,avg
01-24,-0.020004272460909082,5.0,5.0,-22.0,23.0,21.0,-1.0,-15.0,-0.020004272460909082,4.0,5.0,1.773332383897576
01-25,-0.020004272460909082,5.0,5.0,-22.0,23.0,21.0,-1.0,-15.0,-0.020004272460909082,4.0,5.0,1.773332383897576
01-26,-0.020004272460909082,5.0,12.0,-22.0,23.0,21.0,-1.0,-15.0,-0.020004272460909082,4.0,5.0,2.551110161675353
01-27,-0.020004272460909082,5.0,12.0,-15.0,23.0,39.0,-1.0,-15.0,-0.020004272460909082,4.0,5.0,5.328887939453131
01-28,-0.020004272460909082,5.0,12.0,-6.0,23.0,39.0,-1.0,-15.0,-3.5399932861328125,4.0,5.0,5.937778049045143
01-29,-3.5399932861328125,5.0,13.0,-6.0,23.0,39.0,-1.0,-15.0,-22.559997558593782,4.0,5.0,3.5444454616970456
01-30,-22.559997558593782,5.0,13.0,-6.0,23.0,39.0,-1.0,-15.0,-39.02000427246097,4.0,5.0,-0.3977779812283049
01-31,-39.02000427246097,5.0,13.0,-6.0,23.0,39.0,-1.0,-15.0,-25.0,4.0,5.0,-0.6688893636067739
02-01,-25.0,5.0,-17.0,-6.0,23.0,37.0,-1.0,-27.0,-18.229995727539038,3.0,6.0,-3.2477773030598933
02-02,-18.229995727539038,5.0,-17.0,-6.0,23.0,37.0,-1.0,-30.0,-18.229995727539038,3.0,6.0,-2.8288879394531183
02-03,-18.229995727539038,5.0,-17.0,-22.0,23.0,33.0,-1.0,-30.0,-18.229995727539038,3.0,6.0,-5.05111016167534
02-04,-18.229995727539038,5.0,-17.0,25.0,23.0,50.0,-1.0,-30.0,-17.0,4.0,5.0,2.1966671413845518
02-05,-17.0,5.0,-17.0,-5.0,23.0,50.0,-1.0,-30.0,-17.0,3.0,6.0,-1.0
02-06,-17.0,5.0,-17.0,-5.0,34.0,50.0,2.0,-30.0,-17.0,4.0,5.0,0.5555555555555556
02-07,-17.0,2.0,-17.0,-5.0,34.0,50.0,2.0,-30.0,-17.0,4.0,5.0,0.2222222222222222
02-08,-17.0,2.0,-17.0,-5.0,34.0,35.0,2.0,-30.0,-16.460006713867188,4.0,5.0,-1.3844451904296875
02-09,-16.460006713867188,2.0,-17.0,-5.0,34.0,35.0,2.0,-30.0,-16.460006713867188,4.0,5.0,-1.3244459364149306
02-10,-16.460006713867188,2.0,-17.0,-5.0,55.0,35.0,2.0,-30.0,-16.460006713867188,4.0,5.0,1.008887396918403
02-11,-16.460006713867188,2.0,-17.0,-6.0,55.0,22.0,2.0,-30.0,-16.460006713867188,4.0,5.0,-0.5466681586371528
02-12,-16.460006713867188,2.0,-17.0,-5.0,55.0,22.0,2.0,-30.0,2.0,5.0,4.0,1.6155548095703125
02-13,2.0,2.0,-17.0,-5.0,55.0,22.0,2.0,-30.0,2.0,6.0,3.0,3.6666666666666665
02-14,2.0,2.0,-17.0,-5.0,55.0,22.0,2.0,-30.0,2.0,6.0,3.0,3.6666666666666665
02-15,2.0,-4.0,-17.0,-5.0,55.0,22.0,22.0,-30.0,2.0,5.0,4.0,5.222222222222221
02-16,2.0,-4.0,-17.0,-5.0,55.0,22.0,22.0,-24.0,2.0,5.0,4.0,5.8888888888888875
02-17,2.0,-4.0,-17.0,-5.0,55.0,22.0,16.0,-24.0,2.0,5.0,4.0,5.222222222222221
02-18,2.0,-4.0,-17.0,-5.0,55.0,22.0,16.0,-24.0,2.0,5.0,4.0,5.222222222222221
02-19,2.0,-4.0,-17.0,-5.0,47.0,22.0,16.0,-24.0,2.0,5.0,4.0,4.333333333333333
02-20,2.0,-4.0,-17.0,-5.0,47.0,22.0,16.0,-24.0,2.0,5.0,4.0,4.333333333333333
02-21,2.0,-4.0,-17.0,5.0,47.0,22.0,16.0,-24.0,3.699996948242188,6.0,3.0,5.633332994249133
02-22,3.699996948242188,-4.0,-17.0,5.0,47.0,15.0,16.0,-24.0,3.699996948242188,6.0,3.0,5.044443766276042
02-23,3.699996948242188,-4.0,-17.0,5.0,36.0,15.0,16.0,0.0,-6.3000030517578125,5.0,4.0,5.377777099609375
02-24,-6.3000030517578125,-4.0,-17.0,5.0,30.0,15.0,16.0,0.0,-6.3000030517578125,4.0,5.0,3.5999993218315973
02-25,-6.3000030517578125,-4.0,21.949996948242216,5.0,30.0,15.0,16.0,0.0,-6.3000030517578125,5.0,4.0,7.927776760525178
02-26,-6.3000030517578125,-4.0,26.949996948242216,5.0,30.0,15.0,16.0,-4.0,-6.3000030517578125,5.0,4.0,8.038887871636287
02-27,-6.3000030517578125,-4.0,26.949996948242216,5.0,30.0,15.0,12.0,-5.0,-6.0,5.0,4.0,7.516665988498268
02-28,-6.0,-4.0,26.949996948242216,5.0,30.0,15.0,2.0,-5.0,-10.0,5.0,4.0,5.9944441053602455
02-29,-10.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,-6.0,1.0,2.0,1.5555555555555556
03-01,-6.0,-4.0,26.949996948242216,5.0,30.0,15.0,2.0,-5.0,-6.0,5.0,4.0,6.438888549804691
03-02,-6.0,-4.0,26.949996948242216,5.0,30.0,15.0,11.949996948242188,-5.0,-6.0,5.0,4.0,7.544443766276045
03-03,-6.0,-4.0,26.949996948242216,5.0,15.0,15.0,11.949996948242188,-12.0,-6.0,5.0,4.0,5.099999321831599
03-04,-6.0,-4.0,26.949996948242216,5.0,15.0,14.949996948242188,11.949996948242188,-12.0,-6.0,5.0,4.0,5.094443427191844
03-05,-6.0,-4.0,26.949996948242216,5.0,15.0,14.949996948242188,11.949996948242188,-12.0,0.009994506835909078,6.0,3.0,5.762220594618055
03-06,0.009994506835909078,-4.0,26.949996948242216,5.0,15.0,14.949996948242188,11.949996948242188,-34.990005493164034,0.009994506835909078,7.0,2.0,3.875552707248264
03-07,0.009994506835909078,-4.0,26.949996948242216,25.0,15.0,14.949996948242188,11.949996948242188,-2.5,0.0,6.0,3.0,9.7066650390625
03-08,0.0,-4.0,26.949996948242216,25.0,15.0,19.949996948242188,11.949996948242188,-7.0,0.0,5.0,4.0,9.76111009385851
03-09,0.0,-4.0,26.949996948242216,25.0,15.0,17.949996948242188,11.949996948242188,-11.0,0.0,5.0,4.0,9.094443427191845
03-10,0.0,-4.0,26.949996948242216,25.0,-2.0,17.949996948242188,11.949996948242188,-11.0,12.0,5.0,4.0,8.538887871636287
03-11,12.0,-4.0,26.949996948242216,20.0,-2.0,17.949996948242188,11.949996948242188,-11.0,14.0,6.0,3.0,9.538887871636287
03-12,14.0,-4.0,23.0,20.0,-4.0,18.0,11.949996948242188,-11.0,20.0,6.0,3.0,9.77222188313802
03-13,20.0,-4.0,23.0,29.0,-4.0,18.0,11.949996948242188,-11.0,30.0,6.0,3.0,12.549999660915795
03-14,30.0,-4.0,19.0,29.0,-4.0,18.0,11.949996948242188,-11.0,36.0,6.0,3.0,13.883332994249132
03-15,36.0,-4.0,19.0,5.0,-4.0,18.0,11.949996948242188,-6.0,36.0,6.0,3.0,12.438888549804688
03-16,36.0,-4.0,22.0,5.0,-5.0,18.0,11.949996948242188,-6.0,36.0,6.0,3.0,12.661110772026909
03-17,36.0,-4.0,22.0,5.0,-5.0,18.0,11.949996948242188,-8.0,37.0,6.0,3.0,12.549999660915795
03-18,37.0,-4.0,-3.0,5.0,-5.0,18.0,11.949996948242188,-8.0,40.0,5.0,4.0,10.216666327582466
03-19,40.0,7.0,-3.0,5.0,-8.0,18.0,11.949996948242188,-8.0,40.0,6.0,3.0,11.438888549804688
03-20,40.0,7.0,-3.0,5.0,-8.0,18.0,2.9499969482421875,6.0,37.0099945068359,7.0,2.0,11.662221272786455
03-21,37.0099945068359,4.0,12.0,5.0,-8.0,18.0,2.9499969482421875,-6.0,40.0,7.0,2.0,11.662221272786455
03-22,40.0,4.0,12.0,5.0,-8.0,33.0,2.9499969482421875,-10.0,40.0,7.0,2.0,13.216666327582464
03-23,40.0,4.0,12.0,5.0,-8.0,33.0,0.0,-10.0,40.0,6.0,3.0,12.888888888888893
03-24,40.0,4.0,12.0,5.0,-8.0,33.0,11.0,-10.0,40.0,7.0,2.0,14.111111111111107
03-25,40.0,4.0,12.0,5.0,-8.0,33.0,11.0,-10.0,20.0,7.0,2.0,11.888888888888893
03-26,20.0,4.0,12.0,4.0,-8.0,33.0,11.0,-10.0,20.0,7.0,2.0,9.555555555555557
03-27,20.0,4.0,2.0,4.0,-8.0,33.0,11.0,-10.0,20.0,7.0,2.0,8.444444444444445
03-28,20.0,0.0,2.0,4.0,-8.0,33.0,11.0,-10.0,15.0,6.0,3.0,7.444444444444445
03-29,15.0,0.0,17.0,4.0,-14.0,33.0,11.0,-10.0,20.0,6.0,3.0,8.444444444444445
03-30,20.0,0.0,17.0,4.0,-10.0,33.0,7.0,-14.0,20.0,6.0,3.0,8.555555555555555
03-31,20.0,0.0,17.0,5.0,-10.0,18.0,7.0,-14.0,20.0,6.0,3.0,7.0
04-01,20.0,0.0,17.0,5.0,-4.0,18.0,7.0,-14.0,20.0,6.0,3.0,7.666666666666668
04-02,20.0,0.0,15.0,5.0,-4.0,18.0,7.0,-14.0,20.0,6.0,3.0,7.444444444444445
04-03,20.0,0.0,15.0,5.0,-4.0,18.0,7.0,-19.0,20.0,6.0,3.0,6.8888888888888875
04-04,20.0,0.0,15.0,5.0,-4.0,18.0,7.0,-19.0,20.0,6.0,3.0,6.8888888888888875
04-05,20.0,0.0,10.0,5.0,-4.0,18.0,7.0,-19.0,20.0,6.0,3.0,6.333333333333332
04-06,20.0,0.0,10.0,5.0,-4.0,18.0,7.0,-19.0,20.0,6.0,3.0,6.333333333333332
04-07,20.0,0.0,10.0,5.0,-4.0,18.0,7.0,-19.0,20.0,6.0,3.0,6.333333333333332
04-08,20.0,0.0,10.0,5.0,-4.0,0.0,7.0,-19.0,39.02000427246097,5.0,4.0,6.446667141384553
04-09,39.02000427246097,0.0,3.0,5.0,-4.0,0.0,7.0,-19.0,39.02000427246097,5.0,4.0,7.782223171657993
04-10,39.02000427246097,0.0,2.0,5.0,-4.0,0.0,7.0,-17.990005493164038,25.0,5.0,4.0,6.225555419921881
04-11,25.0,0.0,2.0,5.0,-4.0,0.0,7.0,-17.990005493164038,25.0,5.0,4.0,4.667777167426219
04-12,25.0,0.0,2.0,5.0,-4.0,2.0,7.0,-17.990005493164038,25.0,6.0,3.0,4.889999389648442
04-13,25.0,0.0,10.0,5.0,-4.0,2.0,7.0,-5.990005493164034,25.0,6.0,3.0,7.112221611870662
04-14,25.0,0.0,10.0,5.0,-4.0,2.0,7.0,-6.0,20.0,6.0,3.0,6.5555555555555545
04-15,20.0,0.0,10.0,5.0,-12.0,2.0,7.0,-6.0,30.0,6.0,3.0,6.222222222222222
04-16,30.0,0.0,10.0,5.0,-12.0,2.0,7.0,-3.0,20.0,6.0,3.0,6.5555555555555545
04-17,20.0,0.0,10.0,5.0,-12.0,2.0,7.0,-3.0,20.0,6.0,3.0,5.4444444444444455
04-18,20.0,0.0,10.0,5.0,-12.0,-15.0,7.0,-3.0,20.0,5.0,4.0,3.5555555555555562
04-19,20.0,0.0,10.0,5.0,-23.0,-15.0,7.0,-3.0,20.0,5.0,4.0,2.333333333333333
04-20,20.0,0.0,10.0,5.0,-23.0,0.0,7.0,-3.0,20.0,5.0,4.0,4.0
04-21,20.0,0.0,10.0,5.0,-23.0,0.0,7.0,-3.0,16.460006713867188,5.0,4.0,3.6066674126519103
04-22,16.460006713867188,0.0,10.0,5.0,-23.0,0.0,7.0,-3.0,16.460006713867188,5.0,4.0,3.2133348253038196
04-23,16.460006713867188,0.0,10.0,5.0,-23.0,0.0,7.0,-3.0,0.0,4.0,5.0,1.3844451904296875
04-24,0.0,0.0,10.0,5.0,-23.0,0.0,7.0,-1.5,0.0,3.0,6.0,-0.2777777777777778
04-25,0.0,0.0,10.0,5.0,-23.0,0.0,7.0,-1.5,0.0,3.0,6.0,-0.2777777777777778
04-26,0.0,0.0,10.0,5.0,-23.0,0.0,13.0,-1.5,30.0,4.0,5.0,3.7222222222222223
04-27,30.0,0.0,10.0,5.0,-23.0,0.0,-8.0,-1.5,30.0,4.0,5.0,4.722222222222221
04-28,30.0,0.0,10.0,5.0,-23.0,0.0,-8.0,-1.5,30.0,4.0,5.0,4.722222222222221
04-29,30.0,0.0,10.0,5.0,-23.0,0.0,-8.0,-1.5,30.0,4.0,5.0,4.722222222222221
04-30,30.0,0.0,10.0,5.0,-23.0,0.0,-8.0,-1.5,30.0,4.0,5.0,4.722222222222221
05-01,30.0,-2.0,10.0,5.0,-23.0,0.0,-2.0,0.0,0.0,3.0,6.0,2.0
05-02,0.0,-2.0,17.0,5.0,-23.0,0.0,-2.0,-2.0,0.0,2.0,7.0,-0.7777777777777778
05-03,0.0,-2.0,17.0,5.0,-23.0,0.0,-2.0,-2.0,0.0,2.0,7.0,-0.7777777777777778
05-04,0.0,0.0,17.0,5.0,-23.0,0.0,-2.0,-2.0,0.0,2.0,7.0,-0.5555555555555556
05-05,0.0,0.0,17.0,5.0,-23.0,0.0,-2.0,0.0,0.0,2.0,7.0,-0.3333333333333333
05-06,0.0,0.0,17.0,5.0,-23.0,0.0,-3.0,0.0,10.0,3.0,6.0,0.6666666666666666
05-07,10.0,0.0,17.0,5.0,-23.0,0.0,-3.0,0.0,10.0,4.0,5.0,1.7777777777777777
05-08,10.0,0.0,12.0,5.0,-23.0,0.0,-3.0,0.0,10.0,4.0,5.0,1.2222222222222223
05-09,10.0,0.0,12.0,5.0,-23.0,0.0,-3.0,0.0,10.0,4.0,5.0,1.2222222222222223
05-10,10.0,0.0,12.0,5.0,-23.0,13.0,2.0,0.0,10.0,6.0,3.0,3.2222222222222223
05-11,10.0,0.0,12.0,5.0,-23.0,13.0,7.0,0.0,10.0,6.0,3.0,3.7777777777777777
05-12,10.0,0.0,12.0,5.0,-23.0,13.0,-2.9499969482421875,0.0,10.0,5.0,4.0,2.6722225613064237
05-13,10.0,0.0,12.0,5.0,-8.0,13.0,-4.199996948242188,0.0,10.0,5.0,4.0,4.200000339084202
05-14,10.0,0.0,12.0,5.0,-8.0,13.0,-4.199996948242188,0.0,10.0,5.0,4.0,4.200000339084202
05-15,10.0,0.0,12.0,5.0,-8.0,13.0,-4.199996948242188,7.0,0.0,5.0,4.0,3.866667005750868
05-16,0.0,0.0,12.0,5.0,-8.0,13.050003051757812,-4.199996948242188,14.990005493164036,0.0,4.0,5.0,3.648890177408851
05-17,0.0,0.0,12.0,5.0,-8.0,13.050003051757812,-4.199996948242188,0.5,0.0,4.0,5.0,2.0388895670572915
05-18,0.0,0.0,12.0,5.0,-8.0,13.050003051757812,-4.199996948242188,3.0,0.0,4.0,5.0,2.3166673448350696
05-19,0.0,1.0,12.0,-15.0,-8.0,13.050003051757812,-4.199996948242188,3.0,0.0,4.0,5.0,0.20555623372395834
05-20,0.0,1.0,12.0,-15.0,-8.0,13.050003051757812,-4.199996948242188,3.0,0.0,4.0,5.0,0.20555623372395834
05-21,0.0,1.0,12.0,-15.0,-8.0,13.050003051757812,-4.199996948242188,3.0,30.0,5.0,4.0,3.5388895670572915
05-22,30.0,1.0,12.0,-24.0,-8.0,13.050003051757812,-4.199996948242188,3.0,30.0,6.0,3.0,5.872222900390625
05-23,30.0,-1.25,16.0,-24.0,-8.0,13.050003051757812,-4.199996948242188,3.5,30.0,5.0,4.0,6.122222900390625
05-24,30.0,-1.25,16.0,-24.0,-8.0,13.0,-4.199996948242188,-2.0,18.0,4.0,5.0,4.172222561306423
05-25,18.0,-1.25,16.0,-24.0,-8.0,6.0,-7.9499969482421875,-2.0,18.0,4.0,5.0,1.6444447835286458
05-26,18.0,-1.25,16.0,-24.0,-8.0,6.0,-7.9499969482421875,-2.0,18.0,4.0,5.0,1.6444447835286458
05-27,18.0,-1.25,16.0,0.0,-8.0,6.0,-7.9499969482421875,-2.0,18.0,4.0,5.0,4.3111114501953125
05-28,18.0,-1.25,13.0,0.0,-8.0,6.0,-7.9499969482421875,-2.0,18.0,4.0,5.0,3.9777781168619786
05-29,18.0,-1.25,13.0,5.0,-8.0,6.0,-7.9499969482421875,0.0,18.0,5.0,4.0,4.755555894639756
05-30,18.0,-1.25,13.0,5.0,-8.0,6.0,-7.9499969482421875,-14.0,0.0,4.0,5.0,1.2000003390842011
05-31,0.0,-1.25,13.0,3.0,-8.0,6.0,-7.9499969482421875,-2.0,0.0,3.0,6.0,0.3111114501953125
06-01,0.0,-1.25,13.0,3.0,-8.0,-9.0,-7.9499969482421875,2.0,0.0,3.0,6.0,-0.9111107720269096
06-02,0.0,-1.25,13.0,3.0,-8.0,-9.0,-5.0,2.0,0.0,3.0,6.0,-0.5833333333333334
06-03,0.0,-1.25,13.0,3.0,-8.0,-9.0,-5.0,2.0,0.0,3.0,6.0,-0.5833333333333334
06-04,0.0,-1.25,13.0,3.0,-8.0,-9.0,-5.0,2.0,4.0,4.0,5.0,-0.1388888888888889
06-05,4.0,-1.25,43.0,3.0,-8.0,-9.0,-5.0,2.0,4.0,5.0,4.0,3.638888888888889
06-06,4.0,-1.25,43.0,3.0,-8.0,-9.0,-5.0,2.0,10.0,5.0,4.0,4.305555555555555
06-07,10.0,-1.25,43.0,3.0,-8.0,-9.0,-5.0,2.0,10.0,5.0,4.0,4.972222222222221
06-08,10.0,-1.25,43.0,3.0,15.0,-9.0,-5.0,2.0,10.0,6.0,3.0,7.527777777777778
06-09,10.0,-1.25,43.0,3.0,15.0,-9.0,-1.0,2.0,15.0,6.0,3.0,8.527777777777779
06-10,15.0,-1.25,43.0,3.0,15.0,6.0,-1.0,2.0,15.0,7.0,2.0,10.75
06-11,15.0,-1.25,43.0,3.0,15.0,6.0,-1.0,6.0,15.0,7.0,2.0,11.194444444444445
06-12,15.0,-1.25,45.0,3.0,15.0,6.0,-1.0,6.0,15.0,7.0,2.0,11.416666666666664
06-13,15.0,0.0200042724609375,45.0,3.0,15.0,6.0,-1.0,2.0,30.0,8.0,1.0,12.780000474717882
06-14,30.0,30.0,45.0,3.0,15.0,6.0,-1.0,2.0,30.0,8.0,1.0,17.777777777777782
06-15,30.0,30.0,45.0,3.0,15.0,6.0,-1.0,2.0,30.0,8.0,1.0,17.777777777777782
06-16,30.0,30.0,45.0,3.0,15.0,10.0,-1.0,2.0,30.0,8.0,1.0,18.222222222222214
06-17,30.0,30.0,45.0,3.0,5.0,8.0,-1.0,2.0,30.0,8.0,1.0,16.88888888888889
06-18,30.0,30.0,45.0,3.0,5.0,8.0,-1.0,2.0,30.0,8.0,1.0,16.88888888888889
06-19,30.0,30.0,45.0,3.0,5.0,8.0,-1.0,2.0,30.0,8.0,1.0,16.88888888888889
06-20,30.0,30.0,43.0,4.0,5.0,8.0,-1.0,0.9900054931640341,15.0,8.0,1.0,14.998889499240446
06-21,15.0,30.0,42.0,-5.0,5.0,8.0,-1.0,-0.009994506835965922,15.0,6.0,3.0,12.11000061035156
06-22,15.0,30.0,42.0,-5.0,5.0,8.0,-1.0,-2.009994506835966,15.0,6.0,3.0,11.887778388129338
06-23,15.0,0.0200042724609375,42.0,-5.0,5.0,8.0,-1.0,-10.009994506835968,15.0,6.0,3.0,7.667778862847219
06-24,15.0,0.0200042724609375,42.0,-5.0,5.0,8.0,-1.0,-10.009994506835968,15.0,6.0,3.0,7.667778862847219
06-25,15.0,0.0200042724609375,34.0,-5.0,5.0,18.0,-1.0,-10.009994506835968,5.0,6.0,3.0,6.77888997395833
06-26,5.0,0.0200042724609375,32.0,-5.0,5.0,18.0,-1.0,-12.0,15.0,6.0,3.0,6.3355560302734375
06-27,15.0,0.0200042724609375,34.99000549316409,-5.0,5.0,18.0,-1.0,-12.0,15.0,6.0,3.0,7.7788899739583375
06-28,15.0,0.0200042724609375,34.99000549316409,-5.0,5.0,18.0,-1.0,-12.0,30.0,6.0,3.0,9.445556640625004
06-29,30.0,0.0200042724609375,34.99000549316409,-5.0,5.0,18.0,7.0,-12.0,30.0,7.0,2.0,12.00111219618056
06-30,30.0,0.0200042724609375,34.99000549316409,-5.0,7.0,18.0,7.0,-12.0,30.0,7.0,2.0,12.223334418402779
07-01,30.0,0.0200042724609375,34.99000549316409,-5.0,7.0,18.0,7.0,-12.0,30.0,7.0,2.0,12.223334418402779
07-02,30.0,0.0200042724609375,32.0,-5.0,7.0,10.0,7.0,-12.0,30.0,7.0,2.0,11.002222696940102
07-03,30.0,0.0200042724609375,33.0,-5.0,7.0,10.0,7.0,-13.5,30.0,7.0,2.0,10.946667141384546
07-05,30.0,0.0200042724609375,33.0,-5.0,7.0,10.0,3.990005493164091,-16.5,30.0,7.0,2.0,10.278889973958336
07-06,30.0,0.0200042724609375,33.0,-5.0,7.0,10.0,-2.009994506835909,-16.5,30.0,6.0,3.0,9.61222330729167
07-07,30.0,0.0200042724609375,33.0,-5.0,7.0,10.0,-1.009994506835909,-25.5,30.0,6.0,3.0,8.72333441840278
07-08,30.0,0.0200042724609375,33.0,-5.0,7.0,10.0,-1.009994506835909,-25.5,-30.0,5.0,4.0,2.0566677517361143
07-09,-30.0,0.0200042724609375,33.0,-5.0,7.0,10.0,-1.009994506835909,-25.5,-25.0,4.0,5.0,-4.0544433593749964
07-10,-25.0,0.0200042724609375,33.0,-5.0,7.0,10.0,-1.009994506835909,-25.5,-10.0,4.0,5.0,-1.8322211371527743
07-11,-10.0,2.020004272460937,25.0,-5.0,7.0,10.0,-1.009994506835909,-27.0,20.0,5.0,4.0,2.3344455295138924
07-12,0.0,2.020004272460937,18.0,-5.0,7.0,16.0,-1.009994506835909,-13.0,20.0,5.0,4.0,4.890001085069447
07-13,0.0,2.020004272460937,18.0,-5.0,7.0,16.0,-1.009994506835909,-13.0,20.0,5.0,4.0,4.890001085069447
07-14,0.0,2.020004272460937,18.0,-5.0,7.0,16.0,-1.009994506835909,-24.0,20.0,5.0,4.0,3.6677788628472254
07-15,0.0,2.020004272460937,18.0,-5.0,7.0,16.0,-1.009994506835909,-24.0,20.0,5.0,4.0,3.6677788628472254
07-16,0.0,0.0200042724609375,18.0,-5.0,7.0,16.0,-1.009994506835909,-24.0,20.0,5.0,4.0,3.445556640625003
07-17,0.0,0.0200042724609375,18.0,-5.0,7.0,16.0,-1.009994506835909,-24.0,20.0,5.0,4.0,3.445556640625003
07-18,0.0,0.0200042724609375,18.0,-5.0,7.0,16.0,-0.009994506835909078,-29.0,25.0,5.0,4.0,3.5566677517361143
07-19,0.0,0.0200042724609375,18.0,-5.0,7.0,16.0,-0.009994506835909078,-20.0,18.0,5.0,4.0,3.7788899739583366
07-20,0.0,0.0200042724609375,18.0,-5.0,7.0,3.0,4.990005493164091,-20.0,18.0,6.0,3.0,2.890001085069448
07-21,0.0,0.0200042724609375,18.0,-5.0,7.0,3.0,-0.009994506835909078,-20.0,18.0,5.0,4.0,2.3344455295138924
07-22,0.0,0.0200042724609375,18.0,0.0,7.0,-4.0,-0.009994506835909078,-20.0,16.0,4.0,5.0,1.8900010850694475
07-23,0.0,0.0200042724609375,18.0,0.0,7.0,-4.0,-0.009994506835909078,-20.0,16.0,4.0,5.0,1.8900010850694475
07-24,0.0,0.0200042724609375,18.0,0.0,7.0,-4.0,-0.009994506835909078,-20.0,20.0,4.0,5.0,2.3344455295138924
07-25,0.0,0.0200042724609375,18.0,-5.0,7.0,-4.0,1.240005493164091,-20.0,20.0,5.0,4.0,1.9177788628472248
07-26,0.0,0.0200042724609375,18.0,-5.0,7.0,-4.0,1.240005493164091,-20.0,20.0,5.0,4.0,1.9177788628472248
07-27,0.0,0.0200042724609375,18.0,-5.0,7.0,-4.0,1.240005493164091,-20.0,20.0,5.0,4.0,1.9177788628472248
07-28,0.0,0.0200042724609375,18.0,-5.0,7.0,-4.0,1.240005493164091,-20.0,20.0,5.0,4.0,1.9177788628472248
07-29,0.0,0.0200042724609375,18.0,-5.0,18.0,-4.0,1.240005493164091,-20.0,20.0,5.0,4.0,3.140001085069448
07-30,0.0,0.0200042724609375,18.0,-6.0,18.0,4.0,1.240005493164091,-18.0,20.0,6.0,3.0,4.140001085069446
07-31,0.0,-0.9799957275390624,18.0,-5.0099945068359375,18.0,4.0,1.240005493164091,-18.0,-5.0,4.0,5.0,1.3611128065321212
08-01,0.0,-0.9799957275390624,18.0,-5.0099945068359375,18.0,4.0,1.240005493164091,-18.0,-15.0,4.0,5.0,0.2500016954210101
08-02,0.0,1.2700042724609375,18.0,-5.0099945068359375,18.0,4.0,-24.75,-23.5,-15.0,4.0,5.0,-2.9988878038194446
08-03,0.0,1.2700042724609375,18.0,-5.0099945068359375,18.0,4.0,-24.75,-23.0,-15.0,4.0,5.0,-2.943332248263889
08-04,0.0,1.2700042724609375,18.0,-5.0099945068359375,23.0,11.0,-21.0,-23.0,-15.0,4.0,5.0,-1.1933322482638888
