,2013,2014,2015,2016,2017,2018,2019,2020,ups,downs,avg
01-29,-0.0010999997612088923,-1.886999946087599,0.0,-0.0012699998915195465,-0.0005999999120831492,-0.005920000374317173,-0.0005000000819563856,-0.0012000000569969411,0.0,8.0,-0.2371987432707101
01-30,0.0,-1.886999946087599,0.0,-0.0012699998915195465,-0.0005999999120831492,-0.005920000374317173,-0.0005000000819563856,0.003099999856203794,1.0,7.0,-0.2365237433114089
01-31,0.0,-1.9070000462234025,0.0,-0.0012099985033273695,-0.0005999999120831492,-0.005920000374317173,-0.0005000000819563856,0.00010000006295740604,1.0,7.0,-0.2393912556290161
02-01,0.0,-1.797000031918287,0.0,-0.0012099985033273695,-0.0005999999120831492,-0.005920000374317173,-0.0005000000819563856,-0.0006000001449137928,0.0,8.0,-0.22572875386686064
02-02,0.0,-1.797000031918287,0.0,-0.0012099985033273695,-0.0005999999120831492,-0.005920000374317173,0.003999999724328518,0.0010999999940395349,2.0,6.0,-0.22495375387370584
02-03,0.0,-1.797000031918287,0.0,-0.0012099985033273695,-0.0005999999120831492,0.0,0.003999999724328518,0.0010999999940395349,2.0,6.0,-0.2242137538269162
02-04,0.0,-1.3369999937713146,0.0,-0.0012099985033273695,-0.0005999999120831492,0.0,0.003999999724328518,0.0,1.0,7.0,-0.16685124905779958
02-05,0.0,-1.2269999794662,0.0,-0.0012099985033273695,-0.0005999999120831492,0.0,0.003999999724328518,0.0012700001243501902,2.0,6.0,-0.15294249725411646
02-06,0.0,-1.1169999651610854,0.0,-0.0012099985033273695,-0.0005999999120831492,0.0,0.003999999724328518,0.0012700001243501902,2.0,6.0,-0.13919249546597715
02-07,0.0,-0.8469999842345715,0.0,-0.0012099985033273695,-0.0005999999120831492,0.0,0.003999999724328518,0.000869999872520566,2.0,6.0,-0.1054924978816416
02-08,0.0,-0.6169000081717968,0.0,-0.0012099985033273695,-0.0005999999120831492,0.0,0.003999999724328518,0.000869999872520566,2.0,6.0,-0.07673000087379478
02-09,0.0,-0.6169000081717968,0.0,-0.0012099985033273695,-0.0005799997597932818,0.0,0.003999999724328518,0.000869999872520566,2.0,6.0,-0.07672750085475855
02-10,0.0,-0.6169000081717968,0.0,-0.0012099985033273695,-0.0005799997597932818,0.0,0.003999999724328518,0.000869999872520566,2.0,6.0,-0.07672750085475855
02-11,0.0,-0.6770000271499157,0.0,-0.0012099985033273695,-0.002580000087618827,0.0,0.003999999724328518,-0.0009000003337860107,1.0,7.0,-0.08471125329378992
02-12,0.0,-0.7670000009238721,0.0,-0.0012099985033273695,-0.002580000087618827,0.0,0.0019999993965029734,-0.0038000005297362787,1.0,7.0,-0.09657375008100644
02-13,0.0,-0.7570000104606153,0.0,-0.0012099985033273695,-0.002580000087618827,0.0,0.00249999947845936,-0.0018000002019107344,1.0,7.0,-0.0950112512218766
02-14,0.0,-0.7869999818503857,0.0,-0.0012099985033273695,-0.002580000087618827,0.0,0.008000000379979609,-0.003999999724328517,1.0,7.0,-0.0983487474732101
02-15,0.0,-0.5771000199019909,0.0,-0.0012099985033273695,-0.0020000003278255454,-0.005899999290704727,0.008000000379979609,-0.0029000001959502693,1.0,7.0,-0.0726387522299774
02-16,0.0,-0.5801000222563744,0.0,-0.0012099985033273695,-0.0020000003278255454,-0.005899999290704727,0.008000000379979609,-0.003200000151991844,1.0,7.0,-0.07305125251878053
02-17,0.0,-0.5801000222563744,0.0,-0.0012099985033273695,-0.0020000003278255454,-0.005899999290704727,0.008000000379979609,-0.003200000151991844,1.0,7.0,-0.07305125251878053
02-18,0.0,-0.5801000222563744,0.0,-0.0012099985033273695,-0.0004600002430379392,-0.005899999290704727,0.008000000379979609,-0.003200000151991844,1.0,7.0,-0.07285875250818208
02-19,0.0,-0.1600000038743019,0.0,-0.0012699998915195465,-0.0004600002430379392,-0.005899999290704727,0.008000000379979609,-0.0019000000320374968,1.0,7.0,-0.02019125036895275
02-20,0.0,-0.0729999989271164,0.0,-0.0012699998915195465,-0.0004600002430379392,-0.005899999290704727,0.008000000379979609,-0.0005000000819563867,1.0,7.0,-0.009141249756794423
02-21,0.0,-0.08810000121593475,0.0,-0.0012699998915195465,-0.0004600002430379392,-0.005899999290704727,0.010999999009072779,-0.00040000001899898096,1.0,7.0,-0.010641250206390396
02-22,0.0,-0.03999999910593032,0.0,-0.0012699998915195465,0.00023999996483325958,-0.005899999290704727,0.010999999009072779,-0.00040000001899898096,2.0,6.0,-0.004541249916655942
02-23,0.0,-0.03999999910593032,0.0,-0.0012699998915195465,0.00023999996483325958,-0.005899999290704727,0.010999999009072779,-0.00040000001899898096,2.0,6.0,-0.004541249916655942
02-24,0.0,-0.03999999910593032,0.0,-0.0012699998915195465,0.00023999996483325958,-0.005899999290704727,0.010999999009072779,-0.00040000001899898096,2.0,6.0,-0.004541249916655942
02-25,0.0,-0.032999999821186066,0.0,-0.0012699998915195465,0.00023999996483325958,-0.005899999290704727,0.010999999009072779,-0.00040000001899898096,2.0,6.0,-0.0036662500060629095
02-26,0.0,-0.034099996089935296,0.0,-0.0012699998915195465,0.00023999996483325958,-0.005899999290704727,0.010999999009072779,-0.00040000001899898096,2.0,6.0,-0.003803749539656564
02-27,0.0,-0.032999999821186066,0.0,-0.0012699998915195465,0.00023999996483325958,-0.014799999073147769,0.010999999009072779,-0.004599999636411667,2.0,6.0,-0.005303749931044875
02-28,0.0,-0.032999999821186066,0.0,-0.0012699998915195465,0.00023999996483325958,-0.0198999997228384,0.021999998949468136,-0.004000000189989806,2.0,6.0,-0.004491250088904052
02-29,0.0,0.0,0.0,-0.0012699998915195465,0.0,0.0,0.0,-0.004400000208988787,0.0,2.0,-0.0007087500125635416
03-01,0.0,-0.027999997138977044,0.0,-0.0012699998915195465,0.00023999996483325958,-0.0198999997228384,0.03199999872595072,-0.002400000113993884,2.0,6.0,-0.0024162497720681122
03-02,0.0,-0.027999997138977044,0.0,-0.0012699998915195465,0.0007000002078711988,-0.0198999997228384,0.03199999872595072,-0.002400000113993884,2.0,6.0,-0.00235874974168837
03-03,0.0,-0.027999997138977044,0.0,-0.0012699998915195465,0.0007000002078711988,-0.0198999997228384,0.02600000146776437,-0.002400000113993884,2.0,6.0,-0.0031087493989616624
03-04,0.0,-0.032999999821186066,0.0,-0.0012699998915195465,0.0007000002078711988,-0.0198999997228384,0.02600000146776437,-0.0019999998621642607,2.0,6.0,-0.0036837497027590867
03-05,0.0,-0.03289999812841415,0.0020000003278255467,0.0,0.0007000002078711988,-0.0198999997228384,0.02600000146776437,-0.001600000075995922,3.0,5.0,-0.0032124994904734186
03-06,0.0,-0.02109999954700471,0.0020000003278255467,0.0,0.0007000002078711988,0.0,0.02600000146776437,-0.0010000001639127725,3.0,5.0,0.0008250002865679552
03-07,0.0,-0.018599998205900192,0.0020000003278255467,0.0,0.0007000002078711988,0.0,0.02600000146776437,0.0012499997392296787,4.0,4.0,0.0014187504420988262
03-08,0.0,-0.025999996811151505,0.0020000003278255467,0.0,-0.0013000001199543467,0.0,0.02600000146776437,0.002299999818205833,3.0,5.0,0.0003750005853362382
03-09,0.0,-0.025999996811151505,0.0020000003278255467,0.0,-0.0013000001199543467,-0.0198999997228384,0.02600000146776437,0.002299999818205833,3.0,5.0,-0.002112499380018562
03-10,0.0,-0.025999996811151505,0.0020000003278255467,0.0,-0.0013000001199543467,-0.0198999997228384,0.02600000146776437,0.003800000064074993,3.0,5.0,-0.0019249993492849171
03-11,0.0,-0.013599999248981476,0.0020000003278255467,-0.003499999642372132,-0.0013000001199543467,-0.0198999997228384,0.02600000146776437,0.003800000064074993,3.0,5.0,-0.00081249960931018
03-12,0.0,-0.025999996811151505,0.0020000003278255467,-0.003499999642372132,-0.0013000001199543467,-0.0198999997228384,0.02600000146776437,0.00430000014603138,3.0,5.0,-0.002299999294336885
03-13,0.0,-0.02099999785423278,0.0020000003278255467,-0.003499999642372132,-0.0013000001199543467,-0.0198999997228384,0.02600000146776437,0.0014499998651444903,3.0,5.0,-0.002031249459832906
03-14,0.0,-0.011500000953674316,0.0020000003278255467,-0.003499999642372132,-0.0013000001199543467,-0.0198999997228384,0.031000000424683094,0.0007500001229345772,3.0,5.0,-0.0003062499454244972
03-15,0.0,-0.03099999949336052,0.0020000003278255467,-0.003499999642372132,-0.0013000001199543467,-0.0198999997228384,0.031000000424683094,-0.0013000001199543485,2.0,6.0,-0.002999999793246389
03-16,0.0,-0.03099999949336052,0.0020000003278255467,-0.003499999642372132,-0.0013000001199543467,-0.0198999997228384,0.031000000424683094,-0.0013000001199543485,2.0,6.0,-0.002999999793246389
03-17,0.0,-0.03099999949336052,0.0020000003278255467,-0.001999998465180397,-0.0013000001199543467,-0.0198999997228384,0.031000000424683094,-0.0006000003777444354,2.0,6.0,-0.0027249996783211827
03-18,0.0,-0.03099999949336052,0.0020000003278255467,-0.001999998465180397,-0.0013000001199543467,-0.0198999997228384,0.031000000424683094,-0.002700000070035457,2.0,6.0,-0.0029874996398575604
03-19,0.0,-0.03099999949336052,0.0020000003278255467,-0.001999998465180397,-0.0013000001199543467,-0.0198999997228384,0.031000000424683094,-0.000499999616295101,2.0,6.0,-0.002712499583140016
03-20,0.0,-0.03099999949336052,0.0020000003278255467,-0.001999998465180397,-0.0013000001199543467,-0.0198999997228384,0.031000000424683094,-0.000499999616295101,2.0,6.0,-0.002712499583140016
03-21,0.0,-0.010999999940395357,0.0020000003278255467,-0.001999998465180397,-0.0013000001199543467,-0.0198999997228384,0.031000000424683094,0.0005999999120831492,3.0,5.0,-7.499969797208905e-05
03-22,0.0,-0.010999999940395357,0.0020000003278255467,-0.001999998465180397,-0.0013000001199543467,-0.0198999997228384,0.031000000424683094,0.0005999999120831492,3.0,5.0,-7.499969797208905e-05
03-23,0.0,-0.010999999940395357,0.0020000003278255467,-0.001999998465180397,-0.0013000001199543467,-0.0198999997228384,0.031000000424683094,0.0005999999120831492,3.0,5.0,-7.499969797208905e-05
03-24,0.0,-0.010999999940395357,0.0020000003278255467,-0.001999998465180397,0.001320000272244215,-0.0198999997228384,0.031000000424683094,-0.00015000021085143092,3.0,5.0,0.00015875033568590882
03-25,0.0,-0.010999999940395357,0.0020000003278255467,-0.001999998465180397,0.001320000272244215,-0.0198999997228384,0.031000000424683094,-0.0015500001609325411,3.0,5.0,-1.6249658074229956e-05
03-26,0.0,-0.05180000141263008,0.0020000003278255467,-0.0018999986350536344,0.002310000360012055,-0.0198999997228384,0.031000000424683094,-0.0013000001199543465,3.0,5.0,-0.004948749847244471
03-27,0.0,-0.05180000141263008,0.0020000003278255467,-0.0018999986350536344,0.002310000360012055,-0.0198999997228384,0.026999999769032,-0.0013000001199543465,3.0,5.0,-0.005448749929200858
03-28,0.0,-0.032000001519918435,0.0020000003278255467,-0.0018999986350536344,0.002310000360012055,0.0,0.026999999769032,-0.0013000001199543465,3.0,5.0,-0.00048624997725710273
03-29,0.0,-0.039000004529953,0.004999998956918713,-0.0018999986350536344,0.002310000360012055,0.0,0.041499998420476907,-0.0013000001199543465,3.0,5.0,0.0008262493065558365
03-30,0.0,-0.039000004529953,0.004999998956918713,-0.0018999986350536344,0.002310000360012055,-0.0198999997228384,0.032000001519918435,-0.0013000001199543465,3.0,5.0,-0.002848750271368772
03-31,0.0,-0.039000004529953,0.004999998956918713,-0.0018999986350536344,0.002310000360012055,-0.0198999997228384,0.032000001519918435,0.00020000012591481247,4.0,4.0,-0.002661250240635127
04-01,0.0,-0.02400000020861625,0.004999998956918713,-0.003099998459219933,0.001690000295639038,-0.0198999997228384,0.032000001519918435,-0.0015000000130385154,3.0,5.0,-0.0012262497039046134
04-02,0.0,-0.039000004529953,0.004999998956918713,-0.003099998459219933,0.001690000295639038,-0.0198999997228384,0.032000001519918435,0.0019000000320374968,4.0,4.0,-0.0026762502384372056
04-03,0.0,-0.016100000590085983,0.004999998956918713,-0.003499999642372132,0.001690000295639038,-0.0198999997228384,0.027370000258088112,0.0032999999821186066,4.0,4.0,-0.00026750005781650587
04-04,0.0,-0.016100000590085983,0.004999998956918713,-0.003499999642372132,0.001690000295639038,-0.0198999997228384,0.027370000258088112,0.00519999978132546,4.0,4.0,-3.000008291564925e-05
04-05,0.0,-0.0090000033378601,0.004999998956918713,-0.003499999642372132,0.001690000295639038,-0.0198999997228384,0.026669999584555626,0.004699999699369073,4.0,4.0,0.0007074994791764768
04-06,0.0,-0.0090000033378601,0.004999998956918713,-0.003499999642372132,0.001690000295639038,-0.0198999997228384,0.02037000097334385,0.004699999699369073,4.0,4.0,-8.000034722499506e-05
04-07,0.0,-0.0090000033378601,0.004999998956918713,-0.003499999642372132,0.0006800000555813304,-0.0198999997228384,0.02037000097334385,0.004699999699369073,4.0,4.0,-0.0002062503772322084
04-08,0.0,-0.007000003010034561,0.004999998956918713,-0.003499999642372132,0.0006800000555813304,-0.0198999997228384,0.02037000097334385,0.00470000016503036,4.0,4.0,4.374972195364492e-05
04-09,0.0,-0.007000003010034561,0.004999998956918713,-0.003499999642372132,0.0006800000555813304,-0.0198999997228384,0.022500000894069668,0.001900000497698784,4.0,4.0,-4.000024637207432e-05
04-10,0.0,-0.003000002354383469,0.004999998956918713,-0.003499999642372132,0.0006800000555813304,0.0,0.022500000894069668,0.004899999825283885,4.0,4.0,0.00332249971688725
04-11,0.0,-0.003000002354383469,0.004999998956918713,-0.003499999642372132,0.0006800000555813304,0.0,0.028500001877546317,0.00470000016503036,4.0,4.0,0.00404749988229014
04-12,0.0,-0.003000002354383469,0.004999998956918713,-0.003499999642372132,0.0006800000555813304,0.0,0.028500001877546317,0.004400000208988787,4.0,4.0,0.004009999887784943
04-13,0.0,-0.007000003010034561,0.004999998956918713,-0.0035600010305643077,0.0006800000555813304,0.0,0.028500001877546317,0.004400000208988787,4.0,4.0,0.003502499632304534
04-14,0.0,-0.007000003010034561,0.004999998956918713,-0.0035600010305643077,0.0006800000555813304,0.0,0.028500001877546317,0.004400000208988787,4.0,4.0,0.003502499632304534
04-15,0.0,-0.007000003010034561,0.004999998956918713,-0.0035600010305643077,0.0006800000555813304,0.0,0.028500001877546317,-0.0009000001009553676,3.0,5.0,0.0028399995935615148
04-16,0.0,-0.007000003010034561,0.004999998956918713,-0.0035600010305643077,0.0006800000555813304,0.0,0.02400000207126141,0.002099999692291021,4.0,4.0,0.0026524995919317003
04-17,0.0,-0.007000003010034561,0.004999998956918713,-0.0035600010305643077,0.0006800000555813304,0.0,0.03382000140845776,0.0019000000320374968,4.0,4.0,0.003854999551549553
04-18,0.0,-0.007000003010034561,0.004999998956918713,-0.0035600010305643077,0.0006800000555813304,0.0,0.03464999981224537,0.002300000283867121,4.0,4.0,0.004008749383501709
04-19,0.0,-0.010000001639127731,0.004999998956918713,-0.0035600010305643077,0.0006800000555813304,0.0,0.03899999894201756,0.002300000283867121,4.0,4.0,0.0041774994460865855
04-20,0.0,-0.010000001639127731,0.004999998956918713,-0.0035600010305643077,0.0006800000555813304,0.0,0.03899999894201756,0.002300000283867121,4.0,4.0,0.0041774994460865855
04-21,0.0,-0.010000001639127731,0.004999998956918713,-0.0035600010305643077,0.000659999903291463,0.0,0.03100000135600567,0.002300000283867121,4.0,4.0,0.003174999728798866
04-22,0.0,-0.010000001639127731,0.004999998956918713,-0.0035600010305643077,0.000659999903291463,0.0,0.03100000135600567,0.000800000037997961,4.0,4.0,0.0029874996980652213
04-23,0.0,-0.010000001639127731,0.004999998956918713,-0.0035600010305643077,0.000659999903291463,0.0,0.03100000135600567,-0.001599999843165278,3.0,5.0,0.002687499712919816
04-24,0.0,-0.010000001639127731,0.004999998956918713,-0.0035600010305643077,0.000659999903291463,0.0,0.03100000135600567,-0.001599999843165278,3.0,5.0,0.002687499712919816
04-25,3.999099135398865e-06,-0.010000001639127731,0.004999998956918713,-0.0035600010305643077,0.000659999903291463,0.0,0.030500001274049282,-0.0012999998871237044,4.0,4.0,0.002662999584572389
04-26,3.999099135398865e-06,-0.010000001639127731,0.004999998956918713,-0.0035600010305643077,0.000659999903291463,0.0,0.02500000037252904,-0.0009999999310821306,4.0,4.0,0.002012999466387555
04-27,3.999099135398865e-06,-0.010000001639127731,0.004999998956918713,-0.0035600010305643077,8.000014349818143e-05,0.0,0.03899999894201756,-0.0009999999310821306,4.0,4.0,0.00369049931759946
04-28,3.999099135398865e-06,-0.010000001639127731,0.004999998956918713,-0.0035600010305643077,8.000014349818143e-05,0.0,0.03899999894201756,-0.0009999999310821306,4.0,4.0,0.00369049931759946
04-29,3.999099135398865e-06,-0.010000001639127731,0.004999998956918713,-0.0035600010305643077,8.000014349818143e-05,-0.00430000014603138,0.03899999894201756,0.002199999988079071,5.0,3.0,0.003552999289240688
04-30,3.999099135398865e-06,-0.006999999284744264,0.004999998956918713,-0.003499999642372132,8.000014349818143e-05,-0.00430000014603138,0.03899999894201756,0.002199999988079071,5.0,3.0,0.003935499757062644
05-01,3.999099135398865e-06,-0.006999999284744264,0.004999998956918713,-0.003499999642372132,8.000014349818143e-05,-0.00430000014603138,0.03899999894201756,0.002199999988079071,5.0,3.0,0.003935499757062644
05-02,3.999099135398865e-06,-0.0040000006556511,0.004999998956918713,-0.003499999642372132,8.000014349818143e-05,-0.00430000014603138,0.03899999894201756,0.0015999998431652787,5.0,3.0,0.004235499567585064
05-03,3.999099135398865e-06,0.002999998629093163,0.004999998956918713,-0.003499999642372132,8.000014349818143e-05,-0.00430000014603138,0.03600000031292438,0.0015999998431652787,6.0,2.0,0.004735499649541451
05-04,3.999099135398865e-06,0.002999998629093163,0.004999998956918713,-0.003499999642372132,-0.0006200000643730173,-0.00430000014603138,0.03600000031292438,0.0015999998431652787,5.0,3.0,0.004647999623557551
05-05,3.999099135398865e-06,0.002999998629093163,0.004999998956918713,-0.006499998271465302,-0.0006200000643730173,-0.00430000014603138,0.03600000031292438,0.0015999998431652787,5.0,3.0,0.004272999794920905
05-06,3.999099135398865e-06,0.002999998629093163,0.004999998956918713,-0.006499998271465302,-0.0006200000643730173,-0.00430000014603138,0.03600000031292438,0.0015999998431652787,5.0,3.0,0.004272999794920905
05-07,3.999099135398865e-06,0.002999998629093163,0.004999998956918713,-0.006499998271465302,-0.0006200000643730173,-0.00430000014603138,0.03600000031292438,0.002000000094994903,5.0,3.0,0.004322999826399608
05-08,3.999099135398865e-06,0.002999998629093163,0.004999998956918713,-0.010499998927116396,-0.0006200000643730173,-0.00430000014603138,0.03600000031292438,0.0024000001139938827,5.0,3.0,0.0038729997468180937
05-09,3.999099135398865e-06,0.002999998629093163,0.004999998956918713,-0.010499998927116396,-0.0006200000643730173,-0.00430000014603138,0.03600000031292438,0.0024000001139938827,5.0,3.0,0.0038729997468180937
05-10,3.999099135398865e-06,0.002999998629093163,0.004999998956918713,-0.010499998927116396,-0.0006200000643730173,-0.00430000014603138,0.0070000011473894215,0.0024000001139938827,5.0,3.0,0.0002479998511262235
05-11,3.999099135398865e-06,0.002999998629093163,0.004999998956918713,-0.010999999009072779,-0.0006200000643730173,-0.00430000014603138,-0.002999998629093163,0.0024000001139938827,4.0,4.0,-0.0010645001311786477
05-12,3.999099135398865e-06,0.002999998629093163,0.004999998956918713,-0.013599999248981476,-0.0006200000643730173,-0.00430000014603138,-0.002999998629093163,0.002800000132992864,4.0,4.0,-0.0013395001587923616
05-13,3.999099135398865e-06,0.002999998629093163,0.004999998956918713,-0.013599999248981476,-0.0006200000643730173,-0.00430000014603138,-0.002999998629093163,-0.0021000001579523087,3.0,5.0,-0.0019520001951605086
05-14,3.999099135398865e-06,0.002999998629093163,0.004999998956918713,-0.013599999248981476,-0.0006200000643730173,-0.00430000014603138,-0.002999998629093163,-0.0002000001259148112,3.0,5.0,-0.0017145001911558215
05-15,3.999099135398865e-06,0.002999998629093163,0.002999998629093167,-0.013599999248981476,-0.0006200000643730173,-0.00430000014603138,0.003999996930360794,-0.0021000001579523087,4.0,4.0,-0.0013270007912069572
05-16,3.999099135398865e-06,0.0009999983012676241,0.002999998629093167,-0.013599999248981476,-0.0006200000643730173,-0.00430000014603138,0.035999998450279236,-0.0027000000700354585,4.0,4.0,0.002347999368794262
05-17,3.999099135398865e-06,0.0009999983012676241,0.002999998629093167,-0.013599999248981476,-0.0006200000643730173,-0.00430000014603138,0.035999998450279236,-0.000800000037997961,4.0,4.0,0.0025854993727989486
05-18,3.999099135398865e-06,0.0009999983012676241,0.002999998629093167,-0.013599999248981476,-0.0006200000643730173,-0.00430000014603138,0.035999998450279236,-0.000800000037997961,4.0,4.0,0.0025854993727989486
05-19,3.999099135398865e-06,0.0009999983012676241,0.002999998629093167,-0.013599999248981476,-0.0006200000643730173,-0.00430000014603138,0.035999998450279236,-0.0030499999411404124,4.0,4.0,0.0023042493849061425
05-20,3.999099135398865e-06,0.0009999983012676241,0.002999998629093167,-0.013599999248981476,-0.0006200000643730173,-0.00430000014603138,0.035999998450279236,-0.0030999998562037945,4.0,4.0,0.00229799939552322
05-21,3.999099135398865e-06,0.0009999983012676241,0.002999998629093167,-0.010099999606609344,-0.0006200000643730173,-0.00430000014603138,0.035999998450279236,-0.0030999998562037945,4.0,4.0,0.0027354993508197363
05-22,3.999099135398865e-06,0.0009999983012676241,0.002999998629093167,-0.009999999776482582,-0.0006200000643730173,-0.00430000014603138,0.035999998450279236,-0.004650000017136335,4.0,4.0,0.002554249309469014
05-23,3.999099135398865e-06,0.0009999983012676241,0.002999998629093167,-0.009999999776482582,-0.0006200000643730173,-0.00430000014603138,0.03099999949336052,-0.004650000017136335,4.0,4.0,0.0019292494398541746
05-24,3.999099135398865e-06,0.0009999983012676241,0.002999998629093167,-0.009999999776482582,-0.0006200000643730173,-0.00430000014603138,0.03099999949336052,-0.003349999897181986,4.0,4.0,0.002091749454848468
05-25,3.999099135398865e-06,-0.006000000983476639,0.002999998629093167,-0.009999999776482582,-0.0006200000643730173,-0.00430000014603138,0.03099999949336052,-0.003349999897181986,3.0,5.0,0.001216749544255435
05-26,3.999099135398865e-06,-0.006000000983476639,0.002999998629093167,-0.011500000953674316,-0.0006200000643730173,-0.00430000014603138,0.03099999949336052,-0.003349999897181986,3.0,5.0,0.0010292493971064682
05-27,3.999099135398865e-06,-0.006000000983476639,0.002999998629093167,-0.011500000953674316,0.003710000310093165,-0.00430000014603138,0.03099999949336052,-0.0011999998241662981,4.0,4.0,0.0018392494530417016
05-28,3.999099135398865e-06,-0.006000000983476639,0.002999998629093167,-0.011500000953674316,0.003710000310093165,-0.00430000014603138,0.03099999949336052,0.0019000000320374961,5.0,3.0,0.0022267494350671764
05-29,3.999099135398865e-06,-0.006000000983476639,0.002999998629093167,-0.011500000953674316,0.003710000310093165,-0.00430000014603138,0.03099999949336052,-0.0016000000759959212,4.0,4.0,0.0017892494215629988
