,2010,2013,2014,2015,2016,2017,2018,2019,2020,ups,downs,end_day_sum,avg
01-02,0.0,-0.026500001549720764,0.006000000052154064,0.012000000104308128,0.0,0.013100001029670237,0.0,0.11300000175833702,-0.0014300011098384855,4.0,4.0,03-17,0.012907777809434466
01-03,0.0,-0.026500001549720764,0.006000000052154064,0.012000000104308128,0.0,0.013100001029670237,0.0,-0.037000000476837165,-0.0014300011098384855,3.0,5.0,03-18,-0.003758889105584887
01-04,0.0,-0.026500001549720764,0.004999999888241291,0.012000000104308128,0.0,0.013100001029670237,0.0,-0.037000000476837165,-0.0014300011098384855,3.0,5.0,03-19,-0.003870000234908528
01-05,0.0,-0.026500001549720764,0.004999999888241291,0.012000000104308128,0.0,0.013100001029670237,0.0,-0.037000000476837165,-0.0014300011098384855,3.0,5.0,03-20,-0.003870000234908528
01-06,0.0,-0.026500001549720764,0.004999999888241291,0.012000000104308128,0.0,0.013100001029670237,0.0,-0.041999995708465576,-0.0014300011098384855,3.0,5.0,03-21,-0.004425555260645019
01-07,0.0,-0.026500001549720764,0.004999999888241291,0.012000000104308128,0.0,0.018700000829994682,0.0,-0.041999995708465576,-0.0014300011098384855,3.0,5.0,03-22,-0.0038033330606089704
01-08,0.0,-0.026500001549720764,0.004999999888241291,0.012000000104308128,0.0,0.018700000829994682,0.0,-0.041999995708465576,-0.0014300011098384855,3.0,5.0,03-23,-0.0038033330606089704
01-09,0.0,-0.026500001549720764,0.00430000014603138,0.012000000104308128,0.0,0.018700000829994682,0.0,0.04999999701976776,-0.0014300011098384855,4.0,4.0,03-24,0.006341110604504745
01-10,0.0,-0.026500001549720764,0.00430000014603138,0.012000000104308128,0.0,0.018700000829994682,0.0,0.04999999701976776,-0.0014300011098384855,4.0,4.0,03-25,0.006341110604504745
01-11,0.0,-0.026500001549720764,0.00430000014603138,0.012000000104308128,0.0,0.018700000829994682,0.0,0.04999999701976776,-0.0014300011098384855,4.0,4.0,03-26,0.006341110604504745
01-12,0.0,-0.026500001549720764,0.00430000014603138,0.012000000104308128,0.0,0.018700000829994682,-0.006799999624490738,-0.0706000030040741,-0.0014300011098384855,3.0,5.0,03-27,-0.007814444911976656
01-13,0.0,-0.026500001549720764,0.00430000014603138,0.012000000104308128,0.0,0.018700000829994682,-0.006799999624490738,-0.0706000030040741,-0.0014300011098384855,3.0,5.0,03-28,-0.007814444911976656
01-14,0.0,-0.026500001549720764,0.00430000014603138,0.012000000104308128,0.0,0.018700000829994682,-0.006799999624490738,-0.0706000030040741,-0.0014300011098384855,3.0,5.0,03-29,-0.007814444911976656
01-15,0.0,-0.026500001549720764,0.00430000014603138,0.012000000104308128,0.0,0.018700000829994682,-0.006799999624490738,-0.0706000030040741,-0.0014300011098384855,3.0,5.0,03-30,-0.007814444911976656
01-16,0.0,-0.026500001549720764,0.00430000014603138,0.012000000104308128,0.0,0.018700000829994682,-0.006799999624490738,-0.0706000030040741,-0.0014300011098384855,3.0,5.0,03-31,-0.007814444911976656
01-17,0.0,-0.026500001549720764,0.00430000014603138,-0.005999999586492778,0.0,0.018700000829994682,-0.006799999624490738,-0.06960000097751617,-0.0014300011098384855,2.0,6.0,04-01,-0.009703333541336987
01-18,0.0,-0.026500001549720764,0.009400000795722008,-0.005999999586492778,0.0,0.018700000829994682,-0.006799999624490738,-0.06960000097751617,-0.0014300011098384855,2.0,6.0,04-02,-0.009136666802482473
01-19,0.0,-0.026500001549720764,0.009400000795722008,-0.005999999586492778,0.0,0.018700000829994682,-0.006799999624490738,-0.06960000097751617,-0.0014300011098384855,2.0,6.0,04-03,-0.009136666802482473
01-20,0.0,-0.026500001549720764,0.009400000795722008,-0.005999999586492778,0.0,0.018700000829994682,-0.006799999624490738,-0.06960000097751617,-0.0014300011098384855,2.0,6.0,04-04,-0.009136666802482473
01-21,0.0,-0.026500001549720764,0.009400000795722008,-0.005999999586492778,0.0,0.018700000829994682,-0.014700001105666159,-0.06960000097751617,-0.0014300011098384855,2.0,6.0,04-05,-0.010014444744835295
01-22,0.0,-0.026500001549720764,0.009400000795722008,-0.005999999586492778,0.0,0.018700000829994682,-0.014700001105666159,-0.06960000097751617,-0.0014300011098384855,2.0,6.0,04-06,-0.010014444744835295
01-23,0.0,-0.06799999997019768,0.005100000649690628,-0.005999999586492778,0.0,0.018700000829994682,-0.014700001105666159,-0.06960000097751617,-0.0014300011098384855,2.0,6.0,04-07,-0.01510333347444733
01-24,0.0,-0.05950000137090682,0.005100000649690628,-0.005999999586492778,0.0,0.018700000829994682,-0.014700001105666159,-0.06960000097751617,-0.0014300011098384855,2.0,6.0,04-08,-0.014158889185637237
01-25,0.0,-0.05950000137090682,0.005100000649690628,-0.005999999586492778,0.0,0.018700000829994682,-0.014700001105666159,-0.06960000097751617,-0.01735999807715416,2.0,6.0,04-09,-0.015928888848672308
01-26,0.0,-0.05950000137090682,0.005100000649690628,-0.005999999586492778,0.0,0.018700000829994682,-0.014700001105666159,-0.06960000097751617,-0.01735999807715416,2.0,6.0,04-10,-0.015928888848672308
01-27,0.0,-0.07450000196695328,0.005100000649690628,-0.005999999586492778,0.0,0.018700000829994682,-0.014700001105666159,-0.06960000097751617,-0.01735999807715416,2.0,6.0,04-11,-0.01759555558156636
01-28,0.0,-0.07450000196695328,0.005100000649690628,-0.005999999586492778,0.0,0.018700000829994682,-0.014700001105666159,-0.06960000097751617,-0.01735999807715416,2.0,6.0,04-12,-0.01759555558156636
01-29,0.0,-0.07450000196695328,0.005100000649690628,-0.005999999586492778,0.0,0.018700000829994682,-0.014700001105666159,-0.06960000097751617,-0.024849999696016308,2.0,6.0,04-13,-0.018427777983662155
01-30,0.0,-0.06949999928474426,0.005100000649690628,-0.005999999586492778,0.0,0.018700000829994682,-0.014700001105666159,-0.0010000020265579224,-0.024849999696016308,2.0,6.0,04-14,-0.010250000024421349
01-31,0.0,-0.08249999955296516,0.005100000649690628,-0.005999999586492778,0.0,0.01970000006258488,-0.014700001105666159,-0.0010000020265579224,-0.024849999696016308,2.0,6.0,04-15,-0.01158333347282476
02-01,0.0,-0.08249999955296516,0.005100000649690628,-0.005999999586492778,0.0,0.01970000006258488,-0.014700001105666159,-0.0010000020265579224,-0.024849999696016308,2.0,6.0,04-16,-0.01158333347282476
02-02,0.0,-0.08249999955296516,0.005100000649690628,-0.005999999586492778,0.0,0.01970000006258488,-0.014700001105666159,-0.0010000020265579224,-0.024849999696016308,2.0,6.0,04-17,-0.01158333347282476
02-03,0.0,-0.08249999955296516,0.005100000649690628,-0.005999999586492778,0.0,0.01970000006258488,-0.014700001105666159,-0.0010000020265579224,-0.024849999696016308,2.0,6.0,04-18,-0.01158333347282476
02-04,0.0,-0.08249999955296516,0.006100000813603401,-0.005999999586492778,0.0,0.01970000006258488,-0.014700001105666159,-0.0010000020265579224,-0.024849999696016308,2.0,6.0,04-19,-0.011472222343501115
02-05,0.0,-0.08249999955296516,0.006100000813603401,-0.005999999586492778,0.0,0.01970000006258488,-0.014700001105666159,-0.0040000081062316895,-0.024849999696016308,2.0,6.0,04-20,-0.011805556352353759
02-06,0.0,-0.08249999955296516,0.006100000813603401,-0.005999999586492778,0.0,0.01970000006258488,-0.014700001105666159,-0.0040000081062316895,-0.024849999696016308,2.0,6.0,04-21,-0.011805556352353759
02-07,0.0,-0.08249999955296516,0.006100000813603401,-0.005999999586492778,0.0,0.01970000006258488,-0.014700001105666159,-0.0040000081062316895,-0.024849999696016308,2.0,6.0,04-22,-0.011805556352353759
02-08,0.0,-0.08249999955296516,0.006100000813603401,0.0012000007554888725,0.0,0.01970000006258488,-0.014700001105666159,-0.0040000081062316895,-0.024849999696016308,3.0,5.0,04-23,-0.011005556314355798
02-09,0.0,-0.08249999955296516,0.006100000813603401,0.0012000007554888725,0.0,0.01970000006258488,-0.014700001105666159,-0.0040000081062316895,-0.024849999696016308,3.0,5.0,04-24,-0.011005556314355798
02-10,0.0,-0.08249999955296516,0.006100000813603401,0.0012000007554888725,0.0,0.01970000006258488,-0.014700001105666159,-0.0040000081062316895,-0.024849999696016308,3.0,5.0,04-25,-0.011005556314355798
02-11,0.0,-0.08249999955296516,0.008100000210106373,0.0012000007554888725,0.0,0.01970000006258488,-0.014700001105666159,-0.0040000081062316895,-0.024849999696016308,3.0,5.0,04-26,-0.0107833341591888
02-12,0.0,-0.08249999955296516,0.005000000819563866,0.0012000007554888725,0.0,0.01970000006258488,-0.014700001105666159,-0.0040000081062316895,-0.007490001618862151,3.0,5.0,04-27,-0.009198889860676395
02-13,0.0,-0.07950000092387201,0.005000000819563866,0.0012000007554888725,0.0,0.01970000006258488,-0.014700001105666159,-0.0040000081062316895,-0.007490001618862151,3.0,5.0,04-28,-0.008865556679666042
02-14,0.0,-0.07950000092387201,0.005000000819563866,0.0012000007554888725,0.0,0.01970000006258488,-0.014700001105666159,-0.0040000081062316895,-0.007490001618862151,3.0,5.0,04-29,-0.008865556679666042
02-15,0.0,-0.07950000092387201,0.005000000819563866,0.0012000007554888725,0.0,0.01970000006258488,-0.014700001105666159,-0.10200000554323196,-0.007490001618862151,3.0,5.0,04-30,-0.019754445283777185
02-16,0.0,-0.07950000092387201,0.005000000819563866,0.0012000007554888725,0.0,0.012700000777840614,-0.014700001105666159,-0.10299999266862868,-0.007490001618862151,3.0,5.0,05-01,-0.02064333266268174
02-17,0.0,-0.07950000092387201,0.005000000819563866,0.0012000007554888725,0.0,0.00559999980032444,-0.014700001105666159,-0.10299999266862868,-0.007490001618862151,3.0,5.0,05-02,-0.02143222166018353
02-18,0.0,-0.07950000092387201,0.005000000819563866,0.0012000007554888725,0.0,0.00559999980032444,-0.014700001105666159,-0.10299999266862868,-0.007490001618862151,3.0,5.0,05-03,-0.02143222166018353
02-19,0.0,-0.07950000092387201,0.005000000819563866,0.0012000007554888725,0.0,0.00559999980032444,-0.014700001105666159,-0.10299999266862868,-0.007490001618862151,3.0,5.0,05-04,-0.02143222166018353
02-20,0.0,-0.07950000092387201,0.009100000374019146,0.0012000007554888725,0.0,0.00559999980032444,-0.014700001105666159,-0.10299999266862868,-0.007490001618862151,3.0,5.0,05-05,-0.020976666154132947
02-21,0.0,-0.07950000092387201,0.009100000374019146,0.0012000007554888725,0.0,0.00559999980032444,-0.014700001105666159,-0.14099999517202375,0.010340001434087752,4.0,4.0,05-06,-0.023217777204182413
02-22,0.0,-0.07950000092387201,0.009100000374019146,0.0012000007554888725,0.0,0.00559999980032444,-0.014700001105666159,-0.04100000113248825,0.010340001434087752,4.0,4.0,05-07,-0.01210666675534513
02-23,0.0,-0.07950000092387201,0.009100000374019146,0.0012000007554888725,0.0,0.00559999980032444,-0.014700001105666159,-0.04100000113248825,0.010340001434087752,4.0,4.0,05-08,-0.01210666675534513
02-24,0.0,-0.07950000092387201,0.009100000374019146,0.0012000007554888725,0.0,0.00559999980032444,-0.014700001105666159,-0.04100000113248825,0.010340001434087752,4.0,4.0,05-09,-0.01210666675534513
02-25,0.0,-0.07950000092387201,0.009100000374019146,0.0012000007554888725,0.0,0.00559999980032444,-0.014700001105666159,-0.04100000113248825,0.010340001434087752,4.0,4.0,05-10,-0.01210666675534513
