,2010,2012,2013,2014,2015,2016,2017,2018,2019,2020,ups,downs,end_day_sum,avg
01-02,0.0,0.0,21.293460845947266,10.47589874267578,-0.1352996826171875,6.986564636230469,6.362152099609375,-10.992225646972656,9.379135131835938,-8.738136291503906,5.0,3.0,03-17,3.4631549835205084
01-03,0.0,0.0,21.293460845947266,10.47589874267578,-0.1352996826171875,6.986564636230469,6.362152099609375,-13.273544311523438,9.379135131835938,-12.16387176513672,5.0,3.0,03-18,2.8924495697021486
01-04,0.0,0.0,21.293460845947266,10.47589874267578,-0.1352996826171875,6.986564636230469,6.362152099609375,-13.273544311523438,8.544425964355469,-19.015365600585934,5.0,3.0,03-19,2.12382926940918
01-05,0.0,0.0,21.293460845947266,10.47589874267578,-0.1352996826171875,8.707901000976562,10.522003173828123,-13.818878173828125,8.139907836914062,-19.38872528076172,5.0,3.0,03-20,2.5796268463134764
01-06,0.0,0.0,21.293460845947266,10.47589874267578,-0.1352996826171875,8.659255981445312,11.598670959472654,-14.71990966796875,9.167015075683594,-19.38872528076172,5.0,3.0,03-21,2.6950366973876947
01-07,0.0,0.0,21.293460845947266,10.47589874267578,-0.1352996826171875,7.589019775390625,10.668815612792967,-14.621559143066404,9.167015075683594,-18.097862243652344,5.0,3.0,03-22,2.6339488983154298
01-08,0.0,0.0,21.293460845947266,10.47589874267578,-0.1352996826171875,7.3944244384765625,10.668815612792967,-14.621559143066404,9.167015075683594,-16.8070068359375,5.0,3.0,03-23,2.7435749053955085
01-09,0.0,0.0,21.293460845947266,10.47589874267578,-0.1352996826171875,7.3944244384765625,10.668815612792967,-11.890411376953125,1.51055908203125,-17.104888916015625,5.0,3.0,03-24,2.221255874633789
01-10,0.0,0.0,21.293460845947266,10.47589874267578,-1.4402313232421875,7.3944244384765625,10.668815612792967,-8.853691101074219,3.6812057495117188,-16.815940856933597,5.0,3.0,03-25,2.6403942108154297
01-11,0.0,0.0,21.293460845947266,10.47589874267578,-1.4402313232421875,7.3944244384765625,10.668815612792967,-5.785888671875,6.046226501464844,-17.76323699951172,5.0,3.0,03-26,3.088946914672852
01-12,0.0,0.0,21.293460845947266,6.631523132324219,-1.4402313232421875,7.3944244384765625,10.668815612792967,-8.0904541015625,4.345230102539063,-24.56507873535156,5.0,3.0,03-27,1.6237689971923828
01-13,0.0,0.0,21.293460845947266,6.631523132324219,-1.4402313232421875,7.3944244384765625,10.668815612792967,-4.967056274414063,2.6629714965820312,-24.56507873535156,5.0,3.0,03-28,1.7678829193115235
01-14,0.0,0.0,21.293460845947266,5.382125854492188,0.7249526977539062,7.3944244384765625,10.668815612792967,-4.967056274414063,2.6629714965820312,-25.64045715332031,6.0,2.0,03-29,1.7519237518310546
01-15,0.0,0.0,21.293460845947266,5.382125854492188,0.7249526977539062,7.3944244384765625,6.264244079589844,-4.967056274414063,2.6629714965820312,-24.429039001464844,6.0,2.0,03-30,1.432608413696289
01-16,0.0,0.0,21.293460845947266,5.382125854492188,-0.32866668701171875,7.3944244384765625,6.264244079589844,-4.967056274414063,7.384132385253906,-16.034469604492188,5.0,3.0,03-31,2.6388195037841795
01-17,0.0,0.0,21.293460845947266,5.9107208251953125,-0.32866668701171875,7.3944244384765625,6.264244079589844,-6.7665557861328125,4.717185974121094,-17.133689880371097,5.0,3.0,04-01,2.1351123809814454
01-18,0.0,0.0,21.293460845947266,5.9107208251953125,-0.32866668701171875,7.3944244384765625,6.215309143066406,-8.273849487304688,6.5918426513671875,-18.91606903076172,5.0,3.0,04-02,1.988717269897461
01-19,0.0,0.0,21.293460845947266,5.9107208251953125,-0.32866668701171875,7.3944244384765625,6.117439270019531,-6.772453308105469,4.335372924804688,-14.981925964355467,5.0,3.0,04-03,2.2968372344970702
01-20,0.0,0.0,21.293460845947266,5.9107208251953125,-0.32866668701171875,7.3944244384765625,5.9706268310546875,-7.340248107910156,4.335372924804688,-14.981925964355467,5.0,3.0,04-04,2.2253765106201167
01-21,0.0,0.0,21.293460845947266,5.9107208251953125,-0.32866668701171875,7.3944244384765625,5.9706268310546875,-8.983833312988281,4.335372924804688,-14.981925964355467,5.0,3.0,04-05,2.0610179901123047
01-22,0.0,0.0,21.293460845947266,5.9107208251953125,-0.32866668701171875,7.3944244384765625,5.9706268310546875,-8.983833312988281,4.335372924804688,-21.05095672607422,5.0,3.0,04-06,1.4541149139404297
01-23,0.0,0.0,21.293460845947266,4.267234802246094,-0.32866668701171875,7.3944244384765625,5.9706268310546875,-9.785026550292967,1.31817626953125,-34.10851287841797,5.0,3.0,04-07,-0.3978282928466797
01-24,0.0,0.0,21.293460845947266,4.267234802246094,0.7732696533203125,7.3944244384765625,5.9706268310546875,-9.785026550292967,9.686981201171877,-31.918006896972656,6.0,2.0,04-08,0.7682964324951171
01-25,0.0,0.0,21.293460845947266,6.48736572265625,0.7732696533203125,7.3944244384765625,8.17291259765625,-9.756576538085938,9.867530822753906,-21.89795684814453,6.0,2.0,04-09,2.2334430694580085
01-26,0.0,0.0,21.293460845947266,6.757469177246094,0.7732696533203125,7.3944244384765625,8.17291259765625,-3.8902740478515625,7.5528411865234375,-21.89795684814453,6.0,2.0,04-10,2.6156147003173817
01-27,0.0,0.0,21.533245086669922,6.757469177246094,0.7732696533203125,7.3944244384765625,8.17291259765625,-3.7745590209960938,8.662826538085938,-21.89795684814453,6.0,2.0,04-11,2.7621631622314453
