,2009,2012,2013,2014,2015,2016,2017,2018,2019,2020,ups,downs,avg
01-02,0.0,0.0,0.0,0.0,0.0,-13.750000232830631,0.0,-250.000009313226,0.0,0.0,0.0,8.0,-26.37500095460566
01-03,0.0,0.0,0.0,0.0,0.0,-13.750000232830631,0.0,-250.000009313226,0.0,0.0,0.0,8.0,-26.37500095460566
01-04,0.0,0.0,0.0,0.0,0.0,-13.750000232830631,0.0,-250.000009313226,0.0,0.0,0.0,8.0,-26.37500095460566
01-05,0.0,0.0,0.0,0.0,0.0,-13.750000232830631,0.0,-250.000009313226,0.0,0.0,0.0,8.0,-26.37500095460566
01-06,0.0,0.0,0.0,0.0,0.0,-13.750000232830631,0.0,-250.000009313226,0.0,0.0,0.0,8.0,-26.37500095460566
01-07,0.0,0.0,0.0,0.0,0.0,-13.750000232830631,0.0,-250.000009313226,0.0,0.0,0.0,8.0,-26.37500095460566
01-08,0.0,0.0,0.0,0.0,0.0,-13.750000232830631,0.0,-250.000009313226,0.0,0.0,0.0,8.0,-26.37500095460566
01-09,0.0,0.0,0.0,0.0,0.0,-13.750000232830631,0.0,-250.000009313226,0.0,0.0,0.0,8.0,-26.37500095460566
01-10,0.0,0.0,0.0,0.0,0.0,-13.750000232830631,0.0,-250.000009313226,0.0,0.0,0.0,8.0,-26.37500095460566
01-11,0.0,0.0,0.0,0.0,0.0,-13.750000232830631,0.0,-250.000009313226,0.0,0.0,0.0,8.0,-26.37500095460566
01-12,0.0,0.0,0.0,0.0,0.0,-13.750000232830631,0.0,-250.000009313226,0.0,0.0,0.0,8.0,-26.37500095460566
01-13,0.0,0.0,0.0,0.0,0.0,-13.750000232830631,0.0,-250.000009313226,0.0,0.0,0.0,8.0,-26.37500095460566
01-14,0.0,0.0,0.0,0.0,0.0,-13.750000232830631,0.0,-250.000009313226,0.0,0.0,0.0,8.0,-26.37500095460566
01-15,0.0,0.0,0.0,0.0,0.0,-13.750000232830631,0.0,-250.000009313226,0.0,0.0,0.0,8.0,-26.37500095460566
01-16,0.0,0.0,0.0,0.0,0.0,-13.750000232830631,0.0,-250.000009313226,0.0,0.0,0.0,8.0,-26.37500095460566
01-17,0.0,0.0,0.0,0.0,0.0,-13.750000232830631,0.0,-250.000009313226,0.0,-24.99999611948929,0.0,8.0,-28.875000566554593
01-18,0.0,0.0,0.0,0.0,0.0,-13.750000232830631,0.0,-250.000009313226,0.0,-24.99999611948929,0.0,8.0,-28.875000566554593
01-19,0.0,0.0,0.0,0.0,0.0,-13.750000232830631,0.0,-250.000009313226,0.0,-24.99999611948929,0.0,8.0,-28.875000566554593
01-20,0.0,0.0,0.0,0.0,0.0,-13.750000232830631,0.0,-250.000009313226,0.0,-24.99999611948929,0.0,8.0,-28.875000566554593
01-21,0.0,0.0,0.0,0.0,0.0,-13.750000232830631,0.0,-250.000009313226,0.0,-24.99999611948929,0.0,8.0,-28.875000566554593
01-22,0.0,0.0,0.0,0.0,0.0,-13.750000232830631,0.0,-250.000009313226,0.0,-24.99999611948929,0.0,8.0,-28.875000566554593
01-23,0.0,0.0,0.0,0.0,0.0,-13.750000232830631,0.0,-250.000009313226,0.0,-24.99999611948929,0.0,8.0,-28.875000566554593
01-24,0.0,0.0,0.0,0.0,0.0,-13.750000232830631,0.0,-250.000009313226,0.0,-24.99999611948929,0.0,8.0,-28.875000566554593
01-25,0.0,0.0,0.0,0.0,0.0,-13.750000232830631,0.0,-250.000009313226,0.0,0.0,0.0,8.0,-26.37500095460566
01-26,0.0,0.0,0.0,0.0,0.0,-13.750000232830631,0.0,-250.000009313226,0.0,0.0,0.0,8.0,-26.37500095460566
01-27,0.0,0.0,0.0,0.0,0.0,-13.750000232830631,0.0,-250.000009313226,0.0,0.0,0.0,8.0,-26.37500095460566
01-28,0.0,0.0,0.0,0.0,0.0,-13.750000232830631,0.0,-250.000009313226,0.0,0.0,0.0,8.0,-26.37500095460566
01-29,0.0,0.0,0.0,0.0,0.0,-13.750000232830631,0.0,-250.000009313226,0.0,0.0,0.0,8.0,-26.37500095460566
01-30,0.0,0.0,0.0,0.0,0.0,-13.750000232830631,0.0,-250.000009313226,0.0,0.0,0.0,8.0,-26.37500095460566
01-31,0.0,0.0,0.0,0.0,0.0,-13.750000232830631,0.0,-250.000009313226,0.0,0.0,0.0,8.0,-26.37500095460566
02-01,0.0,0.0,0.0,0.0,0.0,-13.750000232830631,0.0,-250.000009313226,0.0,0.0,0.0,8.0,-26.37500095460566
02-02,0.0,0.0,0.0,0.0,0.0,-13.750000232830631,0.0,-250.000009313226,0.0,0.0,0.0,8.0,-26.37500095460566
02-03,0.0,0.0,0.0,0.0,0.0,-13.750000232830631,0.0,0.0,0.0,0.0,0.0,8.0,-1.3750000232830628
02-04,0.0,0.0,0.0,0.0,-31.86813159821593,-13.750000232830631,0.0,0.0,0.0,0.0,0.0,8.0,-4.561813183104657
02-05,0.0,0.0,0.0,0.0,-31.86813159821593,-13.750000232830631,0.0,0.0,0.0,0.0,0.0,8.0,-4.561813183104657
02-06,0.0,0.0,0.0,0.0,-31.86813159821593,-13.750000232830631,0.0,0.0,0.0,0.0,0.0,8.0,-4.561813183104657
02-07,0.0,0.0,0.0,0.0,-31.86813159821593,-13.750000232830631,0.0,0.0,0.0,0.0,0.0,8.0,-4.561813183104657
02-08,0.0,0.0,0.0,0.0,-31.86813159821593,-13.750000232830631,0.0,0.0,0.0,0.0,0.0,8.0,-4.561813183104657
02-09,0.0,0.0,0.0,0.0,-31.86813159821593,-13.750000232830631,0.0,0.0,0.0,0.0,0.0,8.0,-4.561813183104657
02-10,0.0,0.0,0.0,0.0,-31.86813159821593,-13.750000232830631,0.0,0.0,0.0,0.0,0.0,8.0,-4.561813183104657
02-11,0.0,0.0,0.0,0.0,-31.86813159821593,-13.750000232830631,0.0,0.0,0.0,0.0,0.0,8.0,-4.561813183104657
02-12,0.0,0.0,0.0,0.0,-31.86813159821593,-13.750000232830631,0.0,0.0,0.0,0.0,0.0,8.0,-4.561813183104657
02-13,0.0,0.0,0.0,0.0,-31.86813159821593,-13.750000232830631,0.0,0.0,0.0,0.0,0.0,8.0,-4.561813183104657
02-14,0.0,0.0,0.0,0.0,-31.86813159821593,-13.750000232830631,0.0,0.0,0.0,0.0,0.0,8.0,-4.561813183104657
02-15,0.0,0.0,0.0,0.0,-31.86813159821593,-13.750000232830631,0.0,0.0,0.0,0.0,0.0,8.0,-4.561813183104657
