,2010,2012,2013,2014,2015,2016,2017,2018,2019,2020,ups,downs,avg
01-02,0.0,0.0,0.0,-8.978326939335833,-14.19355066956399,-12.252962303760539,10.763894752771533,0.0,0.0,-22.704002996564697,1.0,7.0,-4.7364948156453535
01-03,0.0,0.0,0.0,-9.597521391608641,-14.19355066956399,-12.252962303760539,10.763894752771533,0.0,0.0,-22.704002996564697,1.0,7.0,-4.798414260872635
01-04,0.0,0.0,0.0,-14.563108743797162,-14.19355066956399,-12.252962303760539,10.763894752771533,0.0,0.0,-22.704002996564697,1.0,7.0,-5.294972996091486
01-05,0.0,0.0,0.0,-14.563108743797162,-14.19355066956399,-12.252962303760539,10.763894752771533,0.0,0.0,-22.704002996564697,1.0,7.0,-5.294972996091486
01-06,0.0,0.0,0.0,-14.563108743797162,-14.19355066956399,-12.252962303760539,10.763894752771533,0.0,0.0,-22.704002996564697,1.0,7.0,-5.294972996091486
01-07,0.0,0.0,0.0,-14.563108743797162,-14.19355066956399,-12.252962303760539,10.763894752771533,0.0,0.0,-22.704002996564697,1.0,7.0,-5.294972996091486
01-08,0.0,0.0,0.0,-14.563108743797162,-14.19355066956399,-12.252962303760539,10.763894752771533,0.0,0.0,-22.704002996564697,1.0,7.0,-5.294972996091486
01-09,0.0,0.0,0.0,-14.563108743797162,-14.19355066956399,-12.252962303760539,10.763894752771533,0.0,0.0,-22.704002996564697,1.0,7.0,-5.294972996091486
01-10,0.0,0.0,0.0,-14.563108743797162,-14.19355066956399,-12.252962303760539,10.763894752771533,0.0,0.0,-22.704002996564697,1.0,7.0,-5.294972996091486
01-11,0.0,0.0,0.0,-14.563108743797162,-14.19355066956399,-12.252962303760539,10.763894752771533,0.0,17.36127348570698,-22.704002996564697,2.0,6.0,-3.5588456475207884
01-12,0.0,0.0,0.0,-14.563108743797162,-14.19355066956399,-12.252962303760539,10.763894752771533,0.0,17.36127348570698,-23.95436686725253,2.0,6.0,-3.6838820345895713
01-13,0.0,0.0,0.0,-14.563108743797162,-14.19355066956399,-12.252962303760539,10.763894752771533,0.0,17.36127348570698,-23.95436686725253,2.0,6.0,-3.6838820345895713
01-14,0.0,0.0,0.0,-14.563108743797162,-14.19355066956399,-12.252962303760539,10.763894752771533,0.0,17.36127348570698,-23.95436686725253,2.0,6.0,-3.6838820345895713
01-15,0.0,0.0,0.0,-14.563108743797162,-14.19355066956399,-12.252962303760539,10.763894752771533,0.0,17.36127348570698,-23.95436686725253,2.0,6.0,-3.6838820345895713
01-16,0.0,0.0,0.0,-14.563108743797162,-14.19355066956399,-12.252962303760539,10.763894752771533,0.0,20.77625712452395,-26.60193903280575,2.0,6.0,-3.607140887263197
01-17,0.0,0.0,0.0,-11.003241489710307,-14.19355066956399,-12.252962303760539,10.763894752771533,0.0,20.77625712452395,-26.60193903280575,2.0,6.0,-3.2511541618545117
01-18,0.0,0.0,0.0,-11.003241489710307,-14.19355066956399,-12.252962303760539,10.763894752771533,0.0,20.77625712452395,-26.60193903280575,2.0,6.0,-3.2511541618545117
01-19,0.0,0.0,0.0,-11.003241489710307,-14.19355066956399,-12.252962303760539,10.763894752771533,0.0,20.77625712452395,-30.923693894674717,2.0,6.0,-3.683329648041407
01-20,0.0,0.0,0.0,-11.003241489710307,-14.19355066956399,-12.252962303760539,10.763894752771533,0.0,20.77625712452395,-30.923693894674717,2.0,6.0,-3.683329648041407
01-21,0.0,0.0,0.0,-11.003241489710307,-14.19355066956399,-12.252962303760539,10.763894752771533,0.0,20.77625712452395,-30.923693894674717,2.0,6.0,-3.683329648041407
01-22,0.0,0.0,0.0,-11.003241489710307,-14.19355066956399,-12.252962303760539,10.763894752771533,0.0,20.77625712452395,-30.923693894674717,2.0,6.0,-3.683329648041407
01-23,0.0,0.0,0.0,-11.003241489710307,-14.19355066956399,-12.252962303760539,10.763894752771533,0.0,20.77625712452395,-30.923693894674717,2.0,6.0,-3.683329648041407
01-24,0.0,0.0,0.0,-11.003241489710307,-14.19355066956399,-12.252962303760539,10.763894752771533,0.0,20.77625712452395,-30.923693894674717,2.0,6.0,-3.683329648041407
01-25,0.0,0.0,-23.318384595465684,-11.003241489710307,-14.19355066956399,-12.252962303760539,10.763894752771533,0.0,20.77625712452395,-30.923693894674717,2.0,6.0,-6.015168107587974
01-26,0.0,0.0,-23.318384595465684,-11.003241489710307,-14.19355066956399,-12.252962303760539,10.763894752771533,0.0,20.77625712452395,-30.923693894674717,2.0,6.0,-6.015168107587974
01-27,0.0,0.0,-23.318384595465684,-11.003241489710307,-14.19355066956399,-12.252962303760539,10.763894752771533,0.0,20.77625712452395,-30.923693894674717,2.0,6.0,-6.015168107587974
01-28,0.0,0.0,-23.318384595465684,-11.003241489710307,-14.19355066956399,-12.252962303760539,10.763894752771533,0.0,20.77625712452395,-30.923693894674717,2.0,6.0,-6.015168107587974
01-29,0.0,0.0,-23.318384595465684,-11.003241489710307,-14.19355066956399,-12.252962303760539,10.763894752771533,0.0,20.77625712452395,-23.484843216761398,2.0,6.0,-5.271283039796645
01-30,0.0,0.0,-23.318384595465684,-11.003241489710307,-14.19355066956399,-12.252962303760539,10.763894752771533,0.0,20.77625712452395,-23.484843216761398,2.0,6.0,-5.271283039796645
01-31,0.0,0.0,-23.318384595465684,-11.003241489710307,-14.19355066956399,-12.252962303760539,10.763894752771533,0.0,20.77625712452395,-23.484843216761398,2.0,6.0,-5.271283039796645
02-01,0.0,0.0,-23.318384595465684,-11.003241489710307,-14.19355066956399,-12.252962303760539,10.763894752771533,0.0,20.77625712452395,-23.484843216761398,2.0,6.0,-5.271283039796645
02-02,0.0,0.0,-23.318384595465684,-11.003241489710307,-14.19355066956399,-12.252962303760539,10.763894752771533,0.0,20.77625712452395,-23.484843216761398,2.0,6.0,-5.271283039796645
02-03,0.0,0.0,-23.318384595465684,-11.003241489710307,-14.19355066956399,-12.252962303760539,10.763894752771533,0.0,20.77625712452395,-23.484843216761398,2.0,6.0,-5.271283039796645
02-04,0.0,0.0,-23.318384595465684,-4.530747857376922,-14.19355066956399,-12.252962303760539,10.763894752771533,0.0,20.77625712452395,-23.484843216761398,2.0,6.0,-4.6240336765633065
02-05,0.0,0.0,-23.318384595465684,-4.530747857376922,-14.19355066956399,-12.252962303760539,10.763894752771533,0.0,20.77625712452395,-23.484843216761398,2.0,6.0,-4.6240336765633065
02-06,0.0,0.0,-23.318384595465684,-4.530747857376922,-14.19355066956399,-12.252962303760539,10.763894752771533,0.0,20.77625712452395,-6.060600039935111,2.0,6.0,-2.8816093588806764
02-07,0.0,0.0,-23.318384595465684,-4.530747857376922,-14.19355066956399,0.3508768701010209,10.763894752771533,0.0,19.861429797895926,-6.060600039935111,3.0,5.0,-1.7127081741573233
02-08,0.0,0.0,-23.318384595465684,-4.530747857376922,-14.19355066956399,0.3508768701010209,10.763894752771533,0.0,19.861429797895926,-6.060600039935111,3.0,5.0,-1.7127081741573233
02-09,0.0,0.0,-23.318384595465684,-4.530747857376922,-14.19355066956399,0.3508768701010209,1.7361176648623016,0.0,19.861429797895926,-6.060600039935111,3.0,5.0,-2.615485882948246
02-10,0.0,0.0,-23.318384595465684,-4.530747857376922,-14.19355066956399,0.3508768701010209,1.7361176648623016,0.0,19.861429797895926,-6.060600039935111,3.0,5.0,-2.615485882948246
02-11,0.0,0.0,-23.318384595465684,-4.530747857376922,-14.19355066956399,0.3508768701010209,1.7361176648623016,0.0,19.861429797895926,-6.060600039935111,3.0,5.0,-2.615485882948246
02-12,0.0,0.0,-23.318384595465684,-4.530747857376922,-14.19355066956399,0.3508768701010209,1.7361176648623016,0.0,19.861429797895926,-6.060600039935111,3.0,5.0,-2.615485882948246
02-13,0.0,0.0,-23.318384595465684,-4.530747857376922,-14.19355066956399,0.3508768701010209,1.7361176648623016,0.0,19.861429797895926,-6.060600039935111,3.0,5.0,-2.615485882948246
02-14,0.0,0.0,-23.318384595465684,-4.530747857376922,-14.19355066956399,0.3508768701010209,1.7361176648623016,4.989154282261316,19.861429797895926,-6.060600039935111,4.0,4.0,-2.1165704547221145
02-15,0.0,0.0,-23.318384595465684,-4.530747857376922,-14.19355066956399,0.3508768701010209,1.7361176648623016,4.989154282261316,19.861429797895926,-6.060600039935111,4.0,4.0,-2.1165704547221145
02-16,0.0,0.0,-23.318384595465684,-4.530747857376922,-14.19355066956399,0.3508768701010209,1.7361176648623016,4.989154282261316,19.861429797895926,-6.060600039935111,4.0,4.0,-2.1165704547221145
02-17,0.0,0.0,-23.318384595465684,-4.530747857376922,-14.19355066956399,0.3508768701010209,1.7361176648623016,4.989154282261316,19.861429797895926,-6.060600039935111,4.0,4.0,-2.1165704547221145
02-18,0.0,0.0,-23.318384595465684,-4.530747857376922,-14.19355066956399,-7.984782912187631,0.0,4.989154282261316,19.861429797895926,-6.060600039935111,2.0,6.0,-3.12374819943721
02-19,0.0,0.0,-23.318384595465684,0.3086416800562491,-14.19355066956399,-7.984782912187631,0.0,4.989154282261316,19.861429797895926,-6.060600039935111,3.0,5.0,-2.6398092456938924
02-20,0.0,0.0,-23.318384595465684,0.3086416800562491,-14.19355066956399,-7.984782912187631,0.0,4.989154282261316,19.861429797895926,-6.060600039935111,3.0,5.0,-2.6398092456938924
02-21,0.0,0.0,-23.318384595465684,0.3086416800562491,-14.19355066956399,-7.984782912187631,0.0,6.8085044214980925,19.861429797895926,-6.060600039935111,3.0,5.0,-2.457874231770215
02-22,0.0,0.0,-23.318384595465684,0.3086416800562491,-14.19355066956399,-7.984782912187631,0.0,6.8085044214980925,19.861429797895926,-6.060600039935111,3.0,5.0,-2.457874231770215
02-23,0.0,0.0,-23.318384595465684,0.3086416800562491,-14.19355066956399,-7.984782912187631,0.0,6.8085044214980925,19.861429797895926,-6.060600039935111,3.0,5.0,-2.457874231770215
02-24,0.0,0.0,-23.318384595465684,0.3086416800562491,-14.19355066956399,-7.984782912187631,0.0,6.8085044214980925,19.861429797895926,-6.060600039935111,3.0,5.0,-2.457874231770215
