,2015,2016,2017,2018,2019,2020,ups,downs,avg
02-12,-22.920005798339844,1.920000076293945,-0.5499997138977051,0.10000014305114746,6.8800010681152335,-19.5,3.0,3.0,-5.678334037462872
02-13,-19.5,2.729999542236328,-0.5499997138977051,0.0,7.569998741149902,-12.269996643066404,2.0,4.0,-3.669999678929648
02-14,-12.269996643066404,4.189999580383302,-0.6999998092651367,0.4000000953674317,8.479999542236326,4.529998779296875,4.0,2.0,0.7716669241587321
02-15,4.529998779296875,4.189999580383302,-0.5999999046325684,0.5,8.629999160766603,4.269996643066406,5.0,1.0,3.5866657098134365
02-16,4.269996643066406,4.189999580383302,-0.20000028610229487,0.7000000476837158,9.139999389648438,6.6100006103515625,5.0,1.0,4.118332664171855
02-17,6.6100006103515625,4.199999809265137,-0.27500009536743164,0.7249999046325684,9.09000015258789,6.6100006103515625,5.0,1.0,4.493333498636882
02-18,6.6100006103515625,3.0599994659423837,-0.3999998569488525,0.5999999046325684,9.09000015258789,6.6100006103515625,5.0,1.0,4.261666814486186
02-19,6.6100006103515625,2.5,-0.5499999523162842,0.5999999046325684,9.09000015258789,2.8799972534179688,5.0,1.0,3.521666328112284
02-20,2.8799972534179688,1.920000076293945,-0.5499999523162842,0.5999999046325684,8.720000267028809,-2.459999084472656,4.0,2.0,1.8516664107640584
02-21,-2.459999084472656,2.5,-0.5499999523162842,0.6000001430511475,9.470001220703123,0.5900039672851562,4.0,2.0,1.6916677157084148
02-22,0.5900039672851562,2.5,-0.4500002861022949,0.7000000476837158,10.139999389648438,1.8199996948242188,5.0,1.0,2.550000468889872
02-23,1.8199996948242188,2.5,-0.15000009536743164,0.75,10.310001373291016,1.8499984741210933,5.0,1.0,2.8466665744781494
02-24,1.8499984741210933,2.8199996948242188,-0.10000038146972656,0.5999999046325684,10.40999984741211,1.8499984741210933,5.0,1.0,2.904999335606893
02-25,1.8499984741210933,3.4800000190734863,-0.35000038146972656,0.7000000476837158,10.40999984741211,5.599998474121094,5.0,1.0,3.6149994134902967
02-26,5.599998474121094,2.680000305175781,-0.4000000953674317,0.7000000476837158,10.459999084472656,8.0,5.0,1.0,4.506666302680968
02-27,8.0,3.320000171661377,-0.4000000953674317,0.75,11.219999313354492,6.30999755859375,5.0,1.0,4.866666158040363
02-28,6.30999755859375,3.410000324249268,-0.4000000953674317,0.8250000476837158,13.089999198913574,11.25,5.0,1.0,5.747499505678812
02-29,0.0,3.410000324249268,0.0,0.0,0.0,0.7099990844726562,2.0,0.0,0.6866665681203207
03-01,0.7099990844726562,3.0,-0.5999999046325684,0.9000000953674316,13.730000019073485,-4.310005187988281,4.0,2.0,2.238332351048788
03-02,-4.310005187988281,2.950000762939453,-0.8499999046325684,0.7999999523162842,13.639999389648438,-4.310005187988281,3.0,3.0,1.319998304049174
03-03,-4.310005187988281,2.34999942779541,-0.8500003814697266,0.8499999046325684,14.899999618530273,-0.9900054931640624,3.0,3.0,1.9916646480560305
03-04,-0.9900054931640624,3.070000171661377,-0.8000001907348633,0.7999999523162842,14.899999618530273,-6.6699981689453125,3.0,3.0,1.7183326482772827
03-05,-6.6699981689453125,3.2200002670288086,-1.1500000953674316,0.7999999523162842,14.539999961853027,-1.470001220703125,3.0,3.0,1.5450001160303752
03-06,-1.470001220703125,2.689999580383301,-1.1500000953674316,0.8250000476837158,14.539999961853027,1.5800018310546875,4.0,2.0,2.8358333508173623
03-07,1.5800018310546875,2.689999580383301,-0.6999998092651367,0.7000000476837158,14.039999961853027,7.07000732421875,5.0,1.0,4.230001489321391
03-08,7.07000732421875,2.9599995613098145,-0.8999998569488525,0.7000000476837158,13.070000648498535,8.830001831054688,5.0,1.0,5.288334925969441
03-09,8.830001831054688,3.000000476837158,-0.9000000953674316,0.5499999523162842,13.770000457763672,8.830001831054688,5.0,1.0,5.6800007422765075
03-10,8.830001831054688,3.330000400543213,-0.7999997138977051,0.5,15.260000228881836,7.409996032714844,5.0,1.0,5.75499979654948
03-11,7.409996032714844,3.160000324249268,-1.0500001907348633,0.5,15.260000228881836,11.269996643066404,5.0,1.0,6.091665506362915
03-12,11.269996643066404,0.3000001907348633,-1.1500000953674316,0.5,14.93000030517578,18.18000030517578,5.0,1.0,7.338332891464232
03-13,18.18000030517578,-0.6599998474121094,-1.1500000953674316,0.4499998092651367,14.670000076293945,19.65999984741211,4.0,2.0,8.525000015894571
03-14,19.65999984741211,-0.6599998474121094,-0.9500002861022948,0.5499999523162842,12.859999656677244,33.72999954223633,4.0,2.0,10.864999810854592
03-15,33.72999954223633,-1.2100000381469729,-0.8499999046325684,0.5999999046325684,13.829999923706055,35.5099983215332,4.0,2.0,13.601666291554773
03-16,35.5099983215332,-1.760000228881836,-0.9500000476837158,0.6499998569488525,13.730000495910645,35.5099983215332,4.0,2.0,13.781666119893394
03-17,35.5099983215332,-0.19999980926513672,-0.6000001430511475,0.6999998092651367,13.4399995803833,33.30999755859375,4.0,2.0,13.693332552909851
03-18,33.30999755859375,-0.5199995040893555,-0.3499999046325684,0.6499998569488525,13.4399995803833,35.31999588012695,4.0,2.0,13.641665577888489
03-19,35.31999588012695,-0.8499999046325684,-0.5500001907348633,0.6499998569488525,11.960000038146973,30.51000213623047,4.0,2.0,12.839999636014305
03-20,30.51000213623047,-0.9199995994567872,-0.5500001907348633,0.7000000476837158,12.40999984741211,22.589996337890625,4.0,2.0,10.789999763170876
03-21,22.589996337890625,-0.9199995994567872,0.25,0.6499998569488525,9.719999313354492,11.890003204345705,5.0,1.0,7.363333185513812
03-22,11.890003204345705,-1.0799994468688965,0.5000002384185791,0.7999999523162842,10.149999618530273,10.34000015258789,5.0,1.0,5.433333953221638
03-23,10.34000015258789,-1.5600004196166992,0.3999998569488525,0.7750000953674316,6.8799991607666025,10.34000015258789,5.0,1.0,4.529166499773663
03-24,10.34000015258789,-0.8400001525878906,0.2999999523162842,1.0499999523162842,4.799999237060547,7.510002136230469,5.0,1.0,3.860000212987264
03-25,7.510002136230469,-0.2499995231628418,0.3000001907348633,1.0499999523162842,4.799999237060547,11.980003356933596,5.0,1.0,4.231667558352154
03-26,11.980003356933596,-0.06999969482421875,0.3000001907348633,1.0499999523162842,6.799999237060548,13.839996337890625,5.0,1.0,5.649999896685282
03-27,13.839996337890625,0.13000011444091794,0.3000001907348633,1.0749998092651367,6.970000267028809,17.28000259399414,6.0,0.0,6.59916655222575
03-28,17.28000259399414,0.13000011444091794,0.0,1.1500000953674316,7.850000381469727,23.23999786376953,5.0,1.0,8.275000174840294
03-29,23.23999786376953,0.4299998283386231,-0.19999980926513672,1.0,7.220001220703125,20.849998474121094,5.0,1.0,8.75666626294454
03-30,20.849998474121094,-0.5100002288818359,-0.14999961853027344,1.0999999046325684,7.3400001525878915,20.849998474121094,4.0,2.0,8.246666193008423
03-31,20.849998474121094,-0.4000005722045897,0.15000009536743164,1.2999999523162842,8.610000610351562,19.599998474121094,5.0,1.0,8.351666172345482
04-01,19.599998474121094,-1.9600000381469729,0.35000014305114746,1.1500000953674316,8.610000610351562,16.669998168945312,5.0,1.0,7.403332908948263
04-02,16.669998168945312,-2.9499998092651367,0.35000014305114746,1.1500000953674316,8.460000991821289,16.609996795654293,5.0,1.0,6.714999397595722
04-03,16.609996795654293,-2.6399998664855957,0.35000014305114746,1.25,9.380001068115234,19.810001373291016,5.0,1.0,7.459999918937683
04-04,19.810001373291016,-2.6399998664855957,0.4000000953674317,1.0500001907348633,9.130000114440918,23.000003814697266,5.0,1.0,8.45833428700765
04-05,23.000003814697266,-2.6500000953674316,0.4500002861022949,0.875,8.670000076293945,21.039997100830078,5.0,1.0,8.564166863759361
04-06,21.039997100830078,-2.570000648498535,0.5499999523162842,0.7999999523162842,9.670000076293944,21.039997100830078,5.0,1.0,8.421665589014689
04-07,21.039997100830078,-3.5299997329711914,0.8999998569488525,0.5499999523162842,10.200000762939453,24.71999740600586,5.0,1.0,8.979999224344889
04-08,24.71999740600586,-3.989999771118164,1.3499999046325684,0.6499998569488525,10.200000762939453,19.189998626708984,5.0,1.0,8.686666131019592
04-09,19.189998626708984,-2.6500000953674316,1.5,0.6499998569488525,10.570000648498537,23.409996032714844,5.0,1.0,8.778332511583962
04-10,23.409996032714844,-2.380000114440918,1.5,0.6499998569488525,10.90999984741211,18.54999542236328,5.0,1.0,8.773331840833029
04-11,18.54999542236328,-2.380000114440918,1.25,0.9500000476837158,10.279999732971193,18.909996032714844,5.0,1.0,7.926665186882019
04-12,18.909996032714844,-2.4800004959106445,1.3499999046325684,1.0,10.00999927520752,15.370002746582033,5.0,1.0,7.359999577204388
04-13,15.370002746582033,-2.3849997520446777,1.3499999046325684,0.7000000476837158,9.669999122619627,15.370002746582033,5.0,1.0,6.6791674693425485
04-14,15.370002746582033,-2.7599997520446777,1.7750000953674316,0.7999999523162842,8.119999885559082,9.5,5.0,1.0,5.467500487963358
04-15,9.5,-2.190000057220459,1.8249998092651367,0.75,8.119999885559082,12.18000030517578,5.0,1.0,5.03083332379659
04-16,12.18000030517578,-2.5199999809265137,2.175000190734864,0.75,6.950000762939452,21.669998168945312,5.0,1.0,6.8674999078114825
04-17,21.669998168945312,-2.570000171661377,2.175000190734864,0.7000000476837158,10.489999771118164,7.0,5.0,1.0,6.577499667803448
04-18,7.0,-2.570000171661377,2.200000286102295,0.6500000953674316,10.739999771118164,12.709999084472654,5.0,1.0,5.121666510899861
04-19,12.709999084472654,-2.540000438690185,2.049999952316284,0.6500000953674316,11.34999942779541,12.709999084472654,5.0,1.0,6.1549995342890425
04-20,12.709999084472654,-2.5199999809265137,1.7999999523162842,0.6500000953674316,11.34999942779541,12.709999084472654,5.0,1.0,6.116666277249652
04-21,12.709999084472654,-2.4800004959106445,1.6500000953674316,0.5,12.300000190734865,15.909996032714846,5.0,1.0,6.7649991512298575
04-22,15.909996032714846,-2.4900002479553223,1.3000001907348633,0.5999999046325684,12.300000190734865,14.030006408691404,5.0,1.0,6.941667079925537
04-23,14.030006408691404,-2.7400002479553223,1.1500000953674316,0.5999999046325684,11.480000495910645,9.779998779296877,5.0,1.0,5.716667572657268
04-24,9.779998779296877,-2.6599998474121094,1.1500000953674316,0.5999999046325684,11.289999008178713,5.6100006103515625,5.0,1.0,4.294999758402507
04-25,5.6100006103515625,-2.6599998474121094,1.1500000953674316,0.5999999046325684,10.330001831054688,-11.120002746582033,4.0,2.0,0.6516666412353516
04-26,-11.120002746582033,-3.719999313354492,1.25,0.20000004768371585,9.75,-9.160003662109377,3.0,3.0,-2.133334279060364
04-27,-9.160003662109377,-5.109999656677246,1.4000000953674316,0.05000019073486328,8.720001220703125,-9.160003662109377,3.0,3.0,-2.210000912348429
04-28,-9.160003662109377,-4.739999771118164,1.4000000953674316,-0.27500009536743164,8.090000152587889,-10.510002136230467,2.0,4.0,-2.532500902811686
04-29,-10.510002136230467,-3.5999999046325684,1.8499999046325684,-0.3000001907348633,8.090000152587889,-16.660003662109375,2.0,4.0,-3.5216676394144693
04-30,-16.660003662109375,-2.969999313354492,2.049999713897705,-0.3000001907348633,8.319999694824219,-11.989997863769533,2.0,4.0,-3.5916669368743896
05-01,-11.989997863769533,-3.2799997329711914,2.049999713897705,-0.25,8.079999923706055,-13.389999389648438,2.0,4.0,-3.1299995581308995
05-02,-13.389999389648438,-3.2799997329711914,1.999999761581421,-0.125,8.540000915527344,-12.300003051757812,2.0,4.0,-3.09250024954478
05-03,-12.300003051757812,-2.6999998092651367,2.200000047683716,-0.04999995231628418,8.049999237060549,-9.6300048828125,2.0,4.0,-2.405001401901245
05-04,-9.6300048828125,-3.439999580383301,2.0999999046325684,-0.15000009536743164,6.420000076293945,-9.6300048828125,2.0,4.0,-2.3883349100748696
05-05,-9.6300048828125,-3.149999618530273,1.9499998092651367,-0.19999980926513672,5.8700008392333975,-8.240005493164062,2.0,4.0,-2.23333485921224
05-06,-8.240005493164062,-3.300000190734864,1.25,-0.19999980926513672,5.8700008392333975,-10.360000610351562,2.0,4.0,-2.4966675440470376
05-07,-10.360000610351562,-3.2100000381469727,1.25,-0.19999980926513672,5.479999542236328,-10.169998168945312,2.0,4.0,-2.8683331807454437
05-08,-10.169998168945312,-3.0199995040893555,1.25,-0.14999985694885254,5.6599998474121085,-4.459999084472656,2.0,4.0,-1.8149994611740112
05-09,-4.459999084472656,-3.0199995040893555,1.25,-0.3000001907348633,5.040000915527344,-7.370002746582031,2.0,4.0,-1.4766667683919268
05-10,-7.370002746582031,-3.0299997329711914,1.4000000953674316,-0.2249999046325684,5.260000228881836,-7.430000305175781,2.0,4.0,-1.8991670608520508
05-11,-7.430000305175781,-3.2400002479553223,1.549999713897705,-0.35000014305114746,4.459999084472656,-7.430000305175781,2.0,4.0,-2.0733337004979453
05-12,-7.430000305175781,-3.630000114440918,1.549999713897705,-0.5,4.180000305175781,-7.760002136230469,2.0,4.0,-2.2650004227956138
05-13,-7.760002136230469,-2.8299994468688965,1.5,-0.5999999046325684,4.180000305175781,-4.659996032714844,2.0,4.0,-1.6949995358784993
05-14,-4.659996032714844,-2.380000114440918,1.950000286102295,-0.5999999046325684,4.1100006103515625,-6.150001525878906,2.0,4.0,-1.2883327802022295
05-15,-6.150001525878906,-2.190000057220459,1.950000286102295,-0.6499998569488525,3.049999237060547,-9.699996948242188,2.0,4.0,-2.2816664775212607
05-16,-9.699996948242188,-2.190000057220459,2.050000190734864,-0.8499999046325684,4.290000915527344,-9.540000915527344,2.0,4.0,-2.656666119893392
05-17,-9.540000915527344,-2.4900002479553223,2.1999998092651367,-0.9000000953674316,3.450000762939453,-11.010002136230467,2.0,4.0,-3.0483338038126626
05-18,-11.010002136230467,-1.9799995422363281,2.3500001430511475,-0.8500001430511475,3.59000015258789,-11.010002136230467,2.0,4.0,-3.151667277018229
05-19,-11.010002136230467,-2.200000286102295,2.0,-0.7249999046325684,2.799999237060547,-8.890007019042969,2.0,4.0,-3.0041683514912925
05-20,-8.890007019042969,-2.510000228881836,1.299999713897705,-0.7249999046325684,2.799999237060547,-10.31999969482422,2.0,4.0,-3.0575013160705566
05-21,-10.31999969482422,-2.6700000762939453,1.25,-0.7249999046325684,1.8999996185302728,-11.629997253417967,2.0,4.0,-3.699166218439738
05-22,-11.629997253417967,-2.570000171661377,1.25,-0.7249999046325684,0.8500003814697266,-4.3600006103515625,2.0,4.0,-2.864166259765625
05-23,-4.3600006103515625,-2.570000171661377,1.450000286102295,-0.75,2.1200008392333984,-1.8799972534179688,2.0,4.0,-0.9983328183492024
05-24,-1.8799972534179688,-2.2199997901916504,1.5,-0.6749999523162842,-0.4300003051757813,-0.9599990844726562,1.0,5.0,-0.7774993975957235
05-25,-0.9599990844726562,-1.6299996376037598,1.9500000476837158,-0.7999999523162842,-0.5200004577636719,-0.9599990844726562,1.0,5.0,-0.4866663614908854
05-26,-0.9599990844726562,-1.0800004005432131,1.749999761581421,-0.7249999046325684,-0.3000011444091797,-0.9599990844726562,1.0,5.0,-0.3791666428248088
05-27,-0.9599990844726562,-0.3200006484985352,1.8999996185302728,-0.7999999523162842,-0.3000011444091797,-0.40999603271484375,1.0,5.0,-0.14833287398020426
05-28,-0.40999603271484375,-0.2399997711181641,1.799999713897705,-0.7999999523162842,-0.3000011444091797,1.5500030517578125,2.0,4.0,0.266667644182841
05-29,1.5500030517578125,-0.2599997520446777,1.799999713897705,-0.7999999523162842,0.5900001525878906,4.80999755859375,4.0,2.0,1.2816667954126997
05-30,4.80999755859375,-0.2599997520446777,1.799999713897705,-0.7249999046325684,1.039999008178711,0.6300048828125,4.0,2.0,1.21583358446757
05-31,0.6300048828125,-0.2599997520446777,1.8000001907348633,-0.8999998569488525,2.450000762939453,1.6100006103515625,4.0,2.0,0.8883344729741415
06-01,1.6100006103515625,-0.5400004386901855,1.3499999046325684,-1.0499999523162842,4.489999771118164,1.6100006103515625,4.0,2.0,1.2450000842412312
06-02,1.6100006103515625,-0.059999942779541016,1.0999999046325684,-1.0,3.4600009918212886,2.799995422363281,4.0,2.0,1.31833283106486
06-03,2.799995422363281,-0.6499996185302734,1.0499999523162842,-1.1000001430511477,3.4600009918212886,5.510002136230469,4.0,2.0,1.8449997901916504
06-04,5.510002136230469,-0.5799999237060547,1.0499999523162842,-1.1000001430511477,3.3900012969970703,4.519996643066406,4.0,2.0,2.1316666603088383
06-05,4.519996643066406,-0.6100001335144043,1.0499999523162842,-1.2999999523162842,1.710000991821289,4.19000244140625,4.0,2.0,1.59333332379659
06-06,4.19000244140625,-0.6100001335144043,0.8499999046325684,-1.2999999523162842,3.049999237060547,-0.2900009155273437,3.0,3.0,0.9816667636235556
06-07,-0.2900009155273437,-0.7899999618530273,0.7999997138977051,-1.0499999523162842,2.8299999237060547,-1.600006103515625,2.0,4.0,-0.016667882601420086
06-08,-1.600006103515625,-0.8599996566772461,1.0,-1.1500000953674316,3.4599990844726562,-1.600006103515625,2.0,4.0,-0.12500214576721191
06-09,-1.600006103515625,-0.6499996185302734,0.9499998092651368,-1.0499999523162842,4.559999465942383,-1.8700027465820312,2.0,4.0,0.05666514237721761
06-10,-1.8700027465820312,-0.619999885559082,0.8249998092651367,-0.8499999046325684,4.559999465942383,1.6999969482421875,3.0,3.0,0.6241656144460043
06-11,1.6999969482421875,0.5200004577636719,0.6499996185302734,-0.8499999046325684,5.1599998474121085,5.1100006103515625,5.0,1.0,2.048332929611206
06-12,5.1100006103515625,0.38000011444091797,0.6499996185302734,-1.0499999523162842,3.1099987030029297,4.760002136230469,5.0,1.0,2.160000205039978
06-13,4.760002136230469,0.38000011444091797,0.6499996185302734,-0.8000001907348633,1.8999996185302728,4.479995727539063,5.0,1.0,1.894999504089356
06-14,4.479995727539063,1.0299997329711914,0.7999997138977051,-0.8250000476837158,2.3199996948242188,2.279998779296875,5.0,1.0,1.6808322668075562
06-15,2.279998779296875,0.7899999618530273,0.75,-0.6999998092651367,0.5399990081787109,2.279998779296875,5.0,1.0,0.9899994532267252
06-16,2.279998779296875,0.3600001335144043,0.6500000953674316,-0.25,1.920000076293945,0.55999755859375,5.0,1.0,0.9199994405110676
06-17,0.55999755859375,1.0099997520446775,0.3000001907348633,0.04999995231628418,1.920000076293945,1.8100051879882808,6.0,0.0,0.9416671196619668
06-18,1.8100051879882808,0.9800000190734864,0.4500002861022949,0.04999995231628418,0.8400001525878906,-1.1800003051757812,5.0,1.0,0.4916675488154094
06-19,-1.1800003051757812,1.0699996948242188,0.4500002861022949,0.2999999523162842,0.3099994659423828,-6.25,4.0,2.0,-0.8833334843317667
06-20,-6.25,1.0699996948242188,-0.04999971389770508,0.20000004768371585,0.0,-6.089996337890625,2.0,4.0,-1.8533327182133992
06-21,-6.089996337890625,0.559999942779541,-0.19999980926513672,0.04999995231628418,1.2800006866455078,-4.829994201660156,3.0,3.0,-1.5383316278457642
06-22,-4.829994201660156,0.2899999618530273,-0.3000001907348633,0.04999995231628418,0.8100013732910156,-4.829994201660156,3.0,3.0,-1.468331217765808
06-23,-4.829994201660156,-0.1550002098083496,-0.25,0.3499999046325684,1.460000991821289,-5.189994812011719,2.0,4.0,-1.4358313878377278
06-24,-5.189994812011719,0.1700000762939453,-0.3499999046325684,0.20000004768371585,1.460000991821289,-1.6500015258789062,3.0,3.0,-0.8933325211207072
06-25,-1.6500015258789062,-0.4100003242492676,-0.3499999046325684,0.20000004768371585,0.9500007629394532,-5.480003356933594,2.0,4.0,-1.1233340501785278
06-26,-5.480003356933594,-0.16000032424926758,-0.3499999046325684,0.10000014305114746,1.959999084472656,-17.450004577636722,2.0,4.0,-3.563334822654724
06-27,-17.450004577636722,-0.16000032424926758,-0.39999961853027344,0.15000009536743164,-0.6099987030029297,-6.7700042724609375,1.0,5.0,-4.206667900085448
06-28,-6.7700042724609375,-0.030000209808349613,-0.9000000953674316,0.09999990463256836,-1.5400009155273438,-3.970001220703125,1.0,5.0,-2.1850011348724365
06-29,-3.970001220703125,0.1100001335144043,-0.9499998092651368,-0.04999995231628418,-1.8400001525878904,-3.970001220703125,1.0,5.0,-1.7783337036768596
06-30,-3.970001220703125,-0.2699999809265137,-0.8499999046325684,0.14999985694885254,-1.289999008178711,-9.889999389648438,1.0,5.0,-2.6866666078567505
07-01,-9.889999389648438,-0.04999971389770508,-0.6000003814697266,0.09999990463256836,-1.289999008178711,-10.8800048828125,1.0,5.0,-3.768333911895752
07-02,-10.8800048828125,-0.04999971389770508,-0.4500002861022949,0.09999990463256836,-2.239999771118164,-7.94000244140625,1.0,5.0,-3.5766678651173915
07-03,-7.94000244140625,0.039999961853027344,-0.4500002861022949,0.0,-1.7000007629394531,1.0449981689453125,2.0,4.0,-1.5008342266082764
07-05,1.0449981689453125,0.039999961853027344,-0.4000000953674317,-0.15000009536743164,2.1199989318847656,-1.2400054931640625,3.0,3.0,0.23583189646402994
07-06,-1.2400054931640625,0.07999992370605469,-0.35000038146972656,0.09999990463256836,0.8099994659423828,-1.2400054931640625,3.0,3.0,-0.3066686789194743
07-07,-1.2400054931640625,0.019999980926513672,-0.4000000953674317,0.14999985694885254,1.3700008392333984,-3.1100006103515625,3.0,3.0,-0.5350009202957153
07-08,-3.1100006103515625,-0.18000030517578125,-0.09999990463256836,0.0,1.3700008392333984,-6.7599945068359375,1.0,5.0,-1.4633324146270752
07-09,-6.7599945068359375,-0.15999984741210938,0.05000019073486328,0.0,2.09000015258789,-0.3799972534179688,2.0,4.0,-0.8599985440572103
07-10,-0.3799972534179688,-0.11999988555908205,0.05000019073486328,0.02500009536743164,1.3200016021728516,-4.25,3.0,3.0,-0.559165875116984
07-11,-4.25,-0.11999988555908205,-0.19999980926513672,0.15000009536743164,2.3699989318847656,4.529998779296875,3.0,3.0,0.4133330186208089
