,2012,2013,2014,2015,2016,2017,2018,2019,2020,ups,downs,avg
01-02,-0.0012499999720603228,0.002499999944120645,-0.0059000002220273035,4.99999150633812e-05,0.0029999995604157448,0.0,0.0,0.0,0.0017000000225380065,4.0,5.0,1.111102756112814e-05
01-03,0.0017000000225380065,0.0020000003278255467,-0.0059000002220273035,4.99999150633812e-05,0.0029999995604157448,0.0,0.0,0.0,0.0017000000225380065,5.0,4.0,0.00028333329181704257
01-04,0.0017000000225380065,0.0020000003278255467,-0.0059000002220273035,4.99999150633812e-05,0.0029999995604157448,0.0,0.0,0.0,0.0017000000225380065,5.0,4.0,0.00028333329181704257
01-05,0.0017000000225380065,0.0020000003278255467,-0.0059000002220273035,4.99999150633812e-05,0.0029999995604157448,0.0,0.0,0.0,0.0018000000854954126,5.0,4.0,0.000294444409923421
01-06,0.0018000000854954126,0.0020000003278255467,-0.0059000002220273035,4.99999150633812e-05,0.0029999995604157448,0.0,0.0,0.0,0.0018000000854954126,5.0,4.0,0.00030555552802979946
01-07,0.0018000000854954126,0.0020000003278255467,-0.0059000002220273035,4.99999150633812e-05,0.0009999992325901985,0.0,0.0,0.0,0.0018000000854954126,5.0,4.0,8.333326938251655e-05
01-08,0.0018000000854954126,0.0020000003278255467,-0.0059000002220273035,4.99999150633812e-05,0.0009999992325901985,0.0,0.0,0.0,0.0010000001639127733,5.0,4.0,-5.5556107933322574e-06
01-09,0.0010000001639127733,0.0020000003278255467,-0.0059000002220273035,4.99999150633812e-05,0.0,0.0,0.0,0.0,0.0010000001639127733,4.0,5.0,-0.00020555551681253648
01-10,0.0010000001639127733,0.0020000003278255467,-0.0059000002220273035,4.99999150633812e-05,0.0,0.0,0.0,0.0,-0.0011999999405816195,3.0,6.0,-0.00044999997286746907
01-11,-0.0011999999405816195,0.0020000003278255467,-0.0059000002220273035,4.99999150633812e-05,0.0,0.0,0.0,0.0,0.0014700000174343586,3.0,6.0,-0.00039777776692062616
01-12,0.0014700000174343586,0.0020000003278255467,-0.0040000001899898035,4.99999150633812e-05,0.0,0.0,0.0,0.0,0.0014700000174343586,4.0,5.0,0.00011000000975198216
01-13,0.0014700000174343586,0.0020000003278255467,-0.0040000001899898035,4.99999150633812e-05,0.0,0.0,0.0,0.0,0.0014700000174343586,4.0,5.0,0.00011000000975198216
01-14,0.0014700000174343586,0.0020000003278255467,-0.0040000001899898035,4.99999150633812e-05,0.0,0.0,0.0,0.0,0.0014700000174343586,4.0,5.0,0.00011000000975198216
01-15,0.0014700000174343586,0.0020000003278255467,-0.0040000001899898035,4.99999150633812e-05,-0.0029999995604157448,0.0,0.0,0.0,0.0014700000174343586,4.0,5.0,-0.0002233332747386561
01-16,0.0014700000174343586,0.0020000003278255467,-0.0040000001899898035,4.99999150633812e-05,-0.0029999995604157448,0.0,0.0,0.0,0.0014700000174343586,4.0,5.0,-0.0002233332747386561
01-17,0.0014700000174343586,0.0020000003278255467,-0.003000000026077032,4.99999150633812e-05,-0.0029999995604157448,0.0,0.0,0.0,0.0022699999390169982,4.0,5.0,-2.3333265239165892e-05
01-18,0.0022699999390169982,0.0020000003278255467,-0.003000000026077032,4.99999150633812e-05,-0.0029999995604157448,0.0,0.0,0.0,0.0022699999390169982,4.0,5.0,6.555561493668292e-05
01-19,0.0022699999390169982,0.0020000003278255467,-0.003000000026077032,4.99999150633812e-05,-0.0029999995604157448,0.0,0.0,0.0,0.0022699999390169982,4.0,5.0,6.555561493668292e-05
01-20,0.0022699999390169982,0.0020000003278255467,-0.003000000026077032,4.99999150633812e-05,0.0020000003278255467,0.0,0.0,0.0,0.0022699999390169982,5.0,4.0,0.0006211111580746041
01-21,0.0022699999390169982,0.0020000003278255467,-0.003000000026077032,4.99999150633812e-05,0.0020000003278255467,0.0,0.0,0.0,0.0022699999390169982,5.0,4.0,0.0006211111580746041
01-22,0.0022699999390169982,0.0020000003278255467,-0.003000000026077032,4.99999150633812e-05,-0.0029999995604157448,0.0,0.0,0.0,0.0022699999390169982,4.0,5.0,6.555561493668292e-05
01-23,0.0022699999390169982,0.0,0.0020000000949949017,4.99999150633812e-05,-0.0029999995604157448,0.0,0.0,0.0,0.0022699999390169982,4.0,5.0,0.0003988889252973928
01-24,0.0022699999390169982,0.0,0.0020000000949949017,-0.000950000248849392,-0.0029999995604157448,0.0,0.0,0.0,0.0022699999390169982,3.0,6.0,0.00028777779597375134
01-25,0.0022699999390169982,0.0,0.00270000018645078,-0.000950000248849392,-0.0029999995604157448,0.0,0.0,0.0,0.0022699999390169982,3.0,6.0,0.0003655555839132931
01-26,0.0022699999390169982,0.0,0.00270000018645078,-0.000950000248849392,-0.0029999995604157448,0.0,0.0,0.0,0.0022699999390169982,3.0,6.0,0.0003655555839132931
01-27,0.0022699999390169982,0.0,0.00270000018645078,-0.000950000248849392,-0.0029999995604157448,0.0,0.0,0.0,0.0022699999390169982,3.0,6.0,0.0003655555839132931
01-28,0.0022699999390169982,0.0,0.00270000018645078,-0.000950000248849392,-0.0029999995604157448,0.0,0.0,0.0,0.0022699999390169982,3.0,6.0,0.0003655555839132931
01-29,0.0022699999390169982,0.0,0.0029000001959502697,-0.0010000001639127733,-0.0029999995604157448,0.0,0.0,-0.0009999999310821297,0.0022699999390169982,3.0,6.0,0.00027111115761929087
01-30,0.0022699999390169982,0.0,0.0029000001959502697,-0.0010000001639127733,-0.0022299997508525853,0.0,0.0,-0.0009999999310821297,0.0022699999390169982,3.0,6.0,0.00035666669201519754
01-31,0.0022699999390169982,0.0,0.0029000001959502697,-0.0010000001639127733,-0.0022299997508525853,0.0,0.0,-0.0009999999310821297,0.0022699999390169982,3.0,6.0,0.00035666669201519754
02-01,0.0022699999390169982,0.0,0.0029000001959502697,-0.0010000001639127733,-0.0022299997508525853,0.0,0.0,-0.0009999999310821297,0.0022699999390169982,3.0,6.0,0.00035666669201519754
02-02,0.0022699999390169982,0.0,0.0029000001959502697,-0.0010000001639127733,-0.0022299997508525853,0.0,0.0,-0.0009999999310821297,0.0022699999390169982,3.0,6.0,0.00035666669201519754
02-03,0.0022699999390169982,0.0,0.0029000001959502697,-0.0010000001639127733,-0.0022299997508525853,0.0,0.0,-0.0009999999310821297,0.0022699999390169982,3.0,6.0,0.00035666669201519754
02-04,0.0022699999390169982,0.0,0.0029000001959502697,-0.0010000001639127733,-0.0022299997508525853,0.0,0.0,-0.0009999999310821297,0.0013699999544769526,3.0,6.0,0.0002566666937329704
02-05,0.0013699999544769526,0.0,0.0029000001959502697,-0.0010000001639127733,-0.0022299997508525853,0.0,0.0,-0.0009999999310821297,0.0013699999544769526,3.0,6.0,0.00015666669545074305
02-06,0.0013699999544769526,0.0,0.0029000001959502697,0.0,-0.0022299997508525853,0.0,0.0,-0.0009999999310821297,0.0013699999544769526,3.0,6.0,0.0002677778247743845
02-07,0.0013699999544769526,0.0,0.0029000001959502697,-0.0010000001639127733,-0.0022299997508525853,0.0,0.0,-0.0009999999310821297,0.0013699999544769526,3.0,6.0,0.00015666669545074305
02-08,0.0013699999544769526,0.0,0.0029000001959502697,-0.0010000001639127733,-0.0022299997508525853,0.0,0.0,-0.0009999999310821297,0.0013699999544769526,3.0,6.0,0.00015666669545074305
02-09,0.0013699999544769526,0.0,0.0029000001959502697,-0.0010000001639127733,-0.0022299997508525853,0.0,0.0,-0.0009999999310821297,0.0013699999544769526,3.0,6.0,0.00015666669545074305
02-10,0.0013699999544769526,0.0,0.0029000001959502697,-0.0010000001639127733,-0.0022299997508525853,0.0,0.0,-0.0009999999310821297,0.0013699999544769526,3.0,6.0,0.00015666669545074305
02-11,0.0013699999544769526,0.0,0.0029000001959502697,-0.0010000001639127733,-0.0022299997508525853,0.0,0.0,-0.0009999999310821297,0.0013699999544769526,3.0,6.0,0.00015666669545074305
02-12,0.0013699999544769526,0.0,0.003399999812245369,-0.0010000001639127733,-0.0029999995604157448,0.0,0.0,-0.0009999999310821297,0.0014700000174343586,3.0,6.0,0.00013777779208289253
02-13,0.0014700000174343586,0.0,0.003399999812245369,-0.0010000001639127733,-0.0029999995604157448,0.0,0.0,-0.0009999999310821297,0.0014700000174343586,3.0,6.0,0.00014888891018927097
02-14,0.0014700000174343586,0.0,0.003399999812245369,-0.0010000001639127733,-0.0029999995604157448,0.0,0.0,-0.0009999999310821297,0.0014700000174343586,3.0,6.0,0.00014888891018927097
02-15,0.0014700000174343586,0.0,0.003399999812245369,-0.0010000001639127733,-0.0029999995604157448,0.0,0.0,-0.0009999999310821297,0.0014700000174343586,3.0,6.0,0.00014888891018927097
02-16,0.0014700000174343586,0.0,0.003399999812245369,-0.0010000001639127733,-0.0029999995604157448,0.0,0.0,-0.0009999999310821297,0.0014700000174343586,3.0,6.0,0.00014888891018927097
02-17,0.0014700000174343586,0.0,0.003399999812245369,-0.0010000001639127733,-0.0029999995604157448,0.0,0.0,-0.0009999999310821297,0.0014700000174343586,3.0,6.0,0.00014888891018927097
02-18,0.0014700000174343586,0.0,0.003399999812245369,-0.0010000001639127733,-0.0029999995604157448,0.0,0.0,-0.0009999999310821297,0.0014700000174343586,3.0,6.0,0.00014888891018927097
02-19,0.0014700000174343586,0.0,0.003399999812245369,-0.0010000001639127733,-0.0029999995604157448,0.0,0.0,-0.0009999999310821297,0.0014700000174343586,3.0,6.0,0.00014888891018927097
02-20,0.0014700000174343586,0.0,0.003399999812245369,-0.0010000001639127733,-0.0029999995604157448,0.0,0.0,-0.0009999999310821297,0.0014700000174343586,3.0,6.0,0.00014888891018927097
02-21,0.0014700000174343586,-0.0004999996162950994,0.003399999812245369,-0.0010000001639127733,-0.0029999995604157448,0.0,0.0,-0.0009999999310821297,0.0014700000174343586,3.0,6.0,9.333339726759327e-05
02-22,0.0014700000174343586,-0.0004999996162950994,0.003399999812245369,-0.0010000001639127733,-0.0029999995604157448,0.0,0.0,-0.0009999999310821297,0.0014700000174343586,3.0,6.0,9.333339726759327e-05
02-23,0.0014700000174343586,-0.0004999996162950994,0.003399999812245369,-0.0010000001639127733,-0.001999999396502972,0.0,0.0,-0.0009999999310821297,0.0010000001639127733,3.0,6.0,0.0001522223206443919
02-24,0.0010000001639127733,-0.0014999997802078724,0.003399999812245369,-0.0010000001639127733,-0.001999999396502972,0.0,0.0,-0.0009999999310821297,0.0010000001639127733,3.0,6.0,-1.111101462609238e-05
02-25,0.0010000001639127733,-0.0014999997802078724,0.003399999812245369,-0.0010000001639127733,-0.001999999396502972,0.0,0.0,-0.0009999999310821297,0.0010000001639127733,3.0,6.0,-1.111101462609238e-05
02-26,0.0010000001639127733,-0.0014999997802078724,0.003399999812245369,-0.0010000001639127733,-0.001999999396502972,0.0,0.0,-0.0009999999310821297,0.0010000001639127733,3.0,6.0,-1.111101462609238e-05
02-27,0.0010000001639127733,-0.0014999997802078724,0.003399999812245369,-0.0010000001639127733,-0.001999999396502972,0.0,0.0,-0.0009999999310821297,0.0010000001639127733,3.0,6.0,-1.111101462609238e-05
02-28,0.0010000001639127733,-0.0014999997802078724,0.003399999812245369,0.0,-0.001999999396502972,0.0,0.0,0.0,0.0010000001639127733,3.0,6.0,0.000211111218151119
02-29,0.0010000001639127733,0.0,0.0,0.0,-0.001999999396502972,0.0,0.0,0.0,0.0010000001639127733,2.0,1.0,1.0348028606838651e-10
03-01,0.0010000001639127733,-0.0014999997802078724,0.003399999812245369,0.0,-0.001999999396502972,0.0,0.0,0.0,-0.0011999999405816195,2.0,7.0,-3.333323790381352e-05
03-02,-0.0011999999405816195,-0.0014999997802078724,0.003399999812245369,0.0,-0.001999999396502972,0.0,0.0,0.0,-0.0011999999405816195,1.0,8.0,-0.00027777769395874604
03-03,-0.0011999999405816195,-0.0014999997802078724,0.003399999812245369,0.0,-0.001999999396502972,0.0,0.0,0.0,-0.0011999999405816195,1.0,8.0,-0.00027777769395874604
