,2013,2014,2015,2016,2017,2018,2019,2020,ups,downs,avg
01-14,-0.04010000824928284,-0.2269999980926513,0.0899999737739563,-0.14800000190734866,-0.11599999666213988,0.019700050354003903,0.2663000226020813,-0.04010000824928284,3.0,5.0,-0.024399995803833008
01-15,-0.04010000824928284,-0.2269999980926513,0.0899999737739563,-0.14800000190734866,-0.11599999666213988,0.019700050354003903,0.2663000226020813,-0.034700006246566766,3.0,5.0,-0.0237249955534935
01-16,-0.034700006246566766,-0.2269999980926513,0.11000001430511476,-0.07799997925758362,-0.11599999666213988,0.019700050354003903,0.2849799990653992,-0.034700006246566766,3.0,5.0,-0.009464990347623823
01-17,-0.034700006246566766,-0.2269999980926513,0.11000001430511476,-0.07799997925758362,-0.11599999666213988,0.019700050354003903,0.2849799990653992,0.03499999642372132,4.0,4.0,-0.0007524900138378142
01-18,0.03499999642372132,-0.2269999980926513,0.11000001430511476,-0.07799997925758362,-0.11599999666213988,0.019700050354003903,0.28440001606941223,0.0011999905109405518,5.0,3.0,0.0036625117063522335
01-19,0.0011999905109405518,-0.2269999980926513,0.11000001430511476,-0.07799997925758362,-0.11599999666213988,-0.029399991035461426,0.3222000002861023,-0.06859999895095825,3.0,5.0,-0.01069999486207962
01-20,-0.06859999895095825,-0.2269999980926513,0.11000001430511476,-0.07799997925758362,-0.11599999666213988,-0.029399991035461426,0.2809000015258789,-0.06859999895095825,2.0,6.0,-0.02458749338984489
01-21,-0.06859999895095825,-0.2269999980926513,0.06000000238418578,0.0,-0.11599999666213988,-0.029399991035461426,0.2809000015258789,-0.06859999895095825,2.0,6.0,-0.021087497472763055
01-22,-0.06859999895095825,-0.2269999980926513,0.06000000238418578,0.0,-0.11599999666213988,-0.029399991035461426,0.2809000015258789,-0.006600022315979004,2.0,6.0,-0.013337500393390656
01-23,-0.006600022315979004,-0.2269999980926513,0.06000000238418578,0.0,-0.11599999666213988,-0.029399991035461426,0.2809000015258789,-0.03210002183914185,2.0,6.0,-0.008775003254413605
01-24,-0.03210002183914185,-0.2269999980926513,0.06000000238418578,0.0,-0.11599999666213988,-0.15290004014968872,0.2809000015258789,-0.009450018405914308,2.0,6.0,-0.024568758904933933
01-25,-0.009450018405914308,-0.2269999980926513,0.06000000238418578,0.0,-0.11599999666213988,-0.15290004014968872,0.16983002424240112,0.011799991130828856,3.0,5.0,-0.03296500444412232
01-26,0.011799991130828856,-0.2269999980926513,0.06000000238418578,0.0,-0.11599999666213988,-0.12870001792907715,0.16983002424240112,0.011799991130828856,4.0,4.0,-0.02728375047445297
01-27,0.011799991130828856,-0.2269999980926513,0.06000000238418578,0.0,-0.11599999666213988,-0.12870001792907715,0.26253002882003784,0.011799991130828856,4.0,4.0,-0.015696249902248386
01-28,0.011799991130828856,-0.2269999980926513,0.06000000238418578,0.0,-0.11599999666213988,-0.12870001792907715,0.26253002882003784,0.0009999871253967283,4.0,4.0,-0.0170462504029274
01-29,0.0009999871253967283,-0.2269999980926513,0.06000000238418578,0.0,-0.11599999666213988,-0.12870001792907715,0.24060001969337466,-0.006350010633468628,3.0,5.0,-0.022056251764297485
01-30,-0.006350010633468628,-0.2269999980926513,0.06000000238418578,0.0,-0.11599999666213988,-0.11410003900527955,0.24060001969337466,0.02959999442100525,3.0,5.0,-0.01665625348687172
01-31,0.02959999442100525,-0.2269999980926513,0.06000000238418578,0.0,-0.11599999666213988,-0.11410003900527955,0.24060001969337466,-0.07370001077651978,3.0,5.0,-0.02507500350475312
02-01,-0.07370001077651978,-0.2269999980926513,0.06000000238418578,0.0,-0.11599999666213988,-0.11410003900527955,0.24060001969337466,-0.06920000910758972,2.0,6.0,-0.037425003945827484
02-02,-0.06920000910758972,-0.2269999980926513,0.06000000238418578,0.0,-0.11599999666213988,-0.11410003900527955,0.32618001103401184,-0.06920000910758972,2.0,6.0,-0.026165004819631577
02-03,-0.06920000910758972,-0.2269999980926513,0.06000000238418578,0.18000000715255735,-0.11599999666213988,-0.11410003900527955,0.32618001103401184,-0.06920000910758972,3.0,5.0,-0.0036650039255619045
02-04,-0.06920000910758972,-0.2269999980926513,0.06000000238418578,0.18000000715255735,-0.11599999666213988,-0.11410003900527955,0.32618001103401184,-0.0861000120639801,3.0,5.0,-0.005777504295110703
02-05,-0.0861000120639801,-0.22100001573562625,0.06000000238418578,0.18000000715255735,-0.11599999666213988,-0.11410003900527955,0.32618001103401184,-0.0861000120639801,3.0,5.0,-0.007140006870031356
02-06,-0.0861000120639801,-0.2240000367164612,-0.009999990463256836,0.18000000715255735,-0.11599999666213988,-0.11410003900527955,0.32618001103401184,-0.05779999494552612,2.0,6.0,-0.012727506458759308
02-07,-0.05779999494552612,-0.2240000367164612,-0.009999990463256836,-0.0020000040531158447,-0.11599999666213988,-0.11410003900527955,0.2777999937534332,-0.09130001068115234,1.0,7.0,-0.04217500984668732
02-08,-0.09130001068115234,-0.2240000367164612,-0.009999990463256836,-0.0020000040531158447,-0.11599999666213988,-0.11410003900527955,0.2777999937534332,-0.09751001000404358,1.0,7.0,-0.047138761729002
02-09,-0.09751001000404358,-0.2720000147819519,-0.009999990463256836,-0.0020000040531158447,-0.11599999666213988,-0.11410003900527955,0.2777999937534332,-0.10899999737739564,1.0,7.0,-0.05535125732421875
02-10,-0.10899999737739564,-0.2720000147819519,-0.009999990463256836,-0.0020000040531158447,-0.04100000858306885,-0.11410003900527955,0.2645399868488312,-0.10899999737739564,1.0,7.0,-0.04907000809907913
02-11,-0.10899999737739564,-0.2720000147819519,-0.009999990463256836,-0.0020000040531158447,-0.04100000858306885,-0.11410003900527955,0.2645399868488312,-0.10899999737739564,1.0,7.0,-0.04907000809907913
02-12,-0.10899999737739564,-0.2720000147819519,0.0,-0.0020000040531158447,-0.04100000858306885,-0.11410003900527955,0.2645399868488312,-0.06209999322891235,1.0,7.0,-0.04195750877261162
02-13,-0.06209999322891235,-0.2720000147819519,0.0,-0.0020000040531158447,-0.04100000858306885,-0.11410003900527955,0.2339600026607513,-0.05502000451087952,1.0,7.0,-0.03903250768780708
02-14,-0.05502000451087952,-0.2720000147819519,0.0,-0.0020000040531158447,-0.04100000858306885,-0.11410003900527955,0.22609999775886536,-0.038819998502731316,1.0,7.0,-0.0371050089597702
02-15,-0.038819998502731316,-0.2720000147819519,0.0,-0.0020000040531158447,0.09700000286102296,-0.11410003900527955,0.18192002177238464,-0.06770002841949463,2.0,6.0,-0.026962507516145703
02-16,0.0,-0.2720000147819519,0.0,-0.0020000040531158447,0.09700000286102296,-0.11410003900527955,0.19200000166893005,-0.06770002841949463,2.0,6.0,-0.020850010216236115
02-17,0.0,-0.2720000147819519,0.0,0.3399999737739563,0.09700000286102296,-0.11410003900527955,0.16899999976158142,-0.06770002841949463,3.0,5.0,0.019024986773729324
02-18,0.0,-0.2720000147819519,0.0,0.3399999737739563,0.03900003433227539,-0.11410003900527955,0.16899999976158142,-0.06770002841949463,3.0,5.0,0.01177499070763588
02-19,0.0,-0.2720000147819519,0.0,0.3399999737739563,0.03900003433227539,-0.11410003900527955,0.16899999976158142,-0.06770002841949463,3.0,5.0,0.01177499070763588
02-20,0.0,-0.2720000147819519,0.0,0.3399999737739563,0.03900003433227539,-0.11410003900527955,0.09400001168251038,-0.06770002841949463,3.0,5.0,0.002399992197751999
02-21,0.0,-0.2720000147819519,0.0,0.3399999737739563,0.03900003433227539,-0.11410003900527955,0.033799976110458374,-0.10140001773834227,3.0,5.0,-0.009337510913610458
02-22,0.0,-0.2720000147819519,0.0,0.3399999737739563,0.0040000081062316895,-0.11410003900527955,0.013199985027313229,-0.14230000972747806,3.0,5.0,-0.02140001207590103
02-23,0.0,-0.2720000147819519,0.0,0.3399999737739563,0.0040000081062316895,-0.11410003900527955,-0.04179996252059937,-0.14230000972747806,2.0,6.0,-0.028275005519390106
02-24,0.0,-0.2720000147819519,0.0,0.3399999737739563,0.0040000081062316895,-0.05200004577636719,-0.04179996252059937,-0.14230000972747806,2.0,6.0,-0.020512506365776062
02-25,0.0,-0.2720000147819519,0.0,0.3399999737739563,0.0040000081062316895,-0.05200004577636719,-0.04179996252059937,-0.15245002508163452,2.0,6.0,-0.021781258285045624
02-26,0.0,-0.2720000147819519,0.0,0.3399999737739563,0.0040000081062316895,-0.05200004577636719,-0.041400015354156494,-0.13885000348091125,2.0,6.0,-0.020031262189149857
02-27,0.0,-0.2720000147819519,0.0,0.3399999737739563,0.0040000081062316895,-0.05529999732971192,-0.06510001420974731,-0.06880000233650208,2.0,6.0,-0.014650005847215652
02-28,0.0,0.0,0.0,0.3399999737739563,0.0040000081062316895,-0.05529999732971192,-0.09630000591278076,-0.04589998722076416,2.0,6.0,0.0183124989271164
02-29,0.0,0.0,0.0,0.3399999737739563,0.0,0.0,0.0,-0.03499999642372132,1.0,1.0,0.038124997168779366
03-01,0.0,0.0,0.0,0.3399999737739563,0.0040000081062316895,-0.05529999732971192,-0.09390002489089966,-0.05660000443458558,2.0,6.0,0.017274994403123856
03-02,0.0,0.0,0.0,0.3399999737739563,-0.1040000319480896,-0.05529999732971192,-0.06599998474121094,-0.05660000443458558,1.0,7.0,0.0072624944150447845
03-03,0.0,0.0,0.0,0.3399999737739563,-0.1040000319480896,-0.05529999732971192,-0.06599998474121094,-0.13259997963905334,1.0,7.0,-0.002237502485513687
03-04,0.0,0.0,0.18000000715255735,0.2400000095367432,-0.1040000319480896,-0.05529999732971192,-0.06599998474121094,-0.0978499948978424,2.0,6.0,0.01210625097155571
03-05,0.0,0.0,0.1350000500679016,0.2400000095367432,-0.1040000319480896,-0.05529999732971192,-0.06480002403259277,-0.07674998044967651,2.0,6.0,0.009268753230571749
03-06,0.0,-0.047999978065490716,0.1350000500679016,0.2400000095367432,-0.1040000319480896,-0.05529999732971192,-0.060899972915649414,-0.11580002307891844,2.0,6.0,-0.0011249929666519165
03-07,0.0,-0.047999978065490716,0.1350000500679016,0.2400000095367432,-0.1040000319480896,-0.05529999732971192,-0.07709002494812013,-0.02393999695777893,2.0,6.0,0.008333753794431686
03-08,0.0,0.003000020980834961,0.1350000500679016,0.2400000095367432,-0.1040000319480896,-0.05529999732971192,-0.12980002164840698,9.998679161071776e-05,4.0,4.0,0.011125002056360243
03-09,0.0,0.003000020980834961,0.1350000500679016,0.2400000095367432,-0.1040000319480896,-0.05529999732971192,-0.07301002740859985,9.998679161071776e-05,4.0,4.0,0.018223751336336136
03-10,0.0,0.003000020980834961,0.1350000500679016,0.2400000095367432,-0.1040000319480896,-0.05529999732971192,-0.07301002740859985,-0.03960001468658447,3.0,5.0,0.013261251151561735
03-11,0.0,0.003000020980834961,0.1350000500679016,0.2400000095367432,-0.1040000319480896,-0.05529999732971192,-0.07301002740859985,0.0020999908447265625,4.0,4.0,0.018473751842975616
03-12,0.0,0.003000020980834961,0.10000002384185792,0.2400000095367432,-0.1040000319480896,-0.05529999732971192,-0.07301002740859985,0.019900023937225345,4.0,4.0,0.0163237527012825
03-13,0.0,0.003000020980834961,0.10000002384185792,0.1899999976158142,-0.1040000319480896,-0.05529999732971192,-0.07301002740859985,0.027300000190734863,4.0,4.0,0.010998748242855072
03-14,0.0,0.003000020980834961,0.06000000238418578,0.1899999976158142,-0.1040000319480896,-0.05529999732971192,-0.06999999284744263,0.08330002427101135,4.0,4.0,0.013375002890825272
03-15,0.0,-0.04500001668930054,0.06000000238418578,0.1899999976158142,-0.1040000319480896,-0.05529999732971192,-0.09429997205734253,0.0650000274181366,3.0,5.0,0.002050001174211502
03-16,0.0,-0.04500001668930054,0.06000000238418578,0.1899999976158142,-0.1040000319480896,-0.05529999732971192,-0.109499990940094,0.0650000274181366,3.0,5.0,0.00014999881386756897
03-17,0.0,-0.04500001668930054,-0.009999990463256836,0.1899999976158142,-0.1040000319480896,-0.05529999732971192,-0.16600000858306885,0.07600000500679016,2.0,6.0,-0.014287505298852919
03-18,0.0,-0.04500001668930054,-0.009999990463256836,0.1899999976158142,-0.1040000319480896,-0.05529999732971192,-0.16600000858306885,0.1389400064945221,2.0,6.0,-0.006420005112886429
03-19,0.0,-0.04500001668930054,-0.009999990463256836,0.1899999976158142,-0.1040000319480896,-0.05529999732971192,-0.19599997997283936,0.0967000126838684,2.0,6.0,-0.015450000762939453
03-20,0.0,-0.04500001668930054,-0.009999990463256836,0.1899999976158142,-0.1040000319480896,-0.05529999732971192,-0.19599997997283936,0.09110000729560852,2.0,6.0,-0.01615000143647194
03-21,0.0,-0.04500001668930054,-0.009999990463256836,0.1899999976158142,-0.1040000319480896,-0.05529999732971192,-0.22860002517700195,0.0919000208377838,2.0,6.0,-0.020125005394220352
03-22,0.0,-0.04500001668930054,-0.009999990463256836,0.1899999976158142,-0.1040000319480896,-0.2051999568939209,-0.2459999918937683,0.0919000208377838,2.0,6.0,-0.04103749617934227
03-23,0.0,-0.04500001668930054,-0.009999990463256836,0.1899999976158142,-0.1040000319480896,-0.2051999568939209,-0.163100004196167,0.0919000208377838,2.0,6.0,-0.030674997717142105
03-24,0.0,-0.04500001668930054,-0.029999971389770508,0.1899999976158142,0.19600003957748413,-0.19900000095367432,-0.163100004196167,0.07910001277923584,3.0,5.0,0.0035000070929527287
03-25,0.0,-0.04500001668930054,-0.029999971389770508,0.1899999976158142,0.19600003957748413,-0.19900000095367432,-0.163100004196167,-0.009299993515014648,2.0,6.0,-0.007549993693828583
03-26,0.0,-0.04500001668930054,-0.029999971389770508,0.1899999976158142,0.19600003957748413,-0.19900000095367432,-0.13599997758865354,-0.014699995517730713,2.0,6.0,-0.0048374906182289115
03-27,0.0,-0.04500001668930054,-0.029999971389770508,0.1899999976158142,0.19600003957748413,-0.19900000095367432,-0.1373000144958496,-0.014699995517730713,2.0,6.0,-0.004999995231628418
03-28,0.0,-0.04500001668930054,-0.029999971389770508,0.1899999976158142,0.19600003957748413,-0.19900000095367432,-0.1373000144958496,-0.06990000605583191,2.0,6.0,-0.011899996548891071
03-29,0.04000002145767212,-0.04500001668930054,-0.029999971389770508,0.1899999976158142,0.19600003957748413,-0.19900000095367432,-0.1373000144958496,-0.06990000605583191,3.0,5.0,-0.0068999938666820535
03-30,0.04000002145767212,-0.04500001668930054,-0.029999971389770508,0.1899999976158142,0.19600003957748413,-0.14989995956420898,-0.1373000144958496,-0.06990000605583191,3.0,5.0,-0.0007624886929988861
03-31,0.04000002145767212,-0.04500001668930054,-0.029999971389770508,0.18000000715255735,0.19600003957748413,-0.14989995956420898,-0.1373000144958496,-0.07749998569488525,3.0,5.0,-0.002962484955787659
04-01,0.04000002145767212,-0.04500001668930054,0.020000040531158447,0.18000000715255735,0.19600003957748413,-0.14989995956420898,-0.1373000144958496,-0.00769999623298645,4.0,4.0,0.012012515217065813
04-02,0.04000002145767212,-0.04500001668930054,0.020000040531158447,0.18000000715255735,0.05570000410079956,-0.14989995956420898,-0.1373000144958496,-0.09799998998641968,4.0,4.0,-0.016812488436698914
04-03,0.04000002145767212,-0.04500001668930054,0.020000040531158447,0.18000000715255735,0.05570000410079956,-0.14989995956420898,-0.09600001573562622,-0.07499998807907103,4.0,4.0,-0.008774988353252411
04-04,0.04000002145767212,-0.04500001668930054,0.020000040531158447,0.18000000715255735,0.05570000410079956,-0.14989995956420898,-0.09600001573562622,-0.07499998807907103,4.0,4.0,-0.008774988353252411
04-05,0.04000002145767212,-0.04500001668930054,0.020000040531158447,0.18000000715255735,0.0559999942779541,-0.14989995956420898,-0.09600001573562622,-0.07499998807907103,4.0,4.0,-0.008737489581108093
04-06,0.04000002145767212,-0.04500001668930054,0.020000040531158447,0.1899999976158142,0.0559999942779541,-0.14989995956420898,-0.09275001287460327,-0.07499998807907103,4.0,4.0,-0.00708124041557312
04-07,0.04000002145767212,-0.04500001668930054,0.020000040531158447,0.1899999976158142,0.0559999942779541,-0.14989995956420898,-0.09275001287460327,-0.08100000023841858,4.0,4.0,-0.007831241935491562
04-08,0.04000002145767212,-0.04500001668930054,0.020000040531158447,0.2400000095367432,0.0559999942779541,-0.14989995956420898,-0.09275001287460327,-0.10060000419616699,4.0,4.0,-0.004031240940093994
04-09,0.04000002145767212,-0.04500001668930054,0.020000040531158447,0.2400000095367432,0.0559999942779541,-0.14989995956420898,-0.09275001287460327,-0.10015001893043518,4.0,4.0,-0.003974992781877518
04-10,0.04000002145767212,-0.04500001668930054,0.020000040531158447,0.2400000095367432,0.0559999942779541,-0.14989995956420898,-0.18545001745224,-0.07785001397132874,4.0,4.0,-0.012774992734193802
04-11,0.04000002145767212,-0.04500001668930054,0.020000040531158447,0.2400000095367432,0.0559999942779541,-0.14989995956420898,-0.16350001096725464,-0.08889999985694885,4.0,4.0,-0.011412490159273148
04-12,0.04000002145767212,-0.04500001668930054,0.020000040531158447,0.2400000095367432,0.0559999942779541,-0.14989995956420898,-0.16350001096725464,-0.052799999713897705,4.0,4.0,-0.006899990141391754
04-13,0.04000002145767212,-0.04500001668930054,0.020000040531158447,0.27799999713897705,0.0615999698638916,-0.16359999775886536,-0.1437000036239624,-0.052799999713897705,4.0,4.0,-0.0006874985992908478
04-14,0.04000002145767212,-0.04500001668930054,0.020000040531158447,0.09799998998641968,0.0615999698638916,-0.16359999775886536,-0.1437000036239624,-0.057300001382827766,4.0,4.0,-0.023749999701976776
04-15,0.04000002145767212,-0.04500001668930054,0.020000040531158447,0.09799998998641968,0.0615999698638916,-0.16359999775886536,-0.1437000036239624,-0.06369999051094055,4.0,4.0,-0.024549998342990875
04-16,0.04000002145767212,-0.050999999046325684,0.020000040531158447,0.12999999523162842,0.0615999698638916,-0.16359999775886536,-0.19099998474121094,-0.06400001049041748,4.0,4.0,-0.02724999561905861
04-17,0.04000002145767212,-0.047999978065490716,0.020000040531158447,0.12999999523162842,0.0615999698638916,-0.16359999775886536,-0.1430000066757202,-0.09150001406669617,4.0,4.0,-0.02431249618530273
04-18,0.04000002145767212,-0.047999978065490716,0.09000003337860107,0.12999999523162842,0.0615999698638916,-0.16359999775886536,-0.1306999921798706,-0.10300001502037047,4.0,4.0,-0.015462495386600494
04-19,0.04000002145767212,-0.047999978065490716,0.09000003337860107,0.12999999523162842,0.0615999698638916,-0.16359999775886536,-0.19669997692108154,-0.10300001502037047,4.0,4.0,-0.023712493479251855
04-20,0.04000002145767212,-0.047999978065490716,0.09000003337860107,0.31200000643730164,0.0615999698638916,-0.16359999775886536,-0.19669997692108154,-0.10300001502037047,4.0,4.0,-0.0009624920785427094
04-21,0.04000002145767212,-0.047999978065490716,0.09000003337860107,0.31200000643730164,0.0615999698638916,-0.16359999775886536,-0.12369996309280396,-0.08849000930786133,4.0,4.0,0.009976260364055634
04-22,0.04000002145767212,-0.047999978065490716,0.09000003337860107,0.3419999778270721,0.05759996175765991,-0.16359999775886536,-0.12369996309280396,-0.07700002193450928,4.0,4.0,0.01466250419616699
04-23,0.04000002145767212,0.0,0.09000003337860107,0.31200000643730164,0.05759996175765991,-0.16359999775886536,-0.12369996309280396,-0.08590000867843628,4.0,4.0,0.015800006687641144
04-24,0.04000002145767212,0.0,0.09000003337860107,0.31200000643730164,0.05759996175765991,-0.16359999775886536,-0.1104399561882019,-0.08590000867843628,4.0,4.0,0.0174575075507164
04-25,0.04000002145767212,0.0,0.09000003337860107,0.31200000643730164,0.05759996175765991,-0.16359999775886536,-0.07985997200012207,-0.10210001468658447,4.0,4.0,0.01925500482320785
04-26,0.04000002145767212,0.0,0.09000003337860107,0.31200000643730164,0.05759996175765991,-0.16359999775886536,-0.07199996709823607,-0.10210001468658447,4.0,4.0,0.020237505435943604
04-27,0.04000002145767212,0.0,0.09000003337860107,0.31200000643730164,0.05759996175765991,-0.16359999775886536,-0.027819991111755368,-0.10210001468658447,4.0,4.0,0.02576000243425369
04-28,0.04000002145767212,0.0,0.09000003337860107,0.04000002145767212,0.05759996175765991,-0.16359999775886536,-0.0661500096321106,-0.1080000102519989,4.0,4.0,-0.013768747448921205
04-29,0.04000002145767212,0.0,0.09000003337860107,0.04000002145767212,0.05759996175765991,-0.16359999775886536,-0.0661500096321106,-0.1080000102519989,4.0,4.0,-0.013768747448921205
04-30,0.04000002145767212,0.0,0.09000003337860107,0.04000002145767212,0.02929997444152832,-0.16359999775886536,-0.062330007553100586,-0.1080000102519989,4.0,4.0,-0.0168287456035614
05-01,0.04000002145767212,0.0,0.09000003337860107,0.04000002145767212,0.02929997444152832,-0.16359999775886536,-0.03933000564575195,-0.1080000102519989,4.0,4.0,-0.013953745365142822
05-02,0.04000002145767212,0.0,0.09000003337860107,0.04000002145767212,0.02929997444152832,-0.16359999775886536,-0.03933000564575195,-0.09439998865127563,4.0,4.0,-0.012253742665052414
05-03,0.04000002145767212,0.0,0.09000003337860107,0.04000002145767212,0.02929997444152832,-0.16359999775886536,-0.004029989242553711,-0.11050000786781312,4.0,4.0,-0.009853743016719818
05-04,0.04000002145767212,0.0,0.09000003337860107,0.04000002145767212,0.02929997444152832,-0.16359999775886536,0.01657000184059143,-0.11050000786781312,5.0,3.0,-0.007278744131326675
05-05,0.04000002145767212,0.0,0.09000003337860107,0.04000002145767212,0.02929997444152832,-0.16359999775886536,0.01657000184059143,-0.07919999957084656,5.0,3.0,-0.003366243094205857
05-06,0.04000002145767212,0.0,0.09000003337860107,0.04000002145767212,0.02929997444152832,-0.16359999775886536,0.01657000184059143,-0.07864999771118164,5.0,3.0,-0.003297492861747741
05-07,0.04000002145767212,0.0,0.09000003337860107,0.04000002145767212,-0.020000040531158447,-0.16359999775886536,0.008769989013671875,-0.09225001931190492,4.0,4.0,-0.01213499903678894
05-08,0.04000002145767212,0.0,0.09000003337860107,0.04000002145767212,-0.020000040531158447,-0.16359999775886536,0.008769989013671875,-0.07520002126693726,4.0,4.0,-0.010003749281167984
05-09,0.04000002145767212,0.0,0.09000003337860107,0.04000002145767212,-0.020000040531158447,-0.16359999775886536,0.008769989013671875,-0.07190001010894775,4.0,4.0,-0.009591247886419295
05-10,0.04000002145767212,0.0,0.09000003337860107,0.04000002145767212,-0.020000040531158447,-0.16359999775886536,0.014899969100952147,-0.07980000972747803,4.0,4.0,-0.009812500327825545
05-11,0.04000002145767212,0.0,0.09000003337860107,0.04000002145767212,-0.020000040531158447,-0.16359999775886536,0.02179998159408569,-0.07980000972747803,4.0,4.0,-0.008949998766183853
05-12,0.04000002145767212,0.0,0.09000003337860107,0.10000002384185792,0.08799999952316284,-0.16359999775886536,-0.001569986343383789,-0.07980000972747803,4.0,4.0,0.009128760546445848
05-13,0.04000002145767212,0.0,0.09000003337860107,0.2870000004768372,0.07039999961853027,-0.16359999775886536,-0.001569986343383789,-0.058200001716613776,4.0,4.0,0.033003758639097214
05-14,0.04000002145767212,0.0,0.0,0.20999997854232788,0.07039999961853027,-0.16359999775886536,-0.001569986343383789,-0.06209999322891235,3.0,5.0,0.011641252785921095
05-15,0.04000002145767212,0.0,0.0,0.3999999761581421,0.07039999961853027,-0.16359999775886536,-0.01600000262260437,-0.08320000767707825,3.0,5.0,0.030949998646974564
05-16,0.04000002145767212,0.0,0.0,0.3999999761581421,0.07039999961853027,-0.16359999775886536,-0.01600000262260437,-0.08320000767707825,3.0,5.0,0.030949998646974564
05-17,0.04000002145767212,0.0,0.0,0.3999999761581421,0.07039999961853027,-0.16359999775886536,-0.01600000262260437,-0.08669999241828917,3.0,5.0,0.0305125005543232
05-18,0.04000002145767212,0.0,0.0,0.3999999761581421,0.07039999961853027,-0.16359999775886536,-0.01600000262260437,-0.08669999241828917,3.0,5.0,0.0305125005543232
05-19,0.04000002145767212,0.0,0.0,0.3999999761581421,0.07039999961853027,-0.16359999775886536,-0.01600000262260437,-0.07925999164581299,3.0,5.0,0.03144250065088272
05-20,0.04000002145767212,0.0,0.0,0.3999999761581421,0.07039999961853027,-0.16359999775886536,-0.01600000262260437,-0.11939999461174013,3.0,5.0,0.02642500028014183
05-21,0.04000002145767212,0.0,0.0,0.5219999551773071,0.07039999961853027,-0.16359999775886536,-0.01600000262260437,-0.14360001683235168,3.0,5.0,0.038649994879961014
05-22,0.04000002145767212,0.0,0.0,0.5,0.07039999961853027,-0.16359999775886536,-0.01600000262260437,-0.10030001401901244,3.0,5.0,0.04131250083446504
05-23,0.04000002145767212,0.0,0.0,0.5,0.07039999961853027,-0.16359999775886536,-0.032700002193450935,-0.15436002612113953,3.0,5.0,0.032467499375343316
05-24,0.04000002145767212,0.0,0.0,0.5,0.07039999961853027,-0.16359999775886536,0.02950000762939453,-0.15436002612113953,4.0,4.0,0.040242500603199005
05-25,0.04000002145767212,0.0,0.0,0.550000011920929,0.07039999961853027,-0.16359999775886536,0.02950000762939453,-0.15436002612113953,4.0,4.0,0.046492502093315125
05-26,0.04000002145767212,0.0,0.0,0.550000011920929,0.07039999961853027,-0.16359999775886536,-0.07255002856254578,-0.15436002612113953,3.0,5.0,0.03373624756932258
05-27,0.04000002145767212,0.0,0.0,0.5009999871253967,0.07039999961853027,-0.16359999775886536,-0.07255002856254578,-0.10067000985145567,3.0,5.0,0.03432249650359154
05-28,0.04000002145767212,0.0,0.0,0.5009999871253967,0.07039999961853027,-0.16359999775886536,-0.07255002856254578,-0.09148001670837402,3.0,5.0,0.035471245646476746
05-29,0.04000002145767212,0.0,0.0,0.5009999871253967,0.07039999961853027,-0.16359999775886536,-0.016050010919570926,-0.0901000201702118,3.0,5.0,0.04270624741911888
