,2013,2014,2015,2016,2017,2018,ups,downs,avg
01-23,0.0,-1.5399999618530291,-0.5499000549316406,-0.36979997158050537,-0.07699999772012234,0.0020099999383091944,1.0,5.0,-0.422448331024498
01-24,0.0,-0.8200001716613778,-0.5845003128051758,-0.36979997158050537,-0.07699999772012234,0.0020099999383091944,1.0,5.0,-0.3082150756381454
01-25,-0.4629999399185183,-1.3400001525878895,-0.5845003128051758,-0.36979997158050537,-0.10648000054061413,0.0020099999383091944,1.0,5.0,-0.47696172958239896
01-26,-0.4629999399185183,-0.8800001144409189,-0.5845003128051758,-0.35989999771118164,-0.009999999776482582,0.0,0.0,6.0,-0.38290006077537947
01-27,-0.4629999399185183,-0.8800001144409189,-0.3845000267028809,-0.14450001716613775,0.002450000494718552,0.0,1.0,5.0,-0.31159168295562284
01-28,-0.4629999399185183,-0.8800001144409189,-0.0700998306274414,-0.009900003671646118,0.07075999863445759,0.0,1.0,5.0,-0.2253733150040112
01-29,-0.4629999399185183,-0.11999988555908025,-0.1500997543334952,-0.03519999980926518,0.07075999863445759,0.0,1.0,5.0,-0.11625659683098355
01-30,-0.4629999399185183,-1.700000286102295,-0.06999969482421875,-0.03000000119209289,0.07075999863445759,0.0,1.0,5.0,-0.3653733205671112
01-31,-0.4629999399185183,-1.700000286102295,-0.06999969482421875,-0.009999990463256836,0.05430999770760536,0.0,1.0,5.0,-0.36478165226678055
02-01,-0.4629999399185183,-1.6800003051757812,-0.06999969482421875,-0.009999990463256836,0.08670999784953892,0.0,1.0,5.0,-0.356048322088706
02-02,0.0,-1.6800003051757812,-0.06999969482421875,0.053600013256073,0.03620000183582306,0.0,2.0,4.0,-0.27669999748468393
02-03,0.0,-1.6800003051757812,0.056400299072265625,-0.026199996471405036,0.03620000183582306,0.0,2.0,4.0,-0.2689333334565163
02-04,0.0,-1.6800003051757812,0.03880023956298917,-0.08629998564720154,0.03620000183582306,0.0,2.0,4.0,-0.2818833415706951
02-05,0.0,-0.5200004577636728,1.690000057220459,0.029500007629394587,0.03620000183582306,0.0,3.0,3.0,0.20594993482033397
02-06,0.0,-0.9600000381469744,1.489999771118164,-9.998679161071776e-05,0.03620000183582306,0.0,2.0,4.0,0.094349958002567
02-07,0.0,-0.7999997138977051,0.880000114440918,0.013000011444091795,0.03620000183582306,0.0,3.0,3.0,0.021533402303854626
02-08,0.0,-0.5799999237060556,1.4499998092651376,0.013000011444091795,0.03620000183582306,0.0,3.0,3.0,0.15319998313983282
02-09,0.0,-0.5799999237060556,1.4499998092651376,0.013000011444091795,0.03620000183582306,0.0,3.0,3.0,0.15319998313983282
02-10,0.0,-0.5799999237060556,1.1999998092651376,0.09000000357627869,-0.01891999691724777,0.0,2.0,4.0,0.11517998203635214
02-11,0.0,-0.5799999237060556,0.9000000953674316,0.09000000357627869,-0.01891999691724777,0.0,2.0,4.0,0.06518002972006783
02-12,0.0,-2.0999999046325684,0.4990000724792481,0.1210000216960907,-0.01891999691724777,0.0,2.0,4.0,-0.24981996789574626
02-13,0.0,-2.0999999046325684,0.4299998283386231,0.1698000133037567,-0.01891999691724777,0.0,2.0,4.0,-0.2531866766512394
02-14,0.0,-1.7800002098083496,0.35989999771118164,0.11989998817443852,-0.01891999691724777,0.0,2.0,4.0,-0.2198533701399962
02-15,0.0,-1.7800002098083496,0.4899997711181641,0.11989998817443852,-0.01891999691724777,0.0,2.0,4.0,-0.19817007457216584
02-16,0.0,-1.7800002098083496,0.4899997711181641,0.11989998817443852,-0.01891999691724777,0.0,2.0,4.0,-0.19817007457216584
02-17,0.0,-1.7800002098083496,0.4899997711181641,0.0900999903678894,-0.01891999691724777,0.0,2.0,4.0,-0.2031367408732573
02-18,0.0,-1.7800002098083496,-0.06800031661987305,0.13639998435974127,-0.01891999691724777,0.0,1.0,5.0,-0.28842008983095485
02-19,0.0,-1.7800002098083496,0.3540000915527335,0.12189999222755428,-0.09501999786152736,0.0,2.0,4.0,-0.2331866873149316
02-20,0.0,-1.7800002098083496,0.13000011444091794,0.03800001740455633,-0.09501999786152736,0.0,2.0,4.0,-0.2845033459707338
02-21,0.0,-1.7800002098083496,0.12400007247924805,0.04809999465942383,-0.09501999786152736,0.0,2.0,4.0,-0.2838200234218675
02-22,0.0,-1.7800002098083496,0.12000036239624025,0.04809999465942383,-0.019899999555491377,0.0,2.0,4.0,-0.27196664205136284
02-23,0.0,-1.7800002098083496,0.12000036239624025,0.04809999465942383,-0.019899999555491377,0.0,2.0,4.0,-0.27196664205136284
02-24,0.0,-1.7800002098083496,0.0,-0.056199997663497925,-0.019499999529216442,0.0,0.0,6.0,-0.3092833678335107
02-25,0.0,-1.7800002098083496,0.09999990463256836,-0.03319999575614928,-0.019499999529216442,0.0,1.0,5.0,-0.2887833834101912
02-26,0.0,-1.2199997901916504,0.1680002212524414,-0.057500004768371575,-0.019499999529216442,0.0,1.0,5.0,-0.18816659553946616
02-27,0.0,-1.2199997901916504,0.4000000953674317,-0.03999999165534973,-0.019499999529216442,0.0,1.0,5.0,-0.14658328100146414
02-28,0.0,-1.2199997901916504,0.4932999610900879,-0.0500000119209289,-0.019499999529216442,0.0,1.0,5.0,-0.13269997342528464
02-29,0.0,0.0,0.0,-0.0500000119209289,0.0,0.0,0.0,1.0,-0.008333335320154817
03-01,0.0,-1.2199997901916504,0.09999990463256836,-0.0500000119209289,-0.019499999529216442,0.0,1.0,5.0,-0.19824998283487125
03-02,0.0,-1.2199997901916504,0.09999990463256836,0.06529998779296875,-0.019499999529216442,0.007400000002235173,3.0,3.0,-0.17779998288218246
03-03,0.0,-1.2199997901916504,0.09999990463256836,0.06000000238418578,-0.019499999529216442,0.007400000002235173,3.0,3.0,-0.17868331378364624
03-04,0.0,-2.200000286102295,0.3399996757507333,0.04010000824928284,-0.019499999529216442,0.0052999998442828655,3.0,3.0,-0.30568343363120204
03-05,0.0,-2.200000286102295,-0.05050039291381836,-0.013499975204467829,-0.019499999529216442,0.0052999998442828655,1.0,5.0,-0.3797001089842525
03-06,0.0,-2.200000286102295,0.36999988555908203,-0.07679998874664312,-0.019499999529216442,0.0052999998442828655,2.0,4.0,-0.3201667314957983
03-07,0.0,-3.1399998664855966,0.39999961853027344,-0.07679998874664312,-0.019499999529216442,-0.00990000087767839,1.0,5.0,-0.4743667061848102
03-08,0.0,-2.5289998054504395,0.3899998664855957,-0.05000001192092896,-0.019499999529216442,-0.00990000087767839,1.0,5.0,-0.3697333252154446
03-09,0.0,-2.2199997901916504,0.3899998664855957,-0.05940002202987672,-0.019499999529216442,-0.00990000087767839,1.0,5.0,-0.31979999102380435
03-10,0.0,-2.2199997901916504,0.3899998664855957,-0.13999998569488525,-0.017999999457970258,-0.00990000087767839,1.0,5.0,-0.33298331828943145
03-11,0.0,-1.619999885559083,0.3899998664855957,-0.08619999885559082,0.004000000655651093,-0.00990000087767839,2.0,4.0,-0.22035000302518426
03-12,0.0,-1.619999885559083,0.12999963760375974,0.007899999618530273,0.004000000655651093,-0.00990000087767839,3.0,3.0,-0.2480000414264701
03-13,0.0,-0.9000000953674325,-0.010000228881835938,-0.025700002908706658,0.004000000655651093,-0.00990000087767839,1.0,5.0,-0.15693338789666708
03-14,0.0,-0.9000000953674325,-0.5,-0.025700002908706658,0.004000000655651093,-0.00990000087767839,1.0,5.0,-0.2386000164163611
03-15,0.0,-0.9000000953674325,-0.3776001930236816,-0.04999998211860657,0.004000000655651093,-0.00990000087767839,1.0,5.0,-0.222250045121958
03-16,0.0,-0.9000000953674325,-0.3776001930236816,0.05000001192092896,0.0389500018209219,0.0052999998442828655,3.0,3.0,-0.19722504580083008
03-17,0.0,-0.9000000953674325,-0.3776001930236816,0.027500003576278687,0.0389500018209219,0.0046999999321997174,3.0,3.0,-0.20107504717695232
03-18,0.0,-0.9000000953674325,-0.39840030670166016,0.02599999308586121,0.0389500018209219,0.0046999999321997174,3.0,3.0,-0.20479173453835164
03-19,0.0,-0.9000000953674325,-0.5800004005432138,0.02500000596046448,0.0389500018209219,0.0046999999321997174,3.0,3.0,-0.2352250813661767
03-20,0.0,-0.9000000953674325,-0.05009984970092685,0.025299996137618963,0.0389500018209219,0.0046999999321997174,3.0,3.0,-0.14685832452960312
03-21,0.0,-1.3000001907348615,-0.010000228881836827,0.025299996137618963,0.0389500018209219,-0.0042099999263882654,2.0,4.0,-0.2083267369307576
03-22,0.0,-1.3000001907348615,-0.07000017166137695,-0.040000021457672175,0.0389500018209219,-0.0042099999263882654,1.0,5.0,-0.22921006365989616
03-23,0.0,-0.96000003814697,-0.07000017166137695,-0.046800017356872566,0.0389500018209219,-0.0042099999263882654,1.0,5.0,-0.17367670421178094
03-24,0.0,-0.96000003814697,-0.05999994277954013,-0.03929999470710754,0.0389500018209219,-0.0042099999263882654,1.0,5.0,-0.17075999562318067
03-25,0.0,-1.760000228881835,0.1359996795654297,-0.03929999470710754,0.0389500018209219,-0.0042099999263882654,2.0,4.0,-0.2714267570214965
03-26,0.0,-1.4600000381469718,0.029900074005126964,-0.059899985790252734,0.0389500018209219,-0.0042099999263882654,2.0,4.0,-0.2425433246729273
03-27,-0.4341999292373657,-0.060000419616700995,-0.00010013580322354444,-0.02249997854232788,0.0389500018209219,-0.0042099999263882654,1.0,5.0,-0.08034341021751408
03-28,-0.4341999292373657,-0.060000419616700995,0.13989973068237305,-0.02249997854232788,0.0389500018209219,-0.0042099999263882654,2.0,4.0,-0.057010099136581324
03-29,-0.4341999292373657,-1.0200004577636737,0.1159000396728498,-0.01569998264312744,0.0389500018209219,-0.0042099999263882654,2.0,4.0,-0.21987672134613054
03-30,-0.4341999292373657,-1.040000438690187,0.1159000396728498,-0.05879998207092285,0.0389500018209219,-0.0042099999263882654,2.0,4.0,-0.23039338473851545
03-31,-0.4341999292373657,-1.040000438690187,0.11600017547607333,-0.0656999945640564,0.0389500018209219,-0.0042099999263882654,2.0,4.0,-0.2315266975201671
04-01,-0.4341999292373657,-1.09999990463257,-0.350100040435791,-0.15139999985694888,0.0389500018209219,-0.0042099999263882654,1.0,5.0,-0.33349331204469035
04-02,-0.4341999292373657,-1.09999990463257,-0.3499999046325684,-0.06120000779628754,0.0389500018209219,-0.0042099999263882654,1.0,5.0,-0.31844329073404304
04-03,-0.4341999292373657,-0.879999637603758,-0.350100040435791,-0.07460001111030579,0.0389500018209219,-0.0042099999263882654,1.0,5.0,-0.2840266027487812
04-04,-0.4341999292373657,-0.4800000190734863,-0.54010009765625,-0.07460001111030579,0.0389500018209219,-0.0042099999263882654,1.0,5.0,-0.2490266758638124
04-05,-0.4341999292373657,0.1999998092651376,-0.54010009765625,-0.07460001111030579,0.0389500018209219,-0.0042099999263882654,2.0,4.0,-0.13569337114070834
04-06,0.02880001068115257,0.1999998092651376,-0.54010009765625,-0.08710001409053802,0.0389500018209219,-0.0042099999263882654,3.0,3.0,-0.0606100483176607
04-07,0.02880001068115257,0.1999998092651376,-0.5054998397827148,-0.15549999475479126,0.0389500018209219,-0.002199999988079071,3.0,3.0,-0.06590833545972885
04-08,0.02880001068115257,0.7199997901916495,-0.5654997825622559,-0.2899999916553497,0.0389500018209219,-0.002199999988079071,3.0,3.0,-0.011658328585326784
04-09,0.02880001068115257,0.2599997520446786,-1.0799000263214116,-0.25509998202323914,0.0389500018209219,-0.002199999988079071,3.0,3.0,-0.16824170729766275
04-10,0.02880001068115257,-0.50000047683716,-0.829900026321412,-0.25509998202323914,0.0389500018209219,-0.002199999988079071,2.0,4.0,-0.253241745444636
04-11,0.02880001068115257,1.079999923706055,-0.9000000953674316,-0.25509998202323914,-0.02935999631881714,-0.002199999988079071,2.0,4.0,-0.012976689885059955
04-12,0.02880001068115257,3.070000171661377,-1.1100001335144043,-0.19999998807907104,-0.02935999631881714,-0.002199999988079071,2.0,4.0,0.29287334407369303
04-13,0.02880001068115257,3.070000171661377,-1.1100001335144043,-0.2199999988079071,-0.016249999403953552,-0.002199999988079071,2.0,4.0,0.2917250084380309
04-14,0.02880001068115257,3.070000171661377,-1.1100001335144043,-0.2466999888420105,-0.016249999403953552,-0.002199999988079071,2.0,4.0,0.28727501009901363
04-15,0.02880001068115257,3.050000190734864,-0.9301002025604248,-0.177700012922287,-0.016249999403953552,-0.002199999988079071,2.0,4.0,0.3254249977568785
04-16,-0.4341999292373657,2.8400001525878915,-1.1124000549316415,-0.2195000052452088,-0.0660000005736947,-0.002199999988079071,1.0,5.0,0.1676166937686503
04-17,-0.4341999292373657,1.0199999809265154,-2.3900001049041752,-0.2195000052452088,-0.0660000005736947,-0.002199999988079071,1.0,5.0,-0.3486500098370013
04-18,-0.4341999292373657,-0.09000015258789151,-2.239999771118164,-0.2195000052452088,-0.0660000005736947,-0.002199999988079071,0.0,6.0,-0.5086499764584006
04-19,-0.4341999292373657,0.09999990463256747,-2.239999771118164,-0.1899000108242035,-0.0660000005736947,-0.002199999988079071,1.0,5.0,-0.47204996785149
04-20,-0.4341999292373657,0.09999990463256747,-2.239999771118164,-0.203000009059906,-0.0660000005736947,-0.002199999988079071,1.0,5.0,-0.4742333008907737
04-21,-0.4341999292373657,0.09999990463256747,-1.6300001144409182,-0.2800000011920929,-0.0660000005736947,-0.002199999988079071,1.0,5.0,-0.3854000234665971
04-22,-0.4341999292373657,-0.11999988555908205,-2.3998997211456308,-0.28999999910593033,-0.0660000005736947,-0.002199999988079071,0.0,6.0,-0.5520499226016304
04-23,-0.4341999292373657,-0.1599998474121085,-2.09000015258789,-0.2910000160336494,-0.0660000005736947,-0.002199999988079071,0.0,6.0,-0.5072333243054646
04-24,-0.4341999292373657,-0.2199997901916495,-2.14900016784668,-0.21100001037120814,-0.0660000005736947,-0.002199999988079071,0.0,6.0,-0.5137333163681128
04-25,-0.4341999292373657,0.0,-2.1698999404907227,-0.21100001037120814,-0.0660000005736947,-0.002199999988079071,0.0,6.0,-0.4805499801101784
04-26,-0.4341999292373657,-0.1599998474121085,-1.9799997806549068,-0.32990001142024994,-0.0660000005736947,-0.002199999988079071,0.0,6.0,-0.4953832615477341
04-27,-0.4341999292373657,-0.13000011444091886,-1.9799997806549068,-0.27999998629093176,-0.0660000005736947,-0.002199999988079071,0.0,6.0,-0.4820666351976495
04-28,-0.4341999292373657,-0.13000011444091886,-1.9098999500274647,-0.2700999975204468,-0.0660000005736947,-0.002199999988079071,0.0,6.0,-0.4687333319646618
04-29,-0.4341999292373657,-0.13000011444091886,-2.049999713897705,-0.3163999915122987,-0.0660000005736947,-0.002199999988079071,0.0,6.0,-0.4997999582750104
04-30,-0.4341999292373657,-0.2699999809265137,-1.841999769210816,-0.36010000109672546,-0.0660000005736947,-0.002199999988079071,0.0,6.0,-0.4957499468388657
05-01,-0.4341999292373657,-0.019999980926513672,-2.2440001964569083,-0.36010000109672546,-0.0660000005736947,-0.002199999988079071,0.0,6.0,-0.5210833513798812
05-02,-0.4341999292373657,-0.1599998474121085,-1.8199999332427976,-0.36010000109672546,-0.0660000005736947,-0.002199999988079071,0.0,6.0,-0.4737499519251285
05-03,0.7000000476837158,-0.309999942779541,-1.6799998283386226,-0.30000001192092896,0.010100000370584892,-0.002199999988079071,2.0,4.0,-0.2636832891621452
05-04,0.7000000476837158,-0.3600001335144034,-1.6799998283386226,-0.3100999891757965,0.010100000370584892,-0.002199999988079071,2.0,4.0,-0.2736999838271001
05-05,0.7000000476837158,-0.3600001335144034,-1.6539998054504388,-0.22380000352859492,0.010100000370584892,-0.002199999988079071,2.0,4.0,-0.2549833157378693
05-06,0.7000000476837158,-0.3600001335144034,-1.8500001430511468,-0.2287999987602234,0.009700000344309954,-0.002199999988079071,2.0,4.0,-0.2885500378809712
05-07,0.7000000476837158,-0.2399997711181632,-1.6300001144409182,-0.26249999552965164,0.009700000344309954,-0.002199999988079071,2.0,4.0,-0.2374999721747977
05-08,0.7000000476837158,-0.2599997520446786,-1.4500002861022954,-0.13249999284744265,0.009700000344309954,-0.002199999988079071,2.0,4.0,-0.18916666382574496
05-09,0.7000000476837158,0.07999992370605558,-1.5917000770568848,-0.13249999284744265,0.009700000344309954,-0.002199999988079071,3.0,3.0,-0.1561166830263875
05-10,0.7000000476837158,0.2200002670288086,-1.6400001049041744,-0.15000000596046448,0.009700000344309954,-0.002199999988079071,3.0,3.0,-0.14374996596598058
05-11,0.7000000476837158,0.38000011444091797,-1.6400001049041744,-0.1399999856948853,0.009700000344309954,-0.002199999988079071,3.0,3.0,-0.11541665468636582
05-12,0.7000000476837158,0.38000011444091797,-1.6333000659942625,-0.2401999831199646,0.009700000344309954,-0.002199999988079071,3.0,3.0,-0.13099998110556035
05-13,0.7000000476837158,0.38000011444091797,-1.1500999927520748,-0.17500001192092896,0.009700000344309954,-0.002199999988079071,3.0,3.0,-0.03959997369868984
05-14,0.7000000476837158,0.5,-1.3899998664855966,-0.19499999284744265,0.009700000344309954,-0.002199999988079071,3.0,3.0,-0.06291663521551542
05-15,0.7000000476837158,0.4900002479553214,-1.149399757385254,-0.2449999898672104,0.009700000344309954,-0.002199999988079071,3.0,3.0,-0.0328165752095327
05-16,0.7000000476837158,0.7389998435974112,-1.5310001373291011,-0.2449999898672104,0.009700000344309954,-9.99998301267624e-05,3.0,3.0,-0.05456670590016688
05-17,0.7000000476837158,2.049999713897705,-1.5310001373291011,-0.20830000936985013,0.009700000344309954,-9.99998301267624e-05,3.0,3.0,0.17004993589944215
05-18,0.7000000476837158,2.125,-1.5310001373291011,-0.14499999582767484,0.009700000344309954,-9.99998301267624e-05,3.0,3.0,0.1930999858401872
05-19,0.7000000476837158,2.125,-1.5609998703002923,-0.12949998676776886,0.009700000344309954,-9.99998301267624e-05,3.0,3.0,0.19068336518830628
05-20,0.7000000476837158,1.5139999389648429,-1.5900001525878906,-0.14499999582767484,0.008200000273063777,-9.99998301267624e-05,3.0,3.0,0.08118330644598838
05-21,0.7000000476837158,0.7899999618530282,-1.2099997997283936,-0.15870000422000882,0.009099999675527215,-9.99998301267624e-05,3.0,3.0,0.02171670090562369
05-22,0.7000000476837158,-0.25,-1.0999999046325684,-0.15870000422000882,0.009099999675527215,-9.99998301267624e-05,2.0,4.0,-0.13328331022057682
05-23,0.7000000476837158,-0.010000228881835938,-0.8360002040863033,-0.15870000422000882,-0.013900000602006907,-9.99998301267624e-05,1.0,5.0,-0.05311673165609432
05-24,0.7000000476837158,-0.05000019073486239,-0.6000001430511469,-0.19860000908374786,-0.013900000602006907,-9.99998301267624e-05,1.0,5.0,-0.02710004926969585
05-25,0.7000000476837158,0.0,-0.6000001430511469,-0.1650000065565109,-0.04885000176727772,-9.99998301267624e-05,1.0,5.0,-0.01899168392022443
05-26,0.7000000476837158,0.0,-0.6000001430511469,-0.15149998664855954,-0.04885000176727772,0.0,1.0,5.0,-0.016725013963878082
05-27,0.7000000476837158,0.0,-0.7223999500274654,-0.15999999642372134,-0.04885000176727772,0.0,1.0,5.0,-0.03854165008912477
05-28,0.7000000476837158,0.030000209808349613,-0.8715999126434326,-0.15369999408721924,-0.04885000176727772,0.0,2.0,4.0,-0.05735827516764401
05-29,1.1800000667572021,-0.039999961853027344,-0.8199996948242174,-0.15369999408721924,-0.04885000176727772,0.0,1.0,5.0,0.019575069037576737
05-30,1.1800000667572021,-0.4000000953674325,-0.6400001049041748,-0.15369999408721924,-0.04885000176727772,0.0,1.0,5.0,-0.01042502156148369
05-31,1.1800000667572021,-0.13899993896484375,-0.6470000743865967,-0.15369999408721924,-0.04885000176727772,0.0,1.0,5.0,0.0319083429252108
06-01,1.1800000667572021,-0.5500001907348624,-0.6470000743865967,-0.1357599943876266,-0.04885000176727772,0.0,1.0,5.0,-0.033601699086526875
06-02,1.1800000667572021,-0.5500001907348624,-0.6969997882843018,-0.1289599984884262,-0.04975000116974115,0.0,1.0,5.0,-0.04095165198668823
06-03,1.1800000667572021,-0.5500001907348624,-0.3500998020172128,-0.1289599984884262,-0.04975000116974115,0.0,1.0,5.0,0.016865012391159933
06-04,1.1800000667572021,-1.0900001525878915,-0.4959998130798344,-0.1289599984884262,-0.04975000116974115,0.0,1.0,5.0,-0.09745164976144853
06-05,1.1800000667572021,-0.7100000381469735,-0.35010027885437056,-0.1289599984884262,-0.04975000116974115,0.0,1.0,5.0,-0.009801708317051551
06-06,1.614199995994568,-1.949999809265136,-0.2300000190734864,-0.1289599984884262,-0.04975000116974115,0.0,1.0,5.0,-0.12408497200037027
06-07,2.4341999292373653,-1.989999771118165,-0.2799999713897705,-0.108360007405281,-0.04975000116974115,0.0,1.0,5.0,0.0010150296924012758
06-08,2.1741999387741093,-2.0900001525878897,-0.2799999713897705,-0.14576001465320587,-0.04975000116974115,0.0,1.0,5.0,-0.06521836683774966
06-09,2.1741999387741093,-2.0900001525878897,-0.4199998378753671,-0.10266001522541046,-0.04975000116974115,0.0,1.0,5.0,-0.08136834468071652
06-10,2.1741999387741093,-1.1300001144409169,-0.41600012779235707,-0.09576000273227693,-0.04975000116974115,0.0,1.0,5.0,0.08044828210646952
06-11,2.1741999387741093,-1.559999942779541,-0.6698999404907227,-0.06609999388456342,-0.04975000116974115,0.0,1.0,5.0,-0.02859165659174315
06-12,2.1741999387741093,-1.6100001335144034,-0.8299999237060547,-0.08609999716281888,-0.04975000116974115,0.0,1.0,5.0,-0.06694168612981814
06-13,2.1741999387741093,-1.549999713897705,-0.8756999969482417,-0.08609999716281888,-0.04975000116974115,0.0,1.0,5.0,-0.06455829506739959
06-14,2.1741999387741093,-1.5299997329711914,-0.878000020980835,-0.11890000104904175,-0.04975000116974115,0.0,1.0,5.0,-0.06707496956611665
06-15,2.1741999387741093,-1.4800000190734863,-0.878000020980835,-0.1054999977350235,-0.007400002330541611,0.0,1.0,5.0,-0.04945001689096285
06-16,2.1741999387741093,-1.4800000190734863,-0.687999963760376,-0.11299999430775642,-0.007400002330541611,0.0,1.0,5.0,-0.01903334011634184
06-17,2.1741999387741093,-1.4800000190734863,-0.6099998950958248,-0.09999999776482582,-0.049650001339614384,0.0,1.0,5.0,-0.01090832908327366
06-18,2.1741999387741093,-1.4800000190734863,-0.5164999961853027,-0.09000000730156897,-0.049650001339614384,0.0,1.0,5.0,0.006341652479022815
06-19,2.1741999387741093,-1.6828999519348136,-0.3919999599456787,-0.09000000730156897,-0.049650001339614384,-0.049650001339614384,1.0,5.0,-0.014999997181196788
06-20,2.1741999387741093,-1.4699997901916495,-0.6201000213623047,-0.09000000730156897,-0.049650001339614384,-0.049650001339614384,1.0,5.0,-0.017533313793440437
06-21,2.1741999387741093,-1.3400001525878906,-0.6201000213623047,-0.09000000730156897,-0.049650001339614384,-0.049650001339614384,1.0,5.0,0.004133292473852708
06-22,2.1741999387741093,-1.559999942779541,-0.6201000213623047,-0.09000000730156897,-0.049650001339614384,-0.049650001339614384,1.0,5.0,-0.03253333922475569
06-23,2.1741999387741093,-1.559999942779541,-0.6301000118255615,-0.09000000730156897,-0.049650001339614384,-0.049650001339614384,1.0,5.0,-0.03420000430196516
06-24,2.1741999387741093,-3.550000190734864,-0.4200999736785889,-0.09230000153183936,-0.049650001339614384,-0.049650001339614384,1.0,5.0,-0.33125003830840183
06-25,2.1741999387741093,-3.650000095367431,-0.5,-0.09230000153183936,-0.049650001339614384,-0.049650001339614384,1.0,5.0,-0.3612333601340649
06-26,2.1741999387741093,-4.889900207519531,-0.30010008811950684,-0.09230000153183936,-0.049650001339614384,-0.049650001339614384,1.0,5.0,-0.5345667268459995
06-27,2.1741999387741093,-2.089999675750734,-0.2879998683929439,-0.09230000153183936,-0.049650001339614384,-0.049650001339614384,1.0,5.0,-0.06589993493010615
06-28,2.1741999387741093,-1.1399998664855966,-0.2899999618530269,-0.06999999657273293,9.999983012676412e-05,9.999983012676412e-05,3.0,3.0,0.11240001892050107
06-29,2.1741999387741093,-1.1399998664855966,-0.2899999618530269,-0.06999999657273293,9.999983012676412e-05,9.999983012676412e-05,3.0,3.0,0.11240001892050107
06-30,2.1741999387741093,-1.1399998664855966,-0.2400000095367432,-0.06999999657273293,9.999983012676412e-05,9.999983012676412e-05,3.0,3.0,0.12073334430654835
07-01,2.1741999387741093,-1.3299999237060556,-0.35010004043579057,-0.05999999865889551,9.999983012676412e-05,9.999983012676412e-05,3.0,3.0,0.0723833292722702
07-02,2.1741999387741093,-1.2899999618530291,-0.4099998474121089,0.1688999906182289,9.999983012676412e-05,9.999983012676412e-05,4.0,2.0,0.10721668663124227
07-03,2.1741999387741093,-1.1298999786376962,-0.09999990463256836,-0.07159999758005144,9.999983012676412e-05,9.999983012676412e-05,3.0,3.0,0.14548334293067447
