,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,ups,downs,avg
01-02,0.0,-3.1250032984341924,9.3220254224934,1.3793172053857603,0.7812492724042223,-16.666672579826056,3.597118908694688,-7.339442317087295,9.912540698850023,32.770270814505515,-55.88235417864311,6.0,4.0,-2.295540913787004
01-03,0.0,-3.1250032984341924,9.3220254224934,2.054800672275056,0.7812492724042223,-16.666672579826056,3.597118908694688,-7.339442317087295,9.912540698850023,32.770270814505515,-55.88235417864311,6.0,4.0,-2.2341333258879774
01-04,0.0,-3.1250032984341924,9.3220254224934,2.054800672275056,0.7812492724042223,-16.666672579826056,3.597118908694688,-7.339442317087295,10.693645083767608,32.770270814505515,-55.88235417864311,6.0,4.0,-2.1631238363500147
01-05,0.0,-3.1250032984341924,9.3220254224934,2.054800672275056,0.7812492724042223,-16.666672579826056,0.0,-7.339442317087295,10.693645083767608,35.806449330436,-55.88235417864311,5.0,5.0,-2.214118417510396
01-06,0.0,7.547163021186416,9.3220254224934,2.054800672275056,0.7812492724042223,-16.666672579826056,0.0,-7.339442317087295,10.693645083767608,35.806449330436,-55.88235417864311,6.0,4.0,-1.2439214793630682
01-07,0.0,7.547163021186416,9.3220254224934,2.054800672275056,0.7812492724042223,-16.666672579826056,0.0,-7.339442317087295,10.693645083767608,35.806449330436,-55.88235417864311,6.0,4.0,-1.2439214793630682
01-08,0.0,7.547163021186416,15.079360273749945,2.054800672275056,0.7812492724042223,-16.666672579826056,0.0,-7.339442317087295,10.693645083767608,35.806449330436,-66.66666916581315,6.0,4.0,-1.7009196735370218
01-09,0.0,7.547163021186416,15.079360273749945,2.054800672275056,0.7812492724042223,-16.666672579826056,0.0,-7.339442317087295,10.693645083767608,27.419352605861317,-80.27211182252834,6.0,4.0,-3.700241435472466
01-10,0.0,7.547163021186416,15.079360273749945,2.054800672275056,0.7812492724042223,-16.666672579826056,0.0,-4.587151448179559,10.693645083767608,19.99999692363114,-89.79591207836609,6.0,4.0,-4.990320078123394
01-11,0.0,7.547163021186416,12.396701705658286,5.921054901838992,0.7812492724042223,-16.666672579826056,0.0,-4.587151448179559,10.693645083767608,19.99999692363114,-89.11564063152052,6.0,4.0,-4.820877613730862
01-12,0.0,7.547163021186416,12.396701705658286,5.921054901838992,0.7812492724042223,-16.666672579826056,0.0,-4.587151448179559,8.959535819703738,-12.25806858487494,-89.11564063152052,5.0,5.0,-7.911075320328129
01-13,0.0,7.547163021186416,12.396701705658286,5.921054901838992,0.7812492724042223,-16.666672579826056,0.0,-4.587151448179559,8.959535819703738,-12.25806858487494,-89.11564063152052,5.0,5.0,-7.911075320328129
01-14,0.0,7.547163021186416,12.396701705658286,5.921054901838992,0.7812492724042223,-16.666672579826056,0.0,-5.555550036607184,8.959535819703738,-12.25806858487494,-89.11564063152052,5.0,5.0,-7.999111555639732
01-15,0.0,7.547163021186416,12.396701705658286,5.921054901838992,0.7812492724042223,-16.666672579826056,0.0,-5.555550036607184,8.959535819703738,-12.25806858487494,-89.11564063152052,5.0,5.0,-7.999111555639732
01-16,0.0,7.547163021186416,12.396701705658286,5.921054901838992,-1.5999984741210938,-16.666672579826056,0.0,-5.555550036607184,8.959535819703738,-12.25806858487494,-89.11564063152052,4.0,6.0,-8.215588623505669
01-17,0.0,7.547163021186416,12.396701705658286,5.921054901838992,4.799995422363281,6.666660611591368,0.0,-5.555550036607184,5.202314010771008,-16.77852338254197,-50.27026678716471,6.0,4.0,-2.733677321173138
01-18,0.0,7.547163021186416,13.223147172434556,5.921054901838992,4.799995422363281,6.666660611591368,0.0,-5.555550036607184,5.202314010771008,-16.77852338254197,-48.66309969523858,6.0,4.0,-2.5124398158365557
01-19,0.0,7.547163021186416,13.223147172434556,5.921054901838992,4.799995422363281,6.666660611591368,0.0,-5.555550036607184,6.3583822596733865,-12.987016405056455,-44.04145320945697,6.0,4.0,-1.6425105692756916
01-20,0.0,7.547163021186416,13.223147172434556,5.921054901838992,4.799995422363281,6.666660611591368,0.0,-5.555550036607184,6.3583822596733865,-12.987016405056455,-44.04145320945697,6.0,4.0,-1.6425105692756916
01-21,0.0,7.547163021186416,13.223147172434556,5.921054901838992,4.799995422363281,15.238092751189313,14.388484210986723,-5.555550036607184,6.3583822596733865,-12.987016405056455,-44.04145320945697,7.0,3.0,0.4447545535047323
