,2015,2016,2017,2018,2019,2020,ups,downs,avg
03-23,1.190000057220459,16.560005187988278,65.91999816894531,2.4800004959106445,-4.070000171661377,1.190000057220459,5.0,1.0,13.878333965937294
03-24,1.190000057220459,16.639999389648438,60.08000183105469,2.7200002670288086,-4.070000171661377,1.0099999904632568,5.0,1.0,12.928333560625713
03-25,1.0099999904632568,14.399993896484375,58.95999145507813,25.120001792907715,-4.070000171661377,0.7699999809265137,5.0,1.0,16.031664490699768
03-26,0.7699999809265137,22.959999084472656,61.67999267578125,25.120001792907715,-4.150000095367432,0.7200000286102295,5.0,1.0,17.84999891122182
03-27,0.7200000286102295,28.79999542236328,61.67999267578125,25.44000148773193,-5.110000133514403,1.1500000953674316,5.0,1.0,18.77999826272329
03-28,0.0,28.79999542236328,62.87999725341797,27.600001335144054,-6.480000019073486,1.1600000858306885,4.0,2.0,18.993332346280415
03-29,0.0,28.08000183105469,58.79999542236328,27.76000118255615,-6.62000036239624,1.1000001430511477,4.0,2.0,18.18666636943817
03-30,0.0,30.23999786376953,55.920005798339844,30.2400016784668,-6.139999866485598,1.1000001430511477,4.0,2.0,18.56000093619029
03-31,0.0,26.56000518798828,53.840003967285156,22.959999084472656,-5.9000000953674325,1.0099999904632568,4.0,2.0,16.411668022473652
04-01,0.0,11.68000030517578,59.599998474121094,22.79999923706055,-5.9000000953674325,0.8600001335144043,4.0,2.0,14.839999675750732
04-02,-60.72000122070313,8.959999084472656,65.99999237060547,22.79999923706055,-6.299999713897705,0.7599999904632568,4.0,2.0,5.249998291333517
04-03,-56.239990234375,9.199996948242188,65.99999237060547,23.11999893188477,-5.150000095367432,0.8599998950958252,4.0,2.0,6.298332969347638
04-04,-62.239990234375,9.199996948242188,64.07999420166016,19.88000011444092,-4.880000114440918,0.6999998092651367,4.0,2.0,4.456666787465413
04-05,-71.19999694824219,11.279998779296875,45.59999084472656,20.63999938964844,-4.000000476837158,0.6399998664855957,4.0,2.0,0.4933319091796875
04-06,-71.19999694824219,-0.9599990844726562,48.720008850097656,18.000000953674316,-3.749999523162842,0.6399998664855957,3.0,3.0,-1.4249976476033528
04-07,-71.19999694824219,-7.1199951171875,51.12000274658203,14.080000877380373,-3.779999732971192,0.75,3.0,3.0,-2.691664695739746
04-08,-85.1199951171875,0.0800018310546875,36.63999938964844,13.4399995803833,-3.779999732971192,0.4399998188018799,4.0,2.0,-6.383332371711731
04-09,-84.16000366210938,0.23999786376953125,42.079986572265625,13.4399995803833,-3.5399999618530287,0.0,3.0,3.0,-5.323336601257324
04-10,-78.47999572753906,-1.7600021362304688,42.079986572265625,13.359999656677244,-2.9300003051757812,-0.15000009536743164,2.0,4.0,-4.6466686725616455
04-11,-78.16000366210938,-1.7600021362304688,28.39999389648437,11.320000648498535,-1.700000286102295,-0.1700000762939453,2.0,4.0,-7.0116686026255275
04-12,-78.55999755859375,-4.319999694824219,33.600006103515625,9.200000762939453,-2.2300004959106445,-0.2799999713897705,2.0,4.0,-7.098331809043884
04-13,-78.55999755859375,-1.5199966430664062,14.960006713867188,11.039999008178713,-2.0899996757507324,-0.2799999713897705,2.0,4.0,-9.408331354459127
04-14,-78.55999755859375,-5.599998474121094,18.16000366210937,9.199999809265137,-2.34999942779541,-0.6299998760223389,2.0,4.0,-9.963331977526344
04-15,-82.0,-6.55999755859375,7.279998779296875,9.359999656677246,-2.34999942779541,-0.3600001335144043,2.0,4.0,-12.43833311398824
04-16,-83.36000061035156,-0.6399993896484375,20.0,9.359999656677246,-2.34999942779541,-0.6599998474121094,2.0,4.0,-9.608333269755043
04-17,-79.52000427246094,3.1200027465820312,20.0,9.279999732971193,-2.12999963760376,-0.8799998760223389,3.0,3.0,-8.355000217755638
04-18,-76.16000366210938,3.1200027465820312,21.919998168945312,8.800000190734863,-2.570000171661377,-0.440000057220459,3.0,3.0,-7.555000464121503
04-19,-76.16000366210938,4.480003356933594,15.759994506835938,9.119999885559082,-2.4200000762939453,-0.440000057220459,3.0,3.0,-8.276667674382526
04-20,-76.16000366210938,3.600006103515625,14.719985961914062,9.4399995803833,-2.4200000762939453,-0.440000057220459,3.0,3.0,-8.543335358301798
04-21,-76.16000366210938,0.160003662109375,13.199996948242188,10.559999465942383,-2.550000190734864,-0.2999999523162842,3.0,3.0,-9.18166728814443
04-22,-81.59999084472656,-3.0400009155273438,5.1199951171875,13.040000915527346,-2.550000190734864,-0.559999942779541,2.0,4.0,-11.598332643508911
04-23,-85.1199951171875,-6.400001525878906,5.3600006103515625,13.040000915527346,-2.9099998474121094,-0.5999999046325684,2.0,4.0,-12.771665811538696
04-24,-87.27999877929688,-6.400001525878906,5.3600006103515625,12.800000190734865,-2.729999542236328,-0.7699999809265137,2.0,4.0,-13.169999837875366
04-25,-87.19999694824219,-6.400001525878906,0.6399993896484375,12.079998970031738,-2.2200002670288086,-0.7799999713897705,2.0,4.0,-13.980000058809914
04-26,-89.44000244140625,-6.2400054931640625,-7.3600006103515625,11.679999351501465,-2.880000114440918,-0.6700000762939453,1.0,5.0,-15.818334897359215
04-27,-89.44000244140625,-3.5999984741210938,-14.32000732421875,12.24000072479248,-2.690000057220459,-0.6700000762939453,1.0,5.0,-16.413334608078006
04-28,-89.44000244140625,-0.4800033569335938,-17.1199951171875,11.279999732971193,-2.489999771118164,-0.8400001525878906,1.0,5.0,-16.515000184377033
04-29,-92.8000030517578,-0.8000030517578125,-20.080001831054688,12.480000495910645,-2.489999771118164,-0.8000001907348633,1.0,5.0,-17.415001233418778
04-30,-98.72000122070312,-11.20000457763672,-7.760009765625,12.480000495910645,-2.1700000762939453,-0.5399999618530273,1.0,5.0,-17.985002517700195
05-01,-101.27999877929688,-15.20000457763672,-7.760009765625,12.64000129699707,-1.4700002670288086,-0.08000016212463379,1.0,5.0,-18.858335375785828
05-02,-103.27999877929688,-15.20000457763672,-10.480010986328123,10.960000038146973,-1.6999998092651367,0.309999942779541,2.0,4.0,-19.898335695266727
05-03,-100.8000030517578,-10.080001831054688,-6.55999755859375,12.68000030517578,-1.679999828338623,0.14999985694885254,2.0,4.0,-17.71500035127004
05-04,-100.8000030517578,-4.720001220703125,4.5600128173828125,10.800000190734863,-1.5199999809265137,0.14999985694885254,3.0,3.0,-15.254998564720154
05-05,-100.8000030517578,6.319999694824219,-0.4799957275390625,8.560000419616701,-1.6500000953674316,0.1099998950958252,3.0,3.0,-14.65666647752126
05-06,-98.87998962402344,10.800003051757812,-5.279998779296875,8.000000953674316,-1.6500000953674316,0.06999993324279785,3.0,3.0,-14.489997426668804
05-07,-69.03999328613281,9.599998474121094,-5.040008544921875,8.000000953674316,-1.2500004768371582,0.3100001811981201,3.0,3.0,-9.570000449816384
05-08,-72.47999572753906,11.599998474121096,-5.040008544921875,10.080000877380373,-1.0500001907348633,0.25,3.0,3.0,-9.440000851949057
05-09,-83.91999816894531,11.599998474121096,1.1999969482421875,9.919999122619627,-1.5599994659423828,-0.04999995231628418,3.0,3.0,-10.468333840370178
05-10,-93.91999816894531,11.760002136230467,-10.79998779296875,10.320000648498537,-1.829999923706055,-0.16000008583068848,2.0,4.0,-14.104997197786965
05-11,-93.91999816894531,16.560005187988278,-13.120010375976562,9.920000076293944,-1.420000076293945,-0.16000008583068848,2.0,4.0,-13.690000573794045
05-12,-93.91999816894531,25.279998779296875,7.920013427734375,9.440000534057617,-1.0700001716613772,-0.2699999809265137,3.0,3.0,-8.769997596740723
05-13,-108.08000183105469,26.479995727539066,-0.8000030517578125,9.200000762939453,-1.0700001716613772,-0.05000019073486328,2.0,4.0,-12.386668125788367
05-14,-115.5199966430664,21.36000061035156,0.55999755859375,9.200000762939453,-1.329999923706055,-0.12999987602233887,3.0,3.0,-14.309999585151672
05-15,-114.55999755859376,24.16000366210937,0.55999755859375,9.680001258850098,-1.559999942779541,-0.1700000762939453,3.0,3.0,-13.648332516352337
05-16,-111.5999984741211,24.16000366210937,1.1199951171875,8.559999465942383,-1.0099997520446775,-0.25,3.0,3.0,-13.169999996821089
05-17,-120.31999969482422,26.08000183105469,7.9199981689453125,7.600000381469727,-0.7199997901916504,-0.36999988555908203,3.0,3.0,-13.301666498184204
05-18,-120.31999969482422,26.63999938964844,7.279998779296875,6.0,-0.2200002670288086,-0.36999988555908203,3.0,3.0,-13.4983336130778
05-19,-120.31999969482422,30.23999786376953,9.279998779296877,7.280000686645508,-0.440000057220459,-0.2799999713897705,3.0,3.0,-12.373333732287087
05-20,-122.39999389648438,31.1199951171875,3.600006103515625,7.039999008178711,-0.440000057220459,-0.36999988555908203,3.0,3.0,-13.574998935063679
05-21,-127.1199951171875,31.19999694824219,4.8800048828125,7.039999008178711,-0.7599997520446777,-0.3799998760223389,3.0,3.0,-14.189998984336851
05-22,-136.31999969482422,33.59999847412109,4.8800048828125,6.959999084472656,-0.5300002098083496,-0.4100000858306885,3.0,3.0,-15.303332924842836
05-23,-139.91999816894528,33.59999847412109,2.9600067138671875,7.280000686645508,-0.9899997711181641,-0.3799998760223389,3.0,3.0,-16.241665323575337
05-24,-145.68000030517578,28.23999786376953,3.279998779296875,7.119998931884767,-0.7600002288818359,-0.3499999046325684,3.0,3.0,-18.02500081062317
05-25,-145.68000030517578,26.63999938964844,13.520004272460938,7.159998893737793,-0.7300000190734863,-0.3499999046325684,3.0,3.0,-16.57333294550578
05-26,-145.68000030517578,21.36000061035156,9.279998779296877,4.719999313354492,-0.7200002670288086,-0.3499999046325684,3.0,3.0,-18.565000295639038
05-27,-144.95999908447266,20.31999969482422,17.360000610351562,4.879999160766602,-0.7200002670288086,-0.440000057220459,3.0,3.0,-17.259999990463257
05-28,-144.15999603271484,17.040000915527347,13.600006103515625,4.879999160766602,-0.7200002670288086,-0.2899999618530273,3.0,3.0,-18.27499834696452
05-29,-144.55999755859375,12.480003356933596,13.600006103515625,4.879999160766602,-0.2799997329711914,0.0,3.0,3.0,-18.97999811172485
05-30,-146.79999542236328,12.480003356933596,13.600006103515625,4.719999313354492,-0.6599998474121094,-0.04999995231628418,3.0,3.0,-19.451664408048
05-31,-148.47999572753906,12.480003356933596,4.160003662109375,3.0399990081787114,-0.029999732971191406,-0.15999984741210938,3.0,3.0,-21.498331546783447
06-01,-148.47999572753906,14.879997253417967,0.2400054931640625,1.1999998092651367,-0.019999980926513672,-0.15999984741210938,3.0,3.0,-22.05666550000509
06-02,-148.47999572753906,15.279998779296875,-1.0399932861328125,2.8799991607666016,-0.04999971389770508,-0.19000005722045896,2.0,4.0,-21.933331807454422
06-03,-147.1199951171875,18.80000305175781,1.67999267578125,2.239999771118164,-0.04999971389770508,-0.18000006675720215,3.0,3.0,-20.771666566530865
06-04,-145.5199966430664,18.31999969482422,-4.960006713867188,2.239999771118164,-0.04999971389770508,-0.16000008583068848,2.0,4.0,-21.688333948453263
06-05,-126.7199935913086,20.56000518798828,-4.960006713867188,2.1599998474121094,-0.19000005722045896,0.1099998950958252,3.0,3.0,-18.173332571983334
06-06,-136.0,20.56000518798828,-3.279998779296875,-20.00000190734864,1.2300000190734863,-0.3299999237060547,2.0,4.0,-22.96999923388164
06-07,-140.39999389648438,12.0,-12.0,-22.000001907348643,2.25,-0.25999999046325684,2.0,4.0,-26.734999299049374
06-08,-140.39999389648438,8.239997863769531,-10.319992065429688,-22.32000160217285,2.5999999046325684,-0.25999999046325684,2.0,4.0,-27.07666496435801
06-09,-140.39999389648438,2.8000030517578125,-15.600006103515625,-21.680002212524414,2.6599998474121094,-0.2899999618530273,2.0,4.0,-28.75166654586792
06-10,-149.75999450683594,11.599998474121096,-15.680007934570312,-21.60000228881836,2.6599998474121094,-0.19000005722045896,2.0,4.0,-28.828334410985303
06-11,-149.1999969482422,25.12000274658203,-16.160003662109375,-21.60000228881836,2.739999771118164,-0.059999942779541016,2.0,4.0,-26.526666720708214
06-12,-88.87999725341797,24.64000701904297,-16.160003662109375,-14.31999969482422,2.580000400543213,-0.2799999713897705,2.0,4.0,-15.403332193692524
06-13,-89.92000579833984,24.64000701904297,-22.8800048828125,-14.079999923706055,1.570000171661377,-0.3299999237060547,2.0,4.0,-16.833333889643352
06-14,-94.32000732421876,27.84000396728516,-30.15998840332031,-11.520000457763672,1.5,-0.3499999046325684,2.0,4.0,-17.834998687108353
06-15,-94.32000732421876,24.720001220703125,-9.360000610351562,-12.31999969482422,0.8600001335144043,-0.3499999046325684,2.0,4.0,-15.128334363301597
06-16,-88.32000732421875,34.080001831054695,-6.0,-9.440000534057617,1.1599998474121094,-0.3499999046325684,2.0,4.0,-11.478334347407026
06-17,-68.16000366210939,38.4800033569336,-13.040008544921875,-8.0,1.1599998474121094,-0.31999993324279785,2.0,4.0,-8.313334822654724
06-18,-59.040000915527344,38.15999603271485,-14.240005493164062,-8.0,1.0699996948242188,-0.14999985694885254,2.0,4.0,-7.033335089683533
06-19,-58.87998962402344,36.31999969482422,-14.240005493164062,-3.84000015258789,1.0999999046325684,-0.12999987602233887,2.0,4.0,-6.611665924390158
06-20,-62.31999969482422,36.31999969482422,-27.040008544921875,-3.1999988555908203,1.25,0.0,2.0,4.0,-9.165001233418783
06-21,-55.20000457763672,38.400001525878906,-32.479995727539055,-1.6800003051757812,0.1700000762939453,-0.08999991416931152,2.0,4.0,-8.479999820391335
06-22,-55.20000457763672,40.400001525878906,-32.0,0.7199993133544922,0.25,-0.08999991416931152,3.0,3.0,-7.653333942095437
06-23,-55.519996643066406,32.16000366210937,-30.80000305175781,-1.1999988555908203,0.3400001525878906,-0.06999993324279785,2.0,4.0,-9.181665778160095
06-24,-55.12000274658203,34.319992065429695,-27.36000061035156,-0.9599990844726562,0.3400001525878906,0.039999961853027344,3.0,3.0,-8.123335043589272
06-25,-50.079994201660156,37.519996643066406,-30.40000915527344,-0.9599990844726562,0.3600001335144043,-0.07999992370605469,2.0,4.0,-7.273334264755249
06-26,-50.23999786376953,37.040000915527344,-30.40000915527344,1.0400009155273438,0.9200000762939452,0.06999993324279785,4.0,2.0,-6.9283341964085885
06-27,-58.39999389648438,37.040000915527344,-19.520004272460934,-0.15999984741210938,0.8499999046325684,0.19999980926513672,3.0,3.0,-6.6649995644887285
06-28,-57.51998901367188,29.12000274658203,-23.36000061035156,-0.31999969482421875,0.869999885559082,0.25999999046325684,3.0,3.0,-8.491664449373879
06-29,-57.51998901367188,24.80000305175781,-26.0,-1.2800006866455078,1.1100001335144043,0.25999999046325684,3.0,3.0,-9.771664420763653
06-30,-60.87998962402344,17.839996337890625,-12.8800048828125,-2.719999313354492,1.3199996948242188,0.3200001716613769,3.0,3.0,-9.499999602635704
07-01,-49.20000457763672,18.240005493164066,-25.839996337890625,-2.399999618530273,1.3199996948242188,0.3900001049041748,3.0,3.0,-9.581665873527527
07-02,-36.63999938964844,23.28000640869141,-26.479995727539066,-2.399999618530273,1.4499998092651367,0.3499999046325684,3.0,3.0,-6.73999810218811
07-03,-19.199996948242188,28.720008850097656,-26.479995727539066,-4.8800010681152335,1.0699996948242188,0.6500000953674316,3.0,3.0,-3.3533308506011963
07-05,-21.03999328613281,28.720008850097656,-29.19999694824219,-4.1599998474121085,1.079999923706055,0.690000057220459,3.0,3.0,-3.9849968751271567
07-06,-21.03999328613281,32.400001525878906,-12.479995727539062,-5.039999961853027,1.6200003623962402,0.690000057220459,3.0,3.0,-0.6416645050048828
07-07,-21.1199951171875,30.63999938964844,2.55999755859375,-4.400001525878906,1.390000343322754,0.7799999713897705,4.0,2.0,1.6416667699813845
07-08,-20.159988403320312,29.600006103515625,17.360000610351562,-4.400001525878906,1.390000343322754,0.8600001335144043,4.0,2.0,4.108336210250855
07-09,-18.639991760253906,32.8800048828125,32.800003051757805,-4.400001525878906,1.200000286102295,1.2400002479553225,4.0,2.0,7.513335863749187
07-10,-24.79999542236328,35.19999694824219,32.800003051757805,-3.1200008392333984,0.9000000953674316,1.6999998092651367,4.0,2.0,7.1133339405059814
