,2010,2012,2013,2014,2015,2016,2017,2018,2019,2020,ups,downs,end_day_sum,avg
01-02,0.0,0.0,2.9375,-1.1576995849609375,-2.5715007781982417,0.38800048828125,2.266199111938477,-2.194299697875977,1.7201995849609375,-4.879199981689453,4.0,4.0,03-17,-0.3490800857543945
01-03,0.0,0.0,2.9375,-1.1576995849609375,-2.5715007781982417,0.38800048828125,2.266199111938477,-2.5296993255615234,1.7201995849609375,-4.879199981689453,4.0,4.0,03-18,-0.3826200485229492
01-04,0.0,0.0,2.9375,-1.1576995849609375,-2.5715007781982417,0.38800048828125,1.990900039672852,-2.5296993255615234,1.7201995849609375,-6.136799812316895,4.0,4.0,03-19,-0.5359099388122559
01-05,0.0,0.0,2.9375,-1.073699951171875,-2.5715007781982417,0.8421993255615234,1.990900039672852,-3.246299743652344,-0.9582996368408204,-6.136799812316895,3.0,5.0,03-20,-0.8216000556945801
01-06,0.0,0.0,2.9375,-1.073699951171875,-2.2145004272460938,1.3572998046875,1.990900039672852,-3.1550998687744136,-0.9582996368408204,-6.136799812316895,3.0,5.0,03-21,-0.7252699851989746
01-07,0.0,0.0,2.9375,-1.073699951171875,-2.2145004272460938,1.3572998046875,2.1347007751464844,-3.1550998687744136,-0.9582996368408204,-6.136799812316895,3.0,5.0,03-22,-0.7108899116516113
01-08,0.0,0.0,2.9375,-1.312700271606445,-2.2145004272460938,1.5823993682861328,2.1347007751464844,-3.1550998687744136,-0.9582996368408204,-7.139100074768066,3.0,5.0,03-23,-0.8125100135803223
01-09,0.0,0.0,2.9375,-1.312700271606445,-2.2145004272460938,1.5823993682861328,2.1347007751464844,-3.1550998687744136,-0.9582996368408204,-7.139100074768066,3.0,5.0,03-24,-0.8125100135803223
01-10,0.0,0.0,2.9375,-1.312700271606445,-2.104900360107422,1.5823993682861328,2.1347007751464844,-3.1550998687744136,-0.80780029296875,-7.461199760437013,3.0,5.0,03-25,-0.8187100410461425
01-11,0.0,0.0,2.9375,-1.312700271606445,-2.104900360107422,1.5823993682861328,2.1347007751464844,-3.1550998687744136,-0.80780029296875,-9.287699699401855,3.0,5.0,03-26,-1.001360034942627
01-12,0.0,0.0,2.9375,-1.2637004852294922,-2.104900360107422,1.590900421142578,1.8799991607666016,-3.1550998687744136,-0.80780029296875,-7.94379997253418,3.0,5.0,03-27,-0.8866901397705078
01-13,0.0,0.0,2.9375,-1.2637004852294922,-2.104900360107422,1.8985004425048828,2.365398406982422,-3.1550998687744136,-0.80780029296875,-7.94379997253418,3.0,5.0,03-28,-0.8073902130126953
01-14,0.0,0.0,2.9375,-0.501800537109375,-2.104900360107422,2.434900283813477,2.340198516845703,-3.1550998687744136,-0.80780029296875,-7.94379997253418,3.0,5.0,03-29,-0.6800802230834961
01-15,0.0,0.0,2.9375,-0.501800537109375,-2.104900360107422,2.434900283813477,2.340198516845703,-3.1550998687744136,-2.4132003784179688,-7.94379997253418,3.0,5.0,03-30,-0.8406202316284179
01-16,0.0,0.0,2.9375,-0.8402004241943359,-2.104900360107422,2.434900283813477,2.340198516845703,-3.1550998687744136,-2.8239002227783203,-7.94379997253418,3.0,5.0,03-31,-0.9155302047729492
01-17,0.0,0.0,2.9375,-0.989999771118164,-2.104900360107422,2.434900283813477,2.340198516845703,-3.1550998687744136,-2.8239002227783203,-7.94379997253418,3.0,5.0,04-01,-0.930510139465332
01-18,0.0,0.0,3.0445003509521484,-0.989999771118164,-2.104900360107422,2.434900283813477,1.2661991119384766,-3.1550998687744136,-2.533100128173828,-7.94379997253418,3.0,5.0,04-02,-0.9981300354003906
01-19,0.0,0.0,3.0445003509521484,-0.989999771118164,-2.104900360107422,2.434900283813477,1.2661991119384766,-3.1550998687744136,-2.533100128173828,-5.99269962310791,3.0,5.0,04-03,-0.8030200004577637
01-20,0.0,0.0,3.0445003509521484,-0.989999771118164,-2.104900360107422,2.6842002868652344,1.0629997253417969,-3.1550998687744136,-2.533100128173828,-5.99269962310791,3.0,5.0,04-04,-0.7984099388122559
01-21,0.0,0.0,3.0445003509521484,-0.989999771118164,-0.8511009216308594,2.6842002868652344,1.13800048828125,-3.1550998687744136,-2.533100128173828,-5.99269962310791,3.0,5.0,04-05,-0.6655299186706543
01-22,0.0,0.0,3.0445003509521484,-0.989999771118164,-0.7224006652832031,2.6842002868652344,1.13800048828125,-3.1550998687744136,-2.533100128173828,-6.209900856018066,3.0,5.0,04-06,-0.6743800163269043
01-23,0.0,0.0,3.0445003509521484,-0.989999771118164,-0.8498001098632812,2.6842002868652344,1.13800048828125,-3.1550998687744136,-2.533100128173828,-6.209900856018066,3.0,5.0,04-07,-0.6871199607849121
01-24,0.0,0.0,3.0445003509521484,-0.989999771118164,-0.3953990936279297,2.6842002868652344,1.13800048828125,-3.111801147460937,-2.533100128173828,-5.217599868774414,3.0,5.0,04-08,-0.538119888305664
01-25,0.0,0.0,3.0445003509521484,-0.989999771118164,-0.3953990936279297,2.6842002868652344,1.13800048828125,-3.111801147460937,-2.533100128173828,-4.9426002502441415,3.0,5.0,04-09,-0.5106199264526368
