,2012,2013,2014,2015,2016,2017,2018,2019,ups,downs,avg
02-16,0.0,-1.75,-0.7999999523162842,-0.4000000357627869,-0.08749999850988388,0.0,0.0,0.0,0.0,8.0,-0.37968749832361937
02-17,0.0,-1.6499998569488523,-0.7999999523162842,-0.4000000357627869,-0.1250000074505806,0.0,0.0,0.0,0.0,8.0,-0.371874981559813
02-18,0.0,-1.6499998569488523,-0.7999999523162842,-0.5799999833106995,-0.10900000482797624,0.0,0.0,0.0,0.0,8.0,-0.39237497467547655
02-19,0.0,-1.6499998569488523,-0.8399999141693115,-0.550000011920929,-0.1323999986052513,0.0,0.0,0.0,0.0,8.0,-0.39654997270554304
02-20,0.0,-1.7199997901916504,-1.0,-1.1200000047683716,-0.11890000104904175,0.0,0.0,0.0,0.0,8.0,-0.49486247450113297
02-21,0.0,-1.2700002193450928,-0.9699997901916504,-1.2600000500679016,-0.10500000044703484,0.0,0.0,0.0,0.0,8.0,-0.45062500750646
02-22,0.0,-1.3999998569488523,-1.0399999618530271,-1.2520000636577606,-0.10500000044703484,0.0,0.0,0.0,0.0,8.0,-0.4746249853633344
02-23,0.0,-1.670000076293945,-1.1400001049041748,-1.2520000636577606,-0.1300000064074993,0.0,0.0,0.0,0.0,8.0,-0.5240000314079225
02-24,0.0,-1.680000066757202,-1.1400001049041748,-1.1019999682903292,-0.12799999490380287,0.0,0.0,0.0,0.0,8.0,-0.5062500168569386
02-25,0.0,-1.680000066757202,-0.9400000572204592,-1.0414999425411224,-0.11254999786615373,0.0,0.0,0.0,0.0,8.0,-0.4717562580481172
02-26,0.0,-1.7799999713897705,-1.5,-1.0389999747276306,-0.11800000444054605,0.0,0.0,0.0,0.0,8.0,-0.5546249938197434
02-27,0.0,-1.680000066757202,-1.4000000953674316,-0.8902500569820404,-0.10849999636411667,0.0,0.0,0.0,0.0,8.0,-0.5098437769338489
02-28,0.0,-1.6600000858306885,-1.25,-0.9300000071525574,-0.1127999946475029,0.0,0.0,0.0,0.0,8.0,-0.4941000109538436
02-29,0.0,0.0,0.0,0.0,-0.1127999946475029,0.0,0.0,0.0,0.0,2.0,-0.014099999330937862
03-01,-0.1127999946475029,-1.6500000953674316,-1.2999999523162842,-0.699999988079071,-0.10280000418424606,0.0,0.0,0.0,0.0,8.0,-0.483200004324317
03-02,0.0,-1.239999771118164,-1.430000066757202,-0.699999988079071,-0.13054999336600304,0.0,0.0,0.0,0.0,8.0,-0.43756872741505504
03-03,0.0,-0.9899997711181641,-1.430000066757202,-0.7455000281333923,-0.12650000676512718,0.0,0.0,0.0,0.0,8.0,-0.4114999840967357
03-04,0.0,-0.9899997711181641,-1.510000228881836,-0.590999960899353,-0.13300000503659248,0.0,0.0,0.0,0.0,8.0,-0.4029999957419932
03-05,0.0,-1.0,-1.8800001144409184,-0.5299999713897705,-0.10919999331235886,0.0,0.0,0.0,0.0,8.0,-0.4399000098928809
03-06,0.0,-1.0099997520446775,-1.7800002098083496,-0.5701000094413757,-0.11019999533891678,0.0,0.0,0.0,0.0,8.0,-0.433787495829165
03-07,0.0,-0.9599997997283936,-1.6899998188018799,-0.3699999451637268,-0.11019999533891678,0.0,0.0,0.0,0.0,8.0,-0.3912749448791146
03-08,0.0,-0.7400000095367432,-1.5299997329711914,-0.5799999833106995,-0.119999997317791,0.0,0.0,0.0,0.0,8.0,-0.3712499653920531
03-09,0.0,-1.0800001621246338,-1.5299997329711914,-0.5799999833106995,-0.12491999939084053,0.0,0.0,0.0,0.0,8.0,-0.41436498472467065
03-10,0.0,-1.1800000667572021,-1.5299997329711914,-0.5100000500679016,-0.11094999685883522,0.0,0.0,0.0,0.0,8.0,-0.4163687308318913
03-11,0.0,-1.1800000667572021,-1.6100001335144043,-0.5300000309944153,-0.12091999128460885,0.0,0.0,0.0,0.0,8.0,-0.4301150278188288
03-12,0.0,-0.5099999904632568,-1.579999923706055,-0.5399999618530273,-0.11500000581145288,0.0,0.0,0.0,0.0,8.0,-0.34312498522922397
03-13,0.0,-1.1500000953674316,-1.6100001335144043,-0.5499999523162842,-0.11500000581145288,0.0,0.0,0.0,0.0,8.0,-0.4281250233761966
03-14,0.0,-1.1400001049041748,-1.4600000381469729,-0.5200000405311584,-0.11500000581145288,0.0,0.0,0.0,0.0,8.0,-0.4043750236742199
03-15,0.0,-1.1899998188018799,-1.4399998188018799,-0.5100000500679016,-0.10749999806284903,0.0,0.0,0.0,0.0,8.0,-0.4059374607168138
03-16,0.0,-1.4500000476837158,-1.4399998188018799,-0.5100000500679016,-0.1249999962747097,0.0,0.0,0.0,0.0,8.0,-0.4406249891035259
03-17,0.0,-1.690000057220459,-1.4399998188018799,-0.5100000500679016,-0.10010000690817833,0.0,0.0,0.0,0.0,8.0,-0.4675124916248024
03-18,0.0,-1.690000057220459,-1.2099997997283936,-0.4650000333786011,-0.10010000690817833,0.0,0.0,0.0,0.0,8.0,-0.433137487154454
03-19,0.0,-1.7799999713897705,-1.170000076293945,-0.4390000104904175,-0.09509999677538873,0.0,0.0,0.0,0.0,8.0,-0.4355125068686903
03-20,0.0,-1.4099998474121094,-1.1100001335144043,-0.5099999904632568,-0.10244999453425407,0.0,0.0,0.0,0.0,8.0,-0.3915562457405031
03-21,0.0,-1.4800000190734863,-1.3900001049041748,-0.5590000748634338,-0.10244999453425407,0.0,0.0,0.0,0.0,8.0,-0.4414312741719186
03-22,0.0,-1.3199999332427979,-1.3199999332427979,-0.36500006914138794,-0.10745000466704367,0.0,0.0,0.0,0.0,8.0,-0.3890562425367534
03-23,0.0,-1.820000171661377,-1.3599998950958252,-0.36500006914138794,-0.10979999601840973,0.0,0.0,0.0,0.0,8.0,-0.456850016489625
03-24,0.0,-1.7000000476837158,-1.3599998950958252,-0.3149999976158142,-0.11480000615119935,0.0,0.0,0.0,0.0,8.0,-0.4362249933183193
03-25,0.0,-1.7000000476837158,-1.2599999904632568,-0.2890000343322754,-0.11208999529480934,0.0,0.0,0.0,0.0,8.0,-0.4201362584717572
03-26,0.0,-1.569999933242798,-1.1800000667572021,-0.3537999987602234,-0.09758999571204184,0.0,0.0,0.0,0.0,8.0,-0.4001737493090332
03-27,0.0,-1.6328999996185305,-1.0299999713897705,-0.3899999856948853,-0.0825899988412857,0.0,0.0,0.0,0.0,8.0,-0.39193624444305897
03-28,0.0,-1.5199999809265137,-1.0700001716613772,-0.4900000095367432,-0.0825899988412857,0.0,0.0,0.0,0.0,8.0,-0.39532377012074
03-29,0.0,-1.7000000476837158,-0.7900002002716064,-0.4900000095367432,-0.10000000894069673,0.0,0.0,0.0,0.0,8.0,-0.3850000333040953
03-30,0.0,-1.3199999332427979,-0.8200001716613771,-0.4900000095367432,-0.09200000762939453,0.0,0.0,0.0,0.0,8.0,-0.34025001525878906
03-31,0.0,-1.2699999809265137,-0.8200001716613771,-0.4900000095367432,-0.1103999949991703,0.0,0.0,0.0,0.0,8.0,-0.3363000196404755
04-01,0.0,-1.2699999809265137,-0.8100001811981201,-0.4699999690055847,-0.12200000509619713,0.0,0.0,0.0,0.0,8.0,-0.33400001702830195
04-02,0.0,-1.2999999523162842,-0.8899998664855957,-0.4899999499320984,-0.11900000274181365,0.0,0.0,0.0,0.0,8.0,-0.349874971434474
04-03,0.0,-0.930000066757202,-0.6700000762939453,-0.4599999785423279,-0.10410000383853912,0.0,0.0,0.0,0.0,8.0,-0.2705125156790018
04-04,0.0,-0.3599998950958252,-0.7799999713897705,-0.48499995470046997,-0.10410000383853912,0.0,0.0,0.0,0.0,8.0,-0.2161374781280756
04-05,0.0,-0.3599998950958252,-0.8299999237060547,-0.554999977350235,-0.08009999990463257,0.0,0.0,0.0,0.0,8.0,-0.22813747450709346
04-06,0.0,-0.7200000286102295,-0.9700000286102296,-0.554999977350235,-0.08650000393390657,0.0,0.0,0.0,0.0,8.0,-0.2914375048130751
04-07,-0.059999942779541016,-0.7200000286102295,-0.9700000286102296,-0.5449999868869781,-0.07500000298023224,0.0,0.0,0.0,0.0,8.0,-0.2962499987334013
04-08,-0.06999993324279785,-0.7200000286102295,-0.9400000572204592,-0.5724999606609344,-0.102999996393919,0.0,0.0,0.0,0.0,8.0,-0.3006874970160425
04-09,-0.06999993324279785,-0.6800000667572021,-0.880000114440918,-0.6104999482631683,-0.10350000485777856,0.0,0.0,0.0,0.0,8.0,-0.2930000084452331
04-10,-0.06999993324279785,-0.5099999904632568,-0.8100001811981201,-0.5699999630451202,-0.1031000055372715,0.0,0.0,0.0,0.0,8.0,-0.2578875091858208
04-11,-0.18999993801116946,-0.6800000667572021,-0.5,-0.4900000095367432,-0.1031000055372715,0.0,0.0,0.0,0.0,8.0,-0.2453875024802983
04-12,-0.15999996662139893,-0.43000006675720215,-0.4499998092651367,-0.5599999725818634,-0.1031000055372715,0.0,0.0,0.0,0.0,8.0,-0.2128874775953591
04-13,-0.16999995708465576,-0.2200000286102295,-0.3299999237060547,-0.5599999725818634,-0.11549999564886093,0.0,0.0,0.0,0.0,8.0,-0.17443748470395806
04-14,-0.16999995708465576,-0.2400000095367432,-0.3299999237060547,-0.5899999439716339,-0.130000002682209,0.0,0.0,0.0,0.0,8.0,-0.18249997962266207
04-15,-0.04999995231628418,-0.2400000095367432,-0.09999990463256836,-0.5799999535083771,-0.08409999310970306,0.0,0.0,0.0,0.0,8.0,-0.13176247663795948
04-16,-0.04999995231628418,-0.4500000476837158,-0.4200000762939453,-0.4899999797344208,-0.11109999381005764,0.0,0.0,0.0,0.0,8.0,-0.19013750622980294
04-17,-0.04999995231628418,-0.4600000381469727,-0.690000057220459,-0.5539999902248383,-0.10609999485313892,0.0,0.0,0.0,0.0,8.0,-0.23251250409521165
04-18,-0.13999998569488525,-0.16000008583068848,-0.6200001239776611,-0.5419999659061432,-0.10609999485313892,0.0,0.0,0.0,0.0,8.0,-0.19601251953281465
04-19,-0.13999998569488525,-0.16000008583068848,-0.7599999904632568,-0.5419999659061432,-0.1400000024586916,0.0,0.0,0.0,0.0,8.0,-0.2177500037942081
04-20,-0.13999998569488525,-0.2800002098083496,-0.7599999904632568,-0.5419999659061432,-0.1131999958306551,0.0,0.0,0.0,0.0,8.0,-0.22940001846291125
04-21,-0.08999991416931152,-0.3200001716613769,-0.7599999904632568,-0.476999968290329,-0.12049999460577965,0.0,0.0,0.0,0.0,8.0,-0.22093750489875674
04-22,-0.09999990463256836,-0.3200001716613769,-0.690000057220459,-0.3139999806880951,-0.11809999495744705,0.0,0.0,0.0,0.0,8.0,-0.1927625136449933
04-23,-0.09999990463256836,-0.5800001621246338,-0.7599999904632568,-0.40860000252723694,-0.1329999938607216,0.0,0.0,0.0,0.0,8.0,-0.2477000067010522
04-24,-0.09999990463256836,-0.5499999523162842,-0.7899999618530273,-0.3899999856948853,-0.12999999336898327,0.0,0.0,0.0,0.0,8.0,-0.2449999747332185
04-25,-0.1499999761581421,-0.5600001811981201,-0.7100000381469727,-0.2930000126361847,-0.12999999336898327,0.0,0.0,0.0,0.0,8.0,-0.23037502518855035
04-26,-0.15999996662139893,-0.25999999046325684,-0.5499999523162842,-0.3269999921321869,-0.10599999688565732,0.0,0.0,0.0,0.0,8.0,-0.17537498730234802
04-27,-0.1499999761581421,-0.2799999713897705,-0.5,-0.3269999921321869,-0.04399999976158142,0.0,0.0,0.0,0.0,8.0,-0.1626249924302101
04-28,-0.18999993801116946,-0.3799998760223389,-0.5,-0.3440000116825104,-0.04399999976158142,0.0,0.0,0.0,0.0,8.0,-0.1822499781847
04-29,-0.19999992847442627,-0.3799998760223389,-0.4500000476837158,-0.3139999806880951,-0.02600000146776437,0.0,0.0,0.0,0.0,8.0,-0.17124997929204255
04-30,-0.19999992847442627,-0.6799998283386229,-0.6419999599456787,-0.2900000214576721,-0.025599999353289604,0.0,0.0,0.0,0.0,8.0,-0.2296999671962112
05-01,-0.19999992847442627,-0.8400001525878906,-0.4700000286102295,-0.2900000214576721,-0.02809999929741025,0.0,0.0,0.0,0.0,8.0,-0.2285125163034536
05-02,-0.19999992847442627,-0.7899999618530273,-0.4500000476837158,0.057000011205673225,-0.02809999929741025,0.0,0.0,0.0,1.0,7.0,-0.1763874907628633
05-03,-0.19999992847442627,-0.9500000476837158,-0.4500000476837158,0.03999999165534973,-0.013599999714642765,0.0,0.0,0.0,1.0,7.0,-0.19670000398764387
05-04,-0.18999993801116946,-0.7899999618530273,-0.4600000381469727,0.03999999165534973,-0.027500000316649675,0.0,0.0,0.0,1.0,7.0,-0.17843749333405867
05-05,-0.19999992847442627,-0.7400000095367432,-0.4600000381469727,0.10999998450279236,-0.0245000016875565,0.0,0.0,0.0,1.0,7.0,-0.16431249916786328
05-06,-0.19999992847442627,-0.7400000095367432,-0.5099999904632568,0.0820000171661377,-0.03249999927356838,0.0,0.0,0.0,1.0,7.0,-0.17506248882273212
05-07,-0.19999992847442627,-0.5399999618530273,-0.5199999809265137,0.04150000214576721,-0.0245000016875565,0.0,0.0,0.0,1.0,7.0,-0.15537498384946954
05-08,-0.19999992847442627,-0.7799999713897705,-0.4199998378753662,0.05400002002716065,-0.02200000174343586,0.0,0.0,0.0,1.0,7.0,-0.17099996493197978
05-09,-0.19999992847442627,-0.5799999237060547,-0.3899998664855957,-0.019749999046325684,-0.02200000174343586,0.0,0.0,0.0,0.0,8.0,-0.15146871493197978
05-10,-0.2400000095367432,-0.869999885559082,-0.5299999713897705,-0.019749999046325684,-0.04150000028312206,0.0,0.0,0.0,0.0,8.0,-0.2126562332268805
05-11,-0.18999993801116946,-0.8199999332427979,-0.6200000047683716,-0.019749999046325684,-0.038200002163648605,0.0,0.0,0.0,0.0,8.0,-0.21099373465403914
05-12,-0.19999992847442627,-0.9800000190734864,-0.6200000047683716,-0.03999999165534973,-0.03785000089555979,0.0,0.0,0.0,0.0,8.0,-0.2347312431083992
05-13,-0.19999992847442627,-0.9800000190734864,-0.7800000905990601,-0.2700000107288361,-0.02850000001490116,0.0,0.0,0.0,0.0,8.0,-0.28231250611133873
05-14,-0.19999992847442627,-0.9800000190734864,-0.6599999666213989,-0.3899999856948853,-0.02300000190734864,0.0,0.0,0.0,0.0,8.0,-0.2816249877214432
05-15,-0.19999992847442627,-1.0999999046325684,-0.5499999523162842,-0.3699999749660492,-0.022900001145899296,0.0,0.0,0.0,0.0,8.0,-0.2803624701919034
05-16,-0.2099999189376831,-0.8300001621246338,-0.6799998283386229,-0.39990001916885376,-0.022900001145899296,0.0,0.0,0.0,0.0,8.0,-0.2678499912144616
05-17,-0.2899999618530273,-1.0099999904632568,-0.7700001001358032,-0.3699000179767609,-0.031900000758469105,0.0,0.0,0.0,0.0,8.0,-0.3089750088984147
05-18,-0.19999992847442627,-1.1600000858306885,-0.6200001239776611,-0.3699000179767609,-0.030899998731911182,0.0,0.0,0.0,0.0,8.0,-0.29760001937393105
05-19,-0.36000001430511475,-1.1600000858306885,-0.6200001239776611,-0.5100000202655792,-0.02600000146776437,0.0,0.0,0.0,0.0,8.0,-0.334500030730851
05-20,-0.36000001430511475,-1.1600000858306885,-0.5900001525878906,-0.31999996304512024,-0.02600000146776437,0.0,0.0,0.0,0.0,8.0,-0.3070000271545723
05-21,-0.36000001430511475,-0.75,-0.6100001335144043,-0.3699999749660492,-0.02600000146776437,0.0,0.0,0.0,0.0,8.0,-0.2645000155316666
05-22,-0.36000001430511475,-0.7000000476837158,-0.6600000858306885,-0.3549499809741974,-0.02600000146776437,0.0,0.0,0.0,0.0,8.0,-0.2626187662826851
05-23,-0.36000001430511475,-0.6700000762939453,-0.6000001430511475,-0.4098000228404999,-0.02600000146776437,0.0,0.0,0.0,0.0,8.0,-0.25822503224480897
05-24,-0.2899999618530273,-0.4500000476837158,-0.5400002002716064,-0.3801000118255615,-0.02900000009685755,0.0,0.0,0.0,0.0,8.0,-0.21113752771634609
05-25,-0.2899999618530273,-0.2400000095367432,-0.5500001907348633,-0.3801000118255615,-0.02900000009685755,0.0,0.0,0.0,0.0,8.0,-0.1861375217558816
05-26,-0.2899999618530273,-0.25,-0.5500001907348633,-0.3801000118255615,-0.043899999000132084,0.0,0.0,0.0,0.0,8.0,-0.18925002042669808
05-27,-0.2899999618530273,-0.25,-0.5500001907348633,-0.4300000071525574,-0.043899999000132084,0.0,0.0,0.0,0.0,8.0,-0.1954875198425725
05-28,-0.2899999618530273,-0.25,-0.5200002193450928,-0.4750000238418579,-0.043899999000132084,0.0,0.0,0.0,0.0,8.0,-0.19736252550501374
05-29,-0.2899999618530273,-0.04999995231628418,-0.4800000190734863,-0.4488999843597412,-0.043899999000132084,0.0,0.0,0.0,0.0,8.0,-0.1640999895753339
05-30,-0.2999999523162842,-0.20000004768371585,-0.4800000190734863,-0.3499999940395355,-0.043899999000132084,0.0,0.0,0.0,0.0,8.0,-0.17173750151414424
05-31,-0.2999999523162842,-0.4500000476837158,-0.4000000953674317,-0.3447999954223633,-0.043899999000132084,0.0,0.0,0.0,0.0,8.0,-0.19233751122374088
06-01,-0.2999999523162842,-0.4500000476837158,-0.4000000953674317,-0.3447999954223633,-0.036550001241266734,0.0,0.0,0.0,0.0,8.0,-0.1914187615038827
06-02,-0.2999999523162842,-0.4000000953674317,-0.4000000953674317,-0.35579997301101685,-0.029199999757111083,0.0,0.0,0.0,0.0,8.0,-0.18562501447740945
06-03,-0.2899999618530273,-0.4000000953674317,-0.4000000953674317,-0.5644999742507935,-0.029199999757111083,0.0,0.0,0.0,0.0,8.0,-0.2104625158244744
06-04,-0.2899999618530273,0.019999980926513672,-0.5700000524520874,-0.5306000113487244,-0.029500001110136512,0.0,0.0,0.0,1.0,7.0,-0.17501250572968274
06-05,-0.2899999618530273,-0.20000004768371585,-0.6099998950958252,-0.4858000278472901,-0.029500001110136512,0.0,0.0,0.0,0.0,8.0,-0.20191249169874936
06-06,-0.2899999618530273,-0.060000181198120124,-0.4200000762939453,-0.3899999856948853,-0.029500001110136512,0.0,0.0,0.0,0.0,8.0,-0.14868752576876432
06-07,-0.2899999618530273,-0.18000006675720215,-0.4299998283386231,-0.3899999856948853,-0.044000000692904,0.0,0.0,0.0,0.0,8.0,-0.16674998041708022
06-08,-0.31999993324279785,-0.06999993324279785,-0.3799998760223389,-0.3899999856948853,-0.05899999756366015,0.0,0.0,0.0,0.0,8.0,-0.15237496572081
06-09,-0.309999942779541,-0.019999980926513672,-0.3799998760223389,-0.3400000333786011,-0.05899999756366015,0.0,0.0,0.0,0.0,8.0,-0.13862497883383185
06-10,-0.309999942779541,-0.019999980926513672,-0.36999988555908203,-0.3674500286579132,-0.04360000137239695,0.0,0.0,0.0,0.0,8.0,-0.13888122991193086
06-11,-0.309999942779541,-0.4000000953674317,-0.3999999761581421,-0.35009998083114624,-0.022000000812113285,0.0,0.0,0.0,0.0,8.0,-0.1852624994935468
06-12,-0.309999942779541,-0.4600000381469727,-0.4900001287460327,-0.3400000035762787,-0.022000000812113285,0.0,0.0,0.0,0.0,8.0,-0.2027500142576173
06-13,-0.309999942779541,-0.8499999046325684,-0.6499999761581421,-0.32500000298023224,-0.022000000812113285,0.0,0.0,0.0,0.0,8.0,-0.2696249784203246
06-14,-0.19999992847442627,-0.9400000572204592,-0.4800001382827759,-0.3400000035762787,-0.03900000173598528,0.0,0.0,0.0,0.0,8.0,-0.24987501616124064
06-15,-0.18999993801116946,-0.9900001287460328,-0.5100001096725464,-0.3400000035762787,-0.05390000063925982,0.0,0.0,0.0,0.0,8.0,-0.2604875225806609
06-16,-0.19999992847442627,-1.0200001001358032,-0.5100001096725464,-0.3150000274181366,-0.05899999756366015,0.0,0.0,0.0,0.0,8.0,-0.2630000204080716
06-17,-0.2400000095367432,-1.0200001001358032,-0.3000000715255737,-0.2150000035762787,-0.05899999756366015,0.0,0.0,0.0,0.0,8.0,-0.2292500227922573
06-18,-0.2400000095367432,-0.5900000333786011,-0.15999996662139893,-0.2275000065565109,-0.03599999938160181,0.0,0.0,0.0,0.0,8.0,-0.156687501934357
06-19,-0.18000006675720215,-0.5900000333786011,-0.15999996662139893,-0.2044000029563904,-0.03599999938160181,0.0,0.0,0.0,0.0,8.0,-0.1463000086368993
06-20,-0.1700000762939453,-0.5099999904632568,-0.19999992847442627,-0.22999998927116394,-0.03599999938160181,0.0,0.0,0.0,0.0,8.0,-0.14324999798554927
06-21,-0.05000007152557373,-0.3799999952316284,-0.3500000238418579,-0.22999998927116394,-0.03599999938160181,0.0,0.0,0.0,0.0,8.0,-0.13075000990647825
06-22,-0.09000003337860107,-0.7400000095367432,-0.43000006675720215,-0.22999998927116394,-0.03639999870210886,0.0,0.0,0.0,0.0,8.0,-0.1908000122057274
06-23,0.08000004291534424,-0.75,-0.43000006675720215,-0.2799999713897705,-0.033999999053776264,0.0,0.0,0.0,1.0,7.0,-0.1767499992856756
06-24,0.059999942779541016,-0.75,-0.6200001239776611,-0.21000000834465027,-0.033999999053776264,0.0,0.0,0.0,1.0,7.0,-0.1942500235745684
