,2010,2013,2014,2015,2016,2017,2018,2019,2020,ups,downs,end_day_sum,avg
01-02,0.0,-0.18900001049041748,0.2629999965429306,-0.019999999552965164,0.019899997860193253,0.12570000067353249,-0.031000003218650818,0.00989999994635582,-0.001599999144673351,4.0,4.0,03-17,0.019655553624033928
01-03,0.0,-0.01900005340576172,0.2829999774694443,-0.09599999710917473,0.019899997860193253,0.12570000067353249,-0.042999997735023485,0.013839999213814728,0.0010999999940395355,5.0,3.0,03-18,0.031726658551229366
01-04,0.0,-0.01900005340576172,0.2629999816417694,-0.12599999830126762,0.019899997860193253,0.12570000067353249,-0.031099997460842143,0.013839999213814728,0.0017200000584125553,5.0,3.0,03-19,0.02756221447553899
01-05,0.0,-0.01900005340576172,0.2199999988079072,-0.12599999830126762,0.019899997860193253,0.1355000026524067,-0.032700002193450935,0.013839999213814728,-0.0017399992793798447,4.0,4.0,03-20,0.02331110503938464
01-06,0.0,-0.01900005340576172,0.2199999988079072,-0.12599999830126762,0.019899997860193253,0.13510000333189964,-0.05059999972581865,0.013839999213814728,-0.0017399992793798447,4.0,4.0,03-21,0.02127777205573188
01-07,0.0,-0.01900005340576172,0.1270000040531159,-0.12399999797344208,0.019899997860193253,0.13510000333189964,-0.05059999972581865,0.013839999213814728,0.004000000655651093,5.0,3.0,03-22,0.011804439334405795
01-08,0.0,-0.01900005340576172,0.010000020265579224,-0.12399999797344208,0.019899997860193253,0.12300000712275505,-0.05059999972581865,0.013839999213814728,0.004000000655651093,5.0,3.0,03-23,-0.0025400028874476787
01-09,0.0,-0.15900003910064694,0.08900001645088196,-0.12399999797344208,0.018899999558925632,0.12300000712275505,-0.037200003862381,0.009600000455975541,0.004000000655651093,5.0,3.0,03-24,-0.008411112965808975
01-10,0.0,-0.1390000581741333,-0.009999990463256836,-0.05799999833106995,0.018899999558925632,0.12300000712275505,-0.04549999907612802,0.02883000113070011,0.00820000097155571,4.0,4.0,03-25,-0.008174448584516844
01-11,0.0,-0.1390000581741333,0.0069999992847442636,-0.054999997839331634,0.018899999558925632,0.12300000712275505,-0.050799999386072166,0.03250000067055225,0.0,4.0,4.0,03-26,-0.007044449862506655
01-12,0.0,-0.1390000581741333,-0.1229999959468841,-0.054999997839331634,0.018899999558925632,0.12300000712275505,-0.03799999877810479,0.01899999938905239,0.0010000001639127733,4.0,4.0,03-27,-0.021455560500423108
01-13,0.0,-0.1390000581741333,-0.1229999959468841,-0.07500000111758709,0.018899999558925632,0.12300000712275505,-0.0300000049173832,0.020000001415610303,0.0010000001639127733,4.0,4.0,03-28,-0.02267778354386488
01-14,0.0,-0.1390000581741333,-0.1899999976158142,-0.07500000111758709,0.018899999558925632,0.12300000712275505,-0.0300000049173832,0.020000001415610303,0.0010000001639127733,4.0,4.0,03-29,-0.030122228173746005
01-15,0.0,-0.1390000581741333,-0.2750000059604644,-0.07400000095367433,0.018899999558925632,0.14560000225901604,-0.0300000049173832,0.01840000227093697,0.007000001147389412,4.0,4.0,03-30,-0.03645556275215413
01-16,0.0,-0.1390000581741333,-0.2790000140666961,-0.04399999976158142,0.021899999119341373,0.14560000225901604,-0.0300000049173832,0.02340000122785569,0.0030000004917383194,4.0,4.0,03-31,-0.03312223042464918
01-17,0.0,-0.1390000581741333,-0.1690000295639038,-0.04399999976158142,0.021899999119341373,0.14560000225901604,-0.05289999768137932,0.02780000120401383,0.007000001147389412,4.0,4.0,04-01,-0.022511120161248583
01-18,0.0,-0.1390000581741333,-0.17000001668930054,-0.04399999976158142,0.021899999119341373,0.10090000182390213,-0.05289999768137932,0.03173000179231167,0.013000002130866044,4.0,4.0,04-02,-0.026485563048885927
01-19,0.0,-0.1390000581741333,-0.17000001668930054,-0.04399999976158142,0.021899999119341373,0.0633000060915947,-0.04010000452399254,0.028300000354647636,0.0030000004917383194,4.0,4.0,04-03,-0.030733341454631757
01-20,0.0,-0.1390000581741333,-0.17000001668930054,-0.04399999976158142,0.021899999119341373,-0.04099999368190765,-0.04410000145435334,0.02339999936521053,0.0030000004917383194,3.0,5.0,04-04,-0.043311118976109564
01-21,0.0,-0.1390000581741333,-0.17000001668930054,-0.04399999976158142,0.01909999921917916,-0.040399998426437406,-0.031700003892183304,0.02339999936521053,0.0030000004917383194,3.0,5.0,04-05,-0.04217778642972311
