,2013,2014,2015,2016,2017,2018,2019,2020,ups,downs,avg
01-14,0.0,0.0,5.536514282226559,-3.4529724121093683,-0.9296836853027308,-2.387657165527344,8.036815643310543,-14.952432632446287,2.0,6.0,-1.0186769962310789
01-15,0.0,0.0,5.536514282226559,-3.4529724121093683,-0.9296836853027308,-2.387657165527344,9.182453155517578,-16.405752182006832,2.0,6.0,-1.0571372509002672
01-16,0.0,0.0,5.536514282226559,-3.4529724121093683,-0.9296836853027308,-2.387657165527344,9.182453155517578,-16.405752182006832,2.0,6.0,-1.0571372509002672
01-17,0.0,0.0,5.536514282226559,-3.4529724121093683,-0.9296836853027308,-1.4402999877929616,9.28660202026368,-19.26581573486328,2.0,6.0,-1.283206939697263
01-18,0.0,0.0,5.536514282226559,-3.4529724121093683,-0.9296836853027308,-1.586639404296868,9.303960800170902,-19.26581573486328,2.0,6.0,-1.2993295192718484
01-19,0.0,0.0,5.536514282226559,-3.4529724121093683,-0.9296836853027308,-5.006385803222656,10.64053535461426,-19.26581573486328,2.0,6.0,-1.5597259998321518
01-20,0.0,0.0,5.536514282226559,-0.2011413574218679,-0.9004039764404297,-2.6341323852539062,10.64053535461426,-19.26581573486328,2.0,6.0,-0.8530554771423331
01-21,0.0,0.0,5.536514282226559,1.032543182373054,-0.8637981414794922,-2.83438491821289,10.64053535461426,-19.26581573486328,3.0,5.0,-0.7193007469177237
01-22,0.0,0.0,5.536514282226559,-0.35535812377928266,-0.8637981414794922,-2.83438491821289,10.64053535461426,-19.26581573486328,2.0,6.0,-0.8927884101867658
01-23,0.0,0.0,5.536514282226559,2.4003143310546946,-0.8637981414794922,-2.83438491821289,11.282787322998052,-19.26581573486328,3.0,5.0,-0.468047857284545
01-24,0.0,0.0,5.536514282226559,2.4003143310546946,-0.8637981414794922,-2.83438491821289,11.282787322998052,-19.26581573486328,3.0,5.0,-0.468047857284545
01-25,0.0,0.0,5.536514282226559,2.4003143310546946,0.05856132507324219,-0.4159126281738281,8.852649688720707,-19.26581573486328,4.0,4.0,-0.3542110919952384
01-26,0.0,0.0,5.536514282226559,2.4003143310546946,0.2488918304443395,-2.364551544189453,8.410017013549805,-19.26581573486328,4.0,4.0,-0.6293287277221671
01-27,0.0,0.0,5.536514282226559,0.37547302246094105,-1.0028839111328092,-4.528854370117188,8.410017013549805,-19.26581573486328,3.0,5.0,-1.3094437122344966
01-28,0.0,0.0,5.536514282226559,0.643661499023441,-1.1492919921875,-4.528854370117188,8.410017013549805,-19.26581573486328,3.0,5.0,-1.2942211627960205
01-29,0.0,0.0,5.536514282226559,0.643661499023441,-1.1492919921875,-4.528854370117188,7.95870399475098,-19.26581573486328,3.0,5.0,-1.3506352901458736
01-30,0.0,0.0,5.536514282226559,0.643661499023441,-1.1492919921875,-4.528854370117188,7.95870399475098,-15.231916427612305,3.0,5.0,-0.8463978767395015
01-31,0.0,0.0,5.536514282226559,0.643661499023441,-1.1492919921875,-3.981998443603516,7.95870399475098,-15.231916427612305,3.0,5.0,-0.7780408859252925
02-01,0.0,0.0,5.536514282226559,0.643661499023441,-1.1492919921875,-3.981998443603516,9.816022872924796,-15.231916427612305,3.0,5.0,-0.5458760261535653
02-02,0.0,0.0,5.536514282226559,0.643661499023441,-0.7613105773925781,-3.981998443603516,9.816022872924796,-18.082662582397454,3.0,5.0,-0.8537216186523442
02-03,0.0,0.0,5.536514282226559,0.643661499023441,-0.7613105773925781,-3.981998443603516,9.816022872924796,-18.082662582397454,3.0,5.0,-0.8537216186523442
02-04,0.0,0.0,5.536514282226559,0.643661499023441,-0.8125534057617188,-3.981998443603516,9.816022872924796,-18.082662582397454,3.0,5.0,-0.8601269721984868
02-05,0.0,0.0,5.536514282226559,0.643661499023441,-0.8125534057617188,-3.981998443603516,9.816022872924796,-18.082662582397454,3.0,5.0,-0.8601269721984868
02-06,0.0,0.0,5.536514282226559,3.2451210021972656,-0.8125534057617188,-1.8639144897460933,10.736005783081056,-18.082662582397454,3.0,5.0,-0.15518617630004886
02-07,0.0,0.0,5.536514282226559,3.2451210021972656,-0.8418369293212891,-3.1963844299316406,10.935628890991213,-18.082662582397454,3.0,5.0,-0.3004524707794189
02-08,0.0,0.0,5.536514282226559,3.2451210021972656,-0.5343818664550781,-0.6238708496093821,10.848836898803713,-18.082662582397454,3.0,5.0,0.04869461059570224
02-09,0.0,0.0,5.536514282226559,3.2451210021972656,1.25909423828125,-0.6238708496093821,10.90090560913086,-18.082662582397454,4.0,4.0,0.2793877124786368
02-10,0.0,0.0,5.536514282226559,3.2451210021972656,1.3249778747558594,-0.6238708496093821,11.135242462158203,-18.082662582397454,4.0,4.0,0.3169152736663809
02-11,0.0,0.0,5.536514282226559,3.2451210021972656,2.027729034423828,-0.6238708496093821,11.135242462158203,-18.082662582397454,4.0,4.0,0.4047591686248769
02-12,0.0,0.0,5.536514282226559,3.2451210021972656,2.027729034423828,-0.6238708496093821,10.215261459350586,-18.082662582397454,4.0,4.0,0.2897615432739249
02-13,0.0,0.0,9.184089660644528,2.158946990966804,2.027729034423828,-0.6238708496093821,9.816024780273438,-18.082662582397454,4.0,4.0,0.5600321292877197
02-14,0.0,0.0,9.184089660644528,2.158946990966804,2.027729034423828,-0.6238708496093821,10.302051544189462,-18.082662582397454,4.0,4.0,0.6207854747772226
02-15,0.0,0.0,9.184089660644528,2.158946990966804,2.027729034423828,0.3157882690429545,10.119791030883798,-18.082662582397454,5.0,3.0,0.7154603004455566
02-16,0.0,0.0,9.184089660644528,2.158946990966804,2.027729034423828,-2.187400817871101,9.555650711059574,-18.082662582397454,4.0,4.0,0.33204412460327193
02-17,0.0,0.0,9.184089660644528,2.158946990966804,1.4640617370605433,-2.187400817871101,9.555650711059574,-18.082662582397454,4.0,4.0,0.2615857124328613
02-18,0.0,0.0,9.184089660644528,2.158946990966804,2.335184097290039,-2.187400817871101,9.555650711059574,-18.082662582397454,4.0,4.0,0.3704760074615483
02-19,0.0,0.0,9.184089660644528,2.158946990966804,2.335184097290039,-2.187400817871101,9.555650711059574,-20.92409324645996,4.0,4.0,0.015297174453735797
02-20,0.0,0.0,9.184089660644528,2.158946990966804,2.335184097290039,-2.187400817871101,10.310735702514648,-20.92409324645996,4.0,4.0,0.10968279838562013
02-21,0.0,0.0,9.184089660644528,2.158946990966804,2.335184097290039,0.6623802185058523,10.796758651733398,-20.92409324645996,5.0,3.0,0.5266582965850829
02-22,0.0,0.0,9.184089660644528,2.158946990966804,2.335184097290039,0.8934440612792969,10.51034927368164,-14.505258560180659,5.0,3.0,1.3220944404602062
02-23,0.0,0.0,9.184089660644528,2.158946990966804,4.750886917114262,1.2323379516601562,10.432239532470703,-14.505258560180659,5.0,3.0,1.6566553115844742
02-24,0.0,0.0,9.184089660644528,2.158946990966804,5.746448516845707,0.6777839660644531,11.022418975830078,-14.505258560180659,5.0,3.0,1.7855536937713636
02-25,0.0,0.0,9.184089660644528,2.158946990966804,5.746448516845707,0.4313201904296875,11.022418975830078,-14.505258560180659,5.0,3.0,1.7547457218170182
02-26,0.0,0.0,9.184089660644528,5.9270420074463,5.746448516845707,0.4313201904296875,11.126565933227537,-11.235284805297852,5.0,3.0,2.647522687911988
02-27,0.0,0.0,9.184089660644528,5.9270420074463,5.746448516845707,0.4313201904296875,11.126565933227537,-11.235284805297852,5.0,3.0,2.647522687911988
02-28,0.0,0.0,9.184089660644528,5.9270420074463,5.607362747192386,-2.017963409423828,9.54697227478027,-11.235284805297852,4.0,4.0,2.126527309417725
02-29,0.0,0.0,0.0,5.9270420074463,0.0,0.0,0.0,-11.235284805297852,1.0,1.0,-0.663530349731444
03-01,0.0,0.0,9.184089660644528,5.008481979370123,5.607362747192386,-5.576347351074221,8.73982048034668,-11.235284805297852,4.0,4.0,1.4660153388977055
03-02,0.0,0.0,9.184089660644528,5.008481979370123,4.9924583435058585,-4.128345489501964,8.817930221557617,-11.235284805297852,4.0,4.0,1.5799162387847892
03-03,0.0,0.0,9.184089660644528,3.8016185760498082,7.715616226196282,-4.128345489501964,7.88926887512207,-11.235284805297852,4.0,4.0,1.653370380401609
03-04,0.0,0.0,9.184089660644528,3.8016185760498082,7.364238739013661,-4.128345489501964,7.88926887512207,-11.235284805297852,4.0,4.0,1.6094481945037815
03-05,0.0,0.0,10.312507629394528,0.11397743225097301,7.020183563232418,-4.128345489501964,7.88926887512207,-11.235284805297852,4.0,4.0,1.2465384006500215
03-06,0.0,0.0,10.312507629394528,0.11397743225097301,7.020183563232418,-4.128345489501964,8.418693542480463,-9.013484954833975,4.0,4.0,1.590441465377805
03-07,0.0,1.2642784118652273,10.312507629394528,0.11397743225097301,7.064107894897457,-4.8831481933593786,7.637578964233397,1.7559909820556747,6.0,2.0,2.908161640167235
03-08,0.895634651184082,1.2642784118652273,10.312507629394528,0.11397743225097301,6.397956848144528,-4.8831481933593786,7.929670333862298,1.7559909820556747,7.0,1.0,2.9733585119247414
03-09,0.895634651184082,1.2642784118652273,10.312507629394528,0.11397743225097301,8.54206657409668,-8.110345840454103,5.542673110961907,1.7559909820556747,7.0,1.0,2.5395978689193712
03-10,0.895634651184082,1.2642784118652273,10.312507629394528,0.8979187011718679,8.54206657409668,-7.979410171508789,5.542673110961907,2.9205131530761785,7.0,1.0,2.79952275753021
03-11,0.895634651184082,1.2642784118652273,10.312507629394528,0.8979187011718679,9.252138137817381,-7.979410171508789,5.542673110961907,2.9205131530761785,7.0,1.0,2.8882817029952976
03-12,0.895634651184082,1.2642784118652273,10.312507629394528,0.8979187011718679,9.252138137817381,-7.979410171508789,5.1868324279785085,6.842615127563484,7.0,1.0,3.3340643644332864
03-13,0.895634651184082,1.2642784118652273,4.775993347167969,0.8979187011718679,9.252138137817381,-7.979410171508789,5.1868324279785085,2.361543655395516,7.0,1.0,2.08186614513397
03-14,0.895634651184082,1.2642784118652273,4.775993347167969,0.8979187011718679,9.215536117553713,-7.979410171508789,3.00112533569336,1.901540756225586,7.0,1.0,1.7465771436691266
03-15,0.895634651184082,1.2642784118652273,4.775993347167969,0.8979187011718679,9.12769508361816,-5.584047317504883,3.5414638519287145,1.901540756225586,7.0,1.0,2.1025596857070905
03-16,0.895634651184082,1.2642784118652273,4.775993347167969,0.8979187011718679,6.932586669921872,-6.893411636352539,2.168418884277344,1.901540756225586,7.0,1.0,1.4928699731826762
03-17,0.895634651184082,1.2642784118652273,4.775993347167969,1.0081386566162074,6.68611907958984,-7.725240707397461,1.4790229797363246,1.901540756225586,7.0,1.0,1.285685896873472
03-18,0.895634651184082,1.2642784118652273,4.775993347167969,1.0081386566162074,6.68611907958984,-5.783737182617184,1.4790229797363246,1.901540756225586,7.0,1.0,1.5283738374710063
03-19,0.895634651184082,1.2642784118652273,4.775993347167969,1.0081386566162074,6.68611907958984,-5.783737182617184,1.1752548217773402,1.901540756225586,7.0,1.0,1.4904028177261337
03-20,0.895634651184082,1.2642784118652273,4.775993347167969,1.0081386566162074,6.68611907958984,-5.783737182617184,2.0377483367919886,1.901540756225586,7.0,1.0,1.5982145071029643
03-21,0.895634651184082,1.2642784118652273,4.775993347167969,1.0081386566162074,5.602710723876951,-4.281822204589839,2.0377483367919886,1.901540756225586,7.0,1.0,1.6505278348922712
03-22,0.895634651184082,1.2642784118652273,4.775993347167969,1.0081386566162074,5.602710723876951,-4.281822204589839,2.0377483367919886,1.901540756225586,7.0,1.0,1.6505278348922712
03-23,0.895634651184082,1.2642784118652273,4.775993347167969,1.0081386566162074,5.090288162231445,-4.281822204589839,22.272445678710934,1.901540756225586,7.0,1.0,4.115812182426452
03-24,0.895634651184082,1.2642784118652273,4.775993347167969,-1.314985275268555,4.9054355621337855,-4.281822204589839,3.2767982482910227,1.901540756225586,6.0,2.0,1.4278591871261597
03-25,0.895634651184082,1.2642784118652273,4.775993347167969,-1.314985275268555,4.641904830932611,-4.281822204589839,3.2767982482910227,1.901540756225586,6.0,2.0,1.3949178457260127
03-26,0.895634651184082,1.2642784118652273,4.775993347167969,-0.6261100769042933,4.641904830932611,-4.281822204589839,3.7194328308105535,3.3548603057861293,6.0,2.0,1.7180215120315547
03-27,0.895634651184082,1.2642784118652273,4.775993347167969,-0.6261100769042933,4.641904830932611,-4.281822204589839,7.388328552246094,3.3548603057861293,6.0,2.0,2.1766334772109968
03-28,0.895634651184082,1.2642784118652273,4.775993347167969,-0.6261100769042933,4.641904830932611,-4.588645935058594,7.388328552246094,6.214923858642577,6.0,2.0,2.495788455009459
03-29,0.895634651184082,1.2642784118652273,4.775993347167969,-0.6261100769042933,5.951267242431643,-4.650606155395508,2.0169677734375,6.214923858642577,6.0,2.0,1.98029363155365
03-30,0.895634651184082,1.2642784118652273,4.775993347167969,-0.6261100769042933,5.951267242431643,-4.650606155395508,3.3864459991455043,6.214923858642577,6.0,2.0,2.1514784097671504
03-31,0.895634651184082,1.2642784118652273,4.775993347167969,-3.5472774505615234,5.951267242431643,-5.240781784057617,3.3864459991455043,6.214923858642577,6.0,2.0,1.7125605344772332
04-01,0.895634651184082,1.2642784118652273,4.775993347167969,-4.780961990356445,4.081178665161134,-3.895526885986328,3.3864459991455043,6.214923858642577,6.0,2.0,1.4927457571029652
04-02,0.895634651184082,1.2642784118652273,4.775993347167969,-3.3930606842041087,5.844966888427737,-3.895526885986328,2.4838237762451136,6.214923858642577,6.0,2.0,1.773879170417784
04-03,0.895634651184082,1.2642784118652273,4.775993347167969,-5.6732482910156365,5.844966888427737,-6.267780303955077,2.4838237762451136,6.214923858642577,6.0,2.0,1.1923240423202492
04-04,0.895634651184082,1.2642784118652273,4.775993347167969,-5.6732482910156365,5.8083610534668,-6.501482009887695,2.493698120117177,6.214923858642577,6.0,2.0,1.1597698926925628
04-05,0.895634651184082,1.2642784118652273,4.775993347167969,-5.6732482910156365,5.8083610534668,-6.501482009887695,3.0154037475585898,6.214923858642577,6.0,2.0,1.2249830961227397
04-06,0.895634651184082,1.2642784118652273,4.775993347167969,-5.6732482910156365,3.364166259765625,-6.971311569213867,3.6582183837890585,6.214923858642577,6.0,2.0,0.9410818815231295
04-07,0.895634651184082,1.2642784118652273,4.775993347167969,-1.29244422912598,3.173835754394528,-5.022672653198242,3.583690643310536,6.214923858642577,6.0,2.0,1.6991549730300872
04-08,0.895634651184082,1.2642784118652273,4.775993347167969,-1.56063270568848,5.053155899047847,-5.022672653198242,3.583690643310536,6.214923858642577,6.0,2.0,1.90054643154144
04-09,0.895634651184082,1.2642784118652273,4.775993347167969,-2.08418083190918,5.0685634613037065,-5.022672653198242,3.583690643310536,2.1810245513916016,6.0,2.0,1.332791447639463
04-10,0.895634651184082,1.2642784118652273,4.775993347167969,0.8228816986083949,5.0685634613037065,-5.022672653198242,4.729579925537107,2.1810245513916016,7.0,1.0,1.8394104242324807
04-11,0.895634651184082,1.2642784118652273,4.775993347167969,0.8228816986083949,5.214971542358398,-5.022672653198242,4.729579925537107,2.1810245513916016,7.0,1.0,1.8577114343643168
04-12,0.895634651184082,1.2642784118652273,4.775993347167969,0.8228816986083949,5.214971542358398,-5.022672653198242,4.999748229980464,2.1810245513916016,7.0,1.0,1.8914824724197368
04-13,0.895634651184082,1.2642784118652273,4.775993347167969,0.8228816986083949,3.4010829925537145,-5.022672653198242,2.5368766784668044,2.1810245513916016,7.0,1.0,1.3568874597549438
04-14,0.895634651184082,1.2642784118652273,4.775993347167969,0.8228816986083949,3.4010829925537145,-5.022672653198242,2.5368766784668044,2.1810245513916016,7.0,1.0,1.3568874597549438
04-15,0.895634651184082,1.2642784118652273,4.775993347167969,-7.670978546142582,3.7476768493652335,-5.656242370605469,2.5368766784668044,5.031770706176753,6.0,2.0,0.6156262159347525
04-16,0.895634651184082,1.2642784118652273,4.775993347167969,-7.664089202880862,3.7476768493652335,-5.656242370605469,2.5368766784668044,5.031770706176753,6.0,2.0,0.6164873838424674
04-17,0.895634651184082,1.2642784118652273,4.775993347167969,-7.664089202880862,3.7476768493652335,-5.656242370605469,4.4303741455078125,5.031770706176753,6.0,2.0,0.8531745672225934
04-18,0.895634651184082,1.2642784118652273,4.775993347167969,-7.664089202880862,5.014091491699219,-5.656242370605469,5.0379066467285165,5.031770706176753,6.0,2.0,1.0874179601669294
04-19,0.895634651184082,1.2642784118652273,4.775993347167969,-10.265548706054688,5.014091491699219,-5.656242370605469,5.1246986389160165,5.031770706176753,6.0,2.0,0.7730845212936388
04-20,0.895634651184082,1.2642784118652273,4.775993347167969,-10.265548706054688,5.014091491699219,-5.656242370605469,5.1246986389160165,5.031770706176753,6.0,2.0,0.7730845212936388
04-21,0.895634651184082,1.2642784118652273,4.775993347167969,-10.265548706054688,3.22061538696289,-5.656242370605469,5.1246986389160165,5.031770706176753,6.0,2.0,0.5489000082015978
04-22,0.895634651184082,1.2642784118652273,5.0575942993164125,-9.576671600341797,3.22061538696289,-4.831731796264644,5.1246986389160165,5.031770706176753,6.0,2.0,0.7732735872268677
04-23,0.895634651184082,1.2642784118652273,5.0575942993164125,-9.576671600341797,4.090957641601558,-4.831731796264644,4.6560325622558585,5.031770706176753,6.0,2.0,0.8234831094741817
04-24,0.895634651184082,1.2642784118652273,5.0575942993164125,-9.576671600341797,4.090957641601558,-4.831731796264644,4.4216957092285165,5.031770706176753,6.0,2.0,0.7941910028457637
04-25,0.895634651184082,1.2642784118652273,1.4100189208984446,-9.576671600341797,3.3882064819335898,-4.6841888427734375,4.4216957092285165,5.031770706176753,6.0,2.0,0.26884305477142245
04-26,0.895634651184082,1.2642784118652273,1.4100189208984446,-8.490497589111335,4.82080078125,-4.55400276184082,3.935668945312493,5.031770706176753,6.0,2.0,0.5392090082168557
04-27,0.895634651184082,1.2642784118652273,1.4100189208984446,-8.490497589111335,2.3792266845703125,-6.812879562377923,3.935668945312493,5.031770706176753,6.0,2.0,-0.04834735393524303
04-28,0.895634651184082,1.2642784118652273,1.4100189208984446,-8.490497589111335,4.69757080078125,-6.812879562377923,3.935668945312493,5.031770706176753,6.0,2.0,0.24144566059112416
04-29,0.895634651184082,1.2642784118652273,1.4100189208984446,-8.490497589111335,4.69757080078125,-7.420413970947258,3.935668945312493,5.031770706176753,6.0,2.0,0.16550385951995716
04-30,0.895634651184082,1.2642784118652273,1.4100189208984446,-8.490497589111335,4.520420074462892,-7.420413970947258,3.935668945312493,5.031770706176753,6.0,2.0,0.14336001873016224
05-01,0.895634651184082,1.2642784118652273,1.4100189208984446,-11.28734207153321,4.520420074462892,-7.420413970947258,2.6034584045410085,5.031770706176753,6.0,2.0,-0.3727718591690077
05-02,0.895634651184082,1.2642784118652273,1.4100189208984446,-11.28734207153321,4.520420074462892,-7.420413970947258,1.9959182739257808,5.031770706176753,6.0,2.0,-0.4487143754959111
05-03,0.895634651184082,1.2642784118652273,1.4100189208984446,-11.28734207153321,4.520420074462892,-7.420413970947258,1.5098953247070312,5.031770706176753,6.0,2.0,-0.5094672441482548
05-04,0.895634651184082,1.2642784118652273,1.4100189208984446,-11.28734207153321,4.520420074462892,-8.033357620239258,1.5098953247070312,5.031770706176753,6.0,2.0,-0.5860852003097548
05-05,0.895634651184082,1.2642784118652273,1.4100189208984446,-11.28734207153321,2.1047172546386683,-7.135688781738278,1.0627212524414062,5.031770706176753,6.0,2.0,-0.8317362070083631
05-06,0.895634651184082,1.2642784118652273,1.4100189208984446,-11.28734207153321,3.0751876831054648,-8.203210830688478,1.0627212524414062,5.031770706176753,6.0,2.0,-0.8438676595687884
05-07,0.895634651184082,1.2642784118652273,1.4100189208984446,-7.209186553955085,3.0751876831054648,-8.203210830688478,1.0627212524414062,1.761796951293945,6.0,2.0,-0.7428449392318739
05-08,0.895634651184082,1.2642784118652273,1.4100189208984446,-6.926744461059577,3.0751876831054648,-7.648656845092771,0.4725418090820313,1.761796951293945,6.0,2.0,-0.7119928598403944
05-09,0.895634651184082,1.2642784118652273,1.4100189208984446,-6.926744461059577,3.0751876831054648,-7.402193069458008,0.4725418090820313,1.761796951293945,6.0,2.0,-0.6811848878860487
05-10,0.895634651184082,1.2642784118652273,1.4100189208984446,-6.926744461059577,3.0751876831054648,-7.0298976898193395,2.052135467529297,1.761796951293945,6.0,2.0,-0.43719875812530695
05-11,0.895634651184082,1.2642784118652273,1.4100189208984446,-9.758033752441412,3.0751876831054648,-3.50232124328614,2.052135467529297,1.761796951293945,6.0,2.0,-0.3501628637313865
05-12,0.895634651184082,1.2642784118652273,1.4100189208984446,-9.978473663330083,3.690092086791992,-4.950323104858398,2.052135467529297,1.761796951293945,6.0,2.0,-0.4818550348281869
05-13,0.895634651184082,1.2642784118652273,1.4100189208984446,-9.351593017578127,0.404674530029304,-4.950323104858398,2.052135467529297,1.761796951293945,6.0,2.0,-0.8141721487045284
05-14,0.895634651184082,1.2642784118652273,1.4100189208984446,-9.351593017578127,1.174888610839858,-4.950323104858398,2.008739471435547,1.761796951293945,6.0,2.0,-0.7233198881149279
05-15,0.895634651184082,1.2642784118652273,0.2816009521484446,-9.351593017578127,1.174888610839858,-4.950323104858398,2.9653472900390625,1.761796951293945,6.0,2.0,-0.7447961568832384
05-16,0.895634651184082,1.2642784118652273,0.2816009521484446,-9.351593017578127,1.174888610839858,-4.950323104858398,1.5069427490234446,-0.460002899169929,5.0,3.0,-1.2048217058181752
05-17,0.895634651184082,0.0,0.2816009521484446,-5.663951873779293,1.5189437866211009,-4.950323104858398,2.192588806152344,-0.460002899169929,4.0,4.0,-0.7731887102127062
05-18,0.0,0.0,0.2816009521484446,-5.663951873779293,2.1850948333740305,-4.950323104858398,1.9004974365234448,-0.460002899169929,3.0,5.0,-0.8383855819702126
05-19,0.0,0.0,0.2816009521484446,-5.663951873779293,0.531444549560554,2.7337760925292933,1.9004974365234448,-0.460002899169929,4.0,4.0,-0.08457946777343572
05-20,0.0,0.0,0.2816009521484446,-6.447893142700187,0.531444549560554,2.7337760925292933,1.9004974365234448,-0.460002899169929,4.0,4.0,-0.1825721263885476
05-21,0.0,0.0,0.2816009521484446,-6.447893142700187,0.531444549560554,2.7337760925292933,3.0463867187500067,-0.460002899169929,4.0,4.0,-0.03933596611022727
05-22,0.0,0.0,0.2816009521484446,-6.447893142700187,0.531444549560554,2.7337760925292933,3.0463867187500067,-0.460002899169929,4.0,4.0,-0.03933596611022727
05-23,0.0,0.0,0.2816009521484446,-6.447893142700187,0.531444549560554,1.4145584106445348,4.294752120971683,0.0,4.0,4.0,0.009307861328128551
05-24,0.0,0.0,0.2816009521484446,-6.447893142700187,0.52374267578125,-3.07246208190918,3.754413604736328,0.0,3.0,5.0,-0.6200747489929181
05-25,0.0,0.0,0.2816009521484446,-6.447893142700187,2.718851089477539,0.14629936218262074,2.5339927673339773,0.0,4.0,4.0,-0.09589362144470084
05-26,0.0,0.0,0.2816009521484446,-6.558113098144528,2.9653186798095703,0.5007801055908203,2.506046295166016,0.0,4.0,4.0,-0.038045883178709605
05-27,0.0,0.0,0.2816009521484446,-6.558113098144528,4.906255722045898,0.5007801055908203,2.506046295166016,0.0,4.0,4.0,0.2045712471008314
05-28,0.0,0.0,0.2816009521484446,-6.558113098144528,4.906255722045898,0.5007801055908203,2.506046295166016,0.0,4.0,4.0,0.2045712471008314
05-29,0.0,0.0,0.2816009521484446,-6.558113098144528,4.906255722045898,0.5007801055908203,3.1954421997070352,0.0,4.0,4.0,0.2907457351684588
05-30,0.0,0.0,0.2816009521484446,-6.558113098144528,4.906255722045898,-1.4407234191894567,3.158178329467777,0.0,3.0,5.0,0.043399810791016964
05-31,0.0,0.0,0.2816009521484446,-6.558113098144528,4.906255722045898,-1.6056289672851598,1.5744342803955114,0.0,3.0,5.0,-0.17518138885497914
06-01,0.0,0.0,0.2816009521484446,-8.080535888671875,4.906255722045898,-1.6056289672851598,1.5744342803955114,0.0,3.0,5.0,-0.3654842376708976
06-02,0.0,0.0,0.2816009521484446,-8.080535888671875,4.906255722045898,-1.6056289672851598,1.5744342803955114,0.0,3.0,5.0,-0.3654842376708976
06-03,0.0,0.0,0.2816009521484446,-6.702783584594728,5.091108322143559,-0.2690505981445348,1.5744342803955114,0.0,3.0,5.0,-0.0030863285064683947
06-04,0.0,0.0,0.2816009521484446,-4.436376571655273,5.091108322143559,-0.2690505981445348,-18.66026306152344,0.0,2.0,6.0,-2.2491226196289054
06-05,0.0,0.0,0.2816009521484446,-7.529436111450195,5.091108322143559,-0.2690505981445348,-0.950246810913093,0.0,2.0,6.0,-0.4220030307769776
06-06,0.0,0.0,0.2816009521484446,-7.529436111450195,5.091108322143559,-2.49957275390625,-4.723291397094727,0.0,2.0,6.0,-1.172448873519896
06-07,0.0,0.0,0.2816009521484446,-8.218311309814457,5.091108322143559,0.8071517944335938,-4.723291397094727,0.0,3.0,5.0,-0.8452177047729483
06-08,0.0,0.0,0.2816009521484446,-8.218311309814457,3.781745910644524,0.7550792694091797,1.34152793884277,0.0,4.0,4.0,-0.2572946548461923
06-09,0.0,0.0,0.2816009521484446,-8.218311309814457,3.781745910644524,0.7550792694091797,1.34152793884277,0.0,4.0,4.0,-0.2572946548461923
06-10,0.0,0.0,0.2816009521484446,-8.548974990844728,2.341449737548821,2.8380584716796835,1.34152793884277,0.0,4.0,4.0,-0.2182922363281259
06-11,0.0,0.0,0.2816009521484446,-8.548974990844728,2.341449737548821,2.8380584716796835,-0.027950286865234368,0.0,3.0,5.0,-0.3894770145416264
06-12,0.0,0.0,0.2816009521484446,-8.548974990844728,2.341449737548821,3.4282341003417933,-0.027950286865234368,0.0,3.0,5.0,-0.31570506095886275
06-13,0.0,0.0,0.2816009521484446,-8.548974990844728,4.182258605957031,0.3037662506103516,-0.027950286865234368,0.0,3.0,5.0,-0.4761624336242667
