,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,ups,downs,end_day_sum,avg
01-02,0.0,0.0,0.0,0.0,0.09000000357627869,0.0,0.22499999403953552,-0.13499993085861217,0.008000016212463379,0.040000021457672175,0.06999999284744263,5.0,5.0,02-16,0.027090917934070927
01-03,0.0,0.0,0.0,0.0,0.09000000357627869,0.0,0.22499999403953552,-0.13499993085861217,0.008000016212463379,0.040000021457672175,0.06999999284744263,5.0,5.0,02-17,0.027090917934070927
01-04,0.0,0.0,0.0,0.0,0.09000000357627869,0.0,0.22499999403953552,-0.13499993085861217,0.008000016212463379,0.040000021457672175,0.06999999284744263,5.0,5.0,02-18,0.027090917934070927
01-05,0.0,0.0,0.0,0.0,0.09000000357627869,0.0,0.22499999403953552,-0.13499993085861217,0.008000016212463379,0.040000021457672175,0.06999999284744263,5.0,5.0,02-19,0.027090917934070927
01-06,0.0,0.0,0.0,0.0,0.09000000357627869,0.0,0.22499999403953552,-0.13499993085861217,0.034999966621398926,0.040000021457672175,0.06999999284744263,5.0,5.0,02-20,0.029545458880337796
01-07,0.0,0.0,0.0,0.0,0.09000000357627869,0.0,0.22499999403953552,-0.13499993085861217,0.034999966621398926,0.040000021457672175,0.06999999284744263,5.0,5.0,02-21,0.029545458880337796
01-08,0.0,0.0,0.0,0.0,0.06999999284744257,0.0,0.22499999403953552,-0.13499993085861217,0.034999966621398926,0.040000021457672175,0.06999999284744263,5.0,5.0,02-22,0.02772727608680724
01-09,0.0,0.0,0.0,0.0,0.06999999284744257,0.0,0.22499999403953552,-0.13499993085861217,0.034999966621398926,0.040000021457672175,0.06999999284744263,5.0,5.0,02-23,0.02772727608680724
01-10,0.0,0.0,0.0,0.0,0.06999999284744257,0.0,0.22499999403953552,-0.13499993085861217,0.034999966621398926,0.040000021457672175,0.06999999284744263,5.0,5.0,02-24,0.02772727608680724
01-11,0.0,0.0,0.0,0.0,0.06999999284744257,0.0,0.22499999403953552,-0.13499993085861217,0.014999985694885254,0.040000021457672175,0.06999999284744263,5.0,5.0,02-25,0.025909096002578725
01-12,0.0,0.0,0.0,0.0,0.06999999284744257,0.0,0.22499999403953552,-0.13499993085861217,0.014999985694885254,0.040000021457672175,0.06999999284744263,5.0,5.0,02-26,0.025909096002578725
01-13,0.0,0.0,0.0,0.0,0.06999999284744257,0.0,0.22499999403953552,-0.13499993085861217,0.014999985694885254,-0.03999999165534973,0.06999999284744263,4.0,6.0,02-27,0.01863636753775855
01-14,0.0,0.0,0.0,0.0,0.06999999284744257,0.0,0.22499999403953552,-0.13499993085861217,0.014999985694885254,-0.03999999165534973,0.06999999284744263,4.0,6.0,02-28,0.01863636753775855
01-15,0.0,0.0,0.0,0.0,0.06999999284744257,0.0,0.22499999403953552,-0.13499993085861217,0.014999985694885254,-0.03999999165534973,-0.050000011920928955,3.0,7.0,02-29,0.007727276195179317
01-16,0.0,0.0,0.0,0.0,0.06999999284744257,0.0,0.22499999403953552,-0.13499993085861217,0.014999985694885254,-0.03999999165534973,-0.050000011920928955,3.0,7.0,03-01,0.007727276195179317
01-17,0.0,0.0,-0.06000000238418579,0.0,0.06999999284744257,0.0,0.2889999747276306,-0.13499993085861217,0.014999985694885254,-0.03499999642372126,-0.050000011920928955,3.0,7.0,03-02,0.008545455607500934
01-18,0.0,0.0,-0.06000000238418579,0.0,0.06999999284744257,0.0,0.2889999747276306,-0.13499993085861217,0.014999985694885254,-0.03499999642372126,-0.050000011920928955,3.0,7.0,03-03,0.008545455607500934
01-19,0.0,0.0,-0.06000000238418579,0.0,0.06999999284744257,0.0,0.2889999747276306,-0.13499993085861217,0.014999985694885254,0.025000005960464533,-0.050000011920928955,4.0,6.0,03-04,0.014000001278790551
