,2010,2012,2013,2014,2015,2016,2017,2018,2019,2020,ups,downs,end_day_sum,avg
01-02,0.0,0.0,2.2899999618530265,0.6999998092651367,-0.3200000524520874,-0.09000000357627869,0.0,0.03999999910593034,0.0042999982833862305,0.125,5.0,3.0,02-16,0.27492997124791135
01-03,0.0,0.0,2.2899999618530265,0.6399998664855966,-0.3200000524520874,-0.14000000059604645,0.0,0.03999999910593034,0.0042999982833862305,0.125,5.0,3.0,02-17,0.26392997726798056
01-04,0.0,0.0,2.3999996185302725,0.28599977493286133,-0.3200000524520874,-0.034000009298324585,0.0,0.03999999910593034,0.05560000240802762,0.125,5.0,3.0,02-18,0.255259933322668
01-05,0.0,0.0,2.0900001525878906,0.48599958419799894,-0.3200000524520874,-0.034000009298324585,0.0,0.03999999910593034,0.05239999294281003,0.125,5.0,3.0,02-19,0.2439399667084218
01-06,0.0,0.0,2.0900001525878906,0.48599958419799894,-0.42000007629394553,-0.034000009298324585,0.0,0.03999999910593034,0.05239999294281003,0.125,5.0,3.0,02-20,0.233939964324236
01-07,0.0,0.0,1.6700000762939462,0.38000011444091797,-0.42000007629394553,-0.04399999976158142,0.01000000536441803,0.03999999910593034,0.03880000114440915,0.125,6.0,2.0,02-21,0.17998001202940947
01-08,0.0,0.0,1.2199997901916513,0.1700000762939453,-0.42000007629394553,0.020999997854232788,0.01000000536441803,0.03999999910593034,0.03880000114440915,0.125,7.0,2.0,02-22,0.12047997936606414
01-09,0.0,0.0,1.2199997901916513,0.1700000762939453,-0.38999998569488503,0.020999997854232788,0.01000000536441803,0.03999999910593034,0.03880000114440915,0.125,7.0,2.0,02-23,0.12347998842597019
01-10,0.0,0.0,1.119999885559083,-0.3399996757507333,-0.38999998569488503,0.03999999165534973,0.01000000536441803,0.03999999910593034,0.03880000114440915,0.210999995470047,6.0,3.0,02-24,0.07298002168536188
01-11,0.0,0.0,0.5749998092651376,-0.3399996757507333,-0.5289999246597288,0.03999999165534973,0.01000000536441803,0.03999999910593034,0.03880000114440915,0.210999995470047,6.0,3.0,02-25,0.004580020159482975
01-12,0.0,0.0,1.630000114440918,-0.3399996757507333,-0.5289999246597288,-0.008000016212463379,0.01000000536441803,0.03999999910593034,0.03880000114440915,0.210999995470047,5.0,4.0,02-26,0.1052800498902797
01-13,0.0,-8.140000343322754,2.080000400543213,-0.3399996757507333,-0.25899994373321533,-0.008000016212463379,0.01000000536441803,0.03999999910593034,0.03880000114440915,0.13589000701904297,5.0,4.0,02-27,-0.6442309565842153
01-14,0.0,-7.720000267028809,2.080000400543213,-0.42999982833862394,-0.25899994373321533,-0.008000016212463379,0.01000000536441803,0.03999999910593034,0.039799988269805936,0.13589000701904297,5.0,4.0,02-28,-0.6111309655010702
