,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,ups,downs,avg
01-27,10.956521448376972,-0.48076187717871016,2.884615278808327,15.246639670927445,11.285712351896283,4.809289429318253,11.585365853658537,2.564102564102564,14.316702819956618,5.147058823529411,-29.9645390070922,5.396900067458448,8.300311739124064,-5.7238182613948725,-3.307729393429035,3.8560813632905173,2.818789898149119,12.79645936678996,-5.144615760216347,-25.174341505847742,10.42913679905755,-1.2914759141067096,-9.467530318966222,-2.788708830139512,3.4788446334731353,4.643690884983521,11.33189253174711,1.4509983032639149,-0.7443578005826199,2.449814686846214,-5.3487276548928495,20.0,11.0,1.8165265222874567
01-28,10.489510209690184,-2.9556651357139674,2.663441852876535,16.591931104722246,10.999995880126862,7.166126085557817,13.432835820895523,4.225352112676056,11.496746203904555,4.227941176470589,-25.39404553415061,1.2441286344619047,6.902389060194452,-8.825085272956871,-0.1097345882106421,1.4927518540534626,3.66813386050817,12.804177459672925,0.34993939112397004,-31.97349397269858,12.61754292414766,-1.553398701251395,-9.03081658790477,-3.456245946490425,2.5326430580235915,6.26177692084142,9.910890253127027,2.60189288390978,-3.1396658750291864,1.6651966235063018,-11.721956589227723,21.0,10.0,1.457588231188931
01-29,10.175435919510706,0.0,2.1791766749356,15.489748231014477,8.910890896790093,5.629136688766396,13.94658753709199,4.225352112676056,9.327548806941431,4.753199268738574,-23.06338028169014,3.398391660537311,7.735286244090473,-10.221288624061978,2.633642077228512,-0.05764651373280033,3.949994845415238,9.877442641381045,-3.28649011253947,-25.523011216646342,13.476526660293638,-3.542545367261181,-10.005039855569589,-4.061754830975561,3.275547222725085,4.787764085229034,6.5185667591955365,2.566435898537912,-4.872294194585305,-0.5010039381590913,-9.788866397946862,19.0,12.0,1.2236565450945416
01-30,9.043483328287303,-5.072463768115942,2.663441852876535,15.45454838650274,9.677419147733945,5.0,12.173913043478262,2.8169014084507045,7.658643326039387,3.544776119402985,-23.716814159292035,-1.5861698445122425,7.971635177245716,-10.511068953368039,-1.0818636616239847,-1.3576646790887317,6.232141822347629,9.729879876154174,-2.9649890024253627,-16.187298065840043,12.43178886665239,-3.7316037600736,-7.041390818193199,-3.941324992173465,2.5438930661819943,5.533375301489254,7.414097797160559,1.968685600130709,-5.180692494316171,-2.022802564179991,-10.440084465155822,17.0,14.0,0.8716900932830858
01-31,8.521744211697925,-5.555559241253376,2.1951218695246304,16.964282886106062,10.431154159712404,5.472636815920398,13.043478260869565,1.7241379310344827,3.626373626373627,3.1835205992509366,-26.40144665461121,-1.6098401123529449,5.522130735426749,-7.845641735302151,3.2967049187335467,-2.208155444223825,8.69066614063094,9.404646700247318,-4.2629126679650025,-18.3811093615824,11.66351706419118,-3.672446634917549,-5.588926820273189,-2.9778862817567244,2.295981126831525,3.1847117467358097,6.169817368976449,3.375753978575318,-3.8761570406579424,-2.7054155325459055,-21.61975808985565,18.0,13.0,0.38906853301745153
02-01,7.826086748840698,-1.6786534151584982,5.048076737914572,14.285717299299888,7.8321637311210095,4.477611940298507,13.043478260869565,7.967032967032966,6.602768903088392,2.4528301886792456,-14.000000000000002,-0.30775863696105427,8.602154342827316,-6.320080112527713,1.9921575808057597,-4.598220398231728,4.440766034349459,6.929266988136506,-5.556215266125282,-16.611289133834937,12.84792927711614,-6.961218694552801,-6.532665854011589,-2.6572718641325443,2.7752273550900575,2.804577088981131,4.773711594891551,3.2854945027248283,-4.7687404465898116,-3.8793170569686946,-13.910467500241278,18.0,13.0,0.9743597794429572
02-02,7.772020725388601,-4.295942564317685,4.3583533498712,12.206574560890735,8.67132458819035,1.8242148024525808,10.119047619047619,7.967032967032966,7.489451476793249,10.273972602739725,-13.666666666666666,-1.0461212846949473,7.745308519803536,-2.0797707634761275,3.565367094689157,-4.37500383172736,4.898840378574847,5.745776917584081,-6.418918763423127,-14.1834701869431,11.981875098784272,-8.261411084155263,-7.145486080071336,-0.9865608013709906,3.097495885978177,2.245287064693876,8.389634595033893,3.0327652158008553,-3.358396243966994,-4.021499118434644,-31.853385474624606,18.0,13.0,0.6352164709508669
02-03,10.186757479520502,-5.048076737914552,5.275775717316772,10.798123856665383,9.93006587379436,2.117268761320611,9.523809523809524,5.099150141643059,8.74604847207587,11.643835616438356,-10.0,-2.616283582828817,6.3771230669002,-1.6074033739351588,6.800060741319538,-4.613104530203003,4.949607454557966,5.388949705414825,-8.848572475577086,-15.936892919198348,13.005537808617426,-7.559543686555586,-8.280257455621202,-1.4484881675834487,3.2964519790216444,0.7725060946750465,7.370101621543812,2.4744923779436565,4.1859899963128635,-2.6263202588454093,-24.92304824389352,19.0,12.0,1.1107633824753318
02-04,9.726962710617174,-7.371007094661791,5.633802816901409,10.328636706714898,13.950272321970235,2.4311182543015875,11.884057971014492,4.815864022662889,8.74604847207587,11.301369863013697,-3.481012658227848,-2.393042552640178,6.8703942756871115,-1.4888957583025937,8.24431990611952,-2.361621364016395,4.438779705616314,7.695717913573348,-5.717363808723956,-20.734065179618373,16.311463661375733,-4.285077141136548,-5.52751550906818,-2.8486274039395036,2.4974227085705047,0.7165241735726554,3.328837479377863,2.163874563770619,1.5733683482994383,-2.199163359189636,-43.97162594683552,19.0,12.0,0.9767683257701555
02-05,9.10653183140704,-9.677419721254875,5.399064614739216,9.64706206747393,12.083333333333334,2.903225735000469,11.11111111111111,4.815864022662889,9.378292939936776,5.564924114671164,-8.183306055646481,-5.033470585497833,7.277400336137514,-2.4408102763118205,7.657589979105548,0.17551958718917918,3.8377683899637876,7.210335613130664,-0.05993413828947384,-27.623953867462586,15.9156123294106,-4.483907862315592,-5.60365058622298,-6.439482178528706,2.9671256044453087,0.22391060112573716,5.586322569267115,2.5432898310585608,1.8563667221262923,-2.8498076834490407,-47.40391161285241,20.0,11.0,0.17616118598272354
02-06,7.27902965523253,-8.436732457796836,5.399064614739216,11.848344419638668,10.970464135021098,2.2727223748720435,10.714285714285714,5.382436260623229,10.010319917440661,6.0606060606060606,-7.830342577487764,-9.745877388408356,9.26798312910985,-0.21967329730617266,6.258508101055835,0.5681809340273001,1.8600972453027351,9.253162774741153,0.15581595702080328,-31.354073118147106,17.002885757935836,-2.761705886301452,-6.590606075253852,-5.641673920852361,2.1308289504447715,-1.0218000762592963,6.7287882650434945,1.4141073288265416,-2.423284882696553,-2.517843493339404,-47.850452643343736,19.0,12.0,-0.0585946522975924
02-07,6.06585275701864,-5.955335213079911,4.952830366920268,13.689098183294304,11.838438237829145,3.414634146341464,13.690476190476192,8.264462809917356,9.827760891590678,7.920792079207921,-7.13128038897893,-11.108205087409221,11.172947526358303,0.6081245348778944,7.780633533648637,-1.4568208797950315,2.846428453327582,10.327498144210233,1.7379802744076382,-32.2265619785564,18.427193083868744,-3.3937355676244363,-7.256988331092468,-5.049008904757519,1.1533654673407112,0.25790912328607035,6.830272536873254,0.9201006993924503,-2.144890429732095,-1.3403478269844882,-39.93815128159287,20.0,11.0,0.7975959080833586
02-08,6.585783446678121,-6.000000228881844,2.606638592665303,13.084115248203625,9.457581893696327,4.878048780487805,13.095238095238097,7.7994428969359335,9.644670050761421,6.532663316582915,-4.909983633387888,-10.662833913449841,6.762649353844044,6.0106756635329015,6.034480024927074,-1.5311527576798007,4.813043313026779,10.847337412655595,-3.7363206699201728,-18.0813870061215,20.98127855404994,-2.2530871177051948,-7.939995494385989,-6.813210047795904,2.760458402304172,0.49222781565115803,6.309266115518825,1.2389478204861863,2.7776015848672975,-1.8906932656608457,-50.71218277577516,20.0,11.0,0.9090742410112705
02-09,5.114641139116221,-10.696513617216672,2.142857142857143,12.412176642752534,9.457581893696327,3.902439024390244,10.27190332326284,6.760563380281689,11.354581673306772,8.094435075885329,-4.746317512274959,-13.72809879073288,2.838426329074282,-0.37175100756227125,7.543162648830673,-0.4905631745541787,4.424890837668815,8.95482770036469,-6.449568048023874,-16.156698638708384,16.81269912621426,-2.756203253478241,-7.244789115955168,-6.2813520970745635,1.299289908623974,-0.5425519621522705,5.081449302971448,0.5921416747400597,-2.2100480302542382,-3.847633645032469,-51.363025806160664,17.0,14.0,-0.3170015443594684
02-10,6.479857395789616,-11.528818230879956,1.9093114480790585,11.94378897758641,11.404732792399724,2.7287343246255613,8.011869436201781,5.157593123209169,10.834990059642147,6.913996627318718,1.800327332242226,-15.412284972034701,-1.1823566693407712,1.0747402087647486,7.382147425296205,-1.23383658759297,5.615381094125601,7.987162649400759,-3.5481884566366557,-10.758591156415601,17.25905463997148,-3.3796306765578157,-8.852421633179889,-7.308939116323243,1.9528595887405205,-0.5096228003281245,5.895937695320054,-0.6482234021597055,-7.5743288607210735,-2.9301471789861853,-33.523813883463546,17.0,14.0,0.19229939335785604
02-11,7.130437247090554,-12.373733520507834,0.7211538197020817,9.133489787742374,9.1690586129643,5.468745362013467,8.011869436201781,5.444126074498568,11.232604373757455,9.780775716694773,6.763285024154589,-14.273970094445634,-0.9757211439833127,-4.447773010836029,2.2282873935157452,-3.369617036698559,5.686897058456469,6.529022063341178,-2.5535001564563986,-10.412462650733957,13.50636759289582,-2.3490236331186907,-9.698174570067932,-6.841623968084195,0.9849459170690964,-0.5888976501638462,7.11159533455024,-1.624148090057656,-3.8281012887477623,-2.7538046762764763,-32.50835646971322,16.0,15.0,0.009798479185709237
02-12,7.93103206058455,-11.363636363636363,-1.4423076394041634,8.920191375302597,6.962965223524306,5.172413669396914,9.35672514619883,1.4326647564469914,9.840954274353876,15.53398058252427,-1.6286644951140066,-12.365302491011752,-1.6564546115076615,-3.7731092060501736,1.8341656238940809,-1.5522002407130568,6.011199430846367,4.980204519469974,-7.003221583124859,-7.585812538262527,11.777408742082047,-0.5517872286167369,-7.127327389324009,-7.689661838418241,1.6189293281244195,-1.211777641952095,3.179119014407514,-3.3501271138534023,-4.633282651210525,-4.372273950932973,-33.73024708929319,14.0,17.0,-0.5317819459764193
02-13,8.843534819933847,-10.10100624778056,0.7211538197020817,12.820514598926463,8.18713673374109,5.468745362013467,8.035714285714286,1.146131805157593,8.73015873015873,12.106135986733001,-3.6544850498338874,-12.791016137588773,-2.881780046648892,-3.6981497383996373,4.348469982572785,-1.8504952327767028,6.463876268048377,2.6824661905731637,-5.840140112009179,-0.5289600531508848,11.19551261599599,-1.5648435548954442,-7.621357600733236,-3.9193193733894316,2.807656861229323,-2.3065546301824247,0.5358927176267259,-2.23391316167372,-6.006834364926126,-2.799009639347101,-32.897491794348724,15.0,16.0,-0.21297599869541306
02-14,8.503403955576356,-6.0606060606060606,-1.9323708354562954,12.206574560890735,3.975537501343893,2.8257457505768575,5.654761904761905,3.7249283667621778,10.536779324055665,16.27172195892575,-5.762711864406779,-12.28258036869145,-4.833222334615534,-5.343705558203322,1.8027309049056548,-4.821636389719044,5.9808613819099,-6.075832855079976,-6.82998844829235,4.505269546924455,12.339038114267305,-0.8621662738685554,-10.813840686167003,-3.7932586265883605,2.2991170708265884,-2.8127133663661286,0.4490465493000504,-1.728603014703956,-7.308093355387177,-2.622097544990385,-20.83543874422653,14.0,17.0,-0.44010804633360046
02-15,8.503403955576356,-7.124678051198711,-2.1951218695246304,12.000004954618388,3.36391203994051,3.6106703349083906,7.738095238095238,3.1791907514450863,8.998988877654195,15.47049441786284,-8.557046979865772,-12.52341567819182,1.8094572393383852,-8.732970702796832,4.093902927804698,0.30166601573241075,5.187604145272436,-7.60189255266958,-7.391027620142719,-3.3641978433775073,11.994766417680308,0.8787657262868797,-4.8780464648731705,-2.630077909687159,4.112677775638204,-1.478385678332468,0.8571458899456522,-0.8689244211078917,-9.628018890572946,-0.5756602046866914,-23.084895492937036,16.0,15.0,-0.27527785974725655
02-16,9.19931832986295,-1.2820551945612981,-2.444995327788461,12.000004954618388,4.587155963302752,4.2386186258652865,12.166172106824925,3.7356321839080464,9.182643794147326,15.47049441786284,-5.5369127516778525,-13.56852159305077,0.9879270482474891,-9.730014449405365,4.203606432340778,-0.6033090167011022,5.565346601422629,-5.033648956418131,-4.440824761001636,-1.8862268534502815,11.994766417680308,-1.4928572871019052,-3.4221005215444946,-5.105837657884242,6.277537870111733,-2.5430444354578823,0.3869260825774326,-0.9151394536668028,-11.856355439942792,1.614115296649997,-17.75119173166571,15.0,16.0,0.45152357077755345
02-17,8.747856146623812,-0.2538148620069034,-2.444995327788461,12.70588728221625,4.587155963302752,5.900623347581583,11.411411411411411,4.829545454545454,8.16326530612245,15.47049441786284,-6.879194630872483,-11.199778970101004,0.6389092739081943,-9.22921737091715,3.3328489972040596,0.6787399048615482,4.499870133894041,-4.335418916544508,-3.7916401414643732,2.2475092842676276,7.57650306311885,-0.8576021325147922,-4.199285591401314,-6.21767842228287,6.88259214086372,-2.5430444354578823,-1.6350443256189668,-1.0076014404789109,-6.084210985463087,2.871971496571367,-20.3676886535621,16.0,15.0,0.6289989489639083
