,2009,2010,2011,2012,2013,2014,2017,2018,2019,2020,ups,downs,avg
01-02,-66.00318220455934,-0.07413068236847742,0.0,5.0,-13.043478260869565,-3.4482758620689653,0.0,0.0,0.0,0.0,1.0,8.0,-7.756906700986635
01-03,-13.136939199088237,-0.07413068236847742,0.0,5.0,-13.043478260869565,-3.4482758620689653,0.0,0.0,0.0,0.0,1.0,8.0,-2.4702824004395247
01-04,-13.136939199088237,10.0,0.0,5.0,-13.043478260869565,-3.4482758620689653,0.0,0.0,0.0,0.0,2.0,7.0,-1.462869332202677
01-05,-13.136939199088237,10.0,13.105261953253494,5.0,-8.333333333333332,-3.4482758620689653,0.0,0.0,0.0,0.0,3.0,6.0,0.31867135587629625
01-06,-13.136939199088237,10.0,3.9473684210526314,5.0,-2.685625250283014,-3.4482758620689653,0.0,0.0,0.0,0.0,3.0,6.0,-0.03234718903875846
01-07,-13.136939199088237,10.0,3.9473684210526314,5.0,-2.685625250283014,-3.4482758620689653,0.0,0.0,0.0,0.0,3.0,6.0,-0.03234718903875846
01-08,-13.136939199088237,10.0,3.9473684210526314,5.0,-2.685625250283014,-3.4482758620689653,0.0,0.0,0.0,0.0,3.0,6.0,-0.03234718903875846
01-09,-13.136939199088237,10.0,-4.285714285714286,5.0,-2.685625250283014,-3.4482758620689653,0.0,0.0,0.0,0.0,2.0,7.0,-0.8556554597154502
01-10,-13.136939199088237,10.0,-7.352941176470589,5.0,-2.685625250283014,-3.4482758620689653,0.0,0.0,0.0,0.0,2.0,7.0,-1.1623781487910805
01-11,-13.136939199088237,10.0,-7.352941176470589,5.0,-2.685625250283014,-3.4482758620689653,0.0,0.0,0.0,0.0,2.0,7.0,-1.1623781487910805
01-12,-13.136939199088237,10.0,-7.352941176470589,5.0,-2.685625250283014,-3.4482758620689653,0.0,0.0,0.0,0.0,2.0,7.0,-1.1623781487910805
01-13,-13.136939199088237,10.0,-7.352941176470589,5.0,-2.685625250283014,-3.4482758620689653,0.0,0.0,0.0,0.0,2.0,7.0,-1.1623781487910805
01-14,-13.136939199088237,10.0,-7.042253521126761,5.0,-2.685625250283014,-3.4482758620689653,0.0,0.0,0.0,0.0,2.0,7.0,-1.1313093832566978
01-15,-13.136939199088237,10.0,-8.571428571428571,5.0,-2.685625250283014,-3.4482758620689653,0.0,0.0,0.0,0.0,2.0,7.0,-1.2842268882868786
01-16,-13.136939199088237,10.0,-8.571428571428571,5.0,-2.685625250283014,-3.4482758620689653,0.0,0.0,0.0,0.0,2.0,7.0,-1.2842268882868786
01-17,-13.136939199088237,10.0,-5.555555555555555,5.0,-2.685625250283014,-3.4482758620689653,0.0,0.0,0.0,0.0,2.0,7.0,-0.9826395866995771
01-18,-13.136939199088237,10.0,-5.555555555555555,5.0,-11.587986486475407,-3.4482758620689653,0.0,0.0,0.0,0.0,2.0,7.0,-1.8728757103188165
01-19,-13.136939199088237,10.0,-5.555555555555555,5.0,-11.587986486475407,-3.4482758620689653,0.0,0.0,0.0,0.0,2.0,7.0,-1.8728757103188165
01-20,-13.136939199088237,10.0,-5.555555555555555,5.0,-6.122448979591836,-3.4482758620689653,0.0,0.0,0.0,0.0,2.0,7.0,-1.3263219596304594
