,2010,2013,2014,2015,2016,2017,2018,2019,2020,ups,downs,end_day_sum,avg
01-02,0.0,0.0,-0.016300000250339515,-0.007300000637769699,-0.009099999442696571,0.0,-0.004599999636411653,0.02369999885559082,0.017999999225139618,2.0,6.0,02-16,0.0004888886792792222
01-03,0.0,0.0,-0.016300000250339515,-0.006700001657009132,-0.009099999442696571,0.0,-0.004599999636411653,0.02369999885559082,0.017999999225139618,2.0,6.0,02-17,0.000555555232697063
01-04,0.0,0.0,-0.016300000250339515,-0.006599999964237227,-0.009099999442696571,0.0,-0.003199998289346681,0.02369999885559082,0.009999999776482586,2.0,6.0,02-18,-0.00016666659050517651
01-05,0.0,0.0,-0.016300000250339515,-0.006700001657009132,-0.009099999442696571,0.0,-0.003199998289346681,0.02369999885559082,0.009999999776482586,2.0,6.0,02-19,-0.00017777788970205482
01-06,0.0,0.0,-0.016300000250339515,-0.00659999996423722,-0.009099999442696571,0.0,-0.008099999278783784,0.02369999885559082,0.009999999776482586,2.0,6.0,02-20,-0.0007111111448870761
01-07,0.0,0.0,-0.016300000250339515,-0.00659999996423722,-0.009099999442696571,0.0,-0.011700000613927848,0.02369999885559082,0.009999999776482586,2.0,6.0,02-21,-0.0011111112932364166
01-08,0.0,0.0,-0.016300000250339515,-0.00659999996423722,-0.009099999442696571,0.0,-0.011700000613927848,0.02369999885559082,0.009999999776482586,2.0,6.0,02-22,-0.0011111112932364166
01-09,0.0,0.0,-0.016300000250339515,-0.00659999996423722,-0.009099999442696571,0.0,-0.011700000613927848,0.02369999885559082,0.009999999776482586,2.0,6.0,02-23,-0.0011111112932364166
01-10,0.0,0.0,-0.016300000250339515,-0.00659999996423722,-0.009099999442696571,0.0,-0.01100000366568566,0.02369999885559082,0.009999999776482586,2.0,6.0,02-24,-0.0010333338545428401
01-11,0.0,0.0,-0.016300000250339515,-0.00659999996423722,-0.009099999442696571,0.0,-0.01480000093579293,0.02369999885559082,0.009999999776482586,2.0,6.0,02-25,-0.0014555557734436478
01-12,0.0,0.0,-0.016300000250339515,-0.00659999996423722,-0.009099999442696571,0.0,-0.01480000093579293,0.02369999885559082,0.009999999776482586,2.0,6.0,02-26,-0.0014555557734436478
01-13,0.0,0.0,-0.016300000250339515,-0.00659999996423722,-0.009099999442696571,0.0,-0.016700003296136863,0.02369999885559082,0.009999999776482586,2.0,6.0,02-27,-0.001666667146815196
01-14,0.0,0.0,-0.016300000250339515,-0.00659999996423722,-0.009099999442696571,0.0,-0.02240000292658806,0.02369999885559082,0.0,1.0,7.0,02-28,-0.003411111525363394
01-15,0.0,0.0,-0.016300000250339515,-0.00659999996423722,-0.009099999442696571,0.0,-0.016000002622604363,0.01145000010728836,0.0,1.0,7.0,02-29,-0.004061111352509923
01-16,0.0,0.0,-0.016300000250339515,-0.013999998569488525,-0.009099999442696571,0.0,-0.023000001907348633,0.006559997797012329,0.0,1.0,7.0,03-01,-0.0062044447080956576
01-17,0.0,0.0,-0.016300000250339515,-0.013999998569488525,-0.009099999442696571,0.0,-0.023000001907348633,0.008499998599290855,0.0,1.0,7.0,03-02,-0.005988889063398044
01-18,0.0,0.0,-0.016300000250339515,-0.010999999940395348,-0.009099999442696571,0.0,-0.008400000631809235,0.008499998599290855,0.0,1.0,7.0,03-03,-0.004033333518438868
01-19,0.0,0.0,-0.016300000250339515,-0.010999999940395348,-0.009099999442696571,0.0,-0.009600002318620682,0.008499998599290855,0.0,1.0,7.0,03-04,-0.004166667039195696
01-20,0.0,0.0,-0.016300000250339515,-0.010999999940395348,0.0,0.0,-0.009600002318620682,0.008499998599290855,0.0,1.0,7.0,03-05,-0.0031555559900071878
