,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,ups,downs,end_day_sum,avg
01-02,0.09263479709625244,0.17879188060760498,0.16725397109985352,0.22203969955444358,0.3544001579284668,0.6989388465881348,0.9692955017089808,0.6472921371459961,-0.4137372970581037,0.06649112701416016,-1.0777645111083984,-0.8313846588134783,0.5916633605957031,-1.8674354553222656,0.06571769714355469,-1.2192096710205043,2.3579540252685547,6.7707061767578125,-3.5113677978515625,-2.4807090759277344,-2.9478111267089844,8.964279174804688,7.9746170043945455,2.2528915405273438,-2.8816452026367188,0.4226226806640625,0.29907989501953125,5.5927276611328125,5.0072784423828125,14.133209228515625,-4.9591522216796875,21.0,10.0,02-16,1.149666709284629
01-03,0.06947624683380127,0.21071839332580544,0.16725397109985352,0.22203969955444358,0.38065099716186523,0.6596755981445312,1.0574140548706037,0.5548229217529297,0.06364631652832031,-0.14960384368896484,-0.6779460906982422,-0.6856575012207031,0.3019294738769531,-1.6898765563964844,0.12157821655273082,-2.322961807250973,2.5806808471679723,6.7707061767578125,-6.299369812011719,-4.293277740478519,-2.3251419067382812,8.049385070800781,4.069183349609389,2.4371337890625,-3.224700927734375,2.5711441040039062,1.9849014282226562,4.725860595703125,4.3231658935546875,18.05372619628909,-3.6676025390625,21.0,10.0,02-17,1.0980307940513871
01-04,0.06947624683380127,0.2171039581298828,0.1264601945877073,0.1462211608886721,0.3018982410430895,0.7382102012634268,0.8518066406249982,0.3390522003173828,0.27051734924316584,-0.016620635986328125,-0.9734716415405273,-1.0681962966918928,0.0945444107055664,-1.769148826599121,-0.12487220764160512,-1.5282611846923864,2.548871994018562,7.2482948303222585,-3.3456039428710938,-5.20721626281739,-1.7970504760742188,10.304458618164062,3.11944580078125,1.683380126953125,-3.4820175170898438,3.1611251831054688,3.3806991577148438,3.076019287109375,3.45855712890625,10.667694091796875,-5.96478271484375,20.0,11.0,02-18,0.8556966166342453
01-05,0.09006166458129905,0.1947551965713501,0.16317474842071533,0.15163612365722634,0.23626852035522372,0.7146458625793457,0.7343187332153285,0.06164741516113281,-0.04773998260498047,-0.1662282943725586,-1.2516050338745117,-0.6492242813110352,0.4940738677978498,-1.6137895584106463,0.857629776000973,-1.2939376831054688,2.5099773406982457,7.722209930419922,-1.5522384643554688,-7.219453811645515,0.4965476989746094,9.325378417968764,2.1614990234375,1.649871826171875,-3.490570068359375,3.055419921875,4.450218200683594,3.5140914916992188,2.81243896484375,7.995941162109375,-8.616897583007812,21.0,10.0,02-19,0.7577458427798364
01-06,0.06947624683380127,0.19794809818267822,0.15093767642974854,0.1245573759078984,0.2297043800353995,0.5968475341796875,0.49933528900146307,0.030824661254882812,-0.11139297485351385,-0.5651702880859375,-1.8774051666259766,-0.5501251220703125,0.14029407501220525,-1.2682018280029297,1.3308219909667933,-1.6267414093017685,2.428659439086921,8.148365020751953,-2.5619430541992188,-9.477445602417003,0.6147804260253906,9.317344665527344,1.621116638183608,0.9631423950195312,-4.125267028808594,6.181282043457031,5.229682922363267,2.451507568359375,5.415802001953125,4.675628662109375,-10.361968994140625,21.0,10.0,02-20,0.5771741174882451
01-07,0.0566105842590332,0.11493778228759788,0.15909647941589333,0.0649864673614502,0.2165799140930167,0.518315315246582,0.0881204605102539,0.12329387664794922,0.06364250183105646,-0.3158283233642578,-1.8600273132324237,-0.6084232330322283,0.15858554840087713,-0.99237060546875,0.8050632476806641,-1.290536880493164,2.1811981201171875,8.298988342285156,-3.6997604370117188,-8.002840042114261,0.29950714111328125,9.245124816894531,0.3111419677734517,1.4823837280273438,-5.1629638671875,6.507080078125,5.836944580078125,3.7098388671875284,7.9147186279296875,3.000885009765625,-8.685943603515625,22.0,9.0,02-21,0.6625273919874634
01-08,0.05403721332550049,0.07662403583526589,0.17541384696960427,0.06498718261718706,0.07219457626342596,0.48690128326416016,0.058747291564937854,0.27741050720214844,0.5092048645019549,-1.0970916748046875,-1.981705665588379,-1.0281229019165021,0.3263378143310529,-0.9226150512695295,0.9562282562255859,-1.4705162048339844,2.6018905639648473,8.085899353027344,-1.7179794311523295,-9.945940017700199,-0.291645050048821,8.571037292480469,0.9333572387695312,0.46063995361328125,-4.3310699462890625,5.5121002197265625,5.95477294921875,4.735160827636719,3.4775238037109375,2.865386962890625,-10.815505981445312,21.0,10.0,02-22,0.40818271329326083
01-09,0.07462191581726074,0.07023882865905762,0.1794929504394529,0.05957078933715776,0.032817363739012784,0.5104613304138184,0.7893877029418928,-0.03082370758056463,1.30485153198242,-0.7812623977661151,-2.346755027770996,-1.2751350402832031,0.6221628189086914,-1.017740249633789,0.9200725555419957,-1.225997924804691,3.125093460083015,8.706783294677734,-1.4090728759765483,-11.988895416259766,-2.1044578552246094,8.362358093261719,1.1953964233398438,-0.6951217651367188,-4.022331237792969,5.335990905761719,2.5831375122070312,4.1199722290039205,-3.3350677490234375,5.372589111328125,-12.4915771484375,18.0,13.0,02-23,0.020669691024289085
01-10,0.07204878330230713,0.04469716548919678,0.17949306964874268,0.027077078819275124,0.30846405029296786,0.6046996116638184,1.351135730743409,-0.4623489379882795,1.0343332290649414,-0.6815261840820312,-1.9295549392700213,-1.1476211547851562,0.8966436386108381,-1.0462675094604492,0.18729782104491832,-1.3380794525146484,3.5457744598388636,8.567180633544922,-3.3606796264648295,-9.730892181396484,-2.5616073608398438,5.152244567871094,0.5076370239257812,-1.4069976806640625,-3.9794464111328125,6.146080017089844,3.8520584106445312,4.4368896484375,-2.707916259765625,0.7357177734375,-7.492950439453125,18.0,13.0,02-24,-0.006335981430545758
01-11,0.06432974338531494,0.07662582397460938,0.1427781581878662,0.14622068405151367,0.45941019058227495,0.5340170860290518,0.9692897796630859,0.03081989288330078,0.8433818817138672,-0.5984096527099609,-2.346755027770996,-0.9654598236083984,0.7533092498779297,-0.7260522842407244,0.2102985382080078,-0.8320465087890483,3.443254470825188,7.512813568115234,-2.5468902587890625,-11.190145492553714,-3.0423927307128906,2.086578369140625,-0.10645294189454546,-2.14398193359375,-4.1337890625,4.8693389892578125,2.71002197265625,3.6725616455078125,-5.102294921875,4.42388916015625,2.6521148681640625,19.0,12.0,02-25,0.06020591720457954
01-12,0.12094104290008545,0.08300983905792214,0.1590970754623413,0.29244220256805464,0.44628214836120605,0.5104589462280273,1.1455326080322266,0.09247016906738281,0.6365108489990217,-0.748016357421875,-2.1033859252929688,-0.3628692626953125,1.1985921859741193,-1.1413841247558594,-0.05258750915527344,-1.086751937866211,3.397304534912106,5.044048309326179,-5.666427612304673,-10.068822860717773,-0.9537124633789062,0.650054931640625,-0.05731201171876421,-2.2863922119140625,-4.039451599121094,5.3271942138671875,4.060493469238281,4.1759033203125,-4.88372802734375,8.28631591796875,-2.8394317626953125,17.0,14.0,02-26,-0.02140715814405872
01-13,0.11064803600311279,0.0766245126724241,0.16317498683929443,0.32493507862091064,0.3937797546386719,0.471193790435791,1.2923893928527832,0.1541156768798828,0.7956399917602521,-0.3490762710571289,-2.15553569793701,-0.7840299606323242,1.7384061813354474,-1.0304231643676776,-0.07885360717773438,-1.2735347747802699,2.8811683654785227,5.227741241455085,-4.2949981689453125,-10.57572174072265,-1.6630783081054616,-0.9710464477539062,-0.45853424072265625,-3.609649658203125,-4.682685852050781,5.045402526855469,5.238739013671875,1.8083038330078125,-1.23516845703125,7.211822509765625,-7.97607421875,16.0,15.0,02-27,-0.2646556669665912
01-14,0.12608730792999268,0.07343161106109619,0.10198378562927268,0.3032722473144531,0.31502628326416016,0.10994243621826172,1.2923893928527832,-0.06164932250976385,0.5251159667968714,-0.0332489013671875,-3.0942459106445295,-0.3293514251709002,1.768905639648434,-0.9035930633544922,-0.22344017028808238,-0.7029953002929759,2.562992095947262,5.183647155761726,-5.4478683471679545,-9.592641830444329,-1.7103614807128906,-0.48952484130859375,-1.3427658081054688,-2.8140182495117188,-4.588356018066406,4.525909423828125,4.8943328857421875,3.9894943237304545,-0.0760040283203125,6.1857147216796875,-6.654937744140625,15.0,16.0,02-28,-0.1969921665806924
