,2009,2012,2013,2014,2015,2016,2017,2018,2019,2020,ups,downs,avg
01-02,0.0,0.0,0.0,0.0,0.0,-1225.3012369268572,45.83783992770118,-7.560976185946133,36.08695773298663,1.0695208472019193,3.0,6.0,-114.98678946049138
01-03,0.0,0.0,0.0,0.0,0.0,-1225.3012369268572,45.83783992770118,-6.1707342292565395,36.08695773298663,1.0695208472019193,3.0,6.0,-114.84776526482241
01-04,0.0,0.0,0.0,0.0,0.0,-1225.3012369268572,45.83783992770118,-4.146332791015885,36.08695773298663,1.0695208472019193,3.0,6.0,-114.64532512099836
01-05,0.0,0.0,0.0,0.0,0.0,-1225.3012369268572,45.83783992770118,-5.6910501144814996,26.500001154839975,1.0695208472019193,3.0,6.0,-115.75849251115957
01-06,0.0,0.0,0.0,0.0,0.0,-1225.3012369268572,45.83783992770118,-5.6910501144814996,26.500001154839975,19.56521781383253,3.0,6.0,-113.9089228144965
01-07,0.0,0.0,0.0,0.0,0.0,-1225.3012369268572,45.83783992770118,-5.6910501144814996,-10.16186810350902,12.529551327101618,2.0,7.0,-118.2786763890045
01-08,0.0,0.0,0.0,0.0,0.0,-1225.3012369268572,45.83783992770118,-5.6910501144814996,-10.16186810350902,12.529551327101618,2.0,7.0,-118.2786763890045
01-09,0.0,0.0,0.0,0.0,0.0,-1225.3012369268572,45.83783992770118,-5.6910501144814996,-10.16186810350902,12.529551327101618,2.0,7.0,-118.2786763890045
01-10,0.0,0.0,0.0,0.0,0.0,-1225.3012369268572,45.83783992770118,0.0,-10.16186810350902,17.040359493512884,2.0,7.0,-117.25849056091522
01-11,0.0,0.0,0.0,0.0,0.0,-1225.3012369268572,45.83783992770118,0.0,29.999997871262618,22.203532063939893,3.0,6.0,-112.72598670639533
01-12,0.0,0.0,0.0,0.0,0.0,-1225.3012369268572,45.83783992770118,0.0,29.999997871262618,20.804795367065804,3.0,6.0,-112.86586037608276
01-13,0.0,0.0,0.0,0.0,0.0,-1225.3012369268572,45.83783992770118,0.0,29.999997871262618,20.804795367065804,3.0,6.0,-112.86586037608276
01-14,0.0,0.0,0.0,0.0,0.0,0.0,12.432433303208825,0.0,23.477356945170488,45.29109602694611,3.0,6.0,8.120088627532542
01-15,0.0,0.0,0.0,0.0,0.0,0.0,12.432433303208825,-4.502973807063644,23.477356945170488,45.29109602694611,3.0,6.0,7.669791246826177
01-16,0.0,0.0,0.0,0.0,0.0,0.0,34.67741809498505,-4.502973807063644,23.477356945170488,31.763699738802302,3.0,6.0,8.54155009718942
01-17,0.0,0.0,0.0,0.0,0.0,0.0,34.67741809498505,-4.502973807063644,23.477356945170488,30.813355241952184,3.0,6.0,8.446515647504409
01-18,0.0,0.0,0.0,0.0,0.0,0.0,34.67741809498505,-4.502973807063644,37.109609533989016,29.452055100359264,3.0,6.0,9.673610892226968
01-19,0.0,0.0,0.0,0.0,0.0,0.0,34.67741809498505,-4.502973807063644,44.254299973747315,29.452055100359264,3.0,6.0,10.388079936202798
01-20,0.0,0.0,0.0,0.0,0.0,0.0,34.67741809498505,-4.502973807063644,44.254299973747315,29.452055100359264,3.0,6.0,10.388079936202798
01-21,0.0,0.0,0.0,0.0,0.0,0.0,34.67741809498505,-4.502973807063644,40.77272681091442,18.33498503865847,3.0,6.0,8.92821561374943
01-22,0.0,0.0,0.0,0.0,0.0,0.0,34.67741809498505,-4.502973807063644,36.439023684632694,18.33498503865847,3.0,6.0,8.494845301121257
01-23,0.0,0.0,0.0,0.0,0.0,0.0,34.67741809498505,-4.502973807063644,36.58536762655102,18.33498503865847,3.0,6.0,8.50947969531309
01-24,0.0,0.0,0.0,0.0,0.0,0.0,34.67741809498505,-4.502973807063644,36.58536762655102,18.33498503865847,3.0,6.0,8.50947969531309
01-25,0.0,0.0,0.0,0.0,0.0,17.00000640284236,34.67741809498505,-4.502973807063644,26.63414675986604,20.713581005199234,4.0,5.0,9.452217845582904
01-26,0.0,0.0,0.0,0.0,0.0,17.00000640284236,34.67741809498505,-4.502973807063644,26.63414675986604,20.713581005199234,4.0,5.0,9.452217845582904
01-27,0.0,0.0,0.0,0.0,0.0,17.00000640284236,34.67741809498505,-4.502973807063644,25.54455812194033,20.713581005199234,4.0,5.0,9.343258981790331
01-28,0.0,0.0,0.0,0.0,0.0,17.00000640284236,25.403223625935663,-4.502973807063644,25.54455812194033,30.62438153351849,4.0,5.0,9.40691958771732
01-29,0.0,0.0,0.0,0.0,0.0,17.00000640284236,25.403223625935663,-4.502973807063644,-2.594056015528485,30.62438153351849,3.0,6.0,6.593058173970438
01-30,0.0,0.0,0.0,0.0,0.0,17.00000640284236,25.403223625935663,-4.502973807063644,-2.594056015528485,30.62438153351849,3.0,6.0,6.593058173970438
01-31,0.0,0.0,0.0,0.0,0.0,17.00000640284236,25.403223625935663,-4.502973807063644,-2.594056015528485,30.62438153351849,3.0,6.0,6.593058173970438
02-01,0.0,0.0,0.0,0.0,0.0,17.00000640284236,25.403223625935663,-4.502973807063644,-2.594056015528485,30.62438153351849,3.0,6.0,6.593058173970438
02-02,0.0,0.0,0.0,0.0,0.0,17.00000640284236,25.403223625935663,-4.502973807063644,21.739131060750307,30.62438153351849,4.0,5.0,9.026376881598317
02-03,0.0,0.0,0.0,0.0,0.0,17.00000640284236,25.403223625935663,-4.502973807063644,21.739131060750307,30.62438153351849,4.0,5.0,9.026376881598317
02-04,0.0,0.0,0.0,0.0,0.0,17.00000640284236,25.403223625935663,-4.502973807063644,21.739131060750307,-8.731415730649024,3.0,5.0,5.090797155181566
02-05,0.0,0.0,0.0,0.0,0.0,17.00000640284236,25.403223625935663,-4.502973807063644,7.428569579610987,6.640239381464477,4.0,4.0,5.196906518278984
02-06,0.0,0.0,0.0,0.0,0.0,17.00000640284236,25.403223625935663,-4.502973807063644,0.0,1.8830548325062992,3.0,5.0,3.9783311054220674
02-07,0.0,0.0,0.0,0.0,0.0,17.00000640284236,25.403223625935663,-4.502973807063644,0.0,-4.0634240076605845,2.0,6.0,3.3836832214053794
02-08,0.0,0.0,0.0,0.0,0.0,17.00000640284236,25.403223625935663,-4.502973807063644,0.0,-4.0634240076605845,2.0,6.0,3.3836832214053794
02-09,0.0,0.0,0.0,0.0,0.0,17.00000640284236,25.403223625935663,0.7263865296385077,-14.006508555159195,-74.99999844779569,3.0,5.0,-4.587689044453835
02-10,0.0,0.0,0.0,0.0,0.0,17.00000640284236,25.403223625935663,0.7263865296385077,-14.006508555159195,-74.99999844779569,3.0,5.0,-4.587689044453835
02-11,0.0,0.0,0.0,0.0,0.0,17.00000640284236,25.403223625935663,0.7263865296385077,-24.99999733907837,-74.99999844779569,3.0,5.0,-5.687037922845753
02-12,0.0,0.0,0.0,0.0,0.0,17.00000640284236,25.403223625935663,4.205603300908995,-64.28571656650429,-55.83334218089803,3.0,5.0,-7.35102254177153
02-13,0.0,0.0,0.0,0.0,0.0,17.00000640284236,25.403223625935663,4.205603300908995,-64.28571656650429,-55.83334218089803,3.0,5.0,-7.35102254177153
02-14,0.0,0.0,0.0,0.0,0.0,17.00000640284236,25.403223625935663,4.205603300908995,-42.857144377669506,-55.574047706402006,3.0,5.0,-5.182235875438449
02-15,0.0,0.0,0.0,0.0,0.0,17.00000640284236,25.403223625935663,4.205603300908995,-42.857144377669506,-91.34775609526598,3.0,5.0,-8.759606714324846
02-16,0.0,0.0,0.0,0.0,0.0,17.00000640284236,25.403223625935663,4.205603300908995,9.168875063229267,-91.34775609526598,4.0,4.0,-3.5570047702349696
02-17,0.0,0.0,0.0,0.0,0.0,17.00000640284236,25.403223625935663,4.205603300908995,9.168875063229267,-91.34775609526598,4.0,4.0,-3.5570047702349696
02-18,0.0,0.0,0.0,0.0,0.0,17.00000640284236,25.403223625935663,4.205603300908995,9.168875063229267,-91.34775609526598,4.0,4.0,-3.5570047702349696
