,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,ups,downs,end_day_sum,avg
01-02,0.11111116409301758,0.8518519401550302,0.6296300888061506,0.7777776718139666,-0.3703699111938459,0.518519401550293,0.6111106872558594,2.7222213745117188,-0.375,1.75,-7.083333969116211,-1.1733341217041016,1.433334350585941,-4.813333511352539,-1.4733352661132741,-5.2933349609375,7.786666870117195,5.333335876464844,-3.249999999999986,-4.880001068115227,2.2399978637695312,4.870002746582031,10.150001525878906,8.669998168945312,-10.02999877929686,-8.79000091552733,0.2299957275390625,10.080001831054688,-15.990005493164062,20.979995727539062,4.139999389648466,19.0,12.0,02-16,0.6568872390254883
01-03,0.03703689575195224,0.9629631042480478,0.5555562973022443,0.7037038803100568,-0.40740680694580256,0.8518524169921875,0.8888883590698242,2.5,0.08333396911621094,2.125,-4.750001907348633,-1.8400001525878906,0.9266681671142614,-4.833332061767578,-1.9933319091796875,-5.093334197998047,8.19333267211914,5.333335876464844,-3.809997558593736,-5.340000152587891,1.5600013732910156,3.8700027465820312,8.769996643066406,7.9900054931640625,-10.040000915527344,-1.790000915527358,0.589996337890625,12.94000244140625,-17.619995117187585,26.529998779296875,7.089996337890625,20.0,11.0,02-17,1.12852484180081
01-04,-0.18518543243408203,0.9629631042480478,0.40740776062012074,0.33333396911621094,-0.40740680694580256,1.0,1.0,2.6111106872558594,-0.375,1.875,-3.291666030883789,-2.4233341217041016,0.5600013732910156,-5.85333251953125,-2.0133323669433594,-4.273334503173828,6.926666259765625,5.746665954589844,-2.1900024414062216,-4.650001525878913,2.729999542236328,3.7399978637695312,9.099998474121094,7.510002136230469,-9.08999633789061,0.43999481201171875,2.9899978637695312,12.850006103515625,-18.539993286132812,20.039993286132812,6.1199951171875,19.0,12.0,02-18,1.0855015785463407
01-05,-0.07407379150390625,0.7037038803100586,0.5185184478759783,0.22222137451172053,-0.5185184478759783,0.7407407760620099,0.7222223281860352,2.666666030883789,-0.16666603088378906,1.958333969116211,-3.291666030883789,-1.7566661834716797,0.5399990081787145,-5.319999694824222,-1.4666671752929688,-3.406665802001953,7.319999694824219,5.620002746582031,-1.7199935913085795,-6.779998779296875,3.930000305175774,3.6100006103515625,8.659996032714844,8.059997558593764,-8.0,-0.42000579833984375,5.970001220703111,14.120010375976562,-19.919998168945227,17.19000244140625,4.92999267578125,18.0,13.0,02-19,1.117467418793712
01-06,-0.07407379150390625,0.9629626274108887,0.25925922393799006,0.07407379150390803,-0.5925922393798846,0.4444446563720703,0.27777767181396484,2.666666030883789,-0.16666603088378906,0.7083339691162109,-3.875,-0.9099998474121094,0.4533329010009659,-4.600000381469727,-1.4533309936523438,-3.6199989318847585,4.833332061767578,5.806667327880859,-2.0099945068359375,-7.19000244140625,4.159999847412095,5.299995422363281,9.959999084472656,7.790000915527344,-7.970001220703139,1.0400009155273295,7.229995727539077,14.0,-20.919998168945312,21.779998779296875,3.6699981689453125,19.0,12.0,02-20,1.226941308667582
01-07,-0.07407379150390625,0.8888888359069824,0.7037038803100604,-0.18518543243408203,-0.6296291351318359,0.29629611968993963,0.16666698455810547,2.7222213745117188,-0.6666660308837891,1.25,-6.791666030883789,-1.3366680145263672,0.10000038146971946,-4.0399990081787145,-1.8733329772949219,-3.1399993896484375,4.9133338928222585,5.833335876464844,-1.7199935913085795,-4.36000061035157,3.5200004577636648,5.159996032714844,10.44000244140625,9.209999084472656,-10.879997253417955,0.08999633789061079,8.819999694824219,13.6300048828125,-22.330001831054688,21.449996948242188,5.289993286132784,18.0,13.0,02-21,1.1760394650120873
01-08,-0.1481480598449716,1.0740742683410653,0.4444446563720721,-0.22222232818603516,-0.5185184478759748,0.14814853668212713,0.27777767181396484,2.777776718139652,-1.541666030883789,0.9166679382324219,-7.333332061767578,-1.0433330535888672,1.4466648101806605,-2.860000610351566,-2.0,-4.29999923706054,5.106666564941413,6.486667633056641,0.6299972534179688,-4.530002593994141,2.539997100830071,4.400001525878906,9.75,6.6999969482421875,-10.930000305175781,-3.7900009155273438,10.209999084472685,13.110000610351562,-23.94000244140622,20.289993286132812,5.149993896484375,18.0,13.0,02-22,0.9129562070292832
01-09,0.0,1.185185432434083,0.5555553436279332,0.07407379150390803,-0.6296291351318359,0.07407379150390447,-0.05555534362792969,2.0,0.4583320617675781,1.958333969116211,-6.874998092651367,-1.4466667175292969,1.2533321380615199,-2.9666671752929723,-1.0466651916503906,-4.200000762939446,4.906669616699219,6.233333587646484,0.029998779296875,-4.580001831054695,1.1800003051757812,4.6299972534179545,11.180000305175781,4.849998474121094,-10.180000305175781,-2.5999984741210938,9.519996643066392,14.839996337890625,-26.020004272460938,19.089996337890625,4.649993896484375,19.0,12.0,02-23,0.9054413149433742
01-10,-0.0370368957519549,1.1481480598449716,0.9629631042480469,0.07407379150390803,-0.4444437026977539,-0.07407379150390447,-0.05555534362792969,2.0,-0.375,3.375,-6.791666030883789,-1.529998779296875,1.3799991607666016,-3.1066665649414027,-1.5533332824707031,-4.880001068115227,3.6866645812988352,6.200000762939453,0.9599990844726562,-3.3799972534179616,1.0999984741210938,1.8499984741210938,8.779998779296875,5.4199981689453125,-9.409996032714858,-2.099998474121108,12.39999389648436,14.029998779296875,-25.30999755859378,17.379989624023438,9.97000122070321,17.0,14.0,02-24,1.021582618836435
01-11,-0.1481485366821289,1.0370368957519522,1.2962961196899414,0.03703689575195668,-0.6666660308837891,0.07407379150390447,0.05555534362792969,1.7777767181396484,-0.16666603088378906,3.416666030883789,-5.958332061767578,-1.613332748413086,2.059999465942383,-2.9200000762939418,-2.0266685485839844,-4.35333251953125,4.09333419799804,5.840000152587891,0.19000244140627842,-5.329998016357422,0.490001678466804,-0.55999755859375,8.279998779296875,4.220001220703139,-7.850006103515639,-2.6500015258789062,10.39999389648436,10.649993896484375,-27.050003051757784,16.960006713867188,7.1199951171875,18.0,13.0,02-25,0.5388585982784164
01-12,0.0,1.0740742683410636,1.407406806945799,0.29629611968993963,-0.7407407760620117,0.11111068725585938,0.3333339691162074,1.8888874053955078,-0.8333339691162109,3.791667938232422,-6.416667938232422,-1.2199993133544886,3.3133335113525355,-3.600000381469723,-2.1133346557617116,-4.613334655761719,4.939998626708984,5.600002288818359,-2.3899993896484233,-4.069999694824212,0.9300003051757955,-1.4300003051757812,6.9199981689453125,5.220001220703125,-6.980003356933608,-2.2600021362304688,10.65999603271483,12.110000610351562,-26.1199951171875,19.600006103515625,-4.970001220703097,16.0,15.0,02-26,0.336732295251663
01-13,0.07407474517822266,0.962963104248046,1.1111106872558594,0.33333301544189453,-0.5555553436279297,-0.037037849426267755,0.05555534362792969,1.3333320617675781,-0.45833396911621094,3.916667938232422,-6.0,-1.5766658782958984,3.986665725707997,-3.6400012969970668,-0.9466667175292969,-4.8600006103515625,4.840000152587891,6.273334503173828,-1.44000244140625,-5.229999542236335,0.6199989318847727,-2.0,7.9799957275390625,1.5800018310546875,-7.819999694824247,-0.7299957275390767,11.449996948242188,7.4499969482421875,-26.339996337890625,20.080001831054688,-13.600006103515653,16.0,15.0,02-27,-0.1028139360489409
01-14,0.4074077606201154,0.8888893127441397,1.2962961196899432,0.29629611968993963,-0.7777776718139631,-0.1481475830078125,0.11111164093017578,1.6111106872558594,-0.4166679382324219,4.708333969116211,-8.124998092651367,-0.45666694641112926,3.973333358764638,-3.7000007629394496,-1.8133316040039062,-5.5800018310546875,4.133331298828118,5.586666107177734,-1.2100067138672017,-3.5800018310546946,0.07999801635742898,-2.0100021362304688,6.159996032714844,2.3300018310546875,-8.790000915527358,1.0699996948241903,10.519996643066406,11.419998168945312,-24.360000610351562,19.07000732421875,-17.08999633789071,17.0,14.0,02-28,-0.14176860932381416
01-15,0.5555562973022461,0.629629611968995,1.037036895751955,0.3703699111938459,-0.7777776718139631,-0.0370368957519549,0.22222232818603516,2.1111106872558594,-1.3750019073486328,4.125,-8.25,-0.38333320617676137,3.073333740234375,-3.333333969116211,-1.9066658020019531,-0.3600006103515625,4.053333282470703,2.680000305175774,1.050003051757784,-4.380001068115234,0.3400001525878764,-3.3600006103515625,6.769996643066392,3.9199981689453267,-9.990005493164091,3.5100021362304545,13.639999389648423,12.520004272460938,-28.020004272460938,23.139999389648438,-15.669998168945312,18.0,13.0,02-29,0.19046569639636268
01-16,0.5555553436279315,0.6666665077209482,0.7407407760620135,0.2592592239379865,-0.6296291351318359,0.0,0.5555553436279297,1.4444446563720703,-0.9583320617675781,3.583333969116211,-7.833333969116211,-0.5633335113525391,4.3133335113525355,-3.0066661834716797,-2.3999977111816406,-0.19333648681640625,3.3066673278808594,2.6666679382324148,1.2799987792968608,-5.450000762939453,-1.1099967956542898,-2.7300033569335938,6.769996643066392,3.720001220703139,-10.199996948242159,3.2099990844726562,14.339996337890625,11.220001220703125,-31.44000244140625,21.719985961914062,-18.080001831054688,17.0,14.0,03-01,-0.1368524951319536
01-17,0.629629135131835,0.5925927162170392,0.9629631042480487,0.14814853668212713,-0.5555553436279297,-0.48148155212402166,1.3333330154418945,0.8333339691162109,2.958333969116211,3.291667938232422,-6.958333969116211,-0.6883335113525391,3.2466678619384766,-1.7666683197021449,-1.0666656494140625,0.9599990844726562,4.826667785644531,0.6933326721191264,6.0400009155273295,-6.920001983642571,0.29000091552734375,-5.1300048828125,6.339996337890625,2.1999969482422017,-7.260002136230469,1.5699996948241903,13.32999420166017,14.82000732421875,-32.33000183105469,18.019989013671875,-21.089996337890625,20.0,11.0,03-02,-0.037431947646602966
01-18,0.5555553436279315,0.7037038803100586,1.0,0.2592592239379865,-0.4444446563720703,-0.6666669845581019,1.1111106872558594,0.5555553436279297,3.083333969116211,3.208333969116211,-6.416666030883789,-0.27166748046875,3.0599994659423757,-1.073333740234375,-0.6333312988281321,0.8133316040039062,5.4133338928222585,0.9400024414062358,4.930004119873047,-8.870000839233398,0.6500015258789062,-5.280006408691406,4.75,0.780006408691392,-6.2699966430664205,2.649993896484361,16.699996948242188,14.040008544921875,-32.06999206542969,13.669998168945312,-17.279998779296903,20.0,11.0,03-03,-0.01298630622125762
01-19,0.5925922393798828,0.9259257316589338,1.1111116409301776,0.22222232818603516,-0.48148155212402344,-0.4074077606201154,0.6666660308837891,0.7222213745117188,2.708333969116211,3.083333969116211,-7.208332061767578,-0.07833290100097656,3.126667022705078,-1.086666107177738,-0.46666717529296875,0.6199989318847656,4.313335418701172,0.6866683959960938,2.2999954223632812,-9.350000381469737,0.9900016784667969,-4.450004577636719,4.839996337890625,1.1699981689453267,-7.430000305175781,2.25,17.88999938964845,14.69000244140625,-33.63999938964844,17.699996948242188,-9.460006713867188,20.0,11.0,03-04,0.21129575852424914
01-20,0.5185184478759739,1.0740742683410645,1.0,0.33333301544189453,-0.5925922393798828,-0.7407407760620099,0.22222232818603516,0.8333320617675781,3.333333969116211,3.125,-7.0,0.5249996185302734,5.560001373291016,-2.2733325958251953,-0.3266639709472656,1.6199989318847656,4.886669158935554,1.0066642761230469,2.4099960327148438,-8.970001220703125,1.7999992370605469,1.1199951171875,7.819999694824219,0.37000274658203125,-5.690002441406264,0.3600006103515483,19.250000000000014,14.569992065429688,-34.67999267578122,16.220001220703125,-15.54000854492179,22.0,9.0,03-05,0.39176773255871533
01-21,0.33333301544189364,1.370370388031004,1.0370368957519531,0.22222232818603516,-0.7037038803100586,-0.8148145675659144,0.5555562973022461,0.8333339691162109,2.291667938232422,3.916666030883789,-7.375,1.5916652679443395,4.659999847412109,-2.3333339691162074,-0.8799972534179688,3.14666748046875,4.886665344238281,0.5466651916503906,2.0499954223632812,-8.150001525878913,2.8899993896484375,3.5500030517578125,6.840003967285156,3.1699981689453267,-4.909996032714844,-0.6299972534179688,17.810005187988295,14.55999755859375,-33.110000610351534,16.019989013671875,-7.4799957275390625,21.0,10.0,03-06,0.835322610793577
01-22,0.4444446563720694,1.0,1.0,-0.1481475830078125,-0.7037038803100586,-0.925926208496092,0.33333396911621094,1.0,2.541667938232422,4.791666030883789,-5.583332061767578,1.2316665649413956,5.9399986267089915,-1.6066665649413991,-0.6666641235351562,4.060001373291023,4.006664276123047,1.2866668701171875,2.4899978637695312,-7.240001678466797,4.450000762939446,0.26000213623046875,6.450004577636719,3.1399993896484375,-0.5099945068359375,-1.5099945068359233,16.860000610351562,15.42999267578125,-32.38999938964841,13.889999389648438,-4.169998168945341,20.0,11.0,03-07,1.1339251302903703
01-23,0.48148107528686523,1.0,1.0370368957519531,-0.07407379150390625,-0.7037038803100586,-1.1111106872558576,0.4444437026977539,1.1111125946044922,1.75,4.458332061767578,-5.916666030883789,1.311666488647461,6.179998397827152,-2.1533336639404297,0.26000213623047586,3.9733314514160156,4.2066650390625,-0.1333312988281321,2.3699989318847656,-10.160001754760742,5.5600013732910085,-1.8600006103515625,3.8400039672851562,3.369995117187514,3.160003662109375,0.25,18.23999786376953,14.990005493164062,-32.94000244140625,15.430007934570312,-7.239990234374915,21.0,10.0,03-08,1.0042538642883332
01-24,0.518517971038821,0.7407407760620126,0.7777776718139666,0.18518543243408025,-0.5185184478759766,-0.9629631042480469,0.3888883590698242,1.0,2.333333969116211,4.791666030883789,-6.833332061767578,0.9783344268798828,5.166666030883793,-1.9933338165283203,-0.1399993896484375,3.4866676330566406,2.8333358764648438,0.10666656494140625,2.4000015258789062,-10.219999313354492,5.650001525878899,-1.0800018310546875,4.920005798339844,2.4499969482421875,7.819999694824247,-4.490005493164077,20.23999786376953,12.169998168945312,-32.44000244140625,14.169998168945312,-19.839996337890625,21.0,10.0,03-09,0.47127832904938777
01-25,0.629629135131835,0.4074077606201163,0.3703699111938459,0.2592592239379883,-0.5925931930541992,-1.0740737915039062,0.8333330154418945,1.1666679382324219,1.5,4.208332061767578,-5.25,0.2700004577636719,4.213333129882809,-1.1066665649413991,-0.35333251953125,2.779998779296882,3.3200035095214844,0.7600021362304688,-1.2299995422363423,-10.989997863769535,5.960002899169915,-1.1899948120117188,3.8199996948242188,2.8699951171874716,10.0,-4.349998474121108,18.399993896484375,8.129989624023438,-31.119995117187585,9.379989624023438,-29.029998779296847,20.0,11.0,03-10,-0.22607557235225945
01-26,0.7037034034729004,0.407407283782959,0.4444437026977557,0.11111164093017578,-0.5925931930541992,-1.0740737915039062,1.5,1.2777786254882812,2.333333969116211,4.583333969116211,-5.875,2.0750007629394496,3.779998779296875,-1.5799999237060511,-1.0399971008300781,2.633331298828132,2.920001983642578,0.8933334350586009,-1.6100006103515625,-8.879999160766605,7.220001220703125,-2.8899993896484375,4.69000244140625,4.129997253417983,8.84000396728517,-5.910003662109389,15.460006713867188,8.54998779296875,-28.5,11.3699951171875,-47.54000854492185,20.0,11.0,03-11,-0.6957710327640638
01-27,0.629629611968995,0.18518543243407937,0.2962961196899432,0.1481485366821289,-0.5555562973022443,-1.037036895751955,1.2777776718139648,1.7222232818603516,2.999998092651367,4.25,-5.75,1.333333969116211,3.8999977111816406,-2.306667327880856,-0.8266677856445312,2.0133323669433665,1.5800018310546875,1.6133308410644531,-3.3100013732910227,-9.620000839233398,6.41999816894532,-3.3499984741210938,6.349998474121094,4.1100006103515625,6.3700027465820455,-3.7099990844726562,15.540000915527358,7.019989013671875,-19.889999389648438,14.42999267578125,-33.94999694824216,20.0,11.0,03-12,-0.0682802046498924
01-28,0.629629611968995,-0.11111116409301758,-0.18518447875976562,0.03703784942626953,-0.2962961196899414,-0.9629631042480451,1.444443702697754,1.6111106872558594,3.083332061767578,4.083333969116211,-4.125,1.1733341217041016,4.146663665771484,-2.7333335876464844,-0.32666778564453125,2.9200019836425852,1.8333358764648438,1.3199996948242188,-0.43000030517578125,-11.55000114440918,7.5,-2.970001220703125,6.760002136230469,3.2300033569335795,4.0699996948242045,0.5699996948242188,13.150001525878906,9.990005493164062,-24.110000610351534,13.389999389648438,-49.13999938964844,19.0,12.0,03-13,-0.5160749804589054
01-29,0.518517971038821,0.22222232818603516,-0.2592592239379865,0.03703689575195668,-0.4444437026977539,-1.0,2.111111640930176,1.7777767181396484,3.124998092651367,4.333333969116211,-5.166667938232422,0.7333335876464844,4.599998474121094,-2.8466663360595703,0.3533325195312429,1.9200019836425852,1.5400009155273438,0.23333358764648438,-1.4800033569335938,-9.379999160766609,7.779998779296868,-4.0200042724609375,7.6699981689453125,2.839996337890611,5.300003051757798,-0.9599990844726562,9.509994506835938,10.75,-24.610000610351534,10.470001220703125,-51.360000610351534,20.0,11.0,03-14,-0.8290985015130805
