,2010,2012,2013,2014,2015,2016,2017,2018,2019,2020,ups,downs,end_day_sum,avg
01-02,0.0,0.0,0.0,0.7173936367034912,-0.3731895089149474,0.0,0.14492791891098022,0.07199996709823608,0.07890000939369196,0.005699999630451202,5.0,3.0,02-16,0.06457320228219032
01-03,0.0,0.0,0.0,0.7173936367034912,-0.2699283957481383,0.0,0.14492791891098022,0.07199996709823608,0.07890000939369196,0.004200000315904617,5.0,3.0,02-17,0.07474931366741658
01-04,0.0,0.0,0.0,0.5000016689300537,-0.2699283957481383,0.0,0.14492791891098022,0.07199996709823608,0.07890000939369196,0.002970002591609955,5.0,3.0,02-18,0.05288711711764336
01-05,0.0,0.0,0.0,0.5000016689300537,-0.2699283957481383,0.0,0.14492791891098022,0.07199996709823608,0.07960000634193415,0.0032999999821186135,5.0,3.0,02-19,0.05299011655151844
01-06,0.0,0.0,-85.25389003753662,0.588769912719727,-0.2699283957481383,0.0,0.14492791891098022,0.07199996709823608,0.1018999814987182,-0.000999998301267617,4.0,4.0,02-20,-8.461722065135836
01-07,0.0,0.0,-85.25389003753662,0.49094343185424805,-0.2699283957481383,0.0,0.14492791891098022,0.07199996709823608,0.11869999766349787,0.001880001276731491,5.0,3.0,02-21,-8.469536711648107
01-08,0.0,0.0,-85.25389003753662,0.49094343185424805,-0.2699283957481383,0.0,0.14492791891098022,0.07199996709823608,0.13779997825622553,0.0023500025272369385,5.0,3.0,02-22,-8.467579713463783
01-09,0.0,0.0,-85.25389003753662,0.4420304298400879,-0.2699283957481383,0.0,0.14492791891098022,0.07199996709823608,0.13779997825622553,0.005150001496076584,5.0,3.0,02-23,-8.472191013768315
01-10,0.0,0.0,-85.25389003753662,0.43297243118286133,-0.2699283957481383,0.0,0.14492791891098022,-0.0040000081062316895,0.13779997825622553,-0.0016999989748001099,3.0,5.0,02-24,-8.481381811201572
01-11,0.0,0.0,-85.25389003753662,0.43297243118286133,-0.6250020265579224,0.0,0.14492791891098022,-0.0040000081062316895,0.4999000000025262,0.0023600012063980103,4.0,4.0,02-25,-8.4802731720898
01-12,0.0,0.0,-84.31185817718506,0.43297243118286133,-0.6250020265579224,0.0,0.14492791891098022,0.03200000524520874,0.04159998893737793,-0.0008400008082389832,4.0,4.0,02-26,-8.42861998602748
01-13,0.0,0.0,-85.43505048751831,0.43297243118286133,-0.7101472020149231,0.0,0.14492791891098022,-0.09999999403953547,0.027199983596801758,0.003760002553462982,4.0,4.0,02-27,-8.563633734732866
01-14,0.0,0.0,-85.43505048751831,0.34239244461059615,-0.7101472020149231,0.0,0.14492791891098022,-0.09999999403953547,-0.0051000118255615234,0.030100001022219658,3.0,5.0,02-28,-8.573287733085454
