,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,ups,downs,avg
01-02,0.0,1.2658215623466913,0.7518825566588566,17.690423505188786,1.9101132986567535,6.666667108182576,-33.97129508635259,1.4285700661795353,-2.94117839553643,28.865981725339346,-3.508768627628134,7.0,3.0,1.6507470648213995
01-03,0.0,2.49999761581422,4.6242798863198304,18.427523508246612,2.2471889644660736,8.194440158060974,-33.016623607856346,2.1276608696345933,-4.901960875977926,27.83505490386447,-1.7543843138140862,7.0,3.0,2.389379737159856
01-04,0.0,4.320992160326559,2.4566484742727064,18.181823507227374,2.3281599499944807,8.066758262729087,-29.03225133052942,1.418445088854688,-3.9215743106313647,23.711341473156402,-6.2500046566128535,7.0,3.0,1.9345762380716054
01-05,0.0,6.172845102341054,2.4566484742727064,16.33663004069404,2.3281599499944807,8.701652728180456,-23.38530610823121,2.836883414061975,-3.9215743106313647,25.641025014020858,-4.385971241490521,7.0,3.0,2.9800902784738614
01-06,0.0,4.320992160326559,1.734102373353581,15.920394764233084,2.111106448703342,10.340132815044807,-20.26726883379431,-0.7092157807799054,0.0,25.25773170536872,-1.7094103307181667,6.0,4.0,3.3635059383397916
01-07,0.0,4.320992160326559,3.000000544956752,15.49999713897705,4.222223493787977,8.435372702090877,-13.808472026755538,0.0,-1.960782480441495,25.25773170536872,-3.4482829494228686,6.0,4.0,3.774434571717094
01-08,0.0,5.853658905347029,2.861227694048172,15.269084169459457,3.888893127441426,9.387756002358106,-16.774187461808165,0.0,-0.9708682130449126,27.135676344983295,-4.310351117612813,6.0,4.0,3.8491717682883264
01-09,0.0,6.31067955546739,3.000000544956752,12.390485600472276,3.5555521647135415,9.726027665699227,-9.322035524975995,0.6993033575938098,-4.950494862528325,26.130652182638215,-2.5862147812329437,7.0,3.0,4.086723263891268
01-10,0.0,3.50000262260437,-1.44927396015119,12.390485600472276,3.867407448543983,10.013911840038975,-3.6144543704662593,3.4246574447669085,0.0,24.623115939120595,-3.478267990573966,6.0,4.0,4.479780415850517
01-11,0.0,7.160498434914577,0.7246404354173055,11.290326015796214,2.7777777777777777,9.510493651830329,-5.737699311576122,3.4246574447669085,-0.9900933071139003,14.646462578759408,-4.424774559935741,7.0,3.0,3.4892990146033416
01-12,0.0,5.802472159186859,-1.44927396015119,11.543282605715918,2.561242249006288,9.76290486267489,-5.567010025476869,2.739729875022944,-4.600000381469727,11.917093581086078,-6.306300210871566,6.0,4.0,2.400376432247602
01-13,0.0,5.555558826043465,0.0,8.441553696509883,2.234634788015244,13.513513339358232,3.0927855323080777,-1.4184383252072872,-6.000003814697266,14.141412560227785,-8.256872606723228,6.0,4.0,2.8458312723486276
01-14,0.0,5.752757192653639,-4.477614914555747,8.560309262601965,1.4492765949936672,16.486489882514434,1.8556634540295052,-4.379564889219615,-8.16326709351701,-11.842109803677983,-9.174313832990876,5.0,5.0,-0.3574885588334565
