,2009,2010,2011,2012,2013,2014,2015,2016,2017,2020,ups,downs,end_day_sum,avg
01-02,-2.2899999618530273,0.19500064849853516,-0.5300006866455078,0.0,2.189998626708988,-0.03500002622604376,-35.65000060945749,-0.009999999776482582,43.53999969549477,0.0,3.0,6.0,02-16,0.7409997686743737
01-03,-3.270000457763672,0.9250001907348633,-0.5650005340576172,0.0,2.0749988555908274,-0.03500002622604376,-34.61600188910961,-0.009999999776482582,43.53999969549477,0.0,3.0,6.0,02-17,0.8043995834887034
01-04,-3.4800004959106445,1.2100000381469727,-0.6149997711181747,0.0,1.7549991607666016,-0.03499999642372137,-34.61100189387798,-0.009999999776482582,-1.0149993896484375,0.0,2.0,7.0,02-18,-3.680100234784187
01-05,-3.280000686645506,0.7149982452392507,-0.6149997711181747,0.0,1.9300003051757848,-0.03000000119209295,1.003997802734375,-0.004999998956918713,-0.970001220703125,0.0,3.0,6.0,02-19,-0.1251005325466407
01-06,-2.760000228881836,0.6649990081787074,-0.6149997711181747,0.0,1.9300003051757848,-0.05499997735023493,1.707000732421875,-0.004999998956918713,-1.75,0.0,3.0,6.0,02-20,-0.08829999305307971
01-07,-2.3599996566772443,0.9249992370605433,-0.6149997711181747,0.0,2.2300014495849503,-0.05499997735023493,2.335998535156243,-0.004999998956918713,42.795001830905676,0.0,4.0,5.0,02-21,4.5251001648604845
01-08,-2.1700000762939453,1.125,-0.5900001525878906,0.0,2.2100009918212784,-0.05499997735023493,1.2199974060058594,-0.009999999776482582,43.33999999985099,0.0,4.0,5.0,02-22,4.506999819166957
01-09,-4.25,1.2550010681152344,-0.5900001525878906,0.0,2.2049999237060476,-0.05499997735023493,1.8400001525878906,-0.009999999776482582,0.0,0.0,3.0,6.0,02-23,0.03950010146945644
01-10,-2.2599992752075178,1.0650005340576172,-0.6650009155273438,0.0,2.444999694824208,-0.05499997735023493,2.3649978637695384,-0.009999999776482582,-45.94499954208732,0.0,3.0,6.0,02-24,-4.306000161729753
01-11,-2.4200000762939453,-15.247249603271484,-0.7450008392333984,0.0,2.0349998474121094,-0.05499997735023493,2.5750007629394602,-0.005000000819563869,-46.03499969467521,0.0,2.0,7.0,02-25,-5.9897249581292265
01-12,-3.1199998855590803,1.5349998474121058,-0.7150001525878906,0.0,2.110000610351559,-0.04999998211860657,-34.280000612139695,-0.005000000819563869,0.009999999776482582,0.0,3.0,6.0,02-26,-3.451500017568469
01-13,-2.529999732971193,1.2649993896484375,21.86968958377838,0.0,3.06500053405761,-0.03000000119209295,3.4059982299804688,-0.005000000819563869,0.009999999776482582,0.0,5.0,4.0,02-27,2.7050688002258534
01-14,-2.1300001144409197,1.4849987030029297,-1.5949993133544922,0.0,3.630001068115231,-0.08499999344348905,3.2560005187988352,-0.005000000819563869,0.005000000819563869,0.0,4.0,5.0,02-28,0.45610008686780945
01-15,-1.7799997329711932,2.864998817443846,-1.149999618530277,0.0,2.5150012969970703,-0.08499999344348905,3.299999237060547,-0.004999998956918713,0.005000000819563869,0.0,4.0,5.0,02-29,0.5665000008419149
01-16,-1.75,1.5849990844726562,-0.735000610351566,0.0,3.0500011444091797,-0.09000001847743985,37.687998197972775,-0.004999998956918713,0.005000000819563869,0.0,4.0,5.0,03-01,3.9747997799888255
01-17,-1.4400005340576172,1.3250007629394567,0.629999160766598,0.0,3.9950008392333984,-0.06499999761581421,-35.194999389350414,-0.004999998956918713,0.005000000819563869,0.0,4.0,5.0,03-02,-3.0749999156221746
01-18,-1.6800003051757812,1.4699993133544957,0.08499908447265625,0.0,2.884998321533203,-0.06499999761581421,4.36500167846679,-0.004999998956918713,0.005000000819563869,0.0,5.0,4.0,03-03,0.7059998096898195
01-19,-1.9400005340576172,1.6299991607666016,-0.13500022888183238,0.0,3.7150001525878906,-0.05499997735023493,3.7849998474121094,-0.004999998956918713,0.005000000819563869,0.0,4.0,5.0,03-04,0.6999998422339562
01-20,-2.159999847412111,0.6700000762939453,0.06499862670898793,0.0,3.904998779296875,-0.06000000238418579,-35.194999389350414,0.0,0.0,0.0,3.0,6.0,03-05,-3.2775001756846907
01-21,-1.5799999237060565,0.26999855041503906,0.9699993133544957,0.0,3.904998779296875,-0.04999998211860657,-35.04000061005353,-0.004999998956918713,-43.15500137396157,0.0,3.0,6.0,03-06,-7.468500524573028
01-22,-1.6999998092651385,0.6899986267089808,1.3299999237060511,0.0,3.904998779296875,-0.04999998211860657,-34.65800064057112,43.7699992377311,-43.15500137396157,0.0,4.0,5.0,03-07,-2.986800523847342
01-23,-1.9099998474121112,1.0249996185302734,1.180000305175767,0.0,4.369998931884769,-0.04499998688697815,-35.03499847650527,44.37999877892435,-43.15500137396157,0.0,4.0,5.0,03-08,-2.919000205025077
01-24,-2.0799999237060547,2.114999771118164,1.180000305175767,0.0,4.369998931884769,-0.030000001192092896,-35.358000338077545,0.0,0.0,0.0,3.0,6.0,03-09,-2.9803001254796992
01-25,-2.25,1.9599990844726527,0.7200012207031179,0.0,3.9099998474121094,-0.015000015497207697,4.006999969482422,42.708001708611846,-43.00499984808266,0.0,5.0,4.0,03-10,0.8035001967102275
01-26,-2.260000228881836,2.435001373291012,0.7200012207031179,0.0,-19.959999680519104,-0.015000015497207697,3.407001495361328,0.0,-43.545000763610005,0.0,3.0,6.0,03-11,-5.92179965991527
01-27,-1.7300004959106428,2.465000152587887,0.96500015258788,0.0,-19.94499969482422,-0.015000015497207697,-0.0300000049173832,0.0,0.0,0.0,2.0,7.0,03-12,-1.8289999905973686
01-28,-2.1700000762939435,2.0850009918212855,0.6900005340576065,0.0,-19.93999969959259,-0.004999995231628418,-0.0300000049173832,0.0,-42.639998169615865,0.0,2.0,7.0,03-13,-6.200999641977252
01-29,-2.3699998855590785,2.555000305175785,0.5349998474121094,0.0,-19.869999706745148,-0.004999995231628418,-0.0300000049173832,0.0,-42.639998169615865,0.0,2.0,7.0,03-14,-6.1824997609481205
01-30,-2.930000305175783,3.244998931884769,-1.4849987030029332,0.0,-20.199999630451202,-0.004999995231628418,-0.0300000049173832,0.0,-42.639998169615865,0.0,1.0,8.0,03-15,-6.404499787651003
01-31,-1.800000190734865,3.094999313354492,-4.5399990081787145,0.0,-20.199999630451202,-0.004999995231628418,42.05999831855297,0.0,51.00499877892435,0.0,3.0,6.0,03-16,6.961499758623541
02-01,-1.6300001144409197,2.9399986267089844,-3.0799999237060547,0.0,-20.254999607801437,-0.025000005960464478,44.20499877631665,0.0,9.00999832153321,0.0,3.0,6.0,03-17,3.116499607264997
02-02,-1.6000003814697283,3.6800003051757812,-3.0799999237060547,0.0,-20.24499961733818,-0.025000005960464478,-0.02500000223517418,0.0,8.54499816894532,0.0,2.0,7.0,03-18,-1.27500014565885
02-03,-1.0,3.590000152587887,-3.614999771118164,0.0,-20.259999632835388,-0.025000005960464478,42.585998229682446,0.0,9.189998626708991,0.0,3.0,6.0,03-19,3.0465997599065306
02-04,-0.8099994659423793,3.4150009155273366,-4.2000007629394425,0.0,-20.24999961256981,-0.050000011920928955,42.58099822700024,-46.10000106878578,-42.194998474791646,0.0,2.0,8.0,03-20,-6.760900025442242
02-05,-1.1399993896484375,2.9999999999999964,-4.725000381469716,0.0,-19.860000222921375,-0.050000011920928955,42.58099822700024,-45.714998932555325,-42.194998474791646,0.0,2.0,8.0,03-21,-6.810399918630719
02-06,-0.5999994277954084,3.2000007629394567,-4.85500144958495,0.0,-20.360000222921375,-0.04500001668930054,-0.02500000223517418,-45.499998779967434,-42.194998474791646,0.0,1.0,9.0,03-22,-11.037999761104583
02-07,-0.32999992370605646,3.260000228881836,-3.600000381469716,0.0,-20.360000222921375,-0.019999980926513616,-0.029999997466802597,-1.1399993896484446,-42.81000015325844,0.0,1.0,9.0,03-23,-6.502999982051551
02-08,-0.4400005340576154,3.1000003814697337,-4.094999313354489,0.0,-20.569999933242794,-0.019999980926513616,41.19999878108502,-1.1399993896484446,-43.53999969549477,0.0,2.0,8.0,03-24,-2.5504999684169873
02-09,0.14999961853027344,3.3549995422363246,-4.270000457763672,0.0,-20.5399999320507,-0.02499997615814198,41.19999878108502,1.4099998474121094,-42.80000183172524,-0.01999998092651356,4.0,6.0,03-25,-2.154000438936054
02-10,0.5299997329711932,3.610000610351559,-4.024999618530273,0.0,-20.554999917745587,-0.02499997615814198,41.20499877631665,2.674999237060547,-43.34500000067055,0.0,4.0,6.0,03-26,-1.9930001156404606
02-11,0.1399993896484375,3.5499992370605433,-4.024999618530273,0.0,-20.554999917745587,-0.02499997615814198,41.19499877840281,44.36499938927591,-0.005000000819563869,-0.00999999046325678,4.0,6.0,03-27,6.4629997290670875
02-12,0.6499996185302734,2.6250000000000036,-4.684999465942383,0.0,-21.864999383687977,-0.02499997615814198,41.20499877631665,44.36499938927591,-0.005000000819563869,-0.00999999046325678,4.0,6.0,03-28,6.22549989670515
