,2010,2012,2013,2014,2015,2016,2017,2018,2019,2020,ups,downs,avg
01-02,0.0,0.0,0.0,-9.999997764825855,-30.9677371596695,0.0,34.05557994395422,-8.909084387062151,-61.02940064684186,43.00000081956385,2.0,6.0,-3.38506391948813
01-03,0.0,0.0,0.0,-9.999997764825855,-30.9677371596695,0.0,33.333331441122304,0.18181583704047125,-61.02940064684186,43.00000081956385,3.0,5.0,-2.5481987473610586
01-04,0.0,0.0,0.0,-450.0000037252902,-30.9677371596695,0.0,33.333331441122304,0.18181583704047125,-61.02940064684186,43.00000081956385,3.0,5.0,-46.54819934340749
01-05,0.0,0.0,0.0,-450.0000037252902,-30.9677371596695,0.0,33.333331441122304,-24.545452279492892,-61.02940064684186,43.00000081956385,2.0,6.0,-49.02092615506083
01-06,0.0,0.0,0.0,-450.0000037252902,-30.9677371596695,0.0,33.333331441122304,-26.851847252728213,-61.02940064684186,43.00000081956385,2.0,6.0,-49.251565652384365
01-07,0.0,0.0,0.0,-450.0000037252902,-45.16128536069558,0.0,33.96226171073886,-26.851847252728213,-35.39412165556459,43.00000081956385,2.0,6.0,-48.04449954639758
01-08,0.0,0.0,0.0,-450.0000037252902,-45.16128536069558,0.0,33.96226171073886,-26.851847252728213,-28.032739171481502,43.00000081956385,2.0,6.0,-47.30836129798928
01-09,0.0,0.0,0.0,-450.0000037252902,-87.09676737095643,0.0,30.69306983280248,5.925926661785709,-28.032739171481502,43.00000081956385,3.0,5.0,-48.5510512953576
01-10,0.0,0.0,0.0,-450.0000037252902,-87.09676737095643,0.0,25.742573556263366,-14.814811135515901,-28.032739171481502,43.00000081956385,2.0,6.0,-51.12017470274168
01-11,0.0,0.0,0.0,-450.0000037252902,-87.09676737095643,0.0,25.742573556263366,13.888891648363074,-28.032739171481502,43.00000081956385,3.0,5.0,-48.24980442435378
01-12,0.0,0.0,0.0,-450.0000037252902,-87.09676737095643,0.0,25.742573556263366,19.965571904030977,-57.55395614041484,43.00000081956385,3.0,5.0,-50.594258095680324
01-13,0.0,0.0,0.0,-450.0000037252902,-87.09676737095643,0.0,25.70579691319391,18.588637856317302,-57.55395614041484,43.00000081956385,3.0,5.0,-50.735629164758635
01-14,0.0,0.0,0.0,-450.0000037252902,-87.09676737095643,0.0,33.72956791800007,18.588637856317302,-19.021737149833882,43.00000081956385,3.0,5.0,-46.080030165219924
01-15,0.0,0.0,0.0,-4.999995157122685,-87.09676737095643,0.0,27.28260680131743,6.336634761854065,-19.021737149833882,43.00000081956385,3.0,5.0,-3.4499257295177643
01-16,0.0,0.0,0.0,-4.999995157122685,-84.83871271657397,32.49999832361938,10.740486935369239,16.431094922610846,-8.695653582340391,19.000000968575463,4.0,4.0,-1.9862780305862109
01-17,0.0,0.0,0.0,0.0,-84.83871271657397,44.897958066551865,10.740486935369239,11.307422652967006,21.739133955850924,19.000000968575463,5.0,3.0,2.284628986274053
01-18,0.0,0.0,0.0,0.0,-84.83871271657397,44.897958066551865,-0.7338250524493056,11.307422652967006,21.739133955850924,34.000001341104486,4.0,4.0,2.637197824745101
01-19,0.0,0.0,0.0,0.0,-84.83871271657397,44.897958066551865,-0.7338250524493056,8.727279387229586,21.739133955850924,34.000001341104486,4.0,4.0,2.379183498171359
01-20,0.0,0.0,0.0,65.51723987324763,-84.83871271657397,44.897958066551865,-50.39841313904906,-16.727273751881473,21.739133955850924,34.000001341104486,4.0,4.0,1.4189933629250404
