,2010,2013,2014,2015,2016,2017,2018,2019,2020,ups,downs,avg
01-02,0.0,0.0,45.9459443585931,0.0,0.0,-7.142851440882346,0.0,75.24752524548003,-2.3419605386455054,2.0,6.0,12.41207306939392
01-03,0.0,0.0,45.9459443585931,0.0,0.0,-7.142851440882346,0.0,0.9901009819200971,-2.3419605386455054,2.0,6.0,4.161248151220594
01-04,0.0,0.0,45.9459443585931,0.0,0.0,-7.142851440882346,0.0,0.9901009819200971,-2.3419605386455054,2.0,6.0,4.161248151220594
01-05,0.0,0.0,45.9459443585931,0.0,0.0,-7.142851440882346,0.0,0.9901009819200971,-2.3419605386455054,2.0,6.0,4.161248151220594
01-06,0.0,0.0,45.9459443585931,0.0,0.0,-7.142851440882346,0.0,0.9901009819200971,-2.3419605386455054,2.0,6.0,4.161248151220594
01-07,0.0,0.0,45.9459443585931,0.0,0.0,28.571429204981357,0.0,1.4778282092789605,-2.3419605386455054,3.0,5.0,8.183693470467546
01-08,0.0,0.0,45.9459443585931,0.0,0.0,46.61921959412499,0.0,1.4778282092789605,-2.3419605386455054,3.0,5.0,10.189003513705728
01-09,0.0,0.0,39.6396402443455,0.0,0.0,46.61921959412499,0.0,1.4778282092789605,-2.3419605386455054,3.0,5.0,9.488303056567105
01-10,0.0,0.0,4.28572017775487,0.0,0.0,46.61921959412499,0.0,1.4778282092789605,-2.3419605386455054,3.0,5.0,5.560089715834812
01-11,0.0,0.0,4.28572017775487,0.0,0.0,46.61921959412499,0.0,1.4778282092789605,-2.3419605386455054,3.0,5.0,5.560089715834812
01-12,0.0,0.0,4.28572017775487,0.0,0.0,46.61921959412499,0.0,-94.1747599502504,-2.3419605386455054,2.0,6.0,-5.0679756352240055
01-13,0.0,0.0,4.28572017775487,0.0,0.0,46.61921959412499,0.0,-94.1747599502504,-2.3419605386455054,2.0,6.0,-5.0679756352240055
01-14,0.0,0.0,39.090910630285265,0.0,0.0,46.61921959412499,0.0,-94.1747599502504,-2.3419605386455054,2.0,6.0,-1.200732251609517
01-15,0.0,0.0,39.090910630285265,0.0,0.0,46.61921959412499,0.0,-94.1747599502504,-2.3419605386455054,2.0,6.0,-1.200732251609517
01-16,0.0,0.0,39.090910630285265,0.0,0.0,46.61921959412499,0.0,-94.1747599502504,-2.3419605386455054,2.0,6.0,-1.200732251609517
01-17,0.0,0.0,-3.0769177865700996,0.0,0.0,46.61921959412499,0.0,-93.20388419743433,-2.3419605386455054,1.0,7.0,-5.778171436502772
01-18,0.0,0.0,39.090910630285265,0.0,0.0,46.61921959412499,0.0,-22.08588828060257,-2.3419605386455054,2.0,6.0,6.809142378351353
01-19,0.0,0.0,39.090910630285265,57.142858409962706,0.0,46.61921959412499,0.0,-22.08588828060257,-2.3419605386455054,3.0,5.0,13.158348868347211
