,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,ups,downs,end_day_sum,avg
01-02,0.0,-0.430000305175783,0.5000000000000018,1.7449989318847656,0.3649997711181623,0.049999237060546875,-1.4700002670288086,-0.75,0.569999694824217,1.4600000381469727,-0.25,6.0,4.0,02-16,0.16272700916637042
01-03,0.0,-0.430000305175783,0.5000000000000018,1.3724994659423828,0.3649997711181623,0.0,-1.4700002670288086,-0.6000003814697266,0.569999694824217,1.4600000381469727,-0.25,5.0,5.0,02-17,0.13795436512340167
01-04,0.0,-0.430000305175783,0.5000000000000018,1.2774991989135742,0.3649997711181623,0.0,-1.4700002670288086,-0.6000003814697266,-0.4500007629394531,1.4600000381469727,0.07999992370605469,5.0,5.0,02-18,0.06659065593372676
01-05,0.0,-0.430000305175783,0.7375001907348651,1.2774991989135742,0.3649997711181623,0.0,-1.380000114440918,-0.6000003814697266,-0.28000068664550604,1.4600000381469727,0.07999992370605469,5.0,5.0,02-19,0.1118179668079723
01-06,0.0,-0.3924999237060547,0.7750005722045916,1.2774991989135742,0.3649997711181623,0.0,-1.380000114440918,-0.6400003433227539,-0.3299999237060529,1.4600000381469727,0.07999992370605469,5.0,5.0,02-20,0.11045447262850691
01-07,0.0,-0.3924999237060547,0.6625003814697283,1.807499885559082,0.3649997711181623,0.0,-1.380000114440918,-0.09999942779541016,-0.3299999237060529,1.4600000381469727,0.23999977111816406,5.0,5.0,02-21,0.21204549616033397
01-08,0.0,-0.3924999237060547,0.6625003814697283,1.4049997329711914,0.3649997711181623,0.0,-0.05000019073486328,-0.34999942779541016,-0.3299999237060529,0.9600000381469727,0.2200002670288086,5.0,5.0,02-22,0.22636370225386201
01-09,0.0,0.06999969482421875,0.6625003814697283,1.4049997329711914,0.3649997711181623,-0.2999992370605469,0.01999950408935547,-0.5299997329711932,-0.4499998092651367,0.9600000381469727,0.2200002670288086,7.0,3.0,02-23,0.22022732821377825
01-10,0.0,0.06999969482421875,1.5875005722045898,1.4049997329711914,-0.037500381469730115,-0.2999992370605469,0.0,-0.5299997329711932,-0.4499998092651367,0.9600000381469727,-0.1100006103515625,4.0,6.0,02-24,0.23590911518443666
01-11,0.0,-0.30000019073486683,1.5875005722045898,0.7750005722045898,-0.1350002288818377,-0.2999992370605469,0.0,-0.5299997329711932,-0.15999984741210938,0.9600000381469727,-0.3100004196166992,3.0,7.0,02-25,0.14431832053444538
01-12,0.0,-0.30000019073486683,1.1625003814697266,0.7725000381469727,-0.3100004196166992,-0.2999992370605469,0.20999908447265625,-0.5299997329711932,-0.15999984741210938,0.9600000381469727,-0.5100002288818359,4.0,6.0,02-26,0.09045453505082515
