,2009,2012,2013,2014,2015,2016,2017,2018,2019,2020,ups,downs,end_day_sum,avg
01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03999999910593032,0.0,0.0,9.0,02-16,-0.003999999910593032
01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03999999910593032,0.0,0.0,9.0,02-17,-0.003999999910593032
01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03999999910593032,0.0,0.0,9.0,02-18,-0.003999999910593032
01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03999999910593032,0.0,0.0,9.0,02-19,-0.003999999910593032
01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03999999910593032,0.0,0.0,9.0,02-20,-0.003999999910593032
01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03999999910593032,0.0,0.0,9.0,02-21,-0.003999999910593032
01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03999999910593032,0.0,0.0,9.0,02-22,-0.003999999910593032
01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03999999910593032,0.0,0.0,9.0,02-23,-0.003999999910593032
01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03999999910593032,0.0,0.0,9.0,02-24,-0.003999999910593032
01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,02-25,0.0
01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,02-26,0.0
01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,02-27,0.0
01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,02-28,0.0
01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010000001639127731,0.0,1.0,8.0,02-29,0.00010000001639127731
01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010000001639127731,0.0,1.0,8.0,03-01,0.00010000001639127731
01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010000001639127731,0.0,1.0,8.0,03-02,0.00010000001639127731
01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010000001639127731,0.0,1.0,8.0,03-03,0.00010000001639127731
01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010000001639127731,0.0,1.0,8.0,03-04,0.00010000001639127731
01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010000001639127731,0.0,1.0,8.0,03-05,0.00010000001639127731
01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010000001639127731,0.0,1.0,8.0,03-06,0.00010000001639127731
01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010000001639127731,0.0,1.0,8.0,03-07,0.00010000001639127731
01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010000001639127731,0.0,1.0,8.0,03-08,0.00010000001639127731
01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010000001639127731,0.0,1.0,8.0,03-09,0.00010000001639127731
01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010000001639127731,0.0,1.0,8.0,03-10,0.00010000001639127731
01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010000001639127731,0.0,1.0,8.0,03-11,0.00010000001639127731
01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010000001639127731,0.0,1.0,8.0,03-12,0.00010000001639127731
01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010000001639127731,0.0,1.0,8.0,03-13,0.00010000001639127731
01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010000001639127731,0.0,1.0,8.0,03-14,0.00010000001639127731
01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010000001639127731,0.0,1.0,8.0,03-15,0.00010000001639127731
01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010000001639127731,0.0,1.0,8.0,03-16,0.00010000001639127731
02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010000001639127731,0.0,1.0,8.0,03-17,0.00010000001639127731
02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010000001639127731,0.0,1.0,8.0,03-18,0.00010000001639127731
02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010000001639127731,0.0,1.0,8.0,03-19,0.00010000001639127731
02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010000001639127731,0.0,1.0,8.0,03-20,0.00010000001639127731
02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010000001639127731,0.0,1.0,8.0,03-21,0.00010000001639127731
02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010000001639127731,0.0,1.0,8.0,03-22,0.00010000001639127731
02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010000001639127731,0.0,1.0,8.0,03-23,0.00010000001639127731
02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010000001639127731,0.0,1.0,8.0,03-24,0.00010000001639127731
02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010000001639127731,0.0,1.0,8.0,03-25,0.00010000001639127731
02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010000001639127731,0.0,1.0,8.0,03-26,0.00010000001639127731
02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010000001639127731,0.0,1.0,8.0,03-27,0.00010000001639127731
02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010000001639127731,0.0,1.0,8.0,03-28,0.00010000001639127731
02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010000001639127731,0.0,1.0,8.0,03-29,0.00010000001639127731
02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010000001639127731,0.0,1.0,7.0,03-30,0.00010000001639127731
02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010000001639127731,0.0,1.0,7.0,03-31,0.00010000001639127731
02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010000001639127731,0.028499998152256005,2.0,6.0,04-01,0.002949999831616878
02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010000001639127731,0.028499998152256005,2.0,6.0,04-02,0.002949999831616878
02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010000001639127731,0.028499998152256005,2.0,6.0,04-03,0.002949999831616878
02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010000001639127731,0.028499998152256005,2.0,6.0,04-04,0.002949999831616878
02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010000001639127731,0.028499998152256005,2.0,6.0,04-05,0.002949999831616878
02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010000001639127731,0.028499998152256005,2.0,6.0,04-06,0.002949999831616878
02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010000001639127731,0.028499998152256005,2.0,6.0,04-07,0.002949999831616878
02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010000001639127731,0.028499998152256005,2.0,6.0,04-08,0.002949999831616878
02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010000001639127731,0.028499998152256005,2.0,6.0,04-09,0.002949999831616878
02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010000001639127731,0.028499998152256005,2.0,6.0,04-10,0.002949999831616878
02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010000001639127731,0.028499998152256005,2.0,6.0,04-11,0.002949999831616878
02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028499998152256005,1.0,7.0,04-12,0.0028499998152256003
02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028499998152256005,1.0,7.0,04-13,0.0028499998152256003
02-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028499998152256005,1.0,1.0,04-14,0.0028499998152256003
03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028499998152256005,1.0,7.0,04-15,0.0028499998152256003
03-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028499998152256005,1.0,7.0,04-16,0.0028499998152256003
03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028499998152256005,1.0,7.0,04-17,0.0028499998152256003
03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028499998152256005,1.0,7.0,04-18,0.0028499998152256003
03-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028499998152256005,1.0,7.0,04-19,0.0028499998152256003
03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028499998152256005,1.0,7.0,04-20,0.0028499998152256003
03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028499998152256005,1.0,7.0,04-21,0.0028499998152256003
03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028499998152256005,1.0,7.0,04-22,0.0028499998152256003
03-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028499998152256005,1.0,7.0,04-23,0.0028499998152256003
03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028499998152256005,1.0,7.0,04-24,0.0028499998152256003
