,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,ups,downs,avg
01-02,0.0,14.28025011386037,16.89969943897285,11.713665180736799,16.69704656489504,4.420846730859223,-68.46153846153847,20.117446595196988,-9.288465059720554,8.996702254336993,-30.23455369459334,7.0,3.0,-1.350809121544918
01-03,0.0,14.28025011386037,16.89969943897285,11.713665180736799,17.061612297148642,5.7792048791945065,-68.46153846153847,20.117446595196988,-12.769229595477766,11.116338925527511,-29.69107934766929,7.0,3.0,-1.2685118158225326
01-04,0.0,14.28025011386037,16.89969943897285,12.653651552089443,19.176085200003897,5.7792048791945065,-74.25206832290331,19.244962583323307,-14.211537287785456,10.786618264512173,-27.89844619689756,7.0,3.0,-1.5946890705117982
01-05,0.0,11.60030853480798,16.89969943897285,12.653651552089443,16.779277086212744,5.7792048791945065,-62.32962672689506,19.244962583323307,-14.538464179405814,10.869054904924305,-29.951278147743015,7.0,3.0,-1.1812009158653416
01-06,0.0,11.60030853480798,16.89969943897285,12.653651552089443,19.176085200003897,8.759476657496288,-58.51920726144433,19.244962583323307,-14.572573720537136,10.806377465637098,-36.19705288575137,7.0,3.0,-0.9225702214001799
01-07,0.0,11.60030853480798,19.588234845329733,12.653651552089443,16.028523454374568,6.6797152277548095,-58.51920726144433,18.825499485335893,-12.485921395889882,9.44788476309886,-36.648582687069045,7.0,3.0,-1.1663539528738154
01-08,0.0,13.746732320688212,19.588234845329733,12.653651552089443,14.039038501522741,2.299972232139332,-50.49999461454504,17.608991719404617,-14.550670595342963,5.535497663761835,-36.648582687069045,7.0,3.0,-1.4751935510928298
01-09,0.0,13.746732320688212,19.588234845329733,12.653651552089443,14.97747696146183,4.57548074567208,-50.49999461454504,22.35596212191201,-16.206763118859772,7.075809099141092,-36.648582687069045,7.0,3.0,-0.7619993431072228
01-10,0.0,13.746732320688212,21.70587988460765,18.87201497523827,10.57390124837611,11.526268501303399,-60.457821098470134,21.404136700258867,-16.206763118859772,5.367026674328502,-39.85195161429246,7.0,3.0,-1.2109614115292144
01-11,0.0,3.524750058013628,21.70587988460765,14.999996748837512,11.679686431889465,11.526268501303399,-60.00625047340775,21.404136700258867,-14.652159054939498,7.213748349480925,-44.02594135518207,7.0,3.0,-2.420898564467079
01-12,0.0,3.524750058013628,21.70587988460765,14.999996748837512,11.506844283754388,11.526268501303399,-55.24363009253318,21.404136700258867,-12.684706453521907,7.106849437522239,-52.600595327376375,7.0,3.0,-2.614018750830343
01-13,0.0,3.524750058013628,21.70587988460765,14.999996748837512,11.71417387154376,8.648403561650934,-56.14714342381699,21.322691452567636,-12.755781319875018,6.613569052097014,-49.13683024884127,7.0,3.0,-2.682753669383195
01-14,0.0,4.712873402208371,21.70587988460765,13.157893182867358,14.174154555263794,8.648403561650934,-51.500487607926914,21.322691452567636,-10.494749644052147,7.484459806207557,-48.25264792148847,7.0,3.0,-1.7310481207358392
01-15,0.0,5.465343210956838,21.70587988460765,13.157893182867358,11.909414571338834,9.531354446450008,-51.500487607926914,19.298244831292223,-4.298603144611634,4.146218587590497,-48.25264792148847,7.0,3.0,-1.7124899962657822
01-16,0.0,5.465343210956838,21.70587988460765,15.634678373338692,11.909414571338834,7.471132836452497,-41.88576774384694,19.02766470826359,-5.39864235234671,3.017663378034345,-47.73966348842506,7.0,3.0,-0.9811178746932974
01-17,0.0,5.465343210956838,21.70587988460765,15.634678373338692,11.909414571338834,13.899952936869377,-41.88576774384694,19.83402616255511,-7.257778821883175,4.563289676760547,-51.28037825367011,7.0,3.0,-0.6737581820884706
01-18,0.0,5.465343210956838,21.70587988460765,15.634678373338692,4.589280833213434,16.16379257189675,-41.88576774384694,19.83402616255511,-5.1483752928448645,1.1826904903172064,-57.808221325594225,7.0,3.0,-1.8424248032182142
01-19,0.0,5.029704783222463,21.70587988460765,12.229101504458132,4.589280833213434,17.3219932908352,-31.62322167937377,19.83402616255511,-10.649346384551778,0.35158058945599274,-51.08197321657275,7.0,3.0,-1.117543112013665
01-20,0.0,5.029704783222463,10.705880557789532,8.769108011477837,4.589280833213434,16.986766924442293,-31.62322167937377,18.135594513456702,-11.509431083247348,0.37660436601324215,-54.01070091428425,7.0,3.0,-2.959128517026351
01-21,0.0,5.029704783222463,10.705880557789532,8.769108011477837,4.589280833213434,16.986766924442293,-24.754702226876432,17.54865529646409,-12.743228802959308,1.3671370701436831,-55.360762198639236,7.0,3.0,-2.5329236137928772
01-22,0.0,5.029704783222463,10.705880557789532,8.769108011477837,2.6610124409442792,16.986766924442293,-24.754702226876432,17.492315542056485,-12.314708616061571,1.2444001896525436,-49.52797944127675,7.0,3.0,-2.1552910758753927
01-23,0.0,5.029704783222463,10.705880557789532,8.769108011477837,2.6610124409442792,17.984395370889427,-16.431184141080294,17.492315542056485,-14.9221749829786,1.5430535768435536,-49.52797944127675,7.0,3.0,-1.5178062074647338
01-24,0.0,5.029704783222463,12.882350472842946,8.769108011477837,2.6610124409442792,16.89809787513791,-16.431184141080294,13.64878980783805,-14.182873315985617,-1.8914841109030478,-56.99114504113661,6.0,4.0,-2.6916021106947348
01-25,0.0,5.029704783222463,12.882350472842946,8.769108011477837,3.138316476957786,16.541512515578795,-16.431184141080294,9.463616038410235,-13.48249046585469,-9.190713446784143,-61.68427991505588,6.0,4.0,-4.087641788207723
01-26,0.0,8.079211546642947,12.882350472842946,13.676594699934006,0.03998492119280794,16.541512515578795,-21.50705689028919,7.7212169235972326,-12.66757393264075,-8.97768293274394,-77.4709839148457,6.0,4.0,-5.6074933264300775
01-27,0.0,8.079211546642947,17.53896896119161,13.676594699934006,0.03998492119280794,16.915844127655642,-9.890106380345447,7.926203138165165,-13.133860814470072,-8.83648570595673,-73.24217895802586,6.0,4.0,-3.7205294967287212
01-28,0.0,3.1706309998032034,18.13156277116983,13.676594699934006,-6.363254353183745,13.797520560827312,-9.890106380345447,14.039647808111196,-11.873199607610193,-7.060924012454797,-80.06496136941287,5.0,5.0,-4.766953534832864
01-29,0.0,-0.5423490689998206,18.13156277116983,13.676594699934006,-9.6080941029409,15.677061513093731,-6.2964008324997325,13.773426501072542,-10.661346872343263,-8.057478294304698,-80.06496136941287,4.0,6.0,-4.906544095930107
01-30,0.0,-0.5423490689998206,18.13156277116983,13.676594699934006,-10.661612875897607,11.86046659796987,-3.7017197245231634,13.773426501072542,-12.400905533391958,-6.286879321267764,-58.34348895197501,4.0,6.0,-3.1359004459917346
01-31,0.0,-40.27939437352152,13.985625824382641,6.757844987647488,-10.942121437430156,11.86046659796987,-3.7017197245231634,13.936429420886038,-9.192146043720406,-8.622018232235845,-77.852661591546,4.0,6.0,-9.459063142917369
02-01,0.0,-40.27939437352152,13.985625824382641,10.056315119151746,-12.75225073681474,11.429787769271691,-3.7017197245231634,9.470248904805672,-5.926763716079683,-8.567781124174742,-77.96866898105759,4.0,6.0,-9.477691003505425
02-02,0.0,-44.2956954317336,13.985625824382641,-2.0112630238303493,-15.175443454389184,11.429787769271691,-0.02586887746047964,8.23145780385106,-6.306821740855893,-6.466397643744537,-85.07619521747633,3.0,7.0,-11.428255817453179
02-03,0.0,-44.2956954317336,13.985625824382641,-2.0112630238303493,-16.55570097007257,19.189768359367417,5.769736788860018,8.068454884037564,-2.8269254244291,-3.7202381233959962,-90.58442691087335,4.0,6.0,-10.270969457062485
02-04,0.0,-40.20398290859929,13.169640885209862,-2.0112630238303493,-13.758990546017161,20.449698014841605,7.166883178281276,7.644659728373651,-6.154461692585074,-2.9288668358979053,-121.17201466435017,4.0,6.0,-12.527154351324869
02-05,0.0,-40.20398290859929,13.169640885209862,-2.0112630238303493,-14.703239619679497,20.449698014841605,7.166883178281276,6.747858109581388,-5.028484346815716,-2.492060713800406,-124.63769239417985,4.0,6.0,-12.867512983544634
02-06,0.0,-40.20398290859929,13.169640885209862,-11.263069864506146,-18.974817251728425,18.3458951525652,4.498266277446376,7.809956571042687,-5.959871695914319,-1.636936633153624,-124.63769239417985,4.0,6.0,-14.441146532892503
02-07,0.0,-40.20398290859929,13.169640885209862,-11.263069864506146,-26.887235339812037,19.93645908229717,4.498266277446376,8.757297636675766,-4.1502765617992585,-1.7835317292778434,-133.2038784731261,4.0,6.0,-15.557300999590138
02-08,0.0,-40.20398290859929,8.203121133348255,-11.263069864506146,-26.887235339812037,20.489054579434697,4.498266277446376,8.757297636675766,-4.5239953386260385,-0.5355340705938113,-112.3411797706589,4.0,6.0,-13.982477969626467
02-09,0.0,-40.20398290859929,8.203121133348255,-11.263069864506146,-26.887235339812037,19.084892207055297,13.494808985911918,5.487908046134993,-3.756884031627772,2.250182104944874,-128.962809189862,5.0,5.0,-14.77755171427381
02-10,0.0,-40.20398290859929,8.203121133348255,-11.263069864506146,-21.399907141119986,18.743728294962825,13.494808985911918,2.2518803530239797,-6.196286956739183,2.1317763552340994,-89.72972148173561,5.0,5.0,-11.269786657292649
02-11,0.0,-40.20398290859929,8.203121133348255,-11.263069864506146,-22.39468432490936,18.743728294962825,13.494808985911918,0.03354655840656638,-8.628094937371797,2.837903446878829,-85.53717477539398,5.0,5.0,-11.337627126479289
02-12,0.0,-40.20398290859929,8.203121133348255,-11.263069864506146,-21.640803694995387,18.743728294962825,13.494808985911918,-3.6341509538965533,-10.113991851016015,-4.2676970172195094,-80.57850197473634,3.0,7.0,-11.932776350067842
02-13,0.0,-50.11495064296834,8.203121133348255,-11.263069864506146,-21.640803694995387,15.45207309562249,16.369442822693237,-3.6341509538965533,-8.062174900825777,-2.9582865090979693,-83.10950230024665,3.0,7.0,-12.79620925589753
02-14,0.0,-50.11495064296834,8.203121133348255,-11.263069864506146,-13.169066922492306,15.45207309562249,16.92226248062644,-3.616130041384027,-7.772020725388601,-3.5159963366327576,-85.19107806300045,3.0,7.0,-12.18771417152504
02-15,0.0,-36.325683962682064,8.203121133348255,-11.263069864506146,-16.525060485798598,16.687236728973915,14.850951823787046,-3.616130041384027,-8.37305889228465,-3.2679700538425434,-77.45202830155586,3.0,7.0,-10.643790174176788
02-16,0.0,-36.325683962682064,5.133928975318462,-11.263069864506146,-16.525060485798598,16.687236728973915,14.850951823787046,-3.616130041384027,-7.901129787189974,0.0951044085147015,-69.76032574906961,4.0,6.0,-9.874925268548754
02-17,0.0,-39.71816634110999,5.8693216904094445,-11.263069864506146,-13.817426850608921,16.687236728973915,12.520332128826354,-1.0497343038108757,-6.778276287980206,0.47371093594707725,-75.95137833661255,4.0,6.0,-10.275222772770173
02-18,0.0,-39.71816634110999,5.8693216904094445,-9.155484139124146,-17.272342971138755,15.905349351713358,7.859082400972427,-9.604226993348817,-6.625892050054118,0.47371093594707725,-76.23082049314401,4.0,6.0,-11.68176987353432
02-19,0.0,-42.69722884411317,5.8693216904094445,-9.155484139124146,-13.894827211660088,15.905349351713358,2.0172932206014993,-9.836068880804943,-7.106281539803313,3.95428466796875,-75.64849855610974,4.0,6.0,-11.87201274917476
02-20,0.0,-42.69722884411317,1.0477316762418765,-9.155484139124146,-8.764434364698706,9.13579993026796,8.09798648849646,-10.341774440137288,-7.591027731695182,5.028573172433036,-71.62519436983777,4.0,6.0,-11.533186602015176
02-21,0.0,-42.69722884411317,1.0477316762418765,-4.183107575214931,-9.448486744293609,9.895936829669674,8.09798648849646,-11.82699211811814,-5.862987941444672,5.5771397181919635,-86.14942586064454,4.0,6.0,-12.322675851929917
02-22,0.0,-50.224472032617165,1.0477316762418765,-4.183107575214931,-10.414865648139171,11.803474902004107,8.09798648849646,-10.175875887882393,-7.200164484784373,3.4090849777802004,-88.23891702998095,4.0,6.0,-13.279920419463304
02-23,0.0,-41.69472745464642,1.0477316762418765,-4.183107575214931,-10.797917731072273,11.803474902004107,-2.172524989619258,-10.175875887882393,-9.393309100694681,3.9192919029952344,-73.69317631953031,3.0,7.0,-12.303649143401731
02-24,0.0,-41.69472745464642,1.0477316762418765,-4.183107575214931,-12.555058935390322,11.803474902004107,0.9904136533502966,-13.34933449521011,-13.531916192237366,3.651162080986555,-62.60638795432184,4.0,6.0,-11.857068208585286
02-25,0.0,-42.49436218076262,1.0477316762418765,-7.142858248694706,-14.946139232850348,11.783506214977658,0.9904136533502966,-10.567148149153054,-11.352259284791998,3.651162080986555,-66.38298912790947,4.0,6.0,-12.310267508964165
02-26,0.0,-42.81673961627771,1.0477316762418765,-0.8587014291490358,-14.946139232850348,11.783506214977658,-7.714846654319825,-10.567148149153054,-11.725298336732829,2.744186756222747,-65.90426489258881,3.0,7.0,-12.632519423966302
02-27,0.0,-46.80231906969296,-2.7811309492783454,-0.8587014291490358,-14.946139232850348,7.58846212065648,-3.6329465591144263,-10.079087088270342,-15.414453465950025,5.209306228992551,-62.0212783010474,2.0,8.0,-13.06711706779126
02-28,0.0,-48.354872625647985,-2.7811309492783454,-0.8587014291490358,-18.618479328389952,5.093061760800001,-5.989752980018488,-9.71124277675444,-14.20987984793858,7.581391445426054,-57.837841961834854,2.0,8.0,-13.244313517525967
02-29,0.0,0.0,-2.7811309492783454,0.0,0.0,0.0,-5.989752980018488,0.0,0.0,0.0,-56.41025641025641,0.0,3.0,-5.925558212686658
