,2010,2012,2013,2014,2015,2016,2017,2018,2019,2020,ups,downs,end_day_sum,avg
01-02,0.0,0.0,0.0,-0.019999995827674866,-0.09599998593330383,0.0,0.7229999303817749,-0.04899996519088745,-0.04149999469518663,0.0215000007301569,2.0,6.0,02-16,0.053799998946487904
01-03,0.0,0.0,0.0,-0.019999995827674866,-0.09599998593330383,0.0,0.6999999284744263,0.0009999871253967285,-0.04149999469518663,0.0215000007301569,3.0,5.0,02-17,0.05649999398738146
01-04,0.0,0.0,0.0,-0.9000000208616257,-0.09599998593330383,0.0,0.6999999284744263,0.0009999871253967285,-0.04149999469518663,0.0215000007301569,3.0,5.0,02-18,-0.031500008516013624
01-05,0.0,0.0,0.0,-0.9000000208616257,-0.09599998593330383,0.0,0.6999999284744263,-0.13499999046325684,-0.04149999469518663,0.0215000007301569,2.0,6.0,02-19,-0.04510000627487898
01-06,0.0,0.0,0.0,-0.9000000208616257,-0.09599998593330383,0.0,0.6999999284744263,-0.14499998092651367,-0.04149999469518663,0.0215000007301569,2.0,6.0,02-20,-0.04610000532120466
01-07,0.0,0.0,0.0,-0.9000000208616257,-0.13999998569488525,0.0,0.7199999094009395,-0.14499998092651367,-0.028624996542930617,0.0215000007301569,2.0,6.0,02-21,-0.04721250738948588
01-08,0.0,0.0,0.0,-0.9000000208616257,-0.13999998569488525,0.0,0.7199999094009395,-0.14499998092651367,-0.023974999785423293,0.0215000007301569,2.0,6.0,02-22,-0.04674750771373515
01-09,0.0,0.0,0.0,-0.9000000208616257,-0.26999998092651367,0.0,0.6200000047683716,0.03200000524520874,-0.023974999785423293,0.0215000007301569,3.0,5.0,02-23,-0.05204749908298254
01-10,0.0,0.0,0.0,-0.9000000208616257,-0.26999998092651367,0.0,0.5199999809265137,-0.07999998331069946,-0.023974999785423293,0.0215000007301569,2.0,6.0,02-24,-0.07324750032275915
01-11,0.0,0.0,0.0,-0.9000000208616257,-0.26999998092651367,0.0,0.5199999809265137,0.07500001788139343,-0.023974999785423293,0.0215000007301569,3.0,5.0,02-25,-0.057747500203549865
01-12,0.0,0.0,0.0,-0.9000000208616257,-0.26999998092651367,0.0,0.5199999809265137,0.1159999668598175,-0.03999999910593034,0.0215000007301569,3.0,5.0,02-26,-0.05525000523775816
01-13,0.0,0.0,0.0,-0.9000000208616257,-0.26999998092651367,0.0,0.5190000534057617,0.10799998044967651,-0.03999999910593034,0.0215000007301569,3.0,5.0,02-27,-0.05614999663084745
01-14,0.0,0.0,0.0,-0.9000000208616257,-0.26999998092651367,0.0,0.6809999942779541,0.10799998044967651,-0.017499998211860684,0.0215000007301569,3.0,5.0,02-28,-0.03770000245422125
01-15,0.0,0.0,0.0,-0.009999990463256836,-0.26999998092651367,0.0,0.5019999742507932,0.03200000524520874,-0.017499998211860684,0.0215000007301569,3.0,5.0,02-29,0.02580000106245277
01-16,0.0,0.0,0.0,-0.009999990463256836,-0.2630000114440918,0.12999999523162836,0.16099989414215088,0.09299999475479126,-0.008000001311302199,0.00950000062584877,4.0,4.0,03-01,0.011249988153576845
01-17,0.0,0.0,0.0,0.0,-0.2630000114440918,0.2199999988079071,0.16099989414215088,0.06400001049041748,0.02000000327825545,0.00950000062584877,5.0,3.0,03-02,0.02114998959004879
01-18,0.0,0.0,0.0,0.0,-0.2630000114440918,0.2199999988079071,-0.01100003719329834,0.06400001049041748,0.02000000327825545,0.017000000923871994,4.0,4.0,03-03,0.0046999964863061894
01-19,0.0,0.0,0.0,0.0,-0.2630000114440918,0.2199999988079071,-0.01100003719329834,0.0480000376701355,0.02000000327825545,0.017000000923871994,4.0,4.0,03-04,0.0030999992042779908
