,2010,2012,2013,2014,2015,2016,2017,2018,2019,2020,ups,downs,avg
01-02,0.0,0.0,0.0,10.5263194585807,25.25773580190777,39.775276817376515,11.370265227804753,-0.25062632680088337,19.512194412794226,0.0,5.0,3.0,10.619116539166308
01-03,0.0,0.0,0.0,10.5263194585807,25.25773580190777,39.775276817376515,11.370265227804753,-0.25062632680088337,19.512194412794226,0.0,5.0,3.0,10.619116539166308
01-04,0.0,0.0,0.0,10.5263194585807,25.25773580190777,39.775276817376515,11.370265227804753,-0.25062632680088337,19.512194412794226,0.0,5.0,3.0,10.619116539166308
01-05,0.0,0.0,0.0,10.5263194585807,3.7610636506927273,39.775276817376515,11.370265227804753,-0.25062632680088337,19.512194412794226,0.0,5.0,3.0,8.469449324044804
01-06,0.0,0.0,0.0,10.5263194585807,3.7610636506927273,39.775276817376515,11.370265227804753,-0.25062632680088337,19.512194412794226,0.0,5.0,3.0,8.469449324044804
01-07,0.0,0.0,0.0,10.5263194585807,-12.831856773308346,39.775276817376515,11.370265227804753,-0.25062632680088337,19.512194412794226,0.0,4.0,4.0,6.810157281644696
01-08,0.0,0.0,0.0,10.5263194585807,-17.25664188273878,39.775276817376515,12.13873039489557,-0.25062632680088337,19.512194412794226,0.0,4.0,4.0,6.444525287410736
01-09,0.0,0.0,0.0,10.5263194585807,-21.017694983936813,39.775276817376515,5.00000260770317,-0.25062632680088337,19.512194412794226,0.0,4.0,4.0,5.354547198571692
01-10,0.0,0.0,0.0,20.519480036933196,-31.637164477277306,39.775276817376515,5.00000260770317,-0.25062632680088337,19.512194412794226,0.0,4.0,4.0,5.291916307072891
01-11,0.0,0.0,-76.43477384149514,20.519480036933196,-31.637164477277306,39.775276817376515,5.00000260770317,-0.25062632680088337,19.512194412794226,0.0,4.0,4.0,-2.3515610770766227
01-12,0.0,0.0,-76.43477384149514,20.519480036933196,-31.637164477277306,39.775276817376515,5.00000260770317,-0.25062632680088337,19.512194412794226,0.0,4.0,4.0,-2.3515610770766227
01-13,0.0,0.0,-76.43477384149514,20.519480036933196,-32.07964193327086,39.775276817376515,5.00000260770317,-0.25062632680088337,19.512194412794226,0.0,4.0,4.0,-2.3958088226759773
01-14,0.0,0.0,-76.43477384149514,20.519480036933196,-32.07964193327086,39.775276817376515,5.00000260770317,-0.25062632680088337,19.512194412794226,0.0,4.0,4.0,-2.3958088226759773
01-15,0.0,0.0,-76.43477384149514,20.519480036933196,-28.761066288066424,37.674419816730435,5.00000260770317,-0.25062632680088337,19.512194412794226,0.0,4.0,4.0,-2.274036958220143
01-16,0.0,0.0,-76.43477384149514,20.519480036933196,-28.761066288066424,37.674419816730435,5.00000260770317,-3.896106469689579,19.512194412794226,0.0,4.0,4.0,-2.6385849725090122
01-17,0.0,0.0,-76.43477384149514,20.519480036933196,-28.761066288066424,37.674419816730435,5.00000260770317,-3.896106469689579,19.512194412794226,0.0,4.0,4.0,-2.6385849725090122
01-18,0.0,0.0,-76.43477384149514,20.519480036933196,-28.761066288066424,37.674419816730435,5.00000260770317,-3.896106469689579,19.512194412794226,0.0,4.0,4.0,-2.6385849725090122
01-19,0.0,0.0,-76.43477384149514,20.519480036933196,-28.761066288066424,37.674419816730435,5.00000260770317,-3.896106469689579,19.512194412794226,0.0,4.0,4.0,-2.6385849725090122
01-20,0.0,0.0,-76.43477384149514,20.519480036933196,-28.761066288066424,37.674419816730435,5.00000260770317,-3.896106469689579,19.512194412794226,0.0,4.0,4.0,-2.6385849725090122
01-21,0.0,0.0,-76.43477384149514,20.519480036933196,-28.761066288066424,37.674419816730435,-10.937496856786328,-3.896106469689579,19.512194412794226,0.0,3.0,5.0,-4.232334918957962
01-22,0.0,0.0,-76.43477384149514,20.519480036933196,-28.761066288066424,37.674419816730435,-10.937496856786328,-3.896106469689579,19.512194412794226,0.0,3.0,5.0,-4.232334918957962
01-23,0.0,0.0,-76.43477384149514,20.519480036933196,-28.761066288066424,37.674419816730435,-10.937496856786328,-3.896106469689579,19.512194412794226,0.0,3.0,5.0,-4.232334918957962
