,2010,2012,2013,2014,2015,2016,2017,2018,2019,2020,ups,downs,end_day_sum,avg
01-02,0.0,0.0,0.0,-0.9057397842407227,-0.39544010162353516,-4.161860212683678,-0.1765000820159912,-0.5368000268936157,0.022039979696273804,-0.07590000331401828,1.0,7.0,02-16,-0.6230200231075287
01-03,0.0,0.0,0.0,-0.3225297927856454,-0.39544010162353516,-4.161860212683678,-0.31060004234313965,-0.5600000619888303,-0.03508999943733204,-0.07590000331401828,0.0,8.0,02-17,-0.5861420214176178
01-04,0.0,0.0,0.0,-0.44182968139648526,-0.39544010162353516,-4.161860212683678,-0.37510013580322266,-0.5786000490188599,-0.04478999972343445,-0.07590000331401828,0.0,8.0,02-18,-0.6073520183563234
01-05,0.0,0.0,-5.257719993591307,-0.5346097946167001,-0.39544010162353516,-4.161860212683678,-0.37510013580322266,-0.5786000490188599,-0.08949002623558039,-0.07590000331401828,0.0,8.0,02-19,-1.1468720316886902
01-06,0.0,0.0,-5.169350147247313,-0.4639196395874041,-0.39544010162353516,-4.073499903082848,-0.3359999656677246,-0.5586000680923462,-0.08380001783370966,-0.07590000331401828,0.0,8.0,02-20,-1.1156509846448899
01-07,0.0,0.0,-5.323989868164061,-0.04417991638183594,-0.39544010162353516,-3.8746797889471054,-0.3359999656677246,-0.5586000680923462,-0.08380001783370966,-0.08140000700950625,0.0,8.0,02-21,-1.0698089733719824
01-08,0.0,0.0,-5.301899909973143,-0.04417991638183594,-0.39544010162353516,-4.170699819922448,-0.3592000007629399,-0.5586000680923462,-0.14899998903274536,-0.08140000700950625,0.0,8.0,02-22,-1.10604198127985
01-09,0.0,0.0,-5.301899909973143,-0.04417991638183594,-0.39764976501464844,-1.866700172424316,-0.3592000007629399,-0.3434000015258789,-0.14899998903274536,-0.08140000700950625,0.0,8.0,02-23,-0.8543429762125013
01-10,0.0,0.0,-5.301899909973143,0.08173990249633878,-0.2628898620605469,-1.866700172424316,-0.3592000007629399,-0.3434000015258789,-0.14680999517440796,-0.07999999821186068,1.0,7.0,02-24,-0.8279160037636754
01-11,0.0,0.0,-5.301899909973143,0.08173990249633878,-0.2628898620605469,-1.866700172424316,-0.3592000007629399,-0.3434000015258789,-0.14680999517440796,-0.07010000944137576,1.0,7.0,02-25,-0.8269260048866268
