,2010,2013,2014,2015,2016,2017,2018,2019,2020,ups,downs,end_day_sum,avg
01-02,0.0,0.0,0.005099999718368055,0.0,0.0,-0.000999999232590195,0.0,0.15200000628829002,-0.0014300011098384927,2.0,6.0,02-16,0.017185556184914377
01-03,0.0,0.0,0.005099999718368055,0.0,0.0,-0.000999999232590195,0.0,0.0020000040531158447,-0.0014300011098384927,2.0,6.0,02-17,0.0005188892698950236
01-04,0.0,0.0,0.005099999718368055,0.0,0.0,-0.000999999232590195,0.0,0.0020000040531158447,-0.0014300011098384927,2.0,6.0,02-18,0.0005188892698950236
01-05,0.0,0.0,0.005099999718368055,0.0,0.0,-0.000999999232590195,0.0,0.0020000040531158447,-0.0014300011098384927,2.0,6.0,02-19,0.0005188892698950236
01-06,0.0,0.0,0.005099999718368055,0.0,0.0,-0.000999999232590195,0.0,0.0020000040531158447,-0.0014300011098384927,2.0,6.0,02-20,0.0005188892698950236
01-07,0.0,0.0,0.005099999718368055,0.0,0.0,0.006000000052154066,0.0,0.0029999911785125732,-0.0014300011098384927,3.0,5.0,02-21,0.001407776648799578
01-08,0.0,0.0,0.005099999718368055,0.0,0.0,0.013100001029670237,0.0,0.0029999911785125732,-0.0014300011098384927,3.0,5.0,02-22,0.002196665646301375
01-09,0.0,0.0,0.004399999976158144,0.0,0.0,0.013100001029670237,0.0,0.0029999911785125732,-0.0014300011098384927,3.0,5.0,02-23,0.00211888789716694
01-10,0.0,0.0,0.0003000004217028609,0.0,0.0,0.013100001029670237,0.0,0.0029999911785125732,-0.0014300011098384927,3.0,5.0,02-24,0.0016633323911163535
01-11,0.0,0.0,0.0003000004217028609,0.0,0.0,0.013100001029670237,0.0,0.0029999911785125732,-0.0014300011098384927,3.0,5.0,02-25,0.0016633323911163535
01-12,0.0,0.0,0.0003000004217028609,0.0,0.0,0.013100001029670237,0.0,-0.09700000286102296,-0.0014300011098384927,2.0,6.0,02-26,-0.00944777805772093
01-13,0.0,0.0,0.0003000004217028609,0.0,0.0,0.013100001029670237,0.0,-0.09700000286102296,-0.0014300011098384927,2.0,6.0,02-27,-0.00944777805772093
01-14,0.0,0.0,0.0043000001460313814,0.0,0.0,0.013100001029670237,0.0,-0.09700000286102296,-0.0014300011098384927,2.0,6.0,02-28,-0.009003333643906649
01-15,0.0,0.0,0.0043000001460313814,0.0,0.0,0.013100001029670237,0.0,-0.09700000286102296,-0.0014300011098384927,2.0,6.0,02-29,-0.009003333643906649
01-16,0.0,0.0,0.0043000001460313814,0.0,0.0,0.013100001029670237,0.0,-0.09700000286102296,-0.0014300011098384927,2.0,6.0,03-01,-0.009003333643906649
01-17,0.0,0.0,-0.00019999966025352478,0.0,0.0,0.013100001029670237,0.0,-0.09600000083446504,-0.0014300011098384927,1.0,7.0,03-02,-0.009392222286098536
01-18,0.0,0.0,0.0043000001460313814,0.0,0.0,0.013100001029670237,0.0,-0.035999998450279236,-0.0014300011098384927,2.0,6.0,03-03,-0.0022255553760462347
01-19,0.0,0.0,0.0043000001460313814,0.012000000104308128,0.0,0.013100001029670237,0.0,-0.035999998450279236,-0.0014300011098384927,3.0,5.0,03-04,-0.0008922220311231091
01-20,0.0,0.0,0.0043000001460313814,0.012000000104308128,0.0,0.013100001029670237,0.0,-0.035999998450279236,-0.0014300011098384927,3.0,5.0,03-05,-0.0008922220311231091
01-21,0.0,0.0,0.0043000001460313814,0.012000000104308128,0.0,0.013100001029670237,0.0,-0.035999998450279236,-0.0014300011098384927,3.0,5.0,03-06,-0.0008922220311231091
01-22,0.0,0.0,0.0043000001460313814,0.012000000104308128,0.0,0.013100001029670237,0.0,-0.035999998450279236,-0.0014300011098384927,3.0,5.0,03-07,-0.0008922220311231091
01-23,0.0,0.0,0.0,0.012000000104308128,0.0,0.013100001029670237,0.0,-0.035999998450279236,-0.0014300011098384927,2.0,6.0,03-08,-0.0013699998251265957
01-24,0.0,0.0,0.0,0.012000000104308128,0.0,0.013100001029670237,0.0,-0.035999998450279236,-0.0014300011098384927,2.0,6.0,03-09,-0.0013699998251265957
