,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,ups,downs,end_day_sum,avg
01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08122348785400435,0.02832508087158203,-0.4138000011444092,1.0,9.0,02-16,-0.04242712801153014
01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08122348785400435,0.26436567306518555,-0.4138000011444092,1.0,9.0,02-17,-0.02096889235756618
01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08122348785400435,0.011792898178100586,-0.4138000011444092,1.0,9.0,02-18,-0.04393005371093754
01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08122348785400435,0.040731191635131836,-0.4138000011444092,1.0,9.0,02-19,-0.041299299760298336
01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2797691822052002,0.040731191635131836,-0.3938000202178955,1.0,9.0,02-20,-0.05753072825345126
01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2797691822052002,-0.0631265640258789,-0.3938000202178955,0.0,9.0,02-21,-0.06697234240445224
01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2797691822052002,-0.13960409164428667,-0.5466301441192627,0.0,9.0,02-22,-0.08781849254261359
01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2797691822052002,-0.13960409164428667,-0.5466301441192627,0.0,9.0,02-23,-0.08781849254261359
01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06894922256469727,-0.1207208633422856,-0.5466301441192627,0.0,9.0,02-24,-0.06693638454784051
01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06894922256469727,-0.1207208633422856,-0.5714302062988281,0.0,9.0,02-25,-0.06919093565507373
01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06853485107421875,-0.2623450756072998,-0.8014302253723149,1.0,8.0,02-26,-0.09047640453685418
01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06853485107421875,-0.49096441268920943,-0.8014302253723149,1.0,8.0,02-27,-0.1112599806352096
01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06853485107421875,-0.2832489013671875,-0.7923300266265874,1.0,8.0,02-28,-0.09154946153814146
01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02382516860961781,-0.2832489013671875,-0.7923300266265874,0.0,9.0,02-29,-0.09994582696394479
01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02382516860961781,-0.11329960823059038,-0.7923300266265874,0.0,9.0,03-01,-0.08449589122425415
01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.29050898551940785,-0.11329960823059038,-0.7847299575805664,0.0,9.0,03-02,-0.10804895921186951
01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2707445621490465,-0.37766528129577637,-0.9680298566818242,0.0,9.0,03-03,-0.146949063647877
01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18952131271362171,-0.4059898853302002,-0.9680298566818242,0.0,9.0,03-04,-0.14214009588414964
01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02707433700561568,-0.4059898853302002,-1.2513298988342285,0.0,9.0,03-05,-0.15312673828818585
01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02707433700561568,-0.4059898853302002,-1.262329936027527,0.0,9.0,03-06,-0.1541267416693948
01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02707433700561568,-0.5853803157806388,-1.262329936027527,0.0,9.0,03-07,-0.1704349626194347
01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009024620056152788,-0.5853803157806388,-1.2789000272750857,0.0,9.0,03-08,-0.17030045119198883
01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04512429237365678,-0.2738068103790279,-1.2789000272750857,1.0,8.0,03-09,-0.1370529586618597
01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04512429237365678,-0.3759653568267822,-1.2789000272750857,1.0,8.0,03-10,-0.1463400992480192
01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04512429237365678,-0.13218235969543457,-1.2889000177383423,1.0,8.0,03-11,-0.1250870986418291
01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04512429237365678,-0.10385775566101074,-1.2872999906539917,1.0,8.0,03-12,-0.12236667763103143
01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3248937129974365,-0.10385775566101074,-1.0184000730514526,1.0,8.0,03-13,-0.07248764688318426
01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3248937129974365,-0.10385775566101074,-1.4483999013900757,1.0,8.0,03-14,-0.11157854036851363
01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09873151779174805,-0.10385775566101074,-1.4483999013900757,1.0,8.0,03-15,-0.13213873993266712
01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08550143241882324,-0.10385775566101074,-1.4483999013900757,1.0,8.0,03-16,-0.13334147496656937
02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16244697570800826,-0.2926907539367676,-1.4483999013900757,1.0,8.0,03-17,-0.14351306178353046
02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16244697570800826,-0.31261229515075684,-1.369999885559082,1.0,8.0,03-18,-0.13819683681834824
02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4151422977447514,-0.2926907539367676,-1.369999885559082,1.0,8.0,03-19,-0.1134134856137362
02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4151422977447514,-0.37766528129577637,-1.968779921531677,1.0,8.0,03-20,-0.17557299137115473
02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4151422977447514,-0.20771574974060059,-1.968779921531677,1.0,8.0,03-21,-0.16012303395704783
02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.261810302734375,-0.36822366714477583,-1.968779921531677,1.0,8.0,03-22,-0.18865393508564343
02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.261810302734375,-0.36822366714477583,-1.968779921531677,1.0,8.0,03-23,-0.18865393508564343
02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.261810302734375,-0.20771574974060147,-1.968779921531677,1.0,8.0,03-24,-0.1740623062307185
02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.261810302734375,-0.5287308692932133,-1.9730498790740967,1.0,8.0,03-25,-0.20363367687572137
02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.261810302734375,-0.44375658035278365,-1.9730498790740967,1.0,8.0,03-26,-0.19590874151750048
02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.261810302734375,-0.44375658035278365,-1.5330500602722172,1.0,8.0,03-27,-0.1559087579900569
02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.261810302734375,-0.43431496620178267,-1.2130498886108398,1.0,8.0,03-28,-0.12595950473438614
02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.261810302734375,-0.4437565803527832,-1.2130498886108398,1.0,8.0,03-29,-0.126817833293568
02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.261810302734375,-0.4437565803527832,-1.2130498886108398,1.0,8.0,03-30,-0.126817833293568
02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46035599708557084,-0.46263980865478516,-1.2330498695373535,1.0,8.0,03-31,-0.1123030619187789
02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46035599708557084,-0.3587820529937744,-1.2330498695373535,1.0,8.0,04-01,-0.10286144776777792
02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46035599708557084,-0.36822342872619673,-1.1999999284744263,1.0,8.0,04-02,-0.10071521455591383
02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46035599708557084,-0.36822342872619673,-1.2499998807907104,1.0,8.0,04-03,-0.10526066476648512
02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46035599708557084,-0.36822342872619673,-1.2499998807907104,1.0,8.0,04-04,-0.10526066476648512
02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46035599708557084,-0.34191870689392134,-1.2499998807907104,1.0,8.0,04-05,-0.10286932641809644
02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46035599708557084,-0.34191870689392134,-1.2499998807907104,1.0,8.0,04-06,-0.10286932641809644
02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32287192344665483,-0.34191870689392134,-1.0199998617172237,1.0,8.0,04-07,-0.09445878592404457
02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16935968399047985,-0.11329936981201172,-1.0199998617172237,1.0,8.0,04-08,-0.08763086795806868
02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16935968399047985,-0.31157338619232067,-1.0199998617172237,1.0,8.0,04-09,-0.10565577853809677
02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16935968399047985,-0.31157338619232067,-1.0199998617172237,1.0,8.0,04-10,-0.10565577853809677
02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16935968399047985,-0.38710618019104004,-1.0199998617172237,1.0,8.0,04-11,-0.112522396174344
