,2009,2010,2013,2014,2015,2016,2017,2018,2019,ups,downs,avg
01-31,0.0,0.0,0.0,-11.105952484199108,0.0,59.51417239134671,33.33333333333333,0.0,0.0,2.0,5.0,9.082394804497882
02-01,0.0,0.0,0.0,-11.105952484199108,0.0,59.51417239134671,33.33333333333333,0.0,0.0,2.0,5.0,9.082394804497882
02-02,0.0,0.0,0.0,-11.105952484199108,0.0,59.51417239134671,33.33333333333333,0.0,0.0,2.0,5.0,9.082394804497882
02-03,0.0,0.0,0.0,-11.105952484199108,0.0,59.51417239134671,33.33333333333333,0.0,0.0,2.0,5.0,9.082394804497882
02-04,0.0,0.0,0.0,-11.105952484199108,0.0,59.51417239134671,33.33333333333333,0.0,0.0,2.0,5.0,9.082394804497882
02-05,0.0,0.0,0.0,-11.105952484199108,0.0,59.51417239134671,33.33333333333333,0.0,0.0,2.0,5.0,9.082394804497882
02-06,0.0,0.0,0.0,-11.105952484199108,4.362501301523327,59.51417239134671,33.33333333333333,0.0,0.0,3.0,4.0,9.567117171333807
02-07,0.0,0.0,0.0,-11.105952484199108,4.362501301523327,59.51417239134671,33.33333333333333,0.0,0.0,3.0,4.0,9.567117171333807
02-08,0.0,0.0,0.0,-11.105952484199108,4.362501301523327,59.51417239134671,33.33333333333333,0.0,0.0,3.0,4.0,9.567117171333807
02-09,0.0,0.0,0.0,-11.105952484199108,4.362501301523327,59.51417239134671,33.33333333333333,0.0,0.0,3.0,4.0,9.567117171333807
02-10,0.0,0.0,0.0,-11.105952484199108,4.362501301523327,59.51417239134671,33.33333333333333,0.0,0.0,3.0,4.0,9.567117171333807
02-11,0.0,0.0,0.0,-11.105952484199108,4.362501301523327,59.51417239134671,33.33333333333333,0.0,0.0,3.0,4.0,9.567117171333807
02-12,0.0,0.0,0.0,-11.105952484199108,4.362501301523327,59.51417239134671,33.33333333333333,0.0,0.0,3.0,4.0,9.567117171333807
02-13,0.0,0.0,0.0,-11.105952484199108,4.362501301523327,0.0,33.33333333333333,0.0,0.0,2.0,5.0,2.9544313500730603
02-14,0.0,0.0,0.0,-11.105952484199108,4.362501301523327,0.0,33.33333333333333,0.0,0.0,2.0,5.0,2.9544313500730603
02-15,0.0,0.0,0.0,-11.105952484199108,4.362501301523327,0.0,33.33333333333333,0.0,0.0,2.0,5.0,2.9544313500730603
02-16,0.0,0.0,0.0,-11.105952484199108,4.362501301523327,0.0,33.33333333333333,0.0,0.0,2.0,5.0,2.9544313500730603
02-17,0.0,0.0,0.0,-11.105952484199108,4.362501301523327,0.0,33.33333333333333,0.0,0.0,2.0,5.0,2.9544313500730603
02-18,0.0,0.0,0.0,-11.105952484199108,4.362501301523327,0.0,33.33333333333333,25.00000000000001,0.0,3.0,4.0,5.73220912785084
02-19,0.0,0.0,0.0,-11.105952484199108,4.362501301523327,0.0,33.33333333333333,25.00000000000001,0.0,3.0,4.0,5.73220912785084
02-20,0.0,0.0,0.0,-11.105952484199108,4.362501301523327,0.0,33.33333333333333,25.00000000000001,0.0,3.0,4.0,5.73220912785084
02-21,0.0,0.0,0.0,-11.105952484199108,4.362501301523327,0.0,33.33333333333333,25.00000000000001,0.0,3.0,4.0,5.73220912785084
02-22,0.0,0.0,0.0,-11.105952484199108,4.362501301523327,0.0,33.33333333333333,25.00000000000001,0.0,3.0,4.0,5.73220912785084
02-23,0.0,0.0,0.0,-11.105952484199108,4.362501301523327,0.0,33.33333333333333,25.00000000000001,0.0,3.0,4.0,5.73220912785084
02-24,0.0,0.0,0.0,-11.105952484199108,4.362501301523327,0.0,33.33333333333333,25.00000000000001,0.0,3.0,4.0,5.73220912785084
02-25,0.0,0.0,0.0,-11.105952484199108,4.362501301523327,0.0,33.33333333333333,25.00000000000001,0.0,3.0,4.0,5.73220912785084
02-26,0.0,0.0,0.0,-11.105952484199108,4.362501301523327,0.0,33.33333333333333,25.00000000000001,0.0,3.0,4.0,5.73220912785084
02-27,0.0,0.0,0.0,-11.105952484199108,4.362501301523327,0.0,33.33333333333333,25.00000000000001,0.0,3.0,4.0,5.73220912785084
02-28,0.0,0.0,0.0,-11.105952484199108,4.362501301523327,0.0,33.33333333333333,25.00000000000001,0.0,3.0,4.0,5.73220912785084
02-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
03-01,0.0,0.0,0.0,-11.105952484199108,4.362501301523327,0.0,33.33333333333333,25.00000000000001,0.0,3.0,4.0,5.73220912785084
03-02,0.0,0.0,0.0,-11.105952484199108,4.362501301523327,0.0,33.33333333333333,25.00000000000001,0.0,3.0,4.0,5.73220912785084
03-03,0.0,0.0,0.0,-11.105952484199108,4.362501301523327,0.0,0.0,25.00000000000001,0.0,2.0,5.0,2.0285054241471365
03-04,0.0,0.0,0.0,0.0,4.362501301523327,0.0,-199.99999999999994,25.00000000000001,0.0,2.0,5.0,-18.95972207760851
03-05,0.0,0.0,0.0,0.0,4.362501301523327,0.0,-199.99999999999994,25.00000000000001,0.0,2.0,5.0,-18.95972207760851
03-06,0.0,0.0,0.0,0.0,4.362501301523327,0.0,-199.99999999999994,25.00000000000001,0.0,2.0,5.0,-18.95972207760851
03-07,0.0,0.0,0.0,0.0,4.362501301523327,0.0,-199.99999999999994,25.00000000000001,0.0,2.0,6.0,-18.95972207760851
03-08,0.0,0.0,0.0,0.0,4.362501301523327,0.0,-199.99999999999994,25.00000000000001,0.0,2.0,6.0,-18.95972207760851
03-09,0.0,0.0,-112.52287766555482,0.0,4.362501301523327,0.0,-199.99999999999994,25.00000000000001,0.0,2.0,6.0,-31.462264040447938
03-10,0.0,0.0,-112.52287766555482,9.995821318194933,4.362501301523327,0.0,-199.99999999999994,25.00000000000001,0.0,3.0,5.0,-30.351617227315167
03-11,0.0,0.0,-112.52287766555482,9.995821318194933,4.362501301523327,0.0,-199.99999999999994,25.00000000000001,0.0,3.0,5.0,-30.351617227315167
03-12,0.0,0.0,-112.52287766555482,9.995821318194933,4.362501301523327,0.0,-199.99999999999994,25.00000000000001,0.0,3.0,5.0,-30.351617227315167
03-13,0.0,0.0,-112.52287766555482,9.995821318194933,4.362501301523327,0.0,-199.99999999999994,25.00000000000001,0.0,3.0,5.0,-30.351617227315167
03-14,0.0,0.0,-112.52287766555482,9.995821318194933,4.362501301523327,0.0,-199.99999999999994,25.00000000000001,0.0,3.0,5.0,-30.351617227315167
03-15,0.0,0.0,-112.52287766555482,9.995821318194933,4.362501301523327,0.0,-199.99999999999994,25.00000000000001,0.0,3.0,5.0,-30.351617227315167
03-16,0.0,0.0,-112.52287766555482,9.995821318194933,4.362501301523327,0.0,-199.99999999999994,25.00000000000001,0.0,3.0,5.0,-30.351617227315167
03-17,0.0,0.0,-112.52287766555482,9.995821318194933,4.362501301523327,0.0,-199.99999999999994,25.00000000000001,0.0,3.0,5.0,-30.351617227315167
03-18,0.0,0.0,-112.52287766555482,9.995821318194933,4.362501301523327,0.0,-199.99999999999994,25.00000000000001,0.0,3.0,5.0,-30.351617227315167
03-19,0.0,0.0,-112.52287766555482,9.995821318194933,0.0,0.0,-199.99999999999994,25.00000000000001,0.0,2.0,6.0,-30.836339594151088
03-20,0.0,0.0,-112.52287766555482,9.995821318194933,0.0,0.0,-199.99999999999994,25.00000000000001,0.0,2.0,6.0,-30.836339594151088
03-21,0.0,0.0,-112.52287766555482,9.995821318194933,0.0,0.0,-199.99999999999994,25.00000000000001,0.0,2.0,6.0,-30.836339594151088
03-22,0.0,0.0,-112.52287766555482,9.995821318194933,0.0,0.0,-199.99999999999994,25.00000000000001,0.0,2.0,6.0,-30.836339594151088
03-23,0.0,0.0,-112.52287766555482,9.995821318194933,0.0,0.0,-199.99999999999994,25.00000000000001,0.0,2.0,6.0,-30.836339594151088
03-24,0.0,0.0,-112.52287766555482,9.995821318194933,0.0,0.0,0.0,25.00000000000001,0.0,2.0,6.0,-8.614117371928875
03-25,0.0,0.0,-112.52287766555482,9.995821318194933,0.0,0.0,0.0,25.00000000000001,0.0,2.0,6.0,-8.614117371928875
03-26,0.0,0.0,-112.52287766555482,9.995821318194933,0.0,0.0,0.0,25.00000000000001,0.0,2.0,6.0,-8.614117371928875
03-27,0.0,0.0,-112.52287766555482,9.995821318194933,0.0,-23.500007171183984,0.0,25.00000000000001,0.0,2.0,6.0,-11.225229279838207
03-28,0.0,0.0,-112.52287766555482,9.995821318194933,0.0,-23.500007171183984,0.0,25.00000000000001,0.0,2.0,6.0,-11.225229279838207
03-29,0.0,0.0,-112.52287766555482,9.995821318194933,0.0,-23.500007171183984,0.0,25.00000000000001,0.0,2.0,6.0,-11.225229279838207
03-30,0.0,0.0,-112.52287766555482,9.995821318194933,0.0,-23.500007171183984,0.0,0.0,0.0,1.0,7.0,-14.003007057615985
03-31,0.0,0.0,-112.52287766555482,9.995821318194933,0.0,-23.500007171183984,0.0,0.0,0.0,1.0,7.0,-14.003007057615985
04-01,0.0,0.0,-112.52287766555482,9.995821318194933,0.0,-23.500007171183984,0.0,0.0,0.0,1.0,7.0,-14.003007057615985
04-02,0.0,0.0,-112.52287766555482,9.995821318194933,0.0,-23.500007171183984,0.0,0.0,0.0,1.0,7.0,-14.003007057615985
04-03,0.0,0.0,-112.52287766555482,9.995821318194933,0.0,-23.500007171183984,0.0,0.0,0.0,1.0,7.0,-14.003007057615985
04-04,0.0,0.0,-112.52287766555482,9.995821318194933,0.0,-23.500007171183984,0.0,0.0,0.0,1.0,7.0,-14.003007057615985
04-05,0.0,0.0,-112.52287766555482,9.995821318194933,0.0,-23.500007171183984,0.0,0.0,0.0,1.0,7.0,-14.003007057615985
04-06,0.0,0.0,-112.52287766555482,9.995821318194933,0.0,-23.500007171183984,0.0,0.0,0.0,1.0,7.0,-14.003007057615985
04-07,0.0,0.0,-112.52287766555482,9.995821318194933,0.0,-23.500007171183984,0.0,0.0,0.0,1.0,7.0,-14.003007057615985
04-08,0.0,0.0,-112.52287766555482,9.995821318194933,0.0,-23.500007171183984,0.0,0.0,0.0,1.0,7.0,-14.003007057615985
04-09,0.0,0.0,-112.52287766555482,9.995821318194933,0.0,-23.500007171183984,0.0,0.0,0.0,1.0,7.0,-14.003007057615985
04-10,0.0,-5.553621326648269,-112.52287766555482,9.995821318194933,0.0,-23.500007171183984,0.0,0.0,0.0,1.0,7.0,-14.620076093910237
04-11,0.0,-5.553621326648269,-112.52287766555482,9.995821318194933,0.0,-23.500007171183984,0.0,0.0,0.0,1.0,7.0,-14.620076093910237
04-12,0.0,-5.553621326648269,-112.52287766555482,9.995821318194933,0.0,-23.500007171183984,0.0,0.0,0.0,1.0,7.0,-14.620076093910237
04-13,0.0,-5.553621326648269,-112.52287766555482,9.995821318194933,0.0,-23.500007171183984,66.66666666666666,0.0,0.0,2.0,6.0,-7.212668686502831
04-14,0.0,-5.553621326648269,-112.52287766555482,9.995821318194933,0.0,-23.500007171183984,66.66666666666666,0.0,0.0,2.0,6.0,-7.212668686502831
04-15,0.0,-5.553621326648269,-112.52287766555482,9.995821318194933,0.0,-23.500007171183984,66.66666666666666,0.0,0.0,2.0,6.0,-7.212668686502831
04-16,0.0,-5.553621326648269,-112.52287766555482,9.995821318194933,0.0,-23.500007171183984,66.66666666666666,0.0,0.0,2.0,6.0,-7.212668686502831
04-17,0.0,-5.553621326648269,-112.52287766555482,9.995821318194933,0.0,-23.500007171183984,66.66666666666666,0.0,0.0,2.0,6.0,-7.212668686502831
04-18,0.0,-5.553621326648269,-112.52287766555482,9.995821318194933,0.0,-23.500007171183984,66.66666666666666,0.0,0.0,2.0,6.0,-7.212668686502831
04-19,0.0,-5.553621326648269,0.0,9.995821318194933,0.0,-23.500007171183984,66.66666666666666,0.0,0.0,2.0,6.0,5.289873276336594
04-20,0.0,-5.553621326648269,0.0,9.995821318194933,0.0,-23.500007171183984,66.66666666666666,0.0,0.0,2.0,6.0,5.289873276336594
04-21,0.0,-5.553621326648269,0.0,9.995821318194933,0.0,-23.500007171183984,66.66666666666666,0.0,0.0,2.0,6.0,5.289873276336594
04-22,0.0,0.0,0.0,0.0,0.0,-23.500007171183984,66.66666666666666,0.0,0.0,1.0,7.0,4.7962954994980755
04-23,0.0,0.0,0.0,0.0,0.0,-23.500007171183984,66.66666666666666,0.0,0.0,1.0,7.0,4.7962954994980755
04-24,0.0,-28.55862594157476,0.0,0.0,-219.99998807907124,-23.500007171183984,66.66666666666666,0.0,0.0,1.0,7.0,-22.821328280573702
04-25,0.0,-28.55862594157476,0.0,0.0,-219.99998807907124,-23.500007171183984,66.66666666666666,0.0,0.0,1.0,7.0,-22.821328280573702
04-26,0.0,-28.55862594157476,0.0,0.0,-219.99998807907124,-23.500007171183984,66.66666666666666,0.0,0.0,1.0,7.0,-22.821328280573702
04-27,0.0,-28.55862594157476,0.0,0.0,-219.99998807907124,-23.500007171183984,66.66666666666666,0.0,0.0,1.0,7.0,-22.821328280573702
04-28,0.0,-28.55862594157476,0.0,0.0,-219.99998807907124,-23.500007171183984,66.66666666666666,0.0,0.0,1.0,7.0,-22.821328280573702
04-29,0.0,-28.55862594157476,0.0,0.0,-219.99998807907124,-23.500007171183984,66.66666666666666,0.0,0.0,1.0,7.0,-22.821328280573702
04-30,0.0,-28.55862594157476,0.0,0.0,-219.99998807907124,-23.500007171183984,66.66666666666666,0.0,0.0,1.0,7.0,-22.821328280573702
05-01,0.0,0.0,0.0,0.0,-219.99998807907124,-23.500007171183984,66.66666666666666,0.0,0.0,1.0,7.0,-19.64814762039873
05-02,0.0,0.0,0.0,0.0,-219.99998807907124,-23.500007171183984,66.66666666666666,0.0,0.0,1.0,7.0,-19.64814762039873
05-03,0.0,0.0,0.0,0.0,-219.99998807907124,-23.500007171183984,66.66666666666666,0.0,0.0,1.0,7.0,-19.64814762039873
05-04,0.0,0.0,0.0,0.0,-219.99998807907124,-23.500007171183984,0.0,0.0,0.0,0.0,8.0,-27.055555027806136
05-05,0.0,0.0,0.0,0.0,-219.99998807907124,-23.500007171183984,0.0,-100.0,0.0,0.0,8.0,-38.16666613891724
05-06,0.0,0.0,0.0,0.0,-219.99998807907124,-23.500007171183984,0.0,-100.0,0.0,0.0,8.0,-38.16666613891724
05-07,0.0,0.0,0.0,0.0,-219.99998807907124,0.0,0.0,-100.0,0.0,0.0,8.0,-35.55555423100792
05-08,0.0,0.0,0.0,0.0,-166.66666666666669,0.0,0.0,-100.0,0.0,0.0,8.0,-29.629629629629633
05-09,0.0,0.0,0.0,0.0,-166.66666666666669,0.0,0.0,-100.0,0.0,0.0,8.0,-29.629629629629633
05-10,0.0,0.0,0.0,0.0,-166.66666666666669,0.0,0.0,-100.0,0.0,0.0,8.0,-29.629629629629633
05-11,0.0,0.0,0.0,0.0,-166.66666666666669,0.0,0.0,-100.0,0.0,0.0,8.0,-29.629629629629633
05-12,0.0,0.0,0.0,0.0,-166.66666666666669,0.0,0.0,-100.0,0.0,0.0,8.0,-29.629629629629633
05-13,0.0,0.0,0.0,0.0,-166.66666666666669,0.0,0.0,-100.0,0.0,0.0,8.0,-29.629629629629633
05-14,0.0,0.0,0.0,0.0,-166.66666666666669,0.0,0.0,-100.0,0.0,0.0,8.0,-29.629629629629633
05-15,0.0,0.0,0.0,0.0,-166.66666666666669,0.0,0.0,-100.0,0.0,0.0,8.0,-29.629629629629633
05-16,0.0,0.0,0.0,0.0,-166.66666666666669,0.0,0.0,-100.0,0.0,0.0,8.0,-29.629629629629633
05-17,0.0,0.0,0.0,0.0,-166.66666666666669,0.0,0.0,-100.0,0.0,0.0,8.0,-29.629629629629633
05-18,0.0,0.0,0.0,0.0,-166.66666666666669,0.0,0.0,-100.0,0.0,0.0,8.0,-29.629629629629633
05-19,0.0,0.0,0.0,0.0,-166.66666666666669,0.0,0.0,-100.0,0.0,0.0,8.0,-29.629629629629633
05-20,0.0,0.0,0.0,0.0,-166.66666666666669,0.0,0.0,-100.0,0.0,0.0,8.0,-29.629629629629633
05-21,0.0,0.0,0.0,0.0,-166.66666666666669,0.0,0.0,-100.0,0.0,0.0,8.0,-29.629629629629633
05-22,0.0,0.0,0.0,0.0,-166.66666666666669,0.0,0.0,-100.0,0.0,0.0,8.0,-29.629629629629633
05-23,0.0,0.0,0.0,0.0,-166.66666666666669,0.0,0.0,-100.0,0.0,0.0,8.0,-29.629629629629633
05-24,0.0,0.0,0.0,0.0,-166.66666666666669,0.0,0.0,-100.0,0.0,0.0,8.0,-29.629629629629633
05-25,0.0,0.0,0.0,0.0,-166.66666666666669,0.0,0.0,-100.0,0.0,0.0,8.0,-29.629629629629633
05-26,0.0,0.0,0.0,0.0,-166.66666666666669,0.0,-100.0,-100.0,0.0,0.0,8.0,-40.74074074074074
05-27,0.0,0.0,0.0,28.573560488308487,-166.66666666666669,0.0,-100.0,-100.0,0.0,1.0,7.0,-37.56590068648424
05-28,0.0,0.0,0.0,28.573560488308487,-166.66666666666669,0.0,-100.0,-100.0,0.0,1.0,7.0,-37.56590068648424
05-29,0.0,0.0,0.0,28.573560488308487,-166.66666666666669,0.0,-100.0,-100.0,0.0,1.0,7.0,-37.56590068648424
05-30,0.0,0.0,0.0,28.573560488308487,-166.66666666666669,0.0,-100.0,-100.0,0.0,1.0,7.0,-37.56590068648424
05-31,0.0,0.0,0.0,28.573560488308487,-166.66666666666669,0.0,-100.0,-100.0,0.0,1.0,7.0,-37.56590068648424
06-01,0.0,0.0,0.0,28.573560488308487,-166.66666666666669,0.0,-100.0,-100.0,0.0,1.0,7.0,-37.56590068648424
06-02,0.0,0.0,0.0,28.573560488308487,-166.66666666666669,0.0,-100.0,-100.0,0.0,1.0,7.0,-37.56590068648424
06-03,0.0,0.0,0.0,28.573560488308487,-166.66666666666669,0.0,-100.0,-100.0,0.0,1.0,7.0,-37.56590068648424
06-04,0.0,0.0,0.0,28.573560488308487,16.666663562258005,0.0,-100.0,-100.0,0.0,2.0,6.0,-17.195530661048167
06-05,0.0,0.0,0.0,28.573560488308487,16.666663562258005,0.0,-100.0,-100.0,0.0,2.0,6.0,-17.195530661048167
06-06,0.0,0.0,0.0,28.573560488308487,16.666663562258005,0.0,-100.0,-100.0,0.0,2.0,6.0,-17.195530661048167
06-07,0.0,0.0,0.0,28.573560488308487,16.666663562258005,0.0,-100.0,-100.0,0.0,2.0,6.0,-17.195530661048167
06-08,0.0,0.0,0.0,28.573560488308487,16.666663562258005,0.0,-100.0,-100.0,0.0,2.0,5.0,-17.195530661048167
06-09,0.0,0.0,0.0,28.573560488308487,16.666663562258005,0.0,-100.0,-100.0,0.0,2.0,4.0,-17.195530661048167
06-10,0.0,0.0,0.0,28.573560488308487,16.666663562258005,0.0,-100.0,-100.0,0.0,2.0,4.0,-17.195530661048167
06-11,0.0,0.0,0.0,28.573560488308487,16.666663562258005,0.0,-100.0,-100.0,0.0,2.0,4.0,-17.195530661048167
06-12,0.0,0.0,0.0,28.573560488308487,16.666663562258005,0.0,-100.0,-100.0,0.0,2.0,4.0,-17.195530661048167
06-13,0.0,0.0,0.0,28.573560488308487,16.666663562258005,0.0,-100.0,-100.0,0.0,2.0,4.0,-17.195530661048167
06-14,0.0,0.0,0.0,28.573560488308487,16.666663562258005,0.0,-100.0,-100.0,0.0,2.0,5.0,-17.195530661048167
06-15,0.0,0.0,0.0,28.573560488308487,16.666663562258005,0.0,-100.0,0.0,0.0,2.0,5.0,-6.084419549937056
06-16,0.0,0.0,0.0,28.573560488308487,16.666663562258005,0.0,-100.0,0.0,0.0,2.0,5.0,-6.084419549937056
06-17,0.0,0.0,0.0,28.573560488308487,16.666663562258005,0.0,-100.0,0.0,0.0,2.0,5.0,-6.084419549937056
06-18,0.0,0.0,0.0,28.573560488308487,0.0,0.0,-100.0,0.0,0.0,1.0,6.0,-7.936271056854612
06-19,0.0,0.0,0.0,28.573560488308487,0.0,0.0,-100.0,0.0,0.0,1.0,6.0,-7.936271056854612
06-20,0.0,0.0,0.0,28.573560488308487,0.0,0.0,-100.0,0.0,0.0,1.0,6.0,-7.936271056854612
06-21,0.0,0.0,0.0,28.573560488308487,-49.999999999999986,0.0,-100.0,0.0,0.0,1.0,6.0,-13.491826612410168
06-22,0.0,0.0,0.0,28.573560488308487,-49.999999999999986,0.0,-100.0,0.0,0.0,1.0,6.0,-13.491826612410168
06-23,0.0,0.0,0.0,28.573560488308487,-49.999999999999986,0.0,-100.0,0.0,0.0,1.0,6.0,-13.491826612410168
06-24,0.0,0.0,0.0,28.573560488308487,-49.999999999999986,0.0,-100.0,0.0,0.0,1.0,6.0,-13.491826612410168
06-25,0.0,0.0,0.0,28.573560488308487,-49.999999999999986,0.0,-100.0,0.0,0.0,1.0,6.0,-13.491826612410168
06-26,0.0,0.0,0.0,28.573560488308487,-130.76922084981894,0.0,-100.0,0.0,0.0,1.0,6.0,-22.46618448461227
06-27,0.0,0.0,0.0,28.573560488308487,-130.76922084981894,0.0,-100.0,0.0,0.0,1.0,6.0,-22.46618448461227
06-28,0.0,0.0,0.0,28.573560488308487,-130.76922084981894,0.0,-100.0,0.0,0.0,1.0,6.0,-22.46618448461227
06-29,0.0,0.0,0.0,28.573560488308487,-130.76922084981894,0.0,-100.0,0.0,0.0,1.0,6.0,-22.46618448461227
06-30,0.0,0.0,0.0,28.573560488308487,-130.76922084981894,0.0,-100.0,0.0,0.0,1.0,6.0,-22.46618448461227
07-01,0.0,0.0,0.0,28.573560488308487,-130.76922084981894,0.0,-100.0,0.0,0.0,1.0,6.0,-22.46618448461227
07-02,0.0,0.0,0.0,28.573560488308487,-130.76922084981894,0.0,-100.0,0.0,0.0,1.0,6.0,-22.46618448461227
07-03,0.0,0.0,0.0,28.573560488308487,-130.76922084981894,0.0,-100.0,0.0,0.0,1.0,6.0,-22.46618448461227
07-05,0.0,0.0,0.0,28.573560488308487,-130.76922084981894,0.0,-100.0,0.0,0.0,1.0,6.0,-22.46618448461227
07-06,0.0,0.0,0.0,28.573560488308487,-130.76922084981894,0.0,0.0,0.0,0.0,1.0,6.0,-11.355073373501162
07-07,0.0,0.0,0.0,28.573560488308487,-130.76922084981894,0.0,0.0,0.0,0.0,1.0,6.0,-11.355073373501162
07-08,0.0,0.0,0.0,28.573560488308487,-130.76922084981894,0.0,0.0,0.0,0.0,1.0,6.0,-11.355073373501162
07-09,0.0,0.0,0.0,0.0,-130.76922084981894,0.0,0.0,0.0,0.0,0.0,7.0,-14.52991342775766
07-10,0.0,0.0,0.0,0.0,-199.99999999999994,0.0,0.0,0.0,0.0,0.0,7.0,-22.222222222222214
07-11,0.0,0.0,0.0,0.0,-199.99999999999994,0.0,0.0,0.0,0.0,0.0,7.0,-22.222222222222214
07-12,0.0,0.0,0.0,0.0,-199.99999999999994,0.0,0.0,0.0,0.0,0.0,7.0,-22.222222222222214
07-13,0.0,0.0,0.0,0.0,-199.99999999999994,0.0,0.0,0.0,0.0,0.0,7.0,-22.222222222222214
07-14,0.0,0.0,0.0,0.0,-199.99999999999994,0.0,0.0,0.0,0.0,0.0,7.0,-22.222222222222214
07-15,0.0,0.0,0.0,0.0,-199.99999999999994,0.0,0.0,0.0,0.0,0.0,7.0,-22.222222222222214
07-16,0.0,0.0,0.0,0.0,-199.99999999999994,0.0,0.0,0.0,0.0,0.0,7.0,-22.222222222222214
07-17,0.0,0.0,0.0,0.0,-199.99999999999994,0.0,0.0,0.0,0.0,0.0,7.0,-22.222222222222214
07-18,0.0,0.0,0.0,0.0,-199.99999999999994,0.0,0.0,0.0,0.0,0.0,7.0,-22.222222222222214
07-19,0.0,0.0,0.0,0.0,-199.99999999999994,0.0,0.0,0.0,0.0,0.0,7.0,-22.222222222222214
07-20,0.0,0.0,0.0,0.0,-199.99999999999994,0.0,0.0,0.0,0.0,0.0,7.0,-22.222222222222214
07-21,0.0,0.0,0.0,0.0,-199.99999999999994,0.0,0.0,0.0,0.0,0.0,7.0,-22.222222222222214
07-22,0.0,0.0,0.0,0.0,-199.99999999999994,0.0,0.0,0.0,0.0,0.0,7.0,-22.222222222222214
