,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,ups,downs,end_day_sum,avg
01-12,-0.02734375,0.15234375,0.1875,0.234375,0.078125,-0.125,0.515625,-0.125,1.75,1.328125,-2.59375,0.9412498474121094,1.6450004577636719,0.024999618530273438,2.3450012207031286,0.26000022888184304,-0.17499923706053266,0.5699996948242188,2.75,-4.619999885559084,0.3099994659423899,1.2899990081787216,0.5600013732910085,2.289997100830078,-1.4399986267089773,6.800003051757798,-4.649993896484375,5.220001220703125,-3.970001220703125,9.359992980957031,1.8600006103515767,22.0,9.0,02-26,0.7337500972132542
01-13,-0.015625,0.1953125,0.12890625,0.2265625,0.109375,-0.03125,0.53125,0.078125,1.890625,1.703125,-2.453125,1.2700004577636719,2.365001678466797,0.2849998474121129,1.5900001525878906,0.7300014495849609,-0.38499832153321734,1.529998779296875,3.6599998474121094,-4.929999351501465,0.4200000762939524,1.1800003051757777,0.7399997711181676,0.4799995422363281,-0.5499992370605469,6.569999694824219,-1.2799987792968608,3.6500015258789062,-3.480003356933608,8.099998474121108,-2.530006408691392,22.0,9.0,02-27,0.702525077327606
01-14,-0.0078125,0.17578125,0.078125,0.2109375,0.0078125,-0.15625,0.3125,0.09375,1.796875,1.78125,-3.34375,2.3524999618530273,1.8550014495849574,0.6350002288818359,1.3050003051757848,1.1499996185302699,0.09499740600585227,0.9399986267089844,4.149999618530273,-4.189999580383304,0.4499988555908345,0.11000061035155895,0.36000061035155895,1.2099990844726562,1.819999694824233,7.040000915527344,-1.290000915527358,3.720001220703125,-3.459999084472642,8.1199951171875,-6.7699966430664205,24.0,7.0,02-28,0.6629585758332281
01-15,-0.015625,0.17578125,0.0703125,0.21875,0.109375,-0.265625,0.265625,0.28125,1.875,2.078125,-2.875,2.0,1.6049995422363281,0.5,1.2199993133544957,0.7800006866455114,1.9850006103515625,-0.14000320434571023,4.719999313354492,-5.170001029968262,0.6900005340576172,0.2600002288818324,0.5400009155273402,1.779998779296875,2.4300003051757884,8.080001831054673,-0.29000091552734375,4.040000915527344,-5.180000305175781,12.70999908447267,-6.219993591308608,23.0,8.0,02-29,0.9115474762455105
01-16,-0.01171875,0.16015625,0.05078125,0.1484375,0.2890625,-0.4375,0.234375,0.265625,1.609375,2.03125,-1.890625,1.5950002670288068,2.0799999237060547,0.5900001525878906,1.4650001525878906,0.6700000762939524,1.4249992370605469,-0.8500022888183523,3.8699989318847656,-5.120000839233398,0.5999984741210973,1.1599998474121058,0.9099998474121058,1.9399986267089844,2.540000915527351,6.1100006103515625,-0.3600006103515483,1.9900054931640625,-11.3800048828125,13.66000366210939,-5.969993591308608,23.0,8.0,03-01,0.6249749275945857
01-17,-0.02734375,0.11328125,0.05859375,0.171875,0.2421875,-0.484375,0.3125,0.109375,1.3515625,2.03125,-1.359375,1.9387502670288068,1.7549991607666016,1.0650005340576172,1.8250007629394496,0.4549999237060618,1.4949989318847656,-0.650001525878892,3.6999988555908203,-4.030000686645508,0.8699989318847692,0.4899997711181605,1.5799999237060511,0.7099990844726562,3.2099990844726562,7.569999694824233,-1.930000305175767,9.069999694824219,-12.090003967285156,15.569999694824247,-14.739997863769517,23.0,8.0,03-02,0.6575248779789121
01-18,-0.0390625,0.06640625,0.015625,0.203125,0.28125,-0.484375,0.375,0.234375,1.671875,2.109375,-1.359375,2.438750267028807,0.9249992370605469,1.8249988555908203,2.2000007629394496,0.2950000762939524,1.8349990844726634,-1.0400009155273366,2.4899997711181676,-5.1700010299682635,0.5799999237060476,0.7700004577636719,0.9200000762939453,1.1599998474121094,2.2099990844726634,8.569999694824233,-0.4199981689453125,10.069999694824219,-11.770004272460938,10.109992980957031,-14.360000610351562,23.0,8.0,03-03,0.5391275344356423
01-19,-0.05078125,0.0390625,0.03125,0.1953125,0.3671875,-0.328125,0.25,0.234375,1.765625,2.140625,-1.265625,2.658749580383301,0.04500007629394531,1.8099994659423864,1.4650001525878906,0.4499988555908345,1.8050003051757812,-1.5,-0.5700016021728551,-5.730000495910643,0.5100002288818395,1.380001068115238,1.0499992370605504,0.94000244140625,2.3699989318847585,8.490005493164077,-0.37000274658204546,9.849998474121094,-16.989997863769545,12.400001525878892,-9.889999389648438,22.0,9.0,03-04,0.4371825802710746
01-20,-0.03515625,0.0390625,0.03515625,0.203125,0.3984375,-0.5625,0.34375,0.25,1.734375,1.890625,-0.734375,2.7906246185302734,-0.3000011444091797,0.9499988555908203,1.5900001525878906,0.889999389648441,2.565000534057628,-1.4899997711181747,-0.21000099182129262,-5.710000991821289,0.820001602172848,0.48000144958496094,1.8499984741210902,0.990001678466804,2.8100013732910085,7.500000000000014,1.019996643066392,8.639999389648438,-21.770004272460938,11.630004882812472,-12.370002746582017,22.0,9.0,03-05,0.20122964920536096
01-21,-0.03125,0.08203125,0.05078125,0.2109375,0.25,-0.59375,0.71875,0.3125,1.703125,2.03125,-0.34375,2.8031253814697266,-1.125,0.9849987030029332,0.6649990081787109,1.0949993133544993,2.065000534057617,-1.6599998474121094,-0.470001220703125,-6.090000152587891,0.7300014495849574,1.2700004577636719,1.7999992370605504,1.3199996948242259,2.529998779296875,6.6999969482421875,-0.23000335693360796,9.099998474121094,-20.779998779296875,11.450004577636719,-7.6399993896484375,21.0,10.0,03-06,0.2873788649036039
01-22,0.015625,0.11328125,0.03125,0.171875,0.3984375,-0.578125,0.671875,0.328125,1.6796875,1.625,0.0625,3.2406253814697266,-0.4549999237060547,1.2349987030029332,0.15999984741211293,1.5550003051757848,1.710000991821289,-0.9099998474121094,-0.7900009155273438,-6.130001068115234,1.4800014495849574,1.1700000762939453,1.909999847412113,1.3900032043457102,2.5999984741210938,4.469993591308594,-0.5699996948242188,8.439994812011719,-19.98999786376953,10.77999877929686,-8.620002746582031,23.0,8.0,03-07,0.2321014404296876
01-23,0.0390625,0.125,0.0390625,0.1875,0.421875,-0.578125,0.703125,0.484375,1.7109375,2.1875,-0.4375,3.603750228881836,-0.8549995422363281,1.3099994659423864,0.10500144958495738,1.4300003051757848,1.3299999237060547,-1.05999755859375,-2.2900009155273438,-6.629999160766602,1.929998397827152,0.9300003051757812,1.5100002288818395,0.9500007629394602,2.1999969482421946,4.849998474121094,0.48999786376954546,8.259994506835938,-21.0,10.509994506835938,-9.419998168945312,23.0,8.0,03-08,0.09795324264034275
01-24,0.05078125,0.12109375,0.07421875,0.21875,0.375,-0.59375,0.625,0.6875,1.9375,2.375,-1.28125,3.744375228881836,-0.8099994659423828,1.6650009155273402,-0.07499885559082742,1.3299999237060547,1.25,-1.009998321533196,-1.6599998474121094,-7.259999275207518,1.8299999237060511,1.5400009155273402,1.9900016784667969,0.4200019836425781,2.259998321533203,3.0699996948242188,0.8699951171875142,7.3300018310546875,-20.610000610351562,10.539993286132827,-12.710006713867188,22.0,9.0,03-09,-0.055025500635946266
01-25,0.05078125,0.1328125,0.03125,0.2421875,0.265625,-0.671875,0.6875,0.796875,2.15625,2.609375,-0.53125,3.463125228881836,-0.8199996948242188,1.8199996948242188,-0.5550003051757848,0.7749996185302805,1.4399986267089844,-0.5,-2.0799999237060547,-6.969999313354494,1.889999389648441,1.2600002288818324,1.960000991821289,0.11999893188476562,2.4199981689453125,3.8199996948242188,1.0899963378906392,8.270004272460938,-20.269996643066392,6.8899993896484375,-14.450004577636719,22.0,9.0,03-10,-0.15023705267137005
01-26,0.1015625,0.16015625,0.00390625,0.265625,0.2890625,-0.609375,0.84375,0.6875,2.2734375,2.875,-0.6875,3.2743749618530273,-1.5200004577636719,1.289999008178711,-0.5199985504150426,0.5799999237060582,0.7399978637695312,-0.050003051757819605,-3.0,-6.0199995040893555,2.3300018310546875,0.9699993133544886,1.9200000762939489,0.9600028991699219,1.9900016784667969,2.6199951171875,0.8499984741210938,8.099998474121094,-21.23999786376953,6.180000305175781,-25.540000915527358,22.0,9.0,03-11,-0.6413711424796819
01-27,0.10546875,0.15234375,0.02734375,0.25,0.2890625,-0.65625,0.703125,0.625,2.1796875,2.71875,-0.484375,3.1675004959106445,-1.7700004577636719,1.0,-0.7550010681152379,0.645000457763679,0.14500045776366477,-0.32999801635741477,-3.7899990081787145,-4.840000152587887,2.1700000762939453,0.5799999237060547,2.4500007629394496,1.3199996948242188,1.4599990844726562,3.220001220703111,1.2999954223632812,7.9199981689453125,-19.55999755859375,7.25,-15.740005493164077,22.0,9.0,03-12,-0.26604353997015273
01-28,0.1015625,0.14453125,0.0,0.28125,0.296875,-0.671875,0.71875,0.609375,2.1953125,2.125,0.46875,2.4600000381469744,-1.0850009918212855,1.1500015258789062,0.10499954223632812,0.735000610351559,0.710000991821282,-0.32999801635741477,-3.190000534057617,-4.840000152587887,2.3100013732910156,1.4300003051757812,2.950000762939453,0.69000244140625,2.420001983642571,3.849998474121108,1.6199951171874858,8.010002136230469,-19.159996032714844,7.709999084472656,-22.0,23.0,8.0,03-13,-0.2640470996979744
01-29,0.1015625,0.22265625,-0.01171875,0.2734375,0.2890625,-0.578125,0.6875,0.59375,2.140625,1.703125,0.09375,2.4525003433227557,0.11499977111816406,1.1400012969970668,0.3549995422363281,0.32999992370605113,0.9349994659423899,-1.9299983978271413,-3.9800014495849574,-4.270000457763672,2.940000534057617,2.140001296997056,3.020000457763672,1.1700019836425781,3.409999847412095,3.1399993896484375,-0.9600067138671875,8.010002136230469,-20.699996948242188,7.739997863769531,-21.269996643066406,23.0,8.0,03-14,-0.3450603792744303
01-30,0.1171875,0.203125,-0.0234375,0.28125,0.3515625,-0.578125,0.609375,0.453125,2.3671875,1.953125,-0.28125,1.985000610351559,-0.4050006866455078,1.4500007629394531,-0.5749988555908239,0.24499893188476562,1.7650012969970703,-1.4699993133544886,-3.5300006866455043,-2.6600008010864276,2.9600009918212855,2.010000228881836,3.4099998474121094,1.19000244140625,2.8800010681152273,7.180000305175781,-0.5400009155273438,8.370002746582031,-18.800003051757812,5.4199981689453125,-20.56999969482422,20.0,11.0,03-15,-0.13651198725546607
01-31,0.0859375,0.21875,-0.046875,0.2265625,0.3671875,-0.46875,0.5,0.5625,1.953125,1.78125,-0.5625,1.3175001144409144,-1.0450000762939453,2.200000762939453,-0.31999969482421875,0.28999900817871094,1.9549999237060547,-2.679998397827145,-4.620000839233395,-2.5199995040893537,3.0500011444091797,1.8400001525878906,3.659999847412113,1.210002899169929,2.4199981689453125,5.749999999999986,0.089996337890625,10.189994812011719,-18.350006103515625,5.0099945068359375,-26.319999694824205,21.0,10.0,03-16,-0.3953331978090343
02-01,0.08203125,0.22265625,-0.109375,0.2265625,0.390625,-0.59375,0.5625,0.75,2.0,1.390625,-0.4375,1.0550003051757795,-0.9650001525878906,1.875,-0.6199989318847656,0.14499855041504262,2.0649986267089844,-3.2100009918212926,-3.889999389648441,-2.9499998092651367,3.0599994659423864,1.0,3.6100006103515625,0.6399993896484375,3.490001678466797,7.029998779296861,0.43999481201171875,10.919998168945312,-17.480003356933594,3.6999969482422017,-20.690002441406264,21.0,10.0,03-17,-0.2029239593013645
02-02,0.10546875,0.16796875,-0.078125,0.203125,0.390625,-0.6875,0.625,0.640625,2.109375,1.515625,-0.484375,1.7150001525878924,-0.7600002288818359,2.3999996185302734,-0.6999988555908203,0.03499984741211293,1.6450004577636719,-2.94000244140625,-3.659999847412113,-1.989999771118164,2.5799999237060582,1.7399997711181605,3.6700000762939453,0.8700027465820384,3.8800010681152344,6.1599960327148295,1.9099960327148438,11.319999694824219,-15.959999084472656,2.269996643066392,-44.590003967285156,21.0,10.0,03-18,-0.8353935364753976
02-03,0.13671875,0.1640625,-0.04296875,0.1328125,0.3984375,-0.671875,0.578125,0.6875,2.0,1.421875,-0.453125,1.7300004959106445,-1.2649993896484375,2.485000610351566,0.23500061035156605,0.049999237060546875,2.1400012969970668,-3.180000305175774,-4.2500000000000036,-1.75,3.0499992370605504,1.5,3.489999771118157,0.8000030517578196,4.230003356933594,4.8899993896484375,6.3600006103515625,9.930000305175781,-10.580001831054688,4.009994506835909,-43.38999938964844,22.0,9.0,03-19,-0.4891430947088431
02-04,0.16015625,0.13671875,-0.03125,0.09375,0.4140625,-0.578125,0.609375,0.640625,2.0546875,1.484375,0.421875,2.0375003814697266,-0.9850006103515625,3.0749988555908168,0.06999969482421875,-0.735000610351559,2.854999542236328,-2.980001449584954,-2.409999847412113,-1.2199993133544957,3.559999465942383,1.3700008392333949,3.39999961853027,0.3000030517578196,4.680000305175781,3.8499984741210938,5.819999694824219,10.919998168945312,-11.790000915527344,5.579994201660156,-54.3300018310547,22.0,9.0,03-20,-0.6943955575266196
02-05,0.16015625,0.0703125,-0.01953125,0.15625,0.4375,-0.515625,0.625,0.71875,1.734375,2.484375,1.125,2.3175001144409197,-0.5550003051757812,3.1599998474121023,0.00500106811524148,-0.9700012207031286,2.5400009155273438,-2.8199996948242116,-1.7199993133544922,-1.6399993896484375,3.309999465942383,1.5799999237060511,3.520000457763672,0.07999801635742188,4.050003051757805,3.0499954223632812,8.180000305175795,9.739997863769531,-11.849998474121094,5.489997863769531,-57.11000061035156,22.0,9.0,03-21,-0.7311594255508913
02-06,0.1953125,0.04296875,-0.00390625,0.1875,0.46875,-0.5,0.5625,0.609375,1.78125,2.453125,0.90625,2.4425001144409144,-0.13500022888183238,3.1499996185302663,0.08500099182128906,-1.1949996948242188,2.3600006103515625,-1.8600006103515767,-1.2999992370605469,-1.6299991607666016,3.020000457763672,1.6999988555908203,3.579999923706051,-0.2599983215332031,3.0,2.6599960327148438,11.380001068115234,9.30999755859375,-12.970001220703125,6.399993896484389,-56.49000549316409,21.0,10.0,03-22,-0.6467545109410453
02-07,0.19921875,0.01171875,0.046875,0.1953125,0.5390625,-0.484375,0.5625,0.625,2.0078125,1.859375,0.984375,2.4650001525878906,0.654998779296875,3.539999008178704,-0.514999389648441,-1.3500003814697301,2.6900005340576136,-1.8100013732910227,-1.6099987030029297,-1.9799995422363317,3.14999961853027,1.8299999237060511,3.9000015258789027,-0.3600006103515625,3.479999542236328,4.280006408691406,11.670001983642578,10.110000610351562,-12.669998168945312,6.7099990844726705,-51.61000061035156,22.0,9.0,03-23,-0.35090698734406595
02-08,0.19921875,-0.0703125,0.00390625,0.1015625,0.6328125,-0.5625,0.46875,0.765625,1.84375,1.359375,0.5,3.012499809265135,-0.18499946594238637,4.069999694824219,-1.0949993133544993,-1.2299995422363281,2.375,-1.490001678466804,-1.6200008392333949,-0.9500007629394531,3.0699996948242116,2.2199993133544886,3.9800014495849574,-1.270000457763679,3.1300010681152273,4.420005798339844,11.700000762939453,9.900001525878906,-7.760002136230483,9.180000305175781,-54.849998474121094,20.0,11.0,03-24,-0.26291308864470636
02-09,0.16015625,-0.09375,-0.01171875,0.2890625,0.65625,-0.453125,0.578125,0.84375,1.890625,1.78125,1.015625,1.030000686645506,-0.3000011444091655,3.1949996948242188,-1.2299995422363317,-0.8099994659423864,2.375,-1.1799964904785014,-1.0400009155273438,-1.159999847412113,2.539999008178711,2.5,3.9500007629394496,-1.2299995422363281,3.0600013732910085,4.660003662109375,11.099998474121108,8.819999694824219,-11.470001220703125,8.069999694824247,-53.409996032714844,19.0,12.0,03-25,-0.4475400370936224
02-10,0.1640625,-0.05859375,-0.03125,0.3046875,0.6484375,-0.609375,0.46875,0.84375,1.9921875,1.875,1.09375,0.47500038146972656,-0.8350009918212784,3.549999237060547,-1.6749992370605469,-1.3999996185302734,1.975000381469723,-1.1300010681152273,0.020000457763671875,0.2699985504150426,2.5799999237060547,2.5399990081787074,3.860000610351559,-0.9400024414062429,2.2400016784667898,2.5,11.19000244140625,8.479995727539062,-14.010002136230469,9.15000152587892,-43.909996032714844,21.0,10.0,03-26,-0.2702772694249298
02-11,0.1875,-0.046875,-0.03125,0.25,0.5078125,-0.515625,0.40625,0.875,2.1875,1.328125,1.640625,0.7250003814697266,-0.84000015258788,3.7299995422363317,-2.4599990844726527,-1.5349998474121094,1.3000011444091832,-1.3600006103515554,-0.5900001525878906,0.18999862670898438,2.2099990844726562,2.1900005340576207,3.350000381469723,-0.8400001525878835,1.770000457763679,2.8300018310546875,11.8499984741211,8.30999755859375,-8.479995727539062,9.080001831054702,-39.30999755859375,20.0,11.0,03-27,-0.03519132060389159
02-12,0.1875,-0.015625,-0.06640625,0.3671875,0.453125,-0.453125,0.40625,0.8125,1.8359375,2.34375,1.734375,1.1499996185302734,-0.7899990081787145,3.885000228881843,-2.179998397827152,-1.144998550415039,1.1700000762939347,-1.760000228881836,-0.9800014495849503,-0.07000160217285156,2.1800003051757812,2.020000457763661,3.79000091552734,-1.5699996948242116,1.8499984741211009,2.0699996948242188,9.909996032714844,7.659996032714844,-11.819999694824219,7.9199981689453125,-41.30999755859375,19.0,12.0,03-28,-0.33595282031643775
02-13,0.19921875,-0.0078125,-0.0625,0.4296875,0.4453125,-0.4375,0.296875,0.796875,1.9921875,2.328125,1.65625,0.3100004196166992,-1.1049995422363246,4.010000228881843,-1.429998397827152,-0.6899986267089915,1.0599994659423793,-2.5900001525878835,-0.9600009918212891,1.3200016021728516,1.739999771118164,1.5499992370605433,3.79000091552734,-1.5499992370605398,1.8899993896484446,0.80999755859375,7.339996337890625,8.5,-10.099998474121108,5.930000305175781,-41.04999542236328,20.0,11.0,03-29,-0.4383315117128435
02-14,0.1953125,-0.00390625,-0.08203125,0.4765625,0.4375,-0.21875,0.1875,0.625,1.859375,2.546875,1.671875,0.2700004577636719,-1.0849990844726598,3.3649997711181605,-1.2749996185302699,-1.1199989318847692,0.10499954223632102,-2.4199981689453125,-0.3400001525878942,1.739999771118164,1.5699996948242223,1.760000228881836,4.029998779296882,-1.3499984741210866,1.2600021362304616,1.1999969482421875,7.55999755859375,6.489997863769531,-10.970001220703125,5.8799972534179545,-37.30999755859375,20.0,11.0,03-30,-0.41757066788212016
02-15,0.1953125,-0.00390625,-0.08984375,0.375,0.4140625,-0.28125,0.203125,0.390625,1.7734375,2.375,2.265625,0.15000057220458984,-0.9499988555908239,2.645000457763672,-0.8049983978271449,-1.1550006866455114,-0.17499923706054688,-2.8600006103515625,-0.30999946594237926,1.3800010681152308,1.6000003814697266,1.3899993896484375,3.7899990081787074,-0.9599990844726562,1.9899978637695312,2.3300018310546875,8.239997863769531,5.299995422363281,-10.550003051757827,4.130004882812528,-36.25,19.0,12.0,03-31,-0.43396171446769444
02-16,0.19921875,0.01171875,-0.1171875,0.4140625,0.46875,-0.21875,0.3125,0.390625,1.7734375,2.375,2.828125,0.5375003814697266,-0.7299995422363281,2.5799999237060547,-1.1349983215332067,-1.3099994659423828,-0.47499847412109375,-2.130001068115231,-0.46999931335449574,1.1800003051757777,1.6000003814697266,1.1799983978271449,3.9099998474121023,-1.4900016784667969,1.970001220703118,1.9199981689453125,8.589996337890625,5.8899993896484375,-10.430000305175795,4.410003662109361,-34.52000427246094,20.0,11.0,04-01,-0.3382259491951252
02-17,0.203125,0.015625,-0.13671875,0.4296875,0.4765625,-0.140625,0.46875,0.328125,1.671875,2.578125,3.140625,0.037500381469730115,-0.8600006103515625,2.735000610351559,-1.0199985504150497,-1.1200008392333878,-0.75,-2.239999771118164,-0.19999885559083452,1.4099998474121058,1.2900009155273402,0.8299999237060476,3.529998779296875,-1.8899993896484375,2.5,1.9199981689453125,8.019996643066406,5.560005187988281,-7.900001525878906,3.870002746582017,-37.18000030517578,20.0,11.0,04-02,-0.4007206578408532
02-18,0.1953125,0.03515625,-0.1171875,0.3828125,0.515625,0.0,0.53125,0.3125,1.625,2.15625,3.625,-0.21500015258789062,-0.9950008392333984,3.325000762939453,-0.6700000762939524,-0.8299999237060547,-0.5550003051757812,-2.649999618530277,1.350000381469723,1.5900001525878906,1.1900005340576172,0.13000106811523082,3.619998931884762,-1.3899993896484375,2.5900001525878906,1.8700027465820312,8.299995422363295,4.959999084472656,-11.060005187988281,4.850006103515611,-42.81000518798828,20.0,11.0,04-03,-0.5851060190508449
02-19,0.22265625,0.0234375,-0.11328125,0.359375,0.203125,0.15625,0.453125,0.5,1.671875,0.859375,3.828125,-0.3000001907348615,-1.4500007629394531,3.655000686645508,-0.6999988555908345,-0.6700000762939524,-0.6850013732910156,-2.0299987792968786,1.44000053405761,1.5,1.1100006103515625,0.75,3.619998931884762,-1.5400009155273366,2.979999542236328,2.0999984741210938,7.230003356933608,4.790000915527344,-10.200004577636719,6.870002746582017,-43.02000427246092,21.0,10.0,04-04,-0.5285787582397465
02-20,0.203125,0.05859375,-0.15234375,0.25,0.140625,0.109375,0.453125,0.53125,1.53125,0.71875,4.359375,-0.4749994277954084,-1.9050006866455078,3.6800003051757812,-1.2849998474120952,-0.5299987792968821,-0.020000457763671875,-2.0299987792968786,1.2700004577636648,3.4800004959106463,1.470001220703125,0.5900001525878871,3.3099994659423793,-0.7700004577636648,2.8600006103515625,0.8300018310546875,7.029998779296889,4.339996337890625,-7.590003967285156,6.269996643066406,-46.150001525878906,21.0,10.0,04-05,-0.561996213851436
02-21,0.21484375,0.05078125,-0.15625,0.265625,0.5,0.078125,0.390625,0.453125,1.3359375,1.28125,4.15625,0.5225000381469709,-1.7299995422363281,3.504999160766605,-0.8849983215332067,-0.3499984741210973,0.5749969482421804,-2.0299987792968786,1.350000381469723,4.030000686645508,1.8000011444091797,0.7900009155273473,3.3099994659423793,0.20000076293946023,1.9899978637695241,1.1099929809570312,6.7099990844726705,4.370002746582031,-7.279998779296875,6.410003662109375,-42.4499969482422,24.0,7.0,04-06,-0.30587685492730976
02-22,0.2109375,0.08203125,-0.16015625,0.171875,0.546875,-0.0625,0.234375,0.375,1.0625,0.859375,4.140625,0.5650005340576172,-1.654998779296875,2.5250015258789062,-0.6449985504150497,-0.5100002288818395,0.3549995422363139,-1.9300003051757848,0.7299995422363281,4.309999465942383,1.9099998474121094,0.6800003051757812,4.119998931884769,0.9600028991699148,1.2199974060058452,1.3299942016601562,6.4000015258789205,4.819999694824219,-8.830001831054688,7.0500030517578125,-40.71000671386719,23.0,8.0,04-07,-0.31755065917968867
