,2010,2011,2014,2015,2016,2017,2018,2019,2020,ups,downs,avg
01-02,0.0,0.0,0.0,-5.255144877800626,0.0,-21.985154246111822,-634.5826235093697,-1.2020595564609486,7.067043400374061,1.0,7.0,-72.884215421041
01-03,0.0,0.0,0.0,0.0,0.0,-21.985154246111822,-634.5826235093697,-1.2020595564609486,7.067043400374061,1.0,7.0,-72.30031043461872
01-04,0.0,0.0,0.0,0.0,0.0,-21.985154246111822,-634.5826235093697,-1.2020595564609486,7.067043400374061,1.0,7.0,-72.30031043461872
01-05,0.0,0.0,0.0,0.0,0.0,-21.985154246111822,-634.5826235093697,-1.2020595564609486,7.067043400374061,1.0,7.0,-72.30031043461872
01-06,0.0,0.0,0.0,0.0,0.0,-21.985154246111822,-634.5826235093697,-1.2020595564609486,7.067043400374061,1.0,7.0,-72.30031043461872
01-07,0.0,0.0,0.0,0.0,0.0,-21.985154246111822,-634.5826235093697,-1.4829522356939624,7.067043400374061,1.0,7.0,-72.33152073231128
01-08,0.0,0.0,0.0,0.0,0.0,-21.985154246111822,-634.5826235093697,-1.4829522356939624,4.012425702769365,1.0,7.0,-72.67092269871178
01-09,0.0,0.0,0.0,0.0,0.0,-21.985154246111822,-634.5826235093697,-1.4829522356939624,4.012425702769365,1.0,7.0,-72.67092269871178
01-10,0.0,0.0,0.0,0.0,0.0,-21.985154246111822,-634.5826235093697,-1.4829522356939624,4.012425702769365,1.0,7.0,-72.67092269871178
01-11,0.0,0.0,0.0,0.0,0.0,-21.985154246111822,-634.5826235093697,-1.4829522356939624,3.184050784790805,1.0,7.0,-72.76296435626496
01-12,0.0,0.0,0.0,0.0,0.0,-21.985154246111822,-634.5826235093697,-1.4829522356939624,3.184050784790805,1.0,7.0,-72.76296435626496
01-13,0.0,0.0,0.0,0.0,0.0,-21.985154246111822,-634.5826235093697,-1.4829522356939624,3.184050784790805,1.0,7.0,-72.76296435626496
01-14,0.0,0.0,0.0,0.0,0.0,-21.985154246111822,-634.5826235093697,-1.4829522356939624,3.701783133535239,1.0,7.0,-72.7054385397378
01-15,0.0,0.0,0.0,0.0,0.0,-21.985154246111822,-634.5826235093697,-1.4829522356939624,3.701783133535239,1.0,7.0,-72.7054385397378
01-16,0.0,0.0,0.0,0.0,0.0,-21.985154246111822,-634.5826235093697,-0.3806529442838198,3.701783133535239,1.0,7.0,-72.58296084069224
01-17,0.0,0.0,0.0,0.0,0.0,-21.985154246111822,-634.5826235093697,-0.2775562873562893,-6.243212554129609,0.0,8.0,-73.67650517744083
01-18,0.0,0.0,0.0,0.0,0.0,-21.985154246111822,-634.5826235093697,-1.4847499974129976,-6.243212554129609,0.0,8.0,-73.81063781189158
01-19,0.0,0.0,0.0,6.679286618204512,0.0,-21.985154246111822,-634.5826235093697,-1.4847499974129976,-6.243212554129609,1.0,7.0,-73.0684948543133
01-20,0.0,0.0,0.0,6.679286618204512,0.0,0.0,-634.5826235093697,-1.4847499974129976,-6.243212554129609,1.0,7.0,-70.62569993807864
01-21,0.0,0.0,0.0,6.679286618204512,0.0,0.0,-686.8613138686131,-1.4847499974129976,-6.243212554129609,1.0,7.0,-76.43444331132793
01-22,0.0,0.0,0.0,6.679286618204512,0.0,0.0,-686.8613138686131,-1.4847499974129976,-6.243212554129609,1.0,7.0,-76.43444331132793
01-23,0.0,0.0,0.0,6.679286618204512,0.0,0.0,-686.8613138686131,-1.4847499974129976,-6.243212554129609,1.0,7.0,-76.43444331132793
01-24,0.0,0.0,0.0,9.878853934151785,0.0,0.0,-686.8613138686131,-1.4847499974129976,-6.243212554129609,1.0,7.0,-76.07893583177821
01-25,0.0,0.0,0.0,9.878853934151785,0.0,0.0,-686.8613138686131,-1.9840302660344737,-6.243212554129609,1.0,7.0,-76.1344114171806
01-26,0.0,0.0,0.0,9.878853934151785,0.0,0.0,-686.8613138686131,-1.9840302660344737,-6.243212554129609,1.0,7.0,-76.1344114171806
01-27,0.0,0.0,0.0,9.878853934151785,0.0,0.0,-686.8613138686131,-1.9840302660344737,-6.243212554129609,1.0,7.0,-76.1344114171806
01-28,0.0,0.0,0.0,9.878853934151785,0.0,0.0,-686.8613138686131,-1.9840302660344737,-14.11042944785276,1.0,7.0,-77.00854662759428
01-29,0.0,0.0,0.0,9.878853934151785,0.0,0.0,-686.8613138686131,-1.9840302660344737,-14.11042944785276,1.0,7.0,-77.00854662759428
01-30,0.0,0.0,0.0,9.878853934151785,0.0,0.0,-686.8613138686131,-1.9840302660344737,-14.11042944785276,1.0,7.0,-77.00854662759428
01-31,0.0,0.0,0.0,9.878853934151785,0.0,0.0,-7.116788321167883,-1.9840302660344737,-14.11042944785276,1.0,7.0,-1.4813771223225922
02-01,0.0,0.0,0.0,9.878853934151785,0.0,0.0,-7.116788321167883,-1.9840302660344737,-12.883435582822086,1.0,7.0,-1.3450444706525175
02-02,0.0,0.0,0.0,9.878853934151785,0.0,0.0,-7.116788321167883,-1.9840302660344737,-12.883435582822086,1.0,7.0,-1.3450444706525175
02-03,0.0,0.0,0.0,9.878853934151785,0.0,0.0,-7.116788321167883,-1.9840302660344737,-73.29063804027024,1.0,7.0,-8.056955854813424
02-04,0.0,0.0,0.0,9.878853934151785,0.0,0.0,-7.116788321167883,-1.9840302660344737,-73.29063804027024,1.0,7.0,-8.056955854813424
02-05,0.0,0.0,0.0,9.878853934151785,0.0,0.0,-7.116788321167883,-1.9840302660344737,-73.29063804027024,1.0,7.0,-8.056955854813424
02-06,0.0,0.0,0.0,9.878853934151785,0.0,0.0,-7.116788321167883,-1.9840302660344737,-73.29063804027024,1.0,7.0,-8.056955854813424
